Specimen_ID,Mix_ID,Peak_Temperature_C,Heating_Rate,Cooling_Method,Test_Type,Mass_Loss_pct,UPV_mps,Residual_Compressive_Strength_MPa,Spalling_Occurred,Spalling_Depth_mm,Visual_Cracking_Rating
R20S-28-R-200-F-5-3,R20S,200,5_C_per_min,Furnace,Residual,1.8936776473569552,4337.978299686,31.790573499380226,False,0.0,Minor
R20S-28-R-200-F-10-1,R20S,200,10_C_per_min,Furnace,Residual,2.4877915651744,4438.397809469006,29.99417871942566,False,0.0,None
R20S-28-R-200-F-10-2,R20S,200,10_C_per_min,Furnace,Residual,2.095876062225397,4436.326945112405,31.29322834776097,False,0.0,Minor
R20S-28-R-200-F-10-3,R20S,200,10_C_per_min,Furnace,Residual,2.199111879981788,4465.255071332668,30.60526781615338,False,0.0,None
R20S-28-R-200-Q-5-1,R20S,200,5_C_per_min,Quench,Residual,1.9525817455605807,4016.1798053208568,27.704627335309603,False,0.0,Minor
R20S-28-R-200-Q-5-2,R20S,200,5_C_per_min,Quench,Residual,2.0421821230638595,4426.628854128691,27.256163096714793,False,0.0,None
R20S-28-R-200-Q-5-3,R20S,200,5_C_per_min,Quench,Residual,2.038060567558674,4327.740599192407,27.440066369575213,False,0.0,None
R20S-28-R-200-Q-10-1,R20S,200,10_C_per_min,Quench,Residual,2.566766082118366,3915.253688242948,26.033794998271645,False,0.0,Minor
R20S-28-R-200-Q-10-2,R20S,200,10_C_per_min,Quench,Residual,2.0610895916356813,4186.664251951402,25.896277981701644,False,0.0,None
R20S-28-R-200-Q-10-3,R20S,200,10_C_per_min,Quench,Residual,1.7772409283944728,4331.139240613233,26.464782471077893,False,0.0,Minor
R20S-28-R-400-F-5-1,R20S,400,5_C_per_min,Furnace,Residual,5.283477921814814,2555.2573379602936,22.210912393080292,False,0.0,Minor
R20S-28-R-400-F-5-2,R20S,400,5_C_per_min,Furnace,Residual,4.610081260454083,2809.197864852527,22.80424761013625,False,0.0,Moderate
R20S-28-R-400-F-5-3,R20S,400,5_C_per_min,Furnace,Residual,4.883926581713986,2611.7695282122904,19.406325778263486,False,0.0,Minor
R20S-28-R-400-F-10-1,R20S,400,10_C_per_min,Furnace,Residual,3.737672701208592,2567.5536655867486,20.830251643646175,False,0.0,Moderate
R20S-28-R-400-F-10-2,R20S,400,10_C_per_min,Furnace,Residual,4.214052683816767,2579.4645521761145,20.599270970460726,False,0.0,Moderate
R20S-28-R-400-F-10-3,R20S,400,10_C_per_min,Furnace,Residual,4.394303060860064,2944.1475096545537,20.305892711822935,False,0.0,Minor
R20S-28-R-400-Q-5-1,R20S,400,5_C_per_min,Quench,Residual,5.017547991756202,2422.491057835292,20.641343322296425,False,0.0,Minor
R20S-28-R-400-Q-5-2,R20S,400,5_C_per_min,Quench,Residual,4.434497303259124,2463.787836301416,18.739472909015095,False,0.0,Minor
R20S-28-R-400-Q-5-3,R20S,400,5_C_per_min,Quench,Residual,4.46435370565245,2342.173693787971,18.700770084414646,False,0.0,Minor
R20S-28-R-400-Q-10-1,R20S,400,10_C_per_min,Quench,Residual,3.8910774241122974,2606.1573024894483,20.481832859727326,False,0.0,Minor
R20S-28-R-400-Q-10-2,R20S,400,10_C_per_min,Quench,Residual,4.067108451128184,2603.335228523032,16.318487007110626,False,0.0,Minor
R20S-28-R-400-Q-10-3,R20S,400,10_C_per_min,Quench,Residual,4.280660628925814,2416.524522466895,20.750748942360882,False,0.0,Moderate
R20S-28-R-600-F-5-1,R20S,600,5_C_per_min,Furnace,Residual,6.902722459580588,500.0,7.261777690582233,False,0.0,Minor
R20S-28-R-600-F-5-2,R20S,600,5_C_per_min,Furnace,Residual,6.35492743465005,500.0,6.539214890657994,False,0.0,Moderate
R20S-28-R-600-F-5-3,R20S,600,5_C_per_min,Furnace,Residual,4.943678926439936,500.0,7.910885520724508,False,0.0,Severe
R20S-28-R-600-F-10-1,R20S,600,10_C_per_min,Furnace,Residual,6.45832255370802,500.0,10.686254071832918,True,3.668084114858688,Severe
R20S-28-R-600-F-10-2,R20S,600,10_C_per_min,Furnace,Residual,6.237699518489579,500.0,8.197645619933992,True,8.447403200940968,Severe
R20S-28-R-600-F-10-3,R20S,600,10_C_per_min,Furnace,Residual,5.980512472164348,500.0,6.996200051705472,False,0.0,Minor
R20S-28-R-600-Q-5-1,R20S,600,5_C_per_min,Quench,Residual,7.127233164820891,500.0,5.54153184326513,False,0.0,Severe
R20S-28-R-600-Q-5-2,R20S,600,5_C_per_min,Quench,Residual,6.28423301599056,500.0,6.87218186744742,False,0.0,Moderate
R20S-28-R-600-Q-5-3,R20S,600,5_C_per_min,Quench,Residual,6.633706673730428,500.0,4.758659374606339,False,0.0,Minor
R20S-28-R-600-Q-10-1,R20S,600,10_C_per_min,Quench,Residual,5.916007312639652,500.0,5.535660049365888,False,0.0,Minor
R20S-28-R-600-Q-10-2,R20S,600,10_C_per_min,Quench,Residual,6.63370643524474,500.0,8.715445245000113,False,0.0,Moderate
R20S-28-R-600-Q-10-3,R20S,600,10_C_per_min,Quench,Residual,5.708218701894185,500.0,8.469625696297138,False,0.0,Moderate
R20S-28-R-800-F-5-1,R20S,800,5_C_per_min,Furnace,Residual,8.220707988418626,1847.1185758649765,2.546955339059368,False,0.0,Moderate
R20S-28-R-800-F-5-2,R20S,800,5_C_per_min,Furnace,Residual,8.091531658597805,1251.3059807269344,2.3250909760018366,False,0.0,Moderate
R20S-28-R-800-F-5-3,R20S,800,5_C_per_min,Furnace,Residual,8.534882144081887,1337.8070162986428,2.669922860748641,False,0.0,Severe
R20S-28-R-800-F-10-1,R20S,800,10_C_per_min,Furnace,Residual,8.819602667480144,1165.0573545896043,4.176081050259149,False,0.0,Moderate
R20S-28-R-800-F-10-2,R20S,800,10_C_per_min,Furnace,Residual,7.974029368928609,1313.6257505547935,2.8978487161182316,False,0.0,Severe
R20S-28-R-800-F-10-3,R20S,800,10_C_per_min,Furnace,Residual,8.374892001922069,1585.6756709930787,3.2299109128883825,False,0.0,Moderate
R20S-28-R-800-Q-5-1,R20S,800,5_C_per_min,Quench,Residual,8.491430329375662,1389.7166283247882,2.123507390012315,False,0.0,Moderate
R20S-28-R-800-Q-5-2,R20S,800,5_C_per_min,Quench,Residual,8.50044750946789,1245.2629897062525,2.270769586896454,False,0.0,Severe
R20S-28-R-800-Q-5-3,R20S,800,5_C_per_min,Quench,Residual,9.381302886326166,1005.9195256900832,2.5985974867543025,False,0.0,Severe
R20S-28-R-800-Q-10-1,R20S,800,10_C_per_min,Quench,Residual,9.635783075094633,995.8636799549656,2.3072270865632634,True,9.642677492031426,Severe
R20S-28-R-800-Q-10-2,R20S,800,10_C_per_min,Quench,Residual,7.05672535138451,1489.3206740115763,1.1757434041795727,True,2.3074107916986,Severe
R20S-28-R-800-Q-10-3,R20S,800,10_C_per_min,Quench,Residual,9.023360112487817,1709.0117850717097,2.952769431009124,False,0.0,Severe
R10L-28-R-23-F-5-1,R10L,23,5_C_per_min,Furnace,Residual,0.0,4350.991113539269,23.709713035494357,False,0.0,None
R10L-28-R-23-F-5-2,R10L,23,5_C_per_min,Furnace,Residual,0.0,4372.418205777744,25.018684451274577,False,0.0,Minor
R10L-28-R-23-F-5-3,R10L,23,5_C_per_min,Furnace,Residual,0.0,4203.069783869343,24.215960500777665,False,0.0,Minor
R10L-28-R-23-Q-5-1,R10L,23,5_C_per_min,Quench,Residual,0.0,4291.467351393178,23.952949275059144,False,0.0,None
R10L-28-R-23-Q-5-2,R10L,23,5_C_per_min,Quench,Residual,0.0,4956.803400487764,23.771502444102918,False,0.0,None
R10L-28-R-23-Q-5-3,R10L,23,5_C_per_min,Quench,Residual,0.0,4808.9935420567845,24.10470728439847,False,0.0,Minor
R10L-28-R-200-F-5-1,R10L,200,5_C_per_min,Furnace,Residual,2.2376854202896017,4486.465353221183,22.356682410601188,False,0.0,None
R10L-28-R-200-F-5-2,R10L,200,5_C_per_min,Furnace,Residual,2.035043621032607,4665.449963202447,22.548781673820088,False,0.0,None
R10L-28-R-200-F-5-3,R10L,200,5_C_per_min,Furnace,Residual,2.682506086411722,4139.231103889199,23.06549198096717,False,0.0,Minor
R10L-28-R-200-Q-5-1,R10L,200,5_C_per_min,Quench,Residual,2.271829695490533,4064.5854739265774,19.739908099713922,False,0.0,Minor
R10L-28-R-200-Q-5-2,R10L,200,5_C_per_min,Quench,Residual,2.1878154186825234,4296.969396358806,18.876617678967744,False,0.0,None
R10L-28-R-200-Q-5-3,R10L,200,5_C_per_min,Quench,Residual,2.42271325087362,4429.737751048874,19.041166371514635,False,0.0,Minor
R10L-28-R-400-F-5-1,R10L,400,5_C_per_min,Furnace,Residual,3.8729097831596486,2715.439083140354,15.578188298549636,False,0.0,Moderate
R10L-28-R-400-F-5-2,R10L,400,5_C_per_min,Furnace,Residual,4.463563088368221,2463.6416037339927,15.744097899425476,False,0.0,Moderate
R10L-28-R-400-F-5-3,R10L,400,5_C_per_min,Furnace,Residual,5.207485650362681,2694.282990297336,17.136795272832586,False,0.0,Minor
R10L-28-R-400-Q-5-1,R10L,400,5_C_per_min,Quench,Residual,5.256061887755917,2530.9840191982253,12.659254645017782,False,0.0,Moderate
R10L-28-R-400-Q-5-2,R10L,400,5_C_per_min,Quench,Residual,4.749565701315132,2437.4684905074755,13.820940654385982,False,0.0,Minor
R10L-28-R-400-Q-5-3,R10L,400,5_C_per_min,Quench,Residual,4.818662259484323,2340.73120325362,13.056504347774858,False,0.0,Moderate
R10L-28-R-600-F-5-1,R10L,600,5_C_per_min,Furnace,Residual,6.107277596815292,500.0,5.7922419664715905,False,0.0,Moderate
R10L-28-R-600-F-5-2,R10L,600,5_C_per_min,Furnace,Residual,7.1554913916566525,500.0,7.056307055105815,False,0.0,Minor
R10L-28-R-600-F-5-3,R10L,600,5_C_per_min,Furnace,Residual,6.267969911366812,500.0,6.793825871535974,False,0.0,Severe
R10L-28-R-600-Q-5-1,R10L,600,5_C_per_min,Quench,Residual,5.707220742541495,500.0,5.765034072998843,False,0.0,Minor
R10L-28-R-600-Q-5-2,R10L,600,5_C_per_min,Quench,Residual,6.426133870978745,500.0,6.166565207055864,False,0.0,Severe
R10L-28-R-600-Q-5-3,R10L,600,5_C_per_min,Quench,Residual,5.541018159131066,500.0,5.11821356265454,False,0.0,Moderate
R10L-28-R-800-F-5-1,R10L,800,5_C_per_min,Furnace,Residual,8.408846250155722,1181.974189064298,2.247809291833963,False,0.0,Severe
R10L-28-R-800-F-5-2,R10L,800,5_C_per_min,Furnace,Residual,10.556570881540392,1586.522102051855,1.7714438226456468,False,0.0,Severe
R10L-28-R-800-F-5-3,R10L,800,5_C_per_min,Furnace,Residual,9.592741357788308,1582.1577500284714,2.0760356556659096,False,0.0,Severe
R10L-28-R-800-Q-5-1,R10L,800,5_C_per_min,Quench,Residual,9.743564964525124,1567.4314513571685,1.579233150295055,False,0.0,Severe
R10L-28-R-800-Q-5-2,R10L,800,5_C_per_min,Quench,Residual,8.262028134663504,964.5358965097638,1.6719253283623372,False,0.0,Moderate
R10L-28-R-800-Q-5-3,R10L,800,5_C_per_min,Quench,Residual,9.068964574229094,1443.7278599889207,1.87521771665786,False,0.0,Severe
