sample_id,experiment_date,operator,furnace_id,sem_magnification,sem_resolution_nm,ct_voxel_size_um,ct_scan_time_hours,density_measurement_error_percent,ramp_up_rate_C_per_min,peak_temperature_C,hold_time_hours,cool_down_rate_C_per_min,applied_pressure_MPa,pressure_type,initial_relative_density_percent,initial_pore_size_mean_um,initial_pore_size_std_um,particle_size_um,atmosphere,oxygen_partial_pressure_atm,final_relative_density_percent,porosity_percent,grain_size_mean_um,grain_size_std_um,pore_size_mean_um,pore_size_std_um,grain_boundary_area_per_volume_um2_per_um3,grain_boundary_thickness_nm,grain_boundary_energy_J_per_m2,coordination_number,pore_connectivity_fraction
SINT_0126,2023-07-11,Operator_B,Furnace_1,1000,50.0,1.155485466734932,9.416608887180887,0.406679129533393,4.843970097636307,1347.5654558279089,4.631430279568545,10.970063580668654,96.76705748410974,pressure_assisted,62.13463449434873,1.001022230666257,0.7423949245940256,2.1857670561530735,nitrogen,0.0001931234570115662,97.93175695897226,2.068243041027742,8.206668876058107,3.627183552999704,0.26283541397443494,0.1462564791835155,0.3655563597493389,0.8476854164248695,0.9868783988871855,11.041135092361841,0.39345350611481067
SINT_0127,2023-07-08,Operator_B,Furnace_1,5000,10.0,1.667383111653055,6.994045613802446,0.42477690052072214,8.362132893302437,1385.0138864532591,1.152400699335576,4.612137952567734,18.036057207301564,pressure_assisted,63.4574333719616,0.4124426610368265,0.2092786969258341,1.421481276305492,argon,9.906520944350069e-06,93.10755943692213,6.892440563077869,3.9380751499088125,1.8264635937867,0.19769216961145242,0.18056027850761747,0.7617934868686967,1.8520999118438497,0.851502876412669,10.540301234553306,0.4898923219310353
SINT_0128,2023-01-12,Operator_C,Furnace_1,5000,10.0,1.058696238996321,6.747277852704834,0.4253049205402617,8.74657524930709,1498.9883752535027,3.5633990980302404,8.965759898150058,0.0,pressureless,51.622983570724784,0.6055290815309581,0.2989116837845507,0.7807905937226473,air,0.21,98.41551063401879,1.584489365981213,4.105313442481646,1.4808582708657678,0.13916148124116984,0.1466494008407714,0.7307602798256768,1.7508749006915554,1.0648183139601972,11.956658383562539,0.43262771053476556
SINT_0129,2023-08-27,Operator_B,Furnace_1,20000,2.5,1.8412898624655074,3.1002124299147664,0.35708686189822325,1.0625691747807164,1214.6732811562392,3.295163877592355,3.256793845407355,54.44326364112358,pressure_assisted,69.02981420353575,0.5365912698435807,0.337969401580685,1.166863502720237,air,0.21,92.11530177127533,7.884698228724673,2.4193116314427345,1.3635055441160757,0.27509044972926916,0.23332984087495884,1.2400221455600482,1.330296328035775,0.9705050789923272,11.20690523673,0.624832002356678
SINT_0130,2024-08-15,Operator_B,Furnace_2,5000,10.0,1.2933586054857273,7.598410955839918,0.28320584972637836,5.596725723198092,1300.9747777376083,2.4481533782024467,7.854822171356407,0.0,pressureless,66.76983667686049,0.17231511395471558,0.08977905383618433,0.8655422371256936,nitrogen,0.00033607140668285066,90.05021213056709,9.94978786943291,2.406413751439526,1.0953326313227276,0.09923609245310906,0.059938889809625424,1.2466684077937091,1.4241662006235816,0.5205691806505021,10.050836005656947,0.7249396391603354
SINT_0131,2024-03-28,Operator_B,Furnace_2,20000,2.5,1.696638852620058,4.469164951087905,0.4458711010342602,4.7566990283390105,1485.339834353821,5.925650852664387,11.830123275638199,0.0,pressureless,66.10180636991325,0.7341487808194812,0.45819453965167606,1.0047393059698055,air,0.21,96.83601665416391,3.163983345836087,5.279232373643956,2.6800970651369598,0.2384188281070214,0.14544506577128644,0.5682644346131083,1.2114883558254366,1.3820481860076987,11.386726813395148,0.5592633034305343
SINT_0132,2024-01-18,Operator_A,Furnace_1,2000,25.0,0.38177329613471955,11.771453328004059,0.47040296704130025,2.9989702942365724,1558.0827350748798,4.219068013090781,6.518429815106767,0.0,pressureless,66.45967610083535,0.5568558176156456,0.1841651073498076,0.8225330364199606,argon,8.570931797395188e-06,99.5,0.5,4.982419485993129,1.7310170281943937,0.07188977692880366,0.031013425354760406,0.6021171056419029,1.0874998143182133,0.8499544370241928,11.630291417223503,0.19552002522607795
SINT_0133,2023-02-17,Operator_A,Furnace_1,2000,25.0,1.725138647574398,9.965809400151473,0.10952241730333721,2.0787883060031453,1404.6709768462665,1.1078466193073595,10.643852418333834,0.0,pressureless,68.65421016265523,0.6446724886224107,0.455694273110502,0.906104059539052,air,0.21,92.97562319409866,7.0243768059013405,2.6634699026865762,1.5554790808506245,0.31194814672993776,0.2010054670129016,1.1263502534697216,1.8732153218274972,1.0889436485073487,10.820078264439024,0.5166610823519855
SINT_0134,2023-11-13,Operator_B,Furnace_3,2000,25.0,1.382773323443312,6.129920601928876,0.12062194930650053,4.038536542632651,1412.8453941061262,2.151374014623585,12.340849490266478,0.0,pressureless,60.88507932227395,3.56075169429662,2.7426760301429867,1.1357077351984544,vacuum,2.003720442800428e-08,93.07380380694359,6.926196193056413,4.951478625190381,2.6152943414440846,1.7109150906948183,1.703528973072938,0.6058796224500822,0.6884190552804531,0.543309632344289,11.548306062395618,0.6579550057403792
SINT_0135,2023-07-28,Operator_A,Furnace_2,20000,2.5,0.423442761632828,3.5134125869153303,0.483497318763375,9.486187335212673,1242.8688045359104,5.624440727446969,14.053311653232885,74.17414455708868,pressure_assisted,54.00564035735252,0.17636427998871576,0.11011880410241535,0.5510028928017024,vacuum,3.874672208908399e-09,99.5,0.5,1.91675980832556,1.0380775985801773,0.022768530642071936,0.009972939865638877,1.5651413322469108,1.127670184574342,0.42787967078524325,12.28658606510696,0.2774424627997038
SINT_0136,2024-06-30,Operator_B,Furnace_3,20000,2.5,0.4605507604774206,9.85331691138784,0.2108642455376779,3.908826388186797,1378.9649467293818,1.0709814461772513,5.050347064120896,69.97468722203858,pressure_assisted,62.33567215705082,1.1843583419206194,0.9205815629547544,0.543607773813452,air,0.21,99.19408504512886,0.8059149548711417,1.6081553264520212,0.43239711662849645,0.19411857892824094,0.11170286245570028,1.8654914426821718,1.016842861981813,0.745290093643643,11.882983582756994,0.24185737519419337
SINT_0137,2023-04-29,Operator_A,Furnace_1,2000,25.0,1.8603511761840206,3.22053767081316,0.4493477758597675,5.669115595690295,1413.0469065820093,6.884051855365765,7.191106905521006,0.0,pressureless,64.85762987335877,0.4330634870953846,0.1627089491886058,0.4346885278483455,air,0.21,99.5,0.5,2.6779066965737357,0.825827014868123,0.05590825577903117,0.053950684045515764,1.1202780156001584,1.2472260803767226,1.2045860321333501,11.66035236977587,0.36563690310232944
SINT_0138,2024-07-30,Operator_B,Furnace_2,20000,2.5,0.16120918485570845,3.893337534970705,0.2555180475845611,7.3271706300566,1296.9882014538919,4.213598952604808,3.9814081732954265,78.49340112257048,pressure_assisted,64.7583478670805,0.5772483273565264,0.3109683466221882,0.3828306086488526,argon,8.887106811567154e-06,97.93827781253539,2.0617221874646106,1.4115920019546422,0.4435936898544635,0.15132724589901633,0.15528010276004403,2.12525998719593,1.1864478118177626,0.5392750771015907,11.050278873227981,0.3356317739223077
SINT_0139,2023-11-11,Operator_A,Furnace_2,10000,5.0,0.9788163922618416,4.115205177442274,0.14764002304374224,4.272666421413646,1307.6972923797523,4.10439932994986,14.902285528058878,0.0,pressureless,60.428980483337604,0.48875042251087025,0.29369177449612316,0.48173090205275987,vacuum,2.317483312175356e-08,94.87423498450885,5.1257650154911545,1.7674113804090632,0.5450054937715325,0.20202534857847101,0.1543988278369534,1.6973976931763657,1.278334297476622,1.1975543243284976,12.026657133992153,0.508276722391758
SINT_0140,2023-02-05,Operator_C,Furnace_3,10000,5.0,0.6956030508747929,7.568906382730944,0.13217728008373372,9.746038744488645,1350.913665241849,4.943058384946382,14.051012583015838,73.22864513813263,pressure_assisted,51.36917438667156,0.40443455526313854,0.23896756771897001,1.1004041309249741,nitrogen,0.000778206986599366,99.5,0.5,5.953822650198163,3.227943926319989,0.05221227657216462,0.05004335097172831,0.5038779581216029,0.7098784658404911,0.6792714408883753,12.229390283475793,0.22861337149016103
SINT_0141,2024-04-07,Operator_C,Furnace_1,20000,2.5,1.3636471359970133,9.870566539903663,0.16260315963218258,9.662025654479,1208.0284791110905,6.685107244438619,9.019442693647274,36.824698777549884,pressure_assisted,57.42225876860256,0.3760385385581494,0.18829411191524403,0.5852755545135744,air,0.21,95.3329948181334,4.6670051818666,1.5135743180058023,0.32201886646620026,0.14831697879657876,0.105358706376611,1.982063228948431,1.2697122522699156,0.7045936142917758,11.024398090381217,0.3929913393485537
SINT_0142,2024-07-07,Operator_A,Furnace_1,20000,2.5,1.6952958363810848,5.143148787246922,0.1999572779469459,3.2660406624282774,1328.8316662332713,3.108569059266448,12.946432826893476,0.0,pressureless,68.41533216926715,0.5895517286727989,0.2765246425914405,1.3609305293502407,nitrogen,0.0001654014923709056,92.82946842994683,7.170531570053171,3.2367964956260984,0.7458873701852817,0.28822852940351146,0.1521646593177627,0.9268423282260461,0.8636282208308164,0.6474325635404207,11.403728872805356,0.5867752508091978
SINT_0143,2024-08-03,Operator_A,Furnace_1,1000,50.0,0.7847184309574822,2.846698142752894,0.2954073415723305,5.475236553031469,1284.5792027986179,5.585121144192977,8.772453704536549,80.3641477010442,pressure_assisted,61.68897819514852,0.234163888891962,0.08509796983025257,1.021046671047118,nitrogen,0.0004069258987328041,99.00050832842564,0.9994916715743614,3.8649763817906693,1.1964650786004636,0.04274141388524265,0.030710543386786887,0.776201379686072,0.7764970234822869,0.4882826273227965,11.831622633502771,0.41851598388382816
SINT_0144,2024-02-07,Operator_B,Furnace_3,1000,50.0,0.9111139659133906,6.645384635244191,0.38059916022631346,3.707904788350927,1330.9989408711658,4.742989729968433,10.106613944035876,0.0,pressureless,60.76663886511427,0.727706408758436,0.3608486685559831,0.3069401418592157,air,0.21,97.2606661123567,2.7393338876432978,1.506018411837463,0.4216086343078065,0.2198963685714557,0.18998480146936153,1.99200751891191,0.5972513281792868,1.2718054684782345,11.491200729216388,0.44056892479293525
SINT_0145,2023-04-17,Operator_A,Furnace_3,5000,10.0,1.965643790552687,9.481102411599355,0.49455943059412,3.5635644493972087,1247.9048527277005,2.50271202627066,3.158617617508216,0.0,pressureless,55.37707028764387,0.4060640460204607,0.1548445681614979,1.4813966874984377,argon,8.567154166946525e-06,86.70564274704473,13.294357252955265,5.369199488304667,1.5718001057482565,0.2703134048118707,0.3131425703733266,0.5587425102260923,1.6439788381342113,1.2375310781207327,10.4450247970841,0.755348193562209
SINT_0146,2023-02-08,Operator_A,Furnace_3,5000,10.0,1.5894413683904853,4.216638430873883,0.27660269731566844,1.3319825261907952,1556.210912295958,7.089724897663685,11.818515466458503,42.40454193108805,pressure_assisted,57.36897839833158,0.28417022116276863,0.18959349470040052,1.6265792456996668,air,0.21,99.5,0.5,11.279092027418772,5.855848271179756,0.03668621780171604,0.016692257042606864,0.2659788565167468,1.14116288128484,1.1141627026161989,11.562584208376972,0.2103143782901683
SINT_0147,2024-08-03,Operator_A,Furnace_3,5000,10.0,1.8046878487704037,4.199245480393742,0.30727397693724395,6.486079005819072,1437.4369814216195,6.480695162051961,3.660275287258053,0.0,pressureless,67.90692178306338,0.3992555425583901,0.16146511699445135,0.5508363028967788,air,0.21,99.5,0.5,3.8429940121431128,1.6342356537908955,0.051543668906988374,0.041539830105600174,0.7806413412356574,1.4399655249676375,0.6881999816798623,11.76145507357828,0.25957780924737034
SINT_0148,2023-06-29,Operator_C,Furnace_1,2000,25.0,0.9336482192380964,11.472270273467108,0.30872628055330226,5.524111209059753,1471.6409276577958,5.438388759938191,12.73887919328287,0.0,pressureless,63.329260950536714,0.9374680777393507,0.3086919754054603,1.2867439087795978,air,0.21,97.85461652041477,2.1453834795852345,6.861523126324406,1.3881428356312353,0.25069653240159334,0.16624585122922114,0.43722070810931535,1.591390014957115,0.7852779969408797,11.77467940148841,0.4369924473862771
SINT_0149,2023-01-12,Operator_C,Furnace_1,10000,5.0,0.5447447875698189,11.541537271191778,0.3157737421951744,1.463308761249904,1515.6684954429352,6.879362968206815,12.166365139715017,0.0,pressureless,65.74774053504666,0.3825810609683378,0.22043672981505166,0.5981588394779856,air,0.21,99.5,0.5,4.68070192433584,1.7399531431042927,0.04939100259015789,0.039841220402965366,0.6409295119611104,1.5189749979703302,0.9759266973649633,11.683607736890727,0.2874149894957105
SINT_0150,2023-12-05,Operator_B,Furnace_1,2000,25.0,0.8825405842342582,11.904657320615764,0.30709626284178493,3.507818178129503,1399.3768795716228,7.0047065071985175,11.213681070658694,51.192964464336455,pressure_assisted,59.086908461353104,0.5981460216637997,0.35746095480019835,1.0603533758905146,air,0.21,99.5,0.5,6.805159555149794,2.471320713972877,0.07722031935013723,0.03236924110243745,0.44084197816196014,1.2057510786345234,1.4543459516233008,12.267875938467096,0.1933046202245373
SINT_0151,2024-12-16,Operator_B,Furnace_1,20000,2.5,1.4605746438798757,10.076596015747802,0.10350990202476713,9.174392973699883,1234.7681152349694,5.812722325362761,2.4700849468219075,0.0,pressureless,62.60494438912316,0.34693240425899985,0.25532716860513516,0.4682752363043625,nitrogen,0.0002861186643949591,92.14171987332716,7.858280126672838,1.016155539094168,0.24954555449869373,0.17756116733944424,0.11548938484590279,2.952303938306818,1.0818477934275947,0.7099838032268556,11.886762568282752,0.6339409836099055
SINT_0152,2024-07-01,Operator_C,Furnace_3,1000,50.0,0.30791776918836067,3.8818416916794556,0.1006899288439363,3.1560570160027517,1414.8426167274192,6.777599962727541,5.940668627289272,0.0,pressureless,54.96767217486415,0.7303829775713708,0.42982366731218985,0.3410030452042522,air,0.21,99.5,0.5,1.9243041904482017,0.9053018289468107,0.0942920369495768,0.09956244490814867,1.5590050756482796,1.0639398644609956,1.2316459039198882,11.556184267029762,0.27448508052156306
SINT_0153,2023-05-06,Operator_C,Furnace_3,20000,2.5,0.6138913006713668,4.119815207992613,0.13906652725044918,2.304053848821008,1434.7364472083516,5.731035962519627,5.420463408840957,43.283193038845894,pressure_assisted,64.10921660566973,0.7044109825235441,0.33300354856426584,0.7947796967250939,air,0.21,99.5,0.5,6.671234352231142,3.2077888231350924,0.09093906680664299,0.07667558219625283,0.44969189232524465,1.4600731953950845,0.9394482232929203,11.100770685181311,0.12577160765403736
SINT_0154,2023-03-04,Operator_C,Furnace_1,20000,2.5,0.18860821087702173,5.40225241522392,0.14062264137167155,5.405074842498067,1498.175789673732,5.601055788202253,6.681773297129748,14.711951816872517,pressure_assisted,58.552026674066745,1.2600573503624855,0.8839377169815704,0.9284512832772089,air,0.21,99.5,0.5,6.5327426091544725,3.1903124613317613,0.16267270444067167,0.12370705992028254,0.45922519521832006,1.24219153241281,0.7978473483600218,10.932463249595203,0.24331416052510463
SINT_0155,2023-03-23,Operator_A,Furnace_2,1000,50.0,0.9214607028424499,5.181325313334908,0.3819587635819185,9.870854086995406,1372.6638184918718,5.139585336613882,3.139355707929901,0.0,pressureless,58.85091029629491,0.4579802796583134,0.2611126231952236,0.7877237543213635,vacuum,2.110659017239595e-08,93.13381767870929,6.866182321290708,5.171772469963204,2.541348886555837,0.21910072581218065,0.13768729068519694,0.5800719226190831,1.773698371982766,0.8125285464687967,11.009274953080414,0.35261030117736164
SINT_0156,2023-10-26,Operator_A,Furnace_3,20000,2.5,1.672146898361265,11.56527749078009,0.18196641300639993,3.178497443603504,1251.0321211182254,6.145374796682309,14.180451699403816,0.0,pressureless,62.986446491537635,0.69850022498977,0.23723871582300124,0.49143856853217804,nitrogen,0.000648382287737159,98.85960135954636,1.1403986404536397,1.6159455158241813,0.3232232493425802,0.1361865657855471,0.08694613642383119,1.8564982362477171,1.8120529764900681,0.5426463816641709,11.516364552876423,0.3392841446666652
SINT_0157,2023-02-03,Operator_B,Furnace_1,5000,10.0,0.14686100776622052,9.890739828816937,0.4578856419022451,7.049219926652907,1313.5103623194898,1.6895382896980529,9.199429129260892,0.0,pressureless,68.72561242937853,0.5251279085190044,0.3061103331915023,0.7866755028331269,nitrogen,0.00024620900807639155,94.64219057526165,5.357809424738349,2.3507134444770466,1.3671004723229458,0.2219208481488001,0.156782895315075,1.2762082962721122,0.7558405670097776,1.2337530023838443,11.389555660568428,0.5800993988795453
SINT_0158,2024-08-31,Operator_B,Furnace_1,1000,50.0,1.3831147009336155,9.240087921615538,0.47144253183080786,7.854576537958458,1345.232918559454,7.106530693991964,5.971816038554306,0.0,pressureless,51.28012693217242,0.9557955108183174,0.7206786779723968,1.175362783137387,nitrogen,0.0007178438212658873,93.58192007466631,6.418079925333686,5.517553435068132,2.9004868388236447,0.4420861605633572,0.47234986186328765,0.5437192471816914,0.7043504773185885,0.7061368315838188,11.21055484596856,0.6279417236163253
SINT_0159,2023-02-18,Operator_A,Furnace_1,20000,2.5,1.8717421615761052,3.859632240581318,0.49035733515835955,3.1387378959315972,1458.3668965326406,7.03882645808924,7.160759721965684,0.0,pressureless,66.49486474694015,0.3490418763751385,0.17387741413006977,0.9734237157288126,vacuum,4.036357191492251e-08,98.36206492529871,1.6379350747012893,4.061038043594694,2.2806492329438846,0.08155775239526208,0.09573008914554176,0.7387273814712904,1.4456013890539992,1.0416003047140248,10.980000233399448,0.2894361857310705
SINT_0160,2024-10-19,Operator_A,Furnace_1,5000,10.0,0.5501629368712463,11.095255593623296,0.4756325219548081,7.553947137506736,1428.3113218675649,0.7193546227591936,7.813633026562863,69.16181339531157,pressure_assisted,55.84766220824386,0.7256811672965098,0.3252233771003135,1.1157207608514976,air,0.21,96.90694173988201,3.093058260117985,3.1946391002617553,0.6589176931907792,0.23301252997868374,0.17497477214924556,0.9390732116670683,0.9518386220934192,0.5683483714481947,10.680150317243566,0.4455121600883478
SINT_0161,2024-09-28,Operator_C,Furnace_2,5000,10.0,1.4179061973825315,10.278703795061737,0.20875532876740988,4.3100481944732785,1342.4386903591385,6.69362562923572,9.807726333688024,52.50536237466835,pressure_assisted,58.878389090127556,0.4536198218233433,0.16862624131180604,0.6689345071569093,nitrogen,0.0006148849607949374,99.5,0.5,2.799742684781962,1.6057742698045587,0.05856206718104614,0.04185327116729977,1.0715270429338164,0.5278560781476482,1.3823436283574015,12.081299953506381,0.3688864909608519
SINT_0162,2024-12-01,Operator_C,Furnace_1,10000,5.0,1.9526936120903806,3.636418413279237,0.303910737881405,6.690752475342215,1594.606099517192,1.466524006050839,8.70383256005447,89.21410641293366,pressure_assisted,50.43826657550018,0.4842077304909513,0.18192786538195385,2.019865144083211,argon,5.91213728984398e-06,99.39872582206597,0.6012741779340303,12.713086473560306,6.660581930915678,0.0685499856204907,0.07384482905576975,0.23597731410379125,1.8329640040444326,0.6237134868651287,11.987544526968774,0.3800880808000133
SINT_0163,2023-02-26,Operator_A,Furnace_1,5000,10.0,1.92832831428968,10.711703319609725,0.1701819880787764,6.7017673968480524,1442.3099277427548,3.013391406943564,13.952095651787426,0.0,pressureless,56.02092155668626,0.5234724176874421,0.27031369291353013,0.49376084328081976,nitrogen,7.95480842787683e-05,94.14296575672506,5.8570342432749385,3.146752204638814,1.683158914476204,0.23129809580766197,0.1715131485257339,0.9533639145711956,0.8403511508657124,1.3136049723967265,11.0061531017134,0.5300089313920693
SINT_0164,2023-04-19,Operator_C,Furnace_3,2000,25.0,0.5463654667553722,4.722475363704713,0.42248386206897326,5.821972156672826,1294.8907166943977,6.076311922187058,8.460525277775794,71.00318802790397,pressure_assisted,60.052624852602605,0.5672092575836182,0.33910033268518613,1.339821208076422,air,0.21,98.60513889669866,1.3948611033013378,5.4842127772885325,1.301485702358527,0.12230611325792064,0.10293460298414607,0.547024727491197,1.8939209775287136,1.3094732096154345,10.98544672699367,0.3252032467478625
SINT_0165,2024-05-31,Operator_B,Furnace_2,1000,50.0,0.29062900110293055,2.8086974583210607,0.4553726820576385,1.8126079304896747,1240.7129890481615,1.7056992203623116,14.898054192703064,0.0,pressureless,51.12352154694878,0.4717709426798186,0.16054728564963486,2.0322319173870516,nitrogen,0.0002490391921512152,82.88380567979871,17.116194320201288,5.930665661205985,2.938711327185585,0.35634786828259696,0.20837560321495643,0.5058454094999444,1.5761516763173804,1.3944669278773452,9.953536388688992,0.9511709873563918
SINT_0166,2023-01-24,Operator_C,Furnace_1,1000,50.0,0.38173682200224024,8.5682230651421,0.4405155357190059,8.51772246030314,1261.1436556737328,6.634752680892967,13.068524450686244,36.57713298146495,pressure_assisted,59.8219145876633,0.5566655941184184,0.4285124316478745,1.334484207336059,air,0.21,97.59365580062702,2.406344199372981,4.540062072909282,2.6512449569005314,0.15765677061773167,0.15683727523671145,0.6607839170087807,1.6439802348672266,0.9778906609457496,12.31510387946224,0.22741396846647877
SINT_0167,2023-08-09,Operator_B,Furnace_3,1000,50.0,1.43386777011607,8.538046593843307,0.273346779478734,3.8870205847456223,1298.3830913538031,6.741006334683064,4.7106366866453655,22.294081328605536,pressure_assisted,68.54221257716854,1.1006620344011278,0.7457720621312944,0.8855781802793131,nitrogen,0.00039000038988720666,95.64865081701285,4.35134918298715,4.5383492727831,2.139463787946226,0.4191846074160454,0.34607489444182604,0.6610333008063697,0.8021922436897406,1.1660274291536539,11.558811329044508,0.44084544240989165
SINT_0168,2023-11-11,Operator_A,Furnace_1,20000,2.5,1.4789418633612237,2.949320095656181,0.4034695538747124,2.678666593598688,1264.2725493038222,4.306008003206271,14.09773779037091,0.0,pressureless,52.10786436215611,0.8183850451798454,0.48555763448803024,0.7283466125171367,argon,5.625826090737574e-06,89.72208474375805,10.277915256241954,2.467335707961703,1.0565737524783714,0.4790155077206675,0.5016382797658183,1.2158864277444992,0.8512916384252194,0.7836395913340056,10.205874353885207,0.8070492322482657
SINT_0169,2023-10-21,Operator_B,Furnace_1,20000,2.5,1.3810494670935782,5.188518089365823,0.1390316678305078,1.3669762739928752,1274.6268096205224,0.5478940378762518,3.512763172511189,76.47377123190977,pressure_assisted,65.2888145615101,0.7721550676383381,0.5514880792880571,1.862002628722955,air,0.21,89.9175791587106,10.082420841289405,3.081226766816127,1.7817251431935925,0.4476373429096304,0.4586430369979446,0.973638173051424,1.2819016307360986,0.6843682380196938,10.677953303946987,0.7655319087289787
SINT_0170,2023-01-10,Operator_B,Furnace_3,2000,25.0,0.7385489367102523,11.928144622555386,0.11609790824770028,6.318036488694176,1314.0380674775388,2.652785998811846,12.62684621038549,0.0,pressureless,58.19342106751985,0.3981537890948432,0.13540946725843778,0.4258002432876076,argon,1.1562721637985371e-06,96.22699436677821,3.7730056332217856,1.4858042811443668,0.5604080049291887,0.14119975805798393,0.08076680023202633,2.0191084640632475,0.7581497789747933,0.848768339640104,10.813875541770253,0.48439749924575054
SINT_0171,2024-11-07,Operator_B,Furnace_1,5000,10.0,0.4225761855404321,8.78426667008737,0.4012945657235044,7.098079256580542,1269.3494381179019,5.126951887818066,6.948102815195541,68.03493436200824,pressure_assisted,63.10347429048676,0.32053378502768515,0.1725816206723815,0.5587380299300662,air,0.21,97.04944222517456,2.950557774825441,2.2746724416926307,1.0002131122465825,0.10052295484361577,0.09775942204400956,1.3188712119656394,0.9581475390245484,0.6657490153884549,12.135572653609337,0.2566916344476531
SINT_0172,2024-04-25,Operator_A,Furnace_2,20000,2.5,1.203446074709281,9.300751666033293,0.27014210973147346,1.1492904603507053,1558.70616985057,7.858896335205676,13.413666165785903,0.0,pressureless,55.20473195970459,0.8061407681289243,0.4958141090791859,0.787781383836564,argon,5.30004081407435e-06,99.5,0.5,5.49558190796778,2.14621882471351,0.10407232565540595,0.10823974857124889,0.5458930555926106,0.9821937169217068,1.3338401605077457,11.974255500598103,0.22150008310261898
SINT_0173,2024-12-27,Operator_C,Furnace_1,5000,10.0,1.0189928469399463,4.1291728560430565,0.49821970589582765,5.608837524693529,1232.0934982646568,5.238601452625013,13.284736971396855,0.0,pressureless,53.18984525082717,0.7748205814052637,0.5534748376724462,2.1013757609839128,nitrogen,0.0004117161509811199,88.23243139698387,11.76756860301613,8.46204267737176,4.849922350104686,0.4852704992761703,0.3284727065405246,0.3545243287442004,0.7394448998791461,0.5664341665836805,9.546912397054568,0.6546550975339797
SINT_0174,2024-09-29,Operator_A,Furnace_1,5000,10.0,1.4847848795323766,2.787820710039143,0.13890168634221298,3.0384619767814414,1409.804555828102,2.4485268579811983,12.477030201529075,27.92937474046478,pressure_assisted,53.209252285424526,1.0441343378830215,0.7222640365316786,1.2559102162638318,air,0.21,97.77940370928006,2.2205962907199392,4.927122283716821,1.1353759578220988,0.2840733913682629,0.15285628141387836,0.6088746792249129,0.8077742500927412,1.0892117234526204,11.553583314348833,0.39967298320706046
SINT_0175,2023-09-24,Operator_A,Furnace_2,20000,2.5,0.9385841495026807,4.769016897409377,0.44225107261409347,6.806555113685048,1364.1587307958646,5.2550427732470855,12.270395671991798,0.0,pressureless,51.409838912862895,0.36967261345171526,0.16211424085984374,0.5594352674263606,air,0.21,98.20691956843999,1.7930804315600142,2.438214451747197,0.9763778089924775,0.09037671174231326,0.0363409931497872,1.2304085876655493,1.682827763012385,1.1264638552540558,11.992573364242446,0.25860358276636297
SINT_0176,2023-03-29,Operator_B,Furnace_1,20000,2.5,0.7434154199042898,4.48898385193192,0.29199322621159673,2.569297861044923,1592.9514467634426,4.549890347868916,5.96082880827453,35.866863681902174,pressure_assisted,53.71293409802486,0.44578366163589744,0.3434496020641223,0.8301203213376342,vacuum,4.7917457985259625e-09,99.5,0.5,6.316347249601674,2.998881515421162,0.057550423250906424,0.04377992616507501,0.4749580543072878,0.7507937818209025,0.8823676114429462,11.766809522845572,0.12391876690927445
SINT_0177,2024-03-30,Operator_B,Furnace_2,2000,25.0,0.6576092969821273,4.345441007480531,0.4308600782015508,7.218439642922194,1244.815560867221,6.348840463633577,3.0519506796662785,0.0,pressureless,63.284387699779366,0.2202726323663311,0.07977678261779143,0.6917062646984264,air,0.21,95.11784169436066,4.8821583056393365,2.5696337687523343,1.3278906668806858,0.08885990471889424,0.06059767304304658,1.1674815440554498,0.5426860877658837,1.1621858857118337,11.211097698528,0.28877169893976995
SINT_0178,2024-09-17,Operator_B,Furnace_2,10000,5.0,0.5017936080945183,3.9275432188703956,0.426850912868058,4.480618116704837,1359.1422396182966,1.302354791202188,7.238742323947099,15.22827568723148,pressure_assisted,67.63381223687016,0.4109093150041154,0.30307307238357983,0.653199034927568,air,0.21,96.44505848440565,3.5549415155943507,2.0667216477936536,0.8953192334547998,0.14144955623219094,0.11937322228766271,1.4515742858757374,1.4440324139434075,0.616180775011891,10.913806694397117,0.5594609578518859
SINT_0179,2024-06-16,Operator_C,Furnace_3,1000,50.0,0.6049181147546566,7.747556906554044,0.466396800544831,9.43056989863061,1587.7881733101476,6.2077092687652105,4.255818694824613,20.036099108914875,pressure_assisted,66.28251371182324,0.8229482785729623,0.6464012870765502,1.7991849110204727,air,0.21,99.5,0.5,15.120847705420445,8.521612255330014,0.10624216592343814,0.05847918073676915,0.19840157499401143,1.963974679088675,1.0550185242052912,12.216603826874161,0.18651405526242945
SINT_0180,2023-05-28,Operator_B,Furnace_2,20000,2.5,0.2801778338037926,5.281034758418217,0.21914000451444113,2.2376884973139393,1546.202850357592,4.559499340070827,11.034364155732002,0.0,pressureless,63.70268619748968,0.39597869480437137,0.153868118894157,0.439092194564704,nitrogen,8.084720961596617e-06,99.5,0.5,2.6954197463289082,1.5547088879872724,0.05112062968100932,0.05560556716182768,1.1129991920872147,0.9968207219346821,0.7478519425709934,11.609098733323766,0.24220568477698864
SINT_0181,2024-12-29,Operator_B,Furnace_1,20000,2.5,0.7590283207648901,10.203450150475305,0.4799197413848012,4.069597159452327,1526.828828379712,7.72244002894246,6.499296444991212,0.0,pressureless,52.208637268222056,0.6887290868063468,0.45527267654836706,2.625492541870489,nitrogen,0.0006805704376420437,97.86127890348929,2.1387210965107073,17.559325635327195,3.963626000932408,0.18389286289658072,0.11147662078133513,0.17084938580809564,0.6779835547943784,1.3681672601360035,10.63661449862939,0.3613848179662525
