temperature_C,time_minutes,strain_dL_L0,strain_rate_per_s,relative_density
819.3467336683417,21.0,-0.0,7.657006034815063e-27,0.7
822.1105527638191,21.0,-0.0,8.533251510596661e-27,0.7
824.8743718592965,21.0,-0.0,9.50458628503063e-27,0.7
827.6381909547739,21.0,-0.0,1.0580758154936401e-26,0.7
830.4020100502513,21.0,-0.0,1.1772454568166824e-26,0.7
833.1658291457286,21.0,-0.0,1.309138732936693e-26,0.7
835.929648241206,21.0,-0.0,1.4550384397897045e-26,0.7
838.6934673366834,21.0,-0.0,1.616348932466353e-26,0.7
841.4572864321608,21.0,-0.0,1.7946068912984453e-26,0.7
844.2211055276382,21.0,-0.0,1.9914929729379607e-26,0.7
846.9849246231156,21.0,-0.0,2.208844413351686e-26,0.7
849.748743718593,21.0,-0.0,2.4486686542536683e-26,0.7
852.5125628140704,21.0,-0.0,2.713158069383248e-26,0.7
855.2763819095477,21.0,-0.0,3.004705872216595e-26,0.7
858.0402010050251,21.0,-0.0,3.325923292196457e-26,0.7
860.8040201005025,21.0,-0.0,3.6796581123904016e-26,0.7
863.5678391959799,21.0,-0.0,4.0690146676622355e-26,0.7
866.3316582914573,21.0,-0.0,4.49737540898054e-26,0.7
869.0954773869347,21.0,-0.0,4.968424146413694e-26,0.7
871.8592964824121,21.0,-0.0,5.486171090687683e-26,0.7
874.6231155778894,21.0,-0.0,6.054979820939395e-26,0.7
877.3869346733668,21.0,-0.0,6.679596314494098e-26,0.7
880.1507537688442,21.0,-0.0,7.365180183166969e-26,0.7
882.9145728643216,21.0,-0.0,8.117338269746136e-26,0.7
885.678391959799,21.0,-0.0,8.942160767988228e-26,0.7
888.4422110552764,21.0,-0.0,9.846260039677628e-26,0.7
891.2060301507538,21.0,-0.0,1.0836812313073848e-25,0.7
893.9698492462312,21.0,-0.0,1.1921602458457077e-25,0.7
896.7336683417086,21.0,-0.0,1.310907204846809e-25,0.7
899.4974874371859,21.0,-0.0,1.4408370923597954e-25,0.7
902.2613065326633,21.0,-0.0,1.5829412496498972e-25,0.7
905.0251256281407,21.0,-0.0,1.7382933042843358e-25,0.7
907.7889447236181,21.0,-0.0,1.9080555241230104e-25,0.7
910.5527638190955,21.0,-0.0,2.093485624021693e-25,0.7
913.3165829145729,21.0,-0.0,2.2959440546926538e-25,0.7
916.0804020100503,21.0,-0.0,2.516901804890905e-25,0.7
918.8442211055276,21.0,-0.0,2.757948749906428e-25,0.7
921.608040201005,21.0,-0.0,3.020802581246472e-25,0.7
924.3718592964824,21.0,-0.0,3.3073183543944723e-25,0.7
927.1356783919598,21.0,-0.0,3.6194986936326935e-25,0.7
929.8994974874372,21.0,-0.0,3.9595046951253285e-25,0.7
932.6633165829146,21.0,-0.0,4.329667571773188e-25,0.7
935.427135678392,21.0,-0.0,4.732501085785631e-25,0.7
938.1909547738694,21.0,-0.0,5.170714817462757e-25,0.7
940.9547738693468,21.0,-0.0,5.64722832135808e-25,0.7
943.7185929648241,21.0,-0.0,6.165186223793617e-25,0.7
946.4824120603015,21.0,-0.0,6.7279743186384895e-25,0.7
949.2462311557789,21.0,-0.0,7.339236721339142e-25,0.7
952.0100502512563,21.0,-0.0,8.002894144412126e-25,0.7
954.7738693467337,21.0,-0.0,8.72316336098578e-25,0.7
957.5376884422111,21.0,-0.0,9.504577926506596e-25,0.7
960.3015075376884,21.0,-0.0,1.0352010232421346e-24,0.7
963.0653266331658,21.0,-0.0,1.127069496950994e-24,0.7
965.8291457286432,21.0,-0.0,1.2266254082582825e-24,0.7
968.5929648241206,21.0,-0.0,1.3344723302479392e-24,0.7
971.356783919598,21.0,-0.0,1.4512580345716823e-24,0.7
974.1206030150754,21.0,-0.0,1.5776774876743451e-24,0.7
976.8844221105528,21.0,-0.0,1.7144760332569227e-24,0.7
979.6482412060302,21.0,-0.0,1.8624527714559274e-24,0.7
982.4120603015076,21.0,-0.0,2.0224641457433456e-24,0.7
985.1758793969849,21.0,-0.0,2.19542774909639e-24,0.7
987.9396984924623,21.0,-0.0,2.382326361559101e-24,0.7
990.7035175879397,21.0,-0.0,2.584212231910016e-24,0.7
993.4673366834171,21.0,-0.0,2.8022116167723026e-24,0.7
996.2311557788945,21.0,-0.0,3.0375295911469037e-24,0.7
998.9949748743719,21.0,-0.0,3.2914551450235937e-24,0.7
1001.7587939698492,21.0,-0.0,3.565366581424406e-24,0.7
1004.5226130653266,21.0,-0.0,3.860737231964378e-24,0.7
1007.286432160804,21.0,-0.0,4.1791415067737674e-24,0.7
1010.0502512562814,21.0,-0.0,4.5222612964147755e-24,0.7
1012.8140703517588,21.0,-0.0,4.891892744250901e-24,0.7
1015.5778894472362,21.0,-0.0,5.2899534085767816e-24,0.7
1018.3417085427136,21.0,-0.0,5.718489834711314e-24,0.7
1021.105527638191,21.0,-0.0,6.179685558173633e-24,0.7
1023.8693467336684,21.0,-0.0,6.675869561027416e-24,0.7
1026.6331658291458,21.0,-0.0,7.209525204471258e-24,0.7
1029.3969849246232,21.0,-0.0,7.783299661790685e-24,0.7
1032.1608040201006,21.0,-0.0,8.400013876861335e-24,0.7
1034.924623115578,21.0,-0.0,9.062673074508589e-24,0.7
1037.6884422110552,21.0,-0.0,9.77447785018576e-24,0.7
1040.4522613065326,21.0,-0.0,1.0538835867636137e-23,0.7
1043.21608040201,21.0,-0.0,1.1359374194446958e-23,0.7
1045.9798994974874,21.0,-0.0,1.2239952306694456e-23,0.7
1048.7437185929648,21.0,-0.0,1.3184675795223072e-23,0.7
1051.5075376884422,21.0,-0.0,1.4197910807480496e-23,0.7
1054.2713567839196,21.0,-0.0,1.5284299260274992e-23,0.7
1057.035175879397,21.0,-0.0,1.644877486030481e-23,0.7
1059.7989949748744,21.0,-0.0,1.7696579970855354e-23,0.7
1062.5628140703518,21.0,-0.0,1.9033283364649187e-23,0.7
1065.3266331658292,21.0,-0.0,2.04647989044946e-23,0.7
1068.0904522613066,21.0,-0.0,2.199740519507534e-23,0.7
1070.854271356784,21.0,-0.0,2.3637766251006927e-23,0.7
1073.6180904522612,21.0,-0.0,2.5392953228094728e-23,0.7
1076.3819095477388,21.0,-0.0,2.727046726664198e-23,0.7
1079.145728643216,21.0,-0.0,2.9278263497581943e-23,0.7
1081.9095477386936,21.0,-0.0,3.1424776264262253e-23,0.7
1084.6733668341708,21.0,-0.0,3.371894561475624e-23,0.7
1087.4371859296482,21.0,-0.0,3.617024512177371e-23,0.7
1090.2010050251256,21.0,-0.0,3.878871108942939e-23,0.7
1092.964824120603,21.0,-0.0,4.1584973208455276e-23,0.7
1095.7286432160804,21.0,-0.0,4.457028672380545e-23,0.7
1098.4924623115578,21.0,-0.0,4.775656618103494e-23,0.7
1101.2562814070352,21.0,-0.0,5.115642082039563e-23,0.7
1104.0201005025126,21.0,-0.0,5.478319169015263e-23,0.7
1106.78391959799,21.0,-0.0,5.86509905533555e-23,0.7
1109.5477386934674,21.0,-0.0,6.27747406650312e-23,0.7
1112.3115577889448,21.0,-0.0,6.71702194996582e-23,0.7
1115.0753768844222,21.0,-0.0,7.185410351167698e-23,0.7
1117.8391959798996,21.0,-0.0,7.684401501488685e-23,0.7
1120.6030150753768,21.0,-0.0,8.215857126963894e-23,0.7
1123.3668341708544,21.0,-0.0,8.781743586999812e-23,0.7
1126.1306532663316,21.0,-0.0,9.38413725263396e-23,0.7
1128.894472361809,21.0,-0.0,1.002523013422554e-22,0.7
1131.6582914572864,21.0,-0.0,1.0707335768817362e-22,0.7
1134.4221105527638,21.0,-0.0,1.1432895377766265e-22,0.7
1137.1859296482412,21.0,-0.0,1.2204484305618583e-22,0.7
1139.9497487437186,21.0,-0.0,1.3024818751577993e-22,0.7
1142.713567839196,21.0,-0.0,1.3896762805319638e-22,0.7
1145.4773869346734,21.0,-0.0,1.4823335799295508e-22,0.7
1148.2412060301508,21.0,-0.0,1.5807719990101313e-22,0.7
1151.0050251256282,21.0,-0.0,1.6853268581895058e-22,0.7
1153.7688442211056,21.0,-0.0,1.796351410530256e-22,0.7
1156.532663316583,21.0,-0.0,1.9142177165687068e-22,0.7
1159.2964824120604,21.0,-0.0,2.0393175575134143e-22,0.7
1162.0603015075376,21.0,-0.0,2.1720633882965116e-22,0.7
1164.8241206030152,21.0,-0.0,2.312889332009377e-22,0.7
1167.5879396984924,21.0,-0.0,2.462252217302919e-22,0.7
1170.3517587939698,21.0,-0.0,2.620632660385088e-22,0.7
1173.1155778894472,21.0,-0.0,2.7885361933004625e-22,0.7
1175.8793969849246,21.0,-0.0,2.966494440230825e-22,0.7
1178.643216080402,21.0,-0.0,3.155066343611599e-22,0.7
1181.4070351758794,21.0,-0.0,3.354839441915084e-22,0.7
1184.1708542713568,21.0,-0.0,3.566431201010731e-22,0.7
1186.9346733668342,21.0,-0.0,3.7904904010712475e-22,0.7
1189.6984924623116,21.0,-0.0,4.02769858105625e-22,0.7
1192.462311557789,21.0,-0.0,4.278771542865681e-22,0.7
1195.2261306532664,21.0,-0.0,4.54446091732232e-22,0.7
1197.9899497487438,21.0,-0.0,4.82555579420535e-22,0.7
1200.7537688442212,21.0,-0.0,5.122884418627953e-22,0.7
1203.5175879396984,21.0,-0.0,5.437315956117002e-22,0.7
1206.281407035176,21.0,-0.0,5.76976232882784e-22,0.7
1209.0452261306532,21.0,-0.0,6.121180125395247e-22,0.7
1211.8090452261308,21.0,-0.0,6.492572586999647e-22,0.7
1214.572864321608,21.0,-0.0,6.884991672299878e-22,0.7
1217.3366834170854,21.0,-0.0,7.299540203964111e-22,0.7
1220.1005025125628,21.0,-0.0,7.737374099608013e-22,0.7
1222.8643216080402,21.0,-0.0,8.199704690030258e-22,0.7
1225.6281407035176,21.0,-0.0,8.68780112772058e-22,0.7
1228.391959798995,21.0,-0.0,9.202992888695799e-22,0.7
1231.1557788944724,21.0,-0.0,9.746672370811451e-22,0.7
1233.9195979899498,21.0,-0.0,1.0320297591779324e-21,0.7
1236.6834170854272,21.0,-0.0,1.0925394990216373e-21,0.7
1239.4472361809046,21.0,-0.0,1.1563562333138939e-21,0.7
1242.211055276382,21.0,-0.0,1.2236471733413625e-21,0.7
1244.9748743718592,21.0,-0.0,1.294587278076928e-21,0.7
1247.7386934673368,21.0,-0.0,1.3693595790075843e-21,0.7
1250.502512562814,21.0,-0.0,1.4481555170692703e-21,0.7
1253.2663316582916,21.0,-0.0,1.5311752920795984e-21,0.7
1256.0301507537688,21.0,-0.0,1.6186282250692117e-21,0.7
1258.7939698492462,21.0,-0.0,1.7107331339239683e-21,0.7
1261.5577889447236,21.0,-0.0,1.8077187227602262e-21,0.7
1264.321608040201,21.0,-0.0,1.9098239854670604e-21,0.7
1267.0854271356784,21.0,-0.0,2.0172986238605532e-21,0.7
1269.8492462311558,21.0,-0.0,2.130403480906403e-21,0.7
1272.6130653266332,21.0,-0.0,2.249410989479368e-21,0.7
1275.3768844221106,21.0,-0.0,2.374605637139538e-21,0.7
1278.140703517588,21.0,-0.0,2.5062844474181636e-21,0.7
1280.9045226130654,21.0,-0.0,2.6447574781174165e-21,0.7
1283.6683417085428,21.0,-0.0,2.790348337142196e-21,0.7
1286.4321608040202,21.0,-0.0,2.9433947163935772e-21,0.7
1289.1959798994976,21.0,-0.0,3.1042489442683798e-21,0.7
1291.9597989949748,21.0,-0.0,3.2732785573206045e-21,0.7
1294.7236180904524,21.0,-0.0,3.450866891656376e-21,0.7
1297.4874371859296,21.0,-0.0,3.6374136946456144e-21,0.7
1300.251256281407,21.0,-0.0,3.833335757549774e-21,0.7
1303.0150753768844,21.0,-0.0,4.039067569677838e-21,0.7
1305.7788944723618,21.0,-0.0,4.255061994697862e-21,0.7
1308.5427135678392,21.0,-0.0,4.481790969746943e-21,0.7
1311.3065326633166,21.0,-0.0,4.719746227995788e-21,0.7
1314.070351758794,21.0,-0.0,4.9694400453417005e-21,0.7
1316.8341708542714,21.0,-0.0,5.2314060119169326e-21,0.7
1319.5979899497488,21.0,-0.0,5.506199829117977e-21,0.7
1322.3618090452262,21.0,-0.0,5.794400132874224e-21,0.7
1325.1256281407036,21.0,-0.0,6.096609343894427e-21,0.7
1327.8894472361808,21.0,-0.0,6.413454545642657e-21,0.7
1330.6532663316584,21.0,-0.0,6.745588390814964e-21,0.7
1333.4170854271356,21.0,-0.0,7.093690037103334e-21,0.7
1336.1809045226132,21.0,-0.0,7.45846611305241e-21,0.7
1338.9447236180904,21.0,-0.0,7.840651714830723e-21,0.7
1341.708542713568,21.0,-0.0,8.241011434757723e-21,0.7
1344.4723618090452,21.0,-0.0,8.660340422444521e-21,0.7
1347.2361809045226,21.0,-0.0,9.0994654794268e-21,0.7
1350.0,21.0,-0.0,9.559246188184305e-21,0.7
800.0,22.0,-0.0,3.530884857685374e-27,0.7
802.7638190954774,22.0,-0.0,3.950470483272899e-27,0.7
805.5276381909548,22.0,-0.0,4.4173742117010204e-27,0.7
808.2914572864322,22.0,-0.0,4.936641412627642e-27,0.7
811.0552763819095,22.0,-0.0,5.513823875369412e-27,0.7
813.8190954773869,22.0,-0.0,6.155027406229652e-27,0.7
816.5829145728643,22.0,-0.0,6.866963587631058e-27,0.7
819.3467336683417,22.0,-0.0,7.657006034815063e-27,0.7
822.1105527638191,22.0,-0.0,8.533251510596661e-27,0.7
824.8743718592965,22.0,-0.0,9.50458628503063e-27,0.7
827.6381909547739,22.0,-0.0,1.0580758154936401e-26,0.7
830.4020100502513,22.0,-0.0,1.1772454568166824e-26,0.7
833.1658291457286,22.0,-0.0,1.309138732936693e-26,0.7
835.929648241206,22.0,-0.0,1.4550384397897045e-26,0.7
838.6934673366834,22.0,-0.0,1.616348932466353e-26,0.7
841.4572864321608,22.0,-0.0,1.7946068912984453e-26,0.7
844.2211055276382,22.0,-0.0,1.9914929729379607e-26,0.7
846.9849246231156,22.0,-0.0,2.208844413351686e-26,0.7
849.748743718593,22.0,-0.0,2.4486686542536683e-26,0.7
852.5125628140704,22.0,-0.0,2.713158069383248e-26,0.7
855.2763819095477,22.0,-0.0,3.004705872216595e-26,0.7
858.0402010050251,22.0,-0.0,3.325923292196457e-26,0.7
860.8040201005025,22.0,-0.0,3.6796581123904016e-26,0.7
863.5678391959799,22.0,-0.0,4.0690146676622355e-26,0.7
866.3316582914573,22.0,-0.0,4.49737540898054e-26,0.7
869.0954773869347,22.0,-0.0,4.968424146413694e-26,0.7
871.8592964824121,22.0,-0.0,5.486171090687683e-26,0.7
874.6231155778894,22.0,-0.0,6.054979820939395e-26,0.7
877.3869346733668,22.0,-0.0,6.679596314494098e-26,0.7
880.1507537688442,22.0,-0.0,7.365180183166969e-26,0.7
882.9145728643216,22.0,-0.0,8.117338269746136e-26,0.7
885.678391959799,22.0,-0.0,8.942160767988228e-26,0.7
888.4422110552764,22.0,-0.0,9.846260039677628e-26,0.7
891.2060301507538,22.0,-0.0,1.0836812313073848e-25,0.7
893.9698492462312,22.0,-0.0,1.1921602458457077e-25,0.7
896.7336683417086,22.0,-0.0,1.310907204846809e-25,0.7
899.4974874371859,22.0,-0.0,1.4408370923597954e-25,0.7
902.2613065326633,22.0,-0.0,1.5829412496498972e-25,0.7
905.0251256281407,22.0,-0.0,1.7382933042843358e-25,0.7
907.7889447236181,22.0,-0.0,1.9080555241230104e-25,0.7
910.5527638190955,22.0,-0.0,2.093485624021693e-25,0.7
913.3165829145729,22.0,-0.0,2.2959440546926538e-25,0.7
916.0804020100503,22.0,-0.0,2.516901804890905e-25,0.7
918.8442211055276,22.0,-0.0,2.757948749906428e-25,0.7
921.608040201005,22.0,-0.0,3.020802581246472e-25,0.7
924.3718592964824,22.0,-0.0,3.3073183543944723e-25,0.7
927.1356783919598,22.0,-0.0,3.6194986936326935e-25,0.7
929.8994974874372,22.0,-0.0,3.9595046951253285e-25,0.7
932.6633165829146,22.0,-0.0,4.329667571773188e-25,0.7
935.427135678392,22.0,-0.0,4.732501085785631e-25,0.7
938.1909547738694,22.0,-0.0,5.170714817462757e-25,0.7
940.9547738693468,22.0,-0.0,5.64722832135808e-25,0.7
943.7185929648241,22.0,-0.0,6.165186223793617e-25,0.7
946.4824120603015,22.0,-0.0,6.7279743186384895e-25,0.7
949.2462311557789,22.0,-0.0,7.339236721339142e-25,0.7
952.0100502512563,22.0,-0.0,8.002894144412126e-25,0.7
954.7738693467337,22.0,-0.0,8.72316336098578e-25,0.7
957.5376884422111,22.0,-0.0,9.504577926506596e-25,0.7
960.3015075376884,22.0,-0.0,1.0352010232421346e-24,0.7
963.0653266331658,22.0,-0.0,1.127069496950994e-24,0.7
965.8291457286432,22.0,-0.0,1.2266254082582825e-24,0.7
968.5929648241206,22.0,-0.0,1.3344723302479392e-24,0.7
971.356783919598,22.0,-0.0,1.4512580345716823e-24,0.7
974.1206030150754,22.0,-0.0,1.5776774876743451e-24,0.7
976.8844221105528,22.0,-0.0,1.7144760332569227e-24,0.7
979.6482412060302,22.0,-0.0,1.8624527714559274e-24,0.7
982.4120603015076,22.0,-0.0,2.0224641457433456e-24,0.7
985.1758793969849,22.0,-0.0,2.19542774909639e-24,0.7
987.9396984924623,22.0,-0.0,2.382326361559101e-24,0.7
990.7035175879397,22.0,-0.0,2.584212231910016e-24,0.7
993.4673366834171,22.0,-0.0,2.8022116167723026e-24,0.7
996.2311557788945,22.0,-0.0,3.0375295911469037e-24,0.7
998.9949748743719,22.0,-0.0,3.2914551450235937e-24,0.7
1001.7587939698492,22.0,-0.0,3.565366581424406e-24,0.7
1004.5226130653266,22.0,-0.0,3.860737231964378e-24,0.7
1007.286432160804,22.0,-0.0,4.1791415067737674e-24,0.7
1010.0502512562814,22.0,-0.0,4.5222612964147755e-24,0.7
1012.8140703517588,22.0,-0.0,4.891892744250901e-24,0.7
1015.5778894472362,22.0,-0.0,5.2899534085767816e-24,0.7
1018.3417085427136,22.0,-0.0,5.718489834711314e-24,0.7
1021.105527638191,22.0,-0.0,6.179685558173633e-24,0.7
1023.8693467336684,22.0,-0.0,6.675869561027416e-24,0.7
1026.6331658291458,22.0,-0.0,7.209525204471258e-24,0.7
1029.3969849246232,22.0,-0.0,7.783299661790685e-24,0.7
1032.1608040201006,22.0,-0.0,8.400013876861335e-24,0.7
1034.924623115578,22.0,-0.0,9.062673074508589e-24,0.7
1037.6884422110552,22.0,-0.0,9.77447785018576e-24,0.7
1040.4522613065326,22.0,-0.0,1.0538835867636137e-23,0.7
1043.21608040201,22.0,-0.0,1.1359374194446958e-23,0.7
1045.9798994974874,22.0,-0.0,1.2239952306694456e-23,0.7
1048.7437185929648,22.0,-0.0,1.3184675795223072e-23,0.7
1051.5075376884422,22.0,-0.0,1.4197910807480496e-23,0.7
1054.2713567839196,22.0,-0.0,1.5284299260274992e-23,0.7
1057.035175879397,22.0,-0.0,1.644877486030481e-23,0.7
1059.7989949748744,22.0,-0.0,1.7696579970855354e-23,0.7
1062.5628140703518,22.0,-0.0,1.9033283364649187e-23,0.7
1065.3266331658292,22.0,-0.0,2.04647989044946e-23,0.7
1068.0904522613066,22.0,-0.0,2.199740519507534e-23,0.7
1070.854271356784,22.0,-0.0,2.3637766251006927e-23,0.7
1073.6180904522612,22.0,-0.0,2.5392953228094728e-23,0.7
1076.3819095477388,22.0,-0.0,2.727046726664198e-23,0.7
1079.145728643216,22.0,-0.0,2.9278263497581943e-23,0.7
1081.9095477386936,22.0,-0.0,3.1424776264262253e-23,0.7
1084.6733668341708,22.0,-0.0,3.371894561475624e-23,0.7
1087.4371859296482,22.0,-0.0,3.617024512177371e-23,0.7
1090.2010050251256,22.0,-0.0,3.878871108942939e-23,0.7
1092.964824120603,22.0,-0.0,4.1584973208455276e-23,0.7
1095.7286432160804,22.0,-0.0,4.457028672380545e-23,0.7
1098.4924623115578,22.0,-0.0,4.775656618103494e-23,0.7
1101.2562814070352,22.0,-0.0,5.115642082039563e-23,0.7
1104.0201005025126,22.0,-0.0,5.478319169015263e-23,0.7
1106.78391959799,22.0,-0.0,5.86509905533555e-23,0.7
1109.5477386934674,22.0,-0.0,6.27747406650312e-23,0.7
1112.3115577889448,22.0,-0.0,6.71702194996582e-23,0.7
1115.0753768844222,22.0,-0.0,7.185410351167698e-23,0.7
1117.8391959798996,22.0,-0.0,7.684401501488685e-23,0.7
1120.6030150753768,22.0,-0.0,8.215857126963894e-23,0.7
1123.3668341708544,22.0,-0.0,8.781743586999812e-23,0.7
1126.1306532663316,22.0,-0.0,9.38413725263396e-23,0.7
1128.894472361809,22.0,-0.0,1.002523013422554e-22,0.7
1131.6582914572864,22.0,-0.0,1.0707335768817362e-22,0.7
1134.4221105527638,22.0,-0.0,1.1432895377766265e-22,0.7
1137.1859296482412,22.0,-0.0,1.2204484305618583e-22,0.7
1139.9497487437186,22.0,-0.0,1.3024818751577993e-22,0.7
1142.713567839196,22.0,-0.0,1.3896762805319638e-22,0.7
1145.4773869346734,22.0,-0.0,1.4823335799295508e-22,0.7
1148.2412060301508,22.0,-0.0,1.5807719990101313e-22,0.7
1151.0050251256282,22.0,-0.0,1.6853268581895058e-22,0.7
1153.7688442211056,22.0,-0.0,1.796351410530256e-22,0.7
1156.532663316583,22.0,-0.0,1.9142177165687068e-22,0.7
1159.2964824120604,22.0,-0.0,2.0393175575134143e-22,0.7
1162.0603015075376,22.0,-0.0,2.1720633882965116e-22,0.7
1164.8241206030152,22.0,-0.0,2.312889332009377e-22,0.7
1167.5879396984924,22.0,-0.0,2.462252217302919e-22,0.7
1170.3517587939698,22.0,-0.0,2.620632660385088e-22,0.7
1173.1155778894472,22.0,-0.0,2.7885361933004625e-22,0.7
1175.8793969849246,22.0,-0.0,2.966494440230825e-22,0.7
1178.643216080402,22.0,-0.0,3.155066343611599e-22,0.7
1181.4070351758794,22.0,-0.0,3.354839441915084e-22,0.7
1184.1708542713568,22.0,-0.0,3.566431201010731e-22,0.7
1186.9346733668342,22.0,-0.0,3.7904904010712475e-22,0.7
1189.6984924623116,22.0,-0.0,4.02769858105625e-22,0.7
1192.462311557789,22.0,-0.0,4.278771542865681e-22,0.7
1195.2261306532664,22.0,-0.0,4.54446091732232e-22,0.7
1197.9899497487438,22.0,-0.0,4.82555579420535e-22,0.7
1200.7537688442212,22.0,-0.0,5.122884418627953e-22,0.7
1203.5175879396984,22.0,-0.0,5.437315956117002e-22,0.7
1206.281407035176,22.0,-0.0,5.76976232882784e-22,0.7
1209.0452261306532,22.0,-0.0,6.121180125395247e-22,0.7
1211.8090452261308,22.0,-0.0,6.492572586999647e-22,0.7
1214.572864321608,22.0,-0.0,6.884991672299878e-22,0.7
1217.3366834170854,22.0,-0.0,7.299540203964111e-22,0.7
1220.1005025125628,22.0,-0.0,7.737374099608013e-22,0.7
1222.8643216080402,22.0,-0.0,8.199704690030258e-22,0.7
1225.6281407035176,22.0,-0.0,8.68780112772058e-22,0.7
1228.391959798995,22.0,-0.0,9.202992888695799e-22,0.7
1231.1557788944724,22.0,-0.0,9.746672370811451e-22,0.7
1233.9195979899498,22.0,-0.0,1.0320297591779324e-21,0.7
1236.6834170854272,22.0,-0.0,1.0925394990216373e-21,0.7
1239.4472361809046,22.0,-0.0,1.1563562333138939e-21,0.7
1242.211055276382,22.0,-0.0,1.2236471733413625e-21,0.7
1244.9748743718592,22.0,-0.0,1.294587278076928e-21,0.7
1247.7386934673368,22.0,-0.0,1.3693595790075843e-21,0.7
1250.502512562814,22.0,-0.0,1.4481555170692703e-21,0.7
1253.2663316582916,22.0,-0.0,1.5311752920795984e-21,0.7
1256.0301507537688,22.0,-0.0,1.6186282250692117e-21,0.7
1258.7939698492462,22.0,-0.0,1.7107331339239683e-21,0.7
1261.5577889447236,22.0,-0.0,1.8077187227602262e-21,0.7
1264.321608040201,22.0,-0.0,1.9098239854670604e-21,0.7
1267.0854271356784,22.0,-0.0,2.0172986238605532e-21,0.7
1269.8492462311558,22.0,-0.0,2.130403480906403e-21,0.7
1272.6130653266332,22.0,-0.0,2.249410989479368e-21,0.7
1275.3768844221106,22.0,-0.0,2.374605637139538e-21,0.7
1278.140703517588,22.0,-0.0,2.5062844474181636e-21,0.7
1280.9045226130654,22.0,-0.0,2.6447574781174165e-21,0.7
1283.6683417085428,22.0,-0.0,2.790348337142196e-21,0.7
1286.4321608040202,22.0,-0.0,2.9433947163935772e-21,0.7
1289.1959798994976,22.0,-0.0,3.1042489442683798e-21,0.7
1291.9597989949748,22.0,-0.0,3.2732785573206045e-21,0.7
1294.7236180904524,22.0,-0.0,3.450866891656376e-21,0.7
1297.4874371859296,22.0,-0.0,3.6374136946456144e-21,0.7
1300.251256281407,22.0,-0.0,3.833335757549774e-21,0.7
1303.0150753768844,22.0,-0.0,4.039067569677838e-21,0.7
1305.7788944723618,22.0,-0.0,4.255061994697862e-21,0.7
1308.5427135678392,22.0,-0.0,4.481790969746943e-21,0.7
1311.3065326633166,22.0,-0.0,4.719746227995788e-21,0.7
1314.070351758794,22.0,-0.0,4.9694400453417005e-21,0.7
1316.8341708542714,22.0,-0.0,5.2314060119169326e-21,0.7
1319.5979899497488,22.0,-0.0,5.506199829117977e-21,0.7
1322.3618090452262,22.0,-0.0,5.794400132874224e-21,0.7
1325.1256281407036,22.0,-0.0,6.096609343894427e-21,0.7
1327.8894472361808,22.0,-0.0,6.413454545642657e-21,0.7
1330.6532663316584,22.0,-0.0,6.745588390814964e-21,0.7
1333.4170854271356,22.0,-0.0,7.093690037103334e-21,0.7
1336.1809045226132,22.0,-0.0,7.45846611305241e-21,0.7
1338.9447236180904,22.0,-0.0,7.840651714830723e-21,0.7
1341.708542713568,22.0,-0.0,8.241011434757723e-21,0.7
1344.4723618090452,22.0,-0.0,8.660340422444521e-21,0.7
1347.2361809045226,22.0,-0.0,9.0994654794268e-21,0.7
1350.0,22.0,-0.0,9.559246188184305e-21,0.7
800.0,23.0,-0.0,3.530884857685374e-27,0.7
802.7638190954774,23.0,-0.0,3.950470483272899e-27,0.7
805.5276381909548,23.0,-0.0,4.4173742117010204e-27,0.7
808.2914572864322,23.0,-0.0,4.936641412627642e-27,0.7
811.0552763819095,23.0,-0.0,5.513823875369412e-27,0.7
813.8190954773869,23.0,-0.0,6.155027406229652e-27,0.7
816.5829145728643,23.0,-0.0,6.866963587631058e-27,0.7
819.3467336683417,23.0,-0.0,7.657006034815063e-27,0.7
822.1105527638191,23.0,-0.0,8.533251510596661e-27,0.7
824.8743718592965,23.0,-0.0,9.50458628503063e-27,0.7
827.6381909547739,23.0,-0.0,1.0580758154936401e-26,0.7
830.4020100502513,23.0,-0.0,1.1772454568166824e-26,0.7
833.1658291457286,23.0,-0.0,1.309138732936693e-26,0.7
835.929648241206,23.0,-0.0,1.4550384397897045e-26,0.7
838.6934673366834,23.0,-0.0,1.616348932466353e-26,0.7
841.4572864321608,23.0,-0.0,1.7946068912984453e-26,0.7
844.2211055276382,23.0,-0.0,1.9914929729379607e-26,0.7
846.9849246231156,23.0,-0.0,2.208844413351686e-26,0.7
849.748743718593,23.0,-0.0,2.4486686542536683e-26,0.7
852.5125628140704,23.0,-0.0,2.713158069383248e-26,0.7
855.2763819095477,23.0,-0.0,3.004705872216595e-26,0.7
858.0402010050251,23.0,-0.0,3.325923292196457e-26,0.7
860.8040201005025,23.0,-0.0,3.6796581123904016e-26,0.7
863.5678391959799,23.0,-0.0,4.0690146676622355e-26,0.7
866.3316582914573,23.0,-0.0,4.49737540898054e-26,0.7
869.0954773869347,23.0,-0.0,4.968424146413694e-26,0.7
871.8592964824121,23.0,-0.0,5.486171090687683e-26,0.7
874.6231155778894,23.0,-0.0,6.054979820939395e-26,0.7
877.3869346733668,23.0,-0.0,6.679596314494098e-26,0.7
880.1507537688442,23.0,-0.0,7.365180183166969e-26,0.7
882.9145728643216,23.0,-0.0,8.117338269746136e-26,0.7
885.678391959799,23.0,-0.0,8.942160767988228e-26,0.7
