two_theta_deg,intensity
36.0400,97.65
36.0600,92.74
36.0800,77.05
36.1000,93.70
36.1200,99.45
36.1400,88.70
36.1600,86.13
36.1800,79.35
36.2000,86.80
36.2200,97.48
36.2400,93.22
36.2600,103.49
36.2800,110.14
36.3000,116.23
36.3200,126.64
36.3400,146.70
36.3600,171.34
36.3800,196.72
36.4000,215.06
36.4200,241.03
36.4400,261.53
36.4600,291.82
36.4800,300.73
36.5000,307.68
36.5200,299.98
36.5400,282.80
36.5600,265.11
36.5800,243.40
36.6000,212.03
36.6200,183.78
36.6400,163.93
36.6600,144.80
36.6800,119.99
36.7000,115.41
36.7200,102.94
36.7400,89.24
36.7600,88.87
36.7800,72.86
36.8000,78.48
36.8200,80.08
36.8400,74.95
36.8600,84.87
36.8800,80.53
36.9000,81.29
36.9200,73.77
36.9400,69.00
36.9600,76.01
36.9800,77.98
37.0000,76.22
37.0200,74.35
37.0400,73.23
37.0600,74.79
37.0800,73.99
37.1000,82.84
37.1200,76.91
37.1400,90.79
37.1600,92.78
37.1800,110.21
37.2000,105.08
37.2200,123.61
37.2400,124.12
37.2600,128.49
37.2800,134.66
37.3000,136.99
37.3200,132.75
37.3400,123.11
37.3600,126.31
37.3800,119.04
37.4000,106.41
37.4200,99.08
37.4400,95.72
37.4600,89.66
37.4800,83.39
37.5000,85.43
37.5200,77.30
37.5400,74.45
37.5600,81.53
37.5800,71.97
37.6000,62.88
37.6200,68.09
37.6400,66.74
37.6600,65.51
37.6800,67.61
37.7000,73.92
37.7200,71.53
37.7400,64.36
37.7600,69.25
37.7800,68.68
37.8000,65.37
37.8200,70.64
37.8400,64.25
37.8600,68.46
37.8800,67.78
37.9000,68.33
37.9200,64.16
37.9400,66.72
37.9600,66.08
37.9800,69.09
38.0000,60.50
38.0200,66.10
38.0400,66.71
38.0600,67.77
38.0800,76.59
38.1000,61.68
38.1200,57.14
38.1400,63.69
38.1600,76.98
38.1800,68.52
38.2000,65.60
38.2200,59.56
38.2400,66.70
38.2600,58.51
38.2800,64.51
38.3000,61.71
38.3200,74.54
38.3400,66.45
38.3600,68.15
38.3800,61.35
38.4000,60.61
38.4200,64.85
38.4400,66.13
38.4600,72.47
38.4800,63.11
38.5000,58.17
38.5200,62.79
38.5400,58.89
38.5600,66.16
38.5800,72.25
38.6000,60.51
38.6200,66.44
38.6400,55.78
38.6600,59.67
38.6800,57.15
38.7000,67.47
38.7200,55.06
38.7400,61.32
38.7600,65.16
38.7800,67.43
38.8000,56.77
38.8200,61.03
38.8400,59.94
38.8600,65.42
38.8800,61.66
38.9000,52.55
38.9200,63.29
38.9400,61.67
38.9600,63.66
38.9800,62.12
39.0000,59.64
39.0200,60.55
39.0400,68.30
39.0600,55.75
39.0800,57.35
39.1000,64.79
39.1200,58.06
39.1400,66.15
39.1600,66.29
39.1800,58.13
39.2000,71.79
39.2200,72.36
39.2400,81.84
39.2600,98.90
39.2800,110.97
39.3000,108.49
39.3200,124.96
39.3400,136.19
39.3600,140.29
39.3800,153.05
39.4000,156.93
39.4200,154.87
39.4400,145.10
39.4600,137.01
39.4800,127.73
39.5000,117.27
39.5200,97.39
39.5400,96.62
39.5600,91.41
39.5800,76.16
39.6000,70.54
39.6200,61.29
39.6400,67.97
39.6600,63.08
39.6800,53.38
39.7000,62.79
39.7200,58.30
39.7400,53.16
39.7600,55.24
39.7800,61.64
39.8000,61.90
39.8200,55.98
39.8400,50.89
39.8600,51.28
39.8800,55.42
39.9000,61.80
39.9200,57.10
39.9400,56.95
39.9600,52.55
39.9800,59.12
40.0000,52.89
40.0200,46.60
40.0400,53.50
40.0600,64.50
40.0800,58.18
40.1000,50.68
40.1200,65.74
40.1400,50.97
40.1600,54.18
40.1800,59.04
40.2000,55.99
40.2200,52.40
40.2400,57.15
40.2600,41.78
40.2800,48.51
40.3000,53.95
40.3200,63.90
40.3400,54.83
40.3600,57.03
40.3800,61.64
40.4000,63.80
40.4200,52.70
40.4400,46.85
40.4600,55.71
40.4800,52.59
40.5000,57.63
40.5200,58.55
40.5400,49.10
40.5600,51.06
40.5800,52.20
40.6000,61.70
40.6200,53.08
40.6400,53.61
40.6600,51.52
40.6800,51.70
40.7000,56.95
40.7200,54.16
40.7400,46.91
40.7600,52.65
40.7800,54.25
40.8000,43.68
40.8200,51.44
40.8400,51.17
40.8600,61.53
40.8800,61.54
40.9000,48.77
40.9200,59.49
40.9400,57.85
40.9600,53.72
40.9800,53.69
41.0000,54.51
41.0200,57.84
41.0400,52.76
41.0600,59.28
41.0800,60.36
41.1000,40.86
41.1200,58.22
41.1400,57.86
41.1600,54.33
41.1800,48.53
41.2000,39.31
41.2200,55.49
41.2400,53.37
41.2600,58.31
41.2800,60.65
41.3000,59.91
41.3200,60.91
41.3400,51.91
41.3600,55.26
41.3800,55.45
41.4000,50.38
41.4200,53.56
41.4400,52.83
41.4600,43.52
41.4800,49.30
41.5000,55.21
41.5200,54.83
41.5400,47.97
41.5600,47.89
41.5800,52.05
41.6000,54.88
41.6200,53.75
41.6400,58.85
41.6600,48.67
41.6800,46.15
41.7000,57.75
41.7200,55.68
41.7400,63.71
41.7600,48.10
41.7800,47.44
41.8000,48.89
41.8200,44.08
41.8400,53.79
41.8600,46.78
41.8800,49.42
41.9000,51.42
41.9200,46.61
41.9400,49.46
41.9600,61.81
41.9800,50.05
42.0000,51.05
42.0200,47.40
42.0400,57.20
42.0600,52.91
42.0800,48.06
42.1000,44.00
42.1200,49.38
42.1400,58.48
42.1600,53.88
42.1800,58.05
42.2000,51.18
42.2200,46.50
42.2400,48.26
42.2600,55.12
42.2800,54.84
42.3000,44.58
42.3200,52.92
42.3400,55.10
42.3600,47.00
42.3800,49.10
42.4000,48.45
42.4200,54.00
42.4400,54.47
42.4600,49.22
42.4800,48.24
42.5000,50.27
42.5200,59.95
42.5400,43.83
42.5600,53.73
42.5800,53.21
42.6000,56.21
42.6200,49.47
42.6400,51.92
42.6600,43.99
42.6800,50.09
42.7000,47.38
42.7200,46.50
42.7400,48.66
42.7600,54.23
42.7800,45.92
42.8000,50.43
42.8200,45.67
42.8400,49.05
42.8600,55.74
42.8800,63.12
42.9000,67.75
42.9200,61.16
42.9400,74.31
42.9600,80.29
42.9800,93.24
43.0000,102.96
43.0200,108.90
43.0400,125.20
43.0600,132.17
43.0800,135.25
43.1000,144.08
43.1200,143.99
43.1400,129.14
43.1600,119.91
43.1800,107.53
43.2000,106.44
43.2200,92.85
43.2400,86.99
43.2600,72.22
43.2800,70.78
43.3000,65.87
43.3200,60.30
43.3400,63.71
43.3600,48.60
43.3800,57.74
43.4000,53.97
43.4200,52.31
43.4400,52.41
43.4600,56.03
43.4800,54.94
43.5000,53.31
43.5200,51.72
43.5400,47.01
43.5600,52.36
43.5800,51.21
43.6000,43.03
43.6200,55.62
43.6400,47.79
43.6600,54.59
43.6800,48.29
43.7000,46.08
43.7200,43.71
43.7400,55.19
43.7600,46.27
43.7800,53.47
43.8000,47.16
43.8200,47.24
43.8400,49.67
43.8600,46.35
43.8800,64.48
43.9000,50.35
43.9200,45.31
43.9400,52.95
43.9600,55.31
43.9800,44.68
44.0000,42.69
44.0200,46.83
44.0400,54.04
44.0600,59.63
44.0800,44.04
44.1000,46.00
44.1200,48.92
44.1400,48.96
44.1600,51.30
44.1800,47.89
44.2000,48.87
44.2200,47.07
44.2400,40.31
44.2600,47.76
44.2800,45.53
44.3000,53.44
44.3200,52.45
44.3400,50.47
44.3600,50.39
44.3800,45.83
44.4000,50.66
44.4200,55.77
44.4400,56.82
44.4600,53.43
44.4800,52.63
44.5000,51.25
44.5200,42.26
44.5400,46.50
44.5600,43.42
44.5800,48.14
44.6000,45.69
44.6200,47.58
44.6400,51.12
44.6600,45.49
44.6800,57.32
44.7000,49.89
44.7200,53.78
44.7400,49.00
44.7600,51.84
44.7800,58.23
44.8000,51.31
44.8200,62.58
44.8400,60.98
44.8600,46.88
44.8800,41.50
44.9000,60.71
44.9200,51.68
44.9400,46.89
44.9600,53.37
44.9800,54.17
45.0000,47.96
45.0200,45.26
45.0400,44.46
45.0600,60.22
45.0800,45.05
45.1000,47.94
45.1200,54.05
45.1400,48.12
45.1600,51.89
45.1800,47.92
45.2000,58.43
45.2200,53.83
45.2400,51.80
45.2600,45.18
45.2800,47.36
45.3000,52.46
45.3200,50.50
45.3400,56.77
45.3600,45.12
45.3800,55.10
45.4000,47.26
45.4200,57.45
45.4400,49.41
45.4600,50.65
45.4800,53.41
45.5000,58.47
45.5200,54.18
45.5400,58.31
45.5600,49.48
45.5800,51.93
45.6000,52.04
45.6200,50.08
45.6400,53.30
45.6600,46.07
45.6800,50.83
45.7000,50.66
45.7200,56.74
45.7400,48.16
45.7600,51.77
45.7800,53.78
45.8000,60.16
45.8200,46.92
45.8400,57.44
45.8600,50.18
45.8800,53.91
45.9000,46.04
45.9200,51.02
45.9400,44.74
45.9600,54.28
45.9800,49.01
46.0000,49.97
46.0200,52.20
46.0400,48.64
46.0600,48.01
46.0800,48.77
46.1000,57.61
46.1200,52.66
46.1400,45.82
46.1600,52.08
46.1800,59.98
46.2000,46.53
46.2200,50.88
46.2400,48.30
46.2600,47.14
46.2800,55.70
46.3000,59.42
46.3200,51.40
46.3400,55.74
46.3600,53.96
46.3800,42.43
46.4000,42.33
46.4200,50.40
46.4400,50.07
46.4600,54.39
46.4800,43.89
46.5000,51.83
46.5200,41.37
46.5400,44.40
46.5600,52.61
46.5800,48.11
46.6000,53.85
46.6200,52.73
46.6400,37.02
46.6600,51.68
46.6800,49.18
46.7000,58.76
46.7200,52.44
46.7400,51.08
46.7600,48.93
46.7800,55.91
46.8000,47.39
46.8200,50.38
46.8400,50.99
46.8600,46.59
46.8800,38.99
46.9000,47.32
46.9200,54.31
46.9400,53.17
46.9600,48.28
46.9800,54.36
47.0000,44.41
47.0200,44.12
47.0400,43.64
47.0600,45.48
47.0800,49.07
47.1000,49.59
47.1200,38.41
47.1400,46.92
47.1600,49.91
47.1800,58.30
47.2000,44.02
47.2200,48.55
47.2400,41.15
47.2600,59.31
47.2800,51.81
47.3000,56.09
47.3200,42.07
47.3400,53.56
47.3600,51.53
47.3800,47.52
47.4000,46.17
47.4200,62.35
47.4400,47.84
47.4600,46.92
47.4800,53.22
47.5000,44.98
47.5200,60.20
47.5400,51.19
47.5600,41.44
47.5800,50.30
47.6000,46.14
47.6200,53.38
47.6400,49.27
47.6600,57.94
47.6800,52.40
47.7000,48.06
47.7200,50.87
47.7400,44.60
47.7600,57.83
47.7800,52.95
47.8000,59.18
47.8200,45.51
47.8400,52.00
47.8600,45.35
47.8800,51.61
47.9000,58.94
47.9200,45.48
47.9400,48.15
47.9600,48.07
47.9800,45.67
48.0000,55.76
48.0200,52.58
48.0400,47.05
48.0600,46.54
48.0800,43.88
48.1000,49.22
48.1200,44.92
48.1400,43.78
48.1600,52.35
48.1800,50.12
48.2000,57.08
48.2200,39.06
48.2400,48.83
48.2600,42.71
48.2800,50.88
48.3000,49.84
48.3200,53.47
48.3400,50.66
48.3600,52.34
48.3800,50.16
48.4000,45.75
48.4200,46.45
48.4400,54.96
48.4600,51.53
48.4800,47.48
48.5000,43.16
48.5200,55.29
48.5400,51.08
48.5600,55.48
48.5800,38.95
48.6000,48.25
48.6200,51.81
48.6400,57.35
48.6600,40.85
48.6800,50.39
48.7000,41.87
48.7200,46.40
48.7400,51.50
48.7600,50.48
48.7800,58.89
48.8000,50.56
48.8200,47.75
48.8400,47.68
48.8600,40.86
48.8800,46.86
48.9000,53.19
48.9200,50.52
48.9400,57.81
48.9600,54.27
48.9800,50.08
49.0000,57.47
49.0200,47.03
49.0400,49.82
49.0600,46.81
49.0800,54.47
49.1000,44.92
49.1200,52.40
49.1400,54.41
49.1600,55.94
49.1800,41.00
49.2000,49.88
49.2200,56.29
49.2400,55.34
49.2600,56.46
49.2800,56.49
49.3000,55.41
49.3200,51.68
49.3400,44.52
49.3600,45.19
49.3800,51.29
49.4000,47.45
49.4200,48.51
49.4400,47.92
49.4600,47.90
49.4800,51.66
49.5000,46.09
49.5200,53.14
49.5400,51.41
49.5600,48.38
49.5800,54.14
49.6000,45.97
49.6200,53.17
49.6400,48.94
49.6600,53.51
49.6800,48.82
49.7000,45.33
49.7200,58.64
49.7400,48.41
49.7600,48.49
49.7800,41.09
49.8000,56.81
49.8200,53.69
49.8400,50.32
49.8600,46.03
49.8800,54.61
49.9000,48.27
49.9200,37.81
49.9400,52.81
49.9600,54.92
49.9800,58.46
50.0000,48.64
50.0200,49.04
50.0400,51.64
50.0600,44.46
50.0800,49.58
50.1000,58.61
50.1200,43.44
50.1400,49.00
50.1600,43.26
50.1800,52.98
50.2000,48.74
50.2200,39.95
50.2400,62.52
50.2600,59.07
50.2800,56.97
50.3000,52.52
50.3200,51.76
50.3400,50.38
50.3600,44.33
50.3800,46.60
50.4000,48.46
50.4200,55.58
50.4400,57.55
50.4600,56.78
50.4800,50.38
50.5000,48.92
50.5200,49.41
50.5400,48.76
50.5600,48.54
50.5800,50.88
50.6000,47.19
50.6200,52.54
50.6400,51.04
50.6600,46.99
50.6800,51.39
50.7000,53.26
50.7200,56.47
50.7400,50.42
50.7600,56.78
50.7800,50.04
50.8000,52.20
50.8200,52.74
50.8400,42.30
50.8600,52.70
50.8800,47.30
50.9000,49.47
50.9200,39.85
50.9400,46.80
50.9600,53.94
50.9800,52.50
51.0000,50.93
51.0200,50.86
51.0400,55.51
51.0600,53.31
51.0800,47.62
51.1000,56.97
51.1200,48.93
51.1400,44.39
51.1600,46.67
51.1800,47.27
51.2000,53.69
51.2200,48.48
51.2400,48.92
51.2600,39.89
51.2800,49.76
51.3000,49.99
51.3200,52.30
51.3400,47.57
51.3600,43.08
51.3800,49.17
51.4000,47.62
51.4200,52.91
51.4400,56.66
51.4600,52.77
51.4800,46.86
51.5000,47.65
51.5200,57.72
51.5400,55.14
51.5600,48.72
51.5800,55.70
51.6000,53.61
51.6200,42.93
51.6400,44.37
51.6600,56.02
51.6800,51.75
51.7000,59.50
51.7200,51.48
51.7400,51.04
51.7600,47.87
51.7800,49.66
51.8000,53.01
51.8200,53.16
51.8400,52.56
51.8600,55.08
51.8800,51.42
51.9000,58.27
51.9200,48.76
51.9400,44.22
51.9600,46.82
51.9800,44.69
52.0000,48.94
52.0200,60.39
52.0400,50.66
52.0600,49.08
52.0800,42.26
52.1000,55.59
52.1200,54.42
52.1400,42.90
52.1600,49.05
52.1800,42.38
52.2000,50.71
52.2200,45.01
52.2400,54.16
52.2600,47.35
52.2800,46.76
52.3000,51.87
52.3200,58.58
52.3400,50.73
52.3600,59.49
52.3800,49.63
52.4000,49.64
52.4200,40.83
52.4400,45.86
52.4600,45.99
52.4800,43.59
52.5000,52.69
52.5200,60.55
52.5400,50.83
52.5600,49.34
52.5800,48.86
52.6000,50.12
52.6200,41.21
52.6400,53.55
52.6600,56.00
52.6800,42.86
52.7000,55.92
52.7200,51.23
52.7400,49.33
52.7600,42.77
52.7800,51.28
52.8000,47.05
52.8200,46.40
52.8400,51.77
52.8600,52.25
52.8800,57.66
52.9000,44.42
52.9200,55.18
52.9400,53.61
52.9600,55.53
52.9800,42.54
53.0000,42.63
53.0200,46.39
53.0400,56.83
53.0600,48.22
53.0800,52.76
53.1000,50.42
53.1200,52.61
53.1400,47.37
53.1600,50.44
53.1800,46.16
53.2000,41.92
53.2200,55.16
53.2400,47.31
53.2600,46.25
53.2800,56.14
53.3000,51.31
53.3200,49.99
53.3400,59.15
53.3600,48.92
53.3800,47.77
53.4000,52.37
53.4200,52.78
53.4400,51.20
53.4600,49.01
53.4800,56.23
53.5000,45.16
53.5200,60.86
53.5400,46.14
53.5600,43.90
53.5800,58.91
53.6000,57.49
53.6200,55.46
53.6400,50.93
53.6600,49.80
53.6800,50.85
53.7000,49.91
53.7200,44.91
53.7400,55.65
53.7600,40.03
53.7800,53.81
53.8000,48.27
53.8200,61.02
53.8400,46.85
53.8600,53.19
53.8800,51.97
53.9000,47.42
53.9200,36.77
53.9400,48.60
53.9600,56.54
53.9800,52.79
54.0000,49.74
54.0200,43.58
54.0400,55.70
54.0600,45.34
54.0800,48.47
54.1000,56.21
54.1200,45.09
54.1400,58.60
54.1600,47.54
54.1800,47.49
54.2000,49.88
54.2200,45.28
54.2400,49.01
54.2600,43.56
54.2800,48.67
54.3000,53.07
54.3200,47.94
54.3400,55.02
54.3600,58.50
54.3800,57.34
54.4000,49.89
54.4200,49.61
54.4400,51.21
54.4600,43.82
54.4800,49.41
54.5000,50.76
54.5200,51.10
54.5400,44.45
54.5600,46.70
54.5800,54.89
54.6000,49.85
54.6200,41.39
54.6400,50.39
54.6600,54.55
54.6800,55.43
54.7000,56.27
54.7200,46.15
54.7400,44.66
54.7600,51.26
54.7800,56.28
54.8000,52.36
54.8200,56.21
54.8400,52.85
54.8600,51.09
54.8800,50.73
54.9000,53.09
54.9200,41.79
54.9400,50.56
54.9600,47.79
54.9800,48.90
55.0000,51.31
55.0200,53.55
55.0400,47.90
55.0600,51.81
55.0800,48.81
55.1000,50.85
55.1200,52.82
55.1400,54.29
55.1600,49.56
55.1800,42.80
55.2000,51.68
55.2200,57.29
55.2400,50.38
55.2600,46.36
55.2800,45.80
55.3000,52.27
55.3200,42.63
55.3400,53.49
55.3600,52.91
55.3800,39.63
55.4000,48.29
55.4200,52.90
55.4400,51.18
55.4600,49.28
55.4800,52.37
55.5000,43.77
55.5200,47.80
55.5400,48.91
55.5600,50.20
55.5800,47.76
55.6000,48.89
55.6200,44.40
55.6400,52.69
55.6600,54.62
55.6800,52.70
55.7000,47.06
55.7200,51.15
55.7400,48.00
55.7600,56.21
55.7800,49.09
55.8000,47.37
55.8200,58.48
55.8400,51.47
55.8600,50.12
55.8800,45.32
55.9000,50.68
55.9200,49.78
55.9400,46.14
55.9600,44.45
55.9800,43.69
56.0000,51.36
56.0200,55.81
56.0400,47.65
56.0600,49.86
56.0800,48.51
56.1000,53.87
56.1200,49.12
56.1400,36.56
56.1600,58.94
56.1800,49.73
56.2000,49.89
56.2200,43.38
56.2400,47.53
56.2600,49.66
56.2800,39.23
56.3000,51.08
56.3200,50.51
56.3400,46.98
56.3600,55.31
56.3800,53.09
56.4000,43.95
56.4200,43.68
56.4400,49.76
56.4600,45.47
56.4800,48.61
56.5000,55.07
56.5200,51.26
56.5400,44.62
56.5600,53.47
56.5800,52.95
56.6000,56.76
56.6200,54.35
56.6400,49.79
56.6600,40.52
56.6800,55.13
56.7000,40.07
56.7200,42.87
56.7400,52.19
56.7600,57.21
56.7800,56.65
56.8000,46.53
56.8200,43.41
56.8400,50.17
56.8600,60.84
56.8800,46.30
56.9000,60.58
56.9200,48.88
56.9400,52.77
56.9600,51.36
56.9800,49.96
57.0000,46.76
57.0200,54.73
57.0400,57.70
57.0600,50.36
57.0800,57.57
57.1000,60.77
57.1200,49.53
57.1400,47.90
57.1600,50.31
57.1800,51.99
57.2000,49.96
57.2200,45.10
57.2400,52.46
57.2600,49.37
57.2800,52.44
57.3000,62.86
57.3200,55.89
57.3400,48.02
57.3600,44.62
57.3800,47.05
57.4000,45.98
57.4200,45.55
57.4400,38.85
57.4600,48.47
57.4800,47.05
57.5000,51.01
57.5200,48.71
57.5400,54.18
57.5600,50.75
57.5800,50.77
57.6000,49.38
57.6200,48.76
57.6400,50.11
57.6600,54.29
57.6800,48.96
57.7000,47.92
57.7200,52.28
57.7400,39.52
57.7600,47.32
57.7800,46.95
57.8000,49.49
57.8200,56.17
57.8400,46.94
57.8600,46.60
57.8800,55.11
57.9000,53.86
57.9200,44.44
57.9400,49.53
57.9600,48.66
57.9800,46.64
58.0000,54.81
58.0200,48.27
58.0400,53.31
58.0600,55.81
58.0800,49.49
58.1000,51.85
58.1200,51.66
58.1400,51.21
58.1600,47.38
58.1800,45.33
58.2000,55.09
58.2200,46.96
58.2400,50.91
58.2600,46.19
58.2800,50.77
58.3000,53.95
58.3200,44.72
58.3400,50.59
58.3600,55.21
58.3800,51.50
58.4000,57.52
58.4200,47.26
58.4400,50.86
58.4600,48.69
58.4800,48.58
58.5000,61.81
58.5200,43.13
58.5400,49.79
58.5600,48.28
58.5800,42.72
58.6000,51.42
58.6200,53.44
58.6400,53.14
58.6600,48.73
58.6800,50.32
58.7000,42.64
58.7200,53.28
58.7400,39.20
58.7600,52.45
58.7800,55.64
58.8000,52.87
58.8200,45.20
58.8400,50.62
58.8600,47.98
58.8800,48.56
58.9000,51.98
58.9200,62.27
58.9400,49.40
58.9600,51.09
58.9800,50.70
59.0000,53.20
59.0200,46.22
59.0400,48.35
59.0600,58.82
59.0800,53.18
59.1000,48.78
59.1200,43.86
59.1400,54.74
59.1600,51.60
59.1800,46.33
59.2000,57.15
59.2200,50.78
59.2400,51.56
59.2600,52.21
59.2800,56.01
59.3000,51.58
59.3200,45.13
59.3400,51.10
59.3600,47.31
59.3800,44.19
59.4000,48.98
59.4200,48.22
59.4400,54.48
59.4600,45.05
59.4800,55.89
59.5000,50.44
59.5200,51.04
59.5400,48.17
59.5600,50.78
59.5800,51.71
59.6000,54.26
59.6200,60.62
59.6400,54.52
59.6600,50.72
59.6800,52.15
59.7000,46.49
59.7200,44.71
59.7400,46.50
59.7600,46.37
59.7800,52.26
59.8000,58.31
59.8200,51.68
59.8400,47.94
59.8600,53.85
59.8800,56.87
59.9000,47.30
59.9200,50.23
59.9400,47.30
59.9600,49.94
59.9800,45.13
60.0000,49.86
