two_theta_deg,intensity
36.0400,84.22
36.0600,81.08
36.0800,91.66
36.1000,80.59
36.1200,97.41
36.1400,85.61
36.1600,79.83
36.1800,91.59
36.2000,96.08
36.2200,87.67
36.2400,87.90
36.2600,105.09
36.2800,108.25
36.3000,112.63
36.3200,124.79
36.3400,154.55
36.3600,157.42
36.3800,184.92
36.4000,207.61
36.4200,251.51
36.4400,262.31
36.4600,285.83
36.4800,293.60
36.5000,298.70
36.5200,293.05
36.5400,284.53
36.5600,265.14
36.5800,239.87
36.6000,214.82
36.6200,198.98
36.6400,162.25
36.6600,140.94
36.6800,123.39
36.7000,102.55
36.7200,99.25
36.7400,84.42
36.7600,84.25
36.7800,92.22
36.8000,80.00
36.8200,83.11
36.8400,84.77
36.8600,80.04
36.8800,81.67
36.9000,77.74
36.9200,76.97
36.9400,77.80
36.9600,81.18
36.9800,78.17
37.0000,73.18
37.0200,73.22
37.0400,80.10
37.0600,82.06
37.0800,73.58
37.1000,81.20
37.1200,93.36
37.1400,92.47
37.1600,93.39
37.1800,115.32
37.2000,109.32
37.2200,124.80
37.2400,130.02
37.2600,130.05
37.2800,131.77
37.3000,138.06
37.3200,132.87
37.3400,120.79
37.3600,125.48
37.3800,112.11
37.4000,113.20
37.4200,105.79
37.4400,102.24
37.4600,86.95
37.4800,78.79
37.5000,78.61
37.5200,76.39
37.5400,74.22
37.5600,81.91
37.5800,72.50
37.6000,73.35
37.6200,63.67
37.6400,73.70
37.6600,73.42
37.6800,72.02
37.7000,74.34
37.7200,72.16
37.7400,65.19
37.7600,62.08
37.7800,67.39
37.8000,62.66
37.8200,71.37
37.8400,75.16
37.8600,72.24
37.8800,66.97
37.9000,68.14
37.9200,57.16
37.9400,58.23
37.9600,60.42
37.9800,75.22
38.0000,65.11
38.0200,67.76
38.0400,67.22
38.0600,62.12
38.0800,68.14
38.1000,73.72
38.1200,69.36
38.1400,65.32
38.1600,60.16
38.1800,55.19
38.2000,67.29
38.2200,66.76
38.2400,67.45
38.2600,72.45
38.2800,73.69
38.3000,62.55
38.3200,62.04
38.3400,64.88
38.3600,62.76
38.3800,72.87
38.4000,71.38
38.4200,64.52
38.4400,55.04
38.4600,72.99
38.4800,65.86
38.5000,63.28
38.5200,54.72
38.5400,73.59
38.5600,64.49
38.5800,66.77
38.6000,66.88
38.6200,62.45
38.6400,55.86
38.6600,64.52
38.6800,62.96
38.7000,62.82
38.7200,73.01
38.7400,66.06
38.7600,64.48
38.7800,58.01
38.8000,62.18
38.8200,53.19
38.8400,70.04
38.8600,62.10
38.8800,56.46
38.9000,59.91
38.9200,63.41
38.9400,55.87
38.9600,58.11
38.9800,60.83
39.0000,61.43
39.0200,56.48
39.0400,58.84
39.0600,62.19
39.0800,52.40
39.1000,60.05
39.1200,67.50
39.1400,68.03
39.1600,66.08
39.1800,58.81
39.2000,69.33
39.2200,83.74
39.2400,80.86
39.2600,90.18
39.2800,103.53
39.3000,112.11
39.3200,123.06
39.3400,123.42
39.3600,132.09
39.3800,144.21
39.4000,140.72
39.4200,142.56
39.4400,137.31
39.4600,137.47
39.4800,122.44
39.5000,103.78
39.5200,98.85
39.5400,90.32
39.5600,89.91
39.5800,77.02
39.6000,73.16
39.6200,69.97
39.6400,53.39
39.6600,53.31
39.6800,55.42
39.7000,55.37
39.7200,58.14
39.7400,48.40
39.7600,47.82
39.7800,58.73
39.8000,56.60
39.8200,52.85
39.8400,55.14
39.8600,55.96
39.8800,61.44
39.9000,52.64
39.9200,53.78
39.9400,61.56
39.9600,59.01
39.9800,62.03
40.0000,56.34
40.0200,63.90
40.0400,56.27
40.0600,60.82
40.0800,56.37
40.1000,59.07
40.1200,53.41
40.1400,57.22
40.1600,56.77
40.1800,51.66
40.2000,54.05
40.2200,65.92
40.2400,58.18
40.2600,60.00
40.2800,57.93
40.3000,53.81
40.3200,59.58
40.3400,52.01
40.3600,45.89
40.3800,56.40
40.4000,59.21
40.4200,57.80
40.4400,50.13
40.4600,54.85
40.4800,51.22
40.5000,51.49
40.5200,54.81
40.5400,50.15
40.5600,61.86
40.5800,44.85
40.6000,49.92
40.6200,52.06
40.6400,58.48
40.6600,41.65
40.6800,63.04
40.7000,51.30
40.7200,50.25
40.7400,57.79
40.7600,65.27
40.7800,54.88
40.8000,50.91
40.8200,44.96
40.8400,55.46
40.8600,49.75
40.8800,58.40
40.9000,57.46
40.9200,49.29
40.9400,53.45
40.9600,52.86
40.9800,57.79
41.0000,54.82
41.0200,46.13
41.0400,63.33
41.0600,53.22
41.0800,51.92
41.1000,58.24
41.1200,51.28
41.1400,51.20
41.1600,61.55
41.1800,54.73
41.2000,45.06
41.2200,51.77
41.2400,61.06
41.2600,49.87
41.2800,54.60
41.3000,51.99
41.3200,51.22
41.3400,56.31
41.3600,57.50
41.3800,57.83
41.4000,51.57
41.4200,57.46
41.4400,52.14
41.4600,42.72
41.4800,44.89
41.5000,51.14
41.5200,51.79
41.5400,36.42
41.5600,54.41
41.5800,59.15
41.6000,47.70
41.6200,61.51
41.6400,54.30
41.6600,57.54
41.6800,53.71
41.7000,51.94
41.7200,46.88
41.7400,50.47
41.7600,48.98
41.7800,54.10
41.8000,52.56
41.8200,38.65
41.8400,46.77
41.8600,48.96
41.8800,56.05
41.9000,63.11
41.9200,58.81
41.9400,55.94
41.9600,54.02
41.9800,53.75
42.0000,55.39
42.0200,49.89
42.0400,47.83
42.0600,52.45
42.0800,51.58
42.1000,49.14
42.1200,59.13
42.1400,42.91
42.1600,56.83
42.1800,51.89
42.2000,49.21
42.2200,55.66
42.2400,51.00
42.2600,49.16
42.2800,49.12
42.3000,50.06
42.3200,50.01
42.3400,50.23
42.3600,49.95
42.3800,52.73
42.4000,54.23
42.4200,47.27
42.4400,37.66
42.4600,48.93
42.4800,53.20
42.5000,48.70
42.5200,54.04
42.5400,44.36
42.5600,50.42
42.5800,51.16
42.6000,50.92
42.6200,43.34
42.6400,60.12
42.6600,56.01
42.6800,55.04
42.7000,50.12
42.7200,39.15
42.7400,50.26
42.7600,59.49
42.7800,49.52
42.8000,52.79
42.8200,53.15
42.8400,50.51
42.8600,48.42
42.8800,63.41
42.9000,60.71
42.9200,75.65
42.9400,78.72
42.9600,87.09
42.9800,96.33
43.0000,105.15
43.0200,120.42
43.0400,121.98
43.0600,128.41
43.0800,140.64
43.1000,136.56
43.1200,134.47
43.1400,129.82
43.1600,124.25
43.1800,112.92
43.2000,108.30
43.2200,97.90
43.2400,82.70
43.2600,67.53
43.2800,71.98
43.3000,67.41
43.3200,56.05
43.3400,58.25
43.3600,56.06
43.3800,50.52
43.4000,47.81
43.4200,50.84
43.4400,59.02
43.4600,46.01
43.4800,46.76
43.5000,38.29
43.5200,53.18
43.5400,53.50
43.5600,49.28
43.5800,46.70
43.6000,50.57
43.6200,49.77
43.6400,52.55
43.6600,52.60
43.6800,49.26
43.7000,47.77
43.7200,59.92
43.7400,54.37
43.7600,47.41
43.7800,41.33
43.8000,55.01
43.8200,48.75
43.8400,45.62
43.8600,51.54
43.8800,48.44
43.9000,44.78
43.9200,56.68
43.9400,65.23
43.9600,53.93
43.9800,46.99
44.0000,46.80
44.0200,45.26
44.0400,52.74
44.0600,52.57
44.0800,43.33
44.1000,45.58
44.1200,50.47
44.1400,49.62
44.1600,47.74
44.1800,44.31
44.2000,45.15
44.2200,51.27
44.2400,57.32
44.2600,44.05
44.2800,52.35
44.3000,52.11
44.3200,47.96
44.3400,52.51
44.3600,50.52
44.3800,47.32
44.4000,45.24
44.4200,52.33
44.4400,52.86
44.4600,59.04
44.4800,61.58
44.5000,57.51
44.5200,47.96
44.5400,40.03
44.5600,60.52
44.5800,52.89
44.6000,50.40
44.6200,51.01
44.6400,54.75
44.6600,55.51
44.6800,53.05
44.7000,51.24
44.7200,55.13
44.7400,51.05
44.7600,61.44
44.7800,52.11
44.8000,51.42
44.8200,53.13
44.8400,54.90
44.8600,37.17
44.8800,48.53
44.9000,42.06
44.9200,53.43
44.9400,52.05
44.9600,49.83
44.9800,46.98
45.0000,47.27
45.0200,49.53
45.0400,48.78
45.0600,54.01
45.0800,49.07
45.1000,53.45
45.1200,43.78
45.1400,52.17
45.1600,42.89
45.1800,51.98
45.2000,50.64
45.2200,54.60
45.2400,44.85
45.2600,47.30
45.2800,50.42
45.3000,60.51
45.3200,50.57
45.3400,50.95
45.3600,49.21
45.3800,37.94
45.4000,54.58
45.4200,50.01
45.4400,61.37
45.4600,50.25
45.4800,58.14
45.5000,47.32
45.5200,50.42
45.5400,47.58
45.5600,44.83
45.5800,51.36
45.6000,54.96
45.6200,49.29
45.6400,52.57
45.6600,61.79
45.6800,47.78
45.7000,56.22
45.7200,51.58
45.7400,46.72
45.7600,45.03
45.7800,45.59
45.8000,51.24
45.8200,48.43
45.8400,48.69
45.8600,57.94
45.8800,47.61
45.9000,51.93
45.9200,56.51
45.9400,52.22
45.9600,55.92
45.9800,60.03
46.0000,44.82
46.0200,53.37
46.0400,56.05
46.0600,54.54
46.0800,51.76
46.1000,47.77
46.1200,56.30
46.1400,54.28
46.1600,54.97
46.1800,42.94
46.2000,46.12
46.2200,47.45
46.2400,53.05
46.2600,55.76
46.2800,50.23
46.3000,39.62
46.3200,52.43
46.3400,46.83
46.3600,42.70
46.3800,48.69
46.4000,44.96
46.4200,50.07
46.4400,50.10
46.4600,49.03
46.4800,45.34
46.5000,54.44
46.5200,46.71
46.5400,51.96
46.5600,46.13
46.5800,57.08
46.6000,38.10
46.6200,40.86
46.6400,60.20
46.6600,44.78
46.6800,45.14
46.7000,44.96
46.7200,50.40
46.7400,52.70
46.7600,42.88
46.7800,41.23
46.8000,45.36
46.8200,55.94
46.8400,52.42
46.8600,50.82
46.8800,40.73
46.9000,51.60
46.9200,52.58
46.9400,55.02
46.9600,48.11
46.9800,58.37
47.0000,51.31
47.0200,52.28
47.0400,51.54
47.0600,49.45
47.0800,44.51
47.1000,43.30
47.1200,46.49
47.1400,53.97
47.1600,50.78
47.1800,46.56
47.2000,50.94
47.2200,55.42
47.2400,48.17
47.2600,58.83
47.2800,55.00
47.3000,45.56
47.3200,51.05
47.3400,46.25
47.3600,44.82
47.3800,54.49
47.4000,57.06
47.4200,48.70
47.4400,48.46
47.4600,54.89
47.4800,52.51
47.5000,54.80
47.5200,48.06
47.5400,54.56
47.5600,56.28
47.5800,46.71
47.6000,54.17
47.6200,46.52
47.6400,49.50
47.6600,42.04
47.6800,44.50
47.7000,45.41
47.7200,49.23
47.7400,44.19
47.7600,49.50
47.7800,56.13
47.8000,48.34
47.8200,46.39
47.8400,55.28
47.8600,49.36
47.8800,43.78
47.9000,44.51
47.9200,54.92
47.9400,54.80
47.9600,55.72
47.9800,52.63
48.0000,52.52
48.0200,47.83
48.0400,53.74
48.0600,54.84
48.0800,48.49
48.1000,49.30
48.1200,46.18
48.1400,59.72
48.1600,42.11
48.1800,50.50
48.2000,51.60
48.2200,61.17
48.2400,44.80
48.2600,45.54
48.2800,53.55
48.3000,52.62
48.3200,42.71
48.3400,52.91
48.3600,55.66
48.3800,48.50
48.4000,49.12
48.4200,44.72
48.4400,47.09
48.4600,47.12
48.4800,53.31
48.5000,40.53
48.5200,50.68
48.5400,53.10
48.5600,46.97
48.5800,49.58
48.6000,49.85
48.6200,49.74
48.6400,47.30
48.6600,49.34
48.6800,49.58
48.7000,41.59
48.7200,53.90
48.7400,54.08
48.7600,50.07
48.7800,45.99
48.8000,48.83
48.8200,55.54
48.8400,57.37
48.8600,56.09
48.8800,40.17
48.9000,47.50
48.9200,42.76
48.9400,43.02
48.9600,52.61
48.9800,41.01
49.0000,40.96
49.0200,38.80
49.0400,44.10
49.0600,42.81
49.0800,55.57
49.1000,51.84
49.1200,57.76
49.1400,48.05
49.1600,53.69
49.1800,55.62
49.2000,40.65
49.2200,51.34
49.2400,52.40
49.2600,50.89
49.2800,38.82
49.3000,54.64
49.3200,44.06
49.3400,46.40
49.3600,48.38
49.3800,54.72
49.4000,47.55
49.4200,54.57
49.4400,44.48
49.4600,44.95
49.4800,51.44
49.5000,48.54
49.5200,53.40
49.5400,51.29
49.5600,55.69
49.5800,56.66
49.6000,51.14
49.6200,48.10
49.6400,47.85
49.6600,51.14
49.6800,49.09
49.7000,44.07
49.7200,44.01
49.7400,48.65
49.7600,57.21
49.7800,47.34
49.8000,47.28
49.8200,46.48
49.8400,46.14
49.8600,56.60
49.8800,50.76
49.9000,50.14
49.9200,50.34
49.9400,55.79
49.9600,47.79
49.9800,45.41
50.0000,56.14
50.0200,54.34
50.0400,45.25
50.0600,52.90
50.0800,51.76
50.1000,57.32
50.1200,46.85
50.1400,55.46
50.1600,55.48
50.1800,48.52
50.2000,55.90
50.2200,47.84
50.2400,50.17
50.2600,48.96
50.2800,53.36
50.3000,49.44
50.3200,58.60
50.3400,44.84
50.3600,50.09
50.3800,53.44
50.4000,49.33
50.4200,47.32
50.4400,49.41
50.4600,49.54
50.4800,50.26
50.5000,45.41
50.5200,43.76
50.5400,53.77
50.5600,44.88
50.5800,46.59
50.6000,51.69
50.6200,47.32
50.6400,54.71
50.6600,54.27
50.6800,46.67
50.7000,48.90
50.7200,45.59
50.7400,47.42
50.7600,44.98
50.7800,56.36
50.8000,40.69
50.8200,58.43
50.8400,48.06
50.8600,37.35
50.8800,45.77
50.9000,47.05
50.9200,53.42
50.9400,48.80
50.9600,46.22
50.9800,46.51
51.0000,54.01
51.0200,38.00
51.0400,56.68
51.0600,52.06
51.0800,54.15
51.1000,50.56
51.1200,46.63
51.1400,43.15
51.1600,44.34
51.1800,48.69
51.2000,50.06
51.2200,47.06
51.2400,46.11
51.2600,47.98
51.2800,46.78
51.3000,43.31
51.3200,54.71
51.3400,44.72
51.3600,54.62
51.3800,50.96
51.4000,49.42
51.4200,48.04
51.4400,46.15
51.4600,44.88
51.4800,45.89
51.5000,42.06
51.5200,56.95
51.5400,51.81
51.5600,51.34
51.5800,59.94
51.6000,56.71
51.6200,58.26
51.6400,56.20
51.6600,41.93
51.6800,42.34
51.7000,42.90
51.7200,56.12
51.7400,43.39
51.7600,50.57
51.7800,53.13
51.8000,50.85
51.8200,54.57
51.8400,41.76
51.8600,45.07
51.8800,52.36
51.9000,53.73
51.9200,46.74
51.9400,55.13
51.9600,46.24
51.9800,54.63
52.0000,45.97
52.0200,50.65
52.0400,54.06
52.0600,46.68
52.0800,49.46
52.1000,48.42
52.1200,45.62
52.1400,55.27
52.1600,46.83
52.1800,46.98
52.2000,50.09
52.2200,52.17
52.2400,41.03
52.2600,51.56
52.2800,44.09
52.3000,50.45
52.3200,52.73
52.3400,56.82
52.3600,48.35
52.3800,49.80
52.4000,50.91
52.4200,44.78
52.4400,45.67
52.4600,52.26
52.4800,44.21
52.5000,50.11
52.5200,54.64
52.5400,50.03
52.5600,47.21
52.5800,54.14
52.6000,47.75
52.6200,48.38
52.6400,38.13
52.6600,47.16
52.6800,54.05
52.7000,46.95
52.7200,41.51
52.7400,56.14
52.7600,49.45
52.7800,47.39
52.8000,55.40
52.8200,43.30
52.8400,48.97
52.8600,44.61
52.8800,47.98
52.9000,48.98
52.9200,48.22
52.9400,62.71
52.9600,55.55
52.9800,48.24
53.0000,49.99
53.0200,42.12
53.0400,52.09
53.0600,46.88
53.0800,53.16
53.1000,53.55
53.1200,52.85
53.1400,51.27
53.1600,44.02
53.1800,54.68
53.2000,40.51
53.2200,48.25
53.2400,50.99
53.2600,42.93
53.2800,52.40
53.3000,52.02
53.3200,54.21
53.3400,41.51
53.3600,58.84
53.3800,56.08
53.4000,60.91
53.4200,53.30
53.4400,42.68
53.4600,54.05
53.4800,49.90
53.5000,46.19
53.5200,45.95
53.5400,43.43
53.5600,50.56
53.5800,58.75
53.6000,50.16
53.6200,48.61
53.6400,40.28
53.6600,48.04
53.6800,49.55
53.7000,52.25
53.7200,51.97
53.7400,55.61
53.7600,44.90
53.7800,54.88
53.8000,47.88
53.8200,46.02
53.8400,47.87
53.8600,55.23
53.8800,44.05
53.9000,58.40
53.9200,51.06
53.9400,37.51
53.9600,51.39
53.9800,44.31
54.0000,46.79
54.0200,51.89
54.0400,49.97
54.0600,53.06
54.0800,43.07
54.1000,50.09
54.1200,48.71
54.1400,46.61
54.1600,46.41
54.1800,54.32
54.2000,53.50
54.2200,45.82
54.2400,57.88
54.2600,58.06
54.2800,53.24
54.3000,52.04
54.3200,42.38
54.3400,57.67
54.3600,36.81
54.3800,40.76
54.4000,54.42
54.4200,55.49
54.4400,49.30
54.4600,48.53
54.4800,49.38
54.5000,53.68
54.5200,44.61
54.5400,60.89
54.5600,45.28
54.5800,42.66
54.6000,53.27
54.6200,45.41
54.6400,57.27
54.6600,57.95
54.6800,42.70
54.7000,49.81
54.7200,47.72
54.7400,50.97
54.7600,49.93
54.7800,47.74
54.8000,53.47
54.8200,42.99
54.8400,60.21
54.8600,56.26
54.8800,49.42
54.9000,51.38
54.9200,50.84
54.9400,43.70
54.9600,46.93
54.9800,53.23
55.0000,46.99
55.0200,47.51
55.0400,45.90
55.0600,45.42
55.0800,52.90
55.1000,52.55
55.1200,48.58
55.1400,43.66
55.1600,50.63
55.1800,43.00
55.2000,49.24
55.2200,55.65
55.2400,49.54
55.2600,52.58
55.2800,38.53
55.3000,45.38
55.3200,43.37
55.3400,56.10
55.3600,47.52
55.3800,50.75
55.4000,47.95
55.4200,51.98
55.4400,52.06
55.4600,43.92
55.4800,51.87
55.5000,49.03
55.5200,51.21
55.5400,50.52
55.5600,46.54
55.5800,50.61
55.6000,47.83
55.6200,46.37
55.6400,49.50
55.6600,51.90
55.6800,44.09
55.7000,46.82
55.7200,53.14
55.7400,52.75
55.7600,37.71
55.7800,37.83
55.8000,42.98
55.8200,54.92
55.8400,39.59
55.8600,51.42
55.8800,45.30
55.9000,56.93
55.9200,54.34
55.9400,46.23
55.9600,50.54
55.9800,44.36
56.0000,54.38
56.0200,47.14
56.0400,52.54
56.0600,40.82
56.0800,57.28
56.1000,42.11
56.1200,44.91
56.1400,51.77
56.1600,49.25
56.1800,46.65
56.2000,46.00
56.2200,50.01
56.2400,56.81
56.2600,57.30
56.2800,55.01
56.3000,50.75
56.3200,41.26
56.3400,47.41
56.3600,46.54
56.3800,60.12
56.4000,48.07
56.4200,45.44
56.4400,45.41
56.4600,46.21
56.4800,55.35
56.5000,50.45
56.5200,40.88
56.5400,52.30
56.5600,52.52
56.5800,55.67
56.6000,51.47
56.6200,55.17
56.6400,51.31
56.6600,54.14
56.6800,57.79
56.7000,43.64
56.7200,53.37
56.7400,47.69
56.7600,58.95
56.7800,48.38
56.8000,46.83
56.8200,47.53
56.8400,48.59
56.8600,48.59
56.8800,56.06
56.9000,54.17
56.9200,48.01
56.9400,47.57
56.9600,57.35
56.9800,39.66
57.0000,49.85
57.0200,49.70
57.0400,53.34
57.0600,52.10
57.0800,51.39
57.1000,51.26
57.1200,51.25
57.1400,50.30
57.1600,52.57
57.1800,59.25
57.2000,40.44
57.2200,52.45
57.2400,56.32
57.2600,39.38
57.2800,50.02
57.3000,51.07
57.3200,49.08
57.3400,42.28
57.3600,46.56
57.3800,52.79
57.4000,45.36
57.4200,61.46
57.4400,52.49
57.4600,59.21
57.4800,51.46
57.5000,43.12
57.5200,52.68
57.5400,40.45
57.5600,50.92
57.5800,52.95
57.6000,50.69
57.6200,48.03
57.6400,54.58
57.6600,52.43
57.6800,46.92
57.7000,48.01
57.7200,48.99
57.7400,48.53
57.7600,48.23
57.7800,45.38
57.8000,50.96
57.8200,38.94
57.8400,51.69
57.8600,54.27
57.8800,50.32
57.9000,57.56
57.9200,53.68
57.9400,41.18
57.9600,51.73
57.9800,46.46
58.0000,46.76
58.0200,57.44
58.0400,50.88
58.0600,57.15
58.0800,49.43
58.1000,51.61
58.1200,50.07
58.1400,43.78
58.1600,49.06
58.1800,54.28
58.2000,47.73
58.2200,45.05
58.2400,50.24
58.2600,51.92
58.2800,57.48
58.3000,58.09
58.3200,50.89
58.3400,56.28
58.3600,50.39
58.3800,55.22
58.4000,52.58
58.4200,53.14
58.4400,39.95
58.4600,47.67
58.4800,53.87
58.5000,62.67
58.5200,54.41
58.5400,52.28
58.5600,49.56
58.5800,48.42
58.6000,57.77
58.6200,45.13
58.6400,47.99
58.6600,57.30
58.6800,49.64
58.7000,53.89
58.7200,48.25
58.7400,51.28
58.7600,53.89
58.7800,45.23
58.8000,53.07
58.8200,54.68
58.8400,51.97
58.8600,53.10
58.8800,51.04
58.9000,48.29
58.9200,45.52
58.9400,42.49
58.9600,44.62
58.9800,57.11
59.0000,48.73
59.0200,52.49
59.0400,46.66
59.0600,50.90
59.0800,43.43
59.1000,42.25
59.1200,52.43
59.1400,55.82
59.1600,50.18
59.1800,46.68
59.2000,49.27
59.2200,54.79
59.2400,49.16
59.2600,48.37
59.2800,52.22
59.3000,49.56
59.3200,47.60
59.3400,54.16
59.3600,39.40
59.3800,57.96
59.4000,52.47
59.4200,50.83
59.4400,49.03
59.4600,47.72
59.4800,47.76
59.5000,53.47
59.5200,51.13
59.5400,60.04
59.5600,54.56
59.5800,49.82
59.6000,49.90
59.6200,55.54
59.6400,55.35
59.6600,52.96
59.6800,48.91
59.7000,50.90
59.7200,43.77
59.7400,48.83
59.7600,58.29
59.7800,46.60
59.8000,50.82
59.8200,47.45
59.8400,49.31
59.8600,50.65
59.8800,41.57
59.9000,51.87
59.9200,53.73
59.9400,50.15
59.9600,47.64
59.9800,55.11
60.0000,43.84
