two_theta_deg,intensity
36.0400,100.04
36.0600,97.13
36.0800,104.30
36.1000,110.44
36.1200,105.01
36.1400,97.50
36.1600,106.70
36.1800,105.38
36.2000,100.44
36.2200,111.24
36.2400,114.87
36.2600,123.39
36.2800,119.28
36.3000,137.04
36.3200,142.32
36.3400,158.65
36.3600,187.73
36.3800,205.08
36.4000,238.45
36.4200,260.05
36.4400,283.93
36.4600,308.62
36.4800,323.51
36.5000,330.65
36.5200,319.91
36.5400,304.59
36.5600,280.72
36.5800,260.98
36.6000,237.52
36.6200,194.25
36.6400,174.72
36.6600,153.00
36.6800,140.23
36.7000,127.30
36.7200,110.16
36.7400,110.05
36.7600,110.14
36.7800,106.88
36.8000,99.37
36.8200,98.87
36.8400,97.14
36.8600,97.75
36.8800,94.64
36.9000,97.04
36.9200,99.73
36.9400,94.29
36.9600,89.90
36.9800,90.99
37.0000,98.09
37.0200,93.08
37.0400,85.27
37.0600,89.06
37.0800,88.67
37.1000,91.37
37.1200,91.07
37.1400,90.17
37.1600,88.09
37.1800,92.63
37.2000,84.97
37.2200,84.28
37.2400,83.70
37.2600,85.52
37.2800,84.54
37.3000,77.18
37.3200,84.66
37.3400,85.28
37.3600,91.03
37.3800,80.19
37.4000,81.39
37.4200,95.95
37.4400,80.55
37.4600,80.23
37.4800,84.91
37.5000,85.72
37.5200,90.59
37.5400,76.20
37.5600,84.16
37.5800,88.75
37.6000,79.22
37.6200,81.07
37.6400,79.02
37.6600,83.35
37.6800,72.79
37.7000,82.65
37.7200,86.86
37.7400,81.90
37.7600,77.97
37.7800,78.94
37.8000,77.92
37.8200,76.36
37.8400,71.74
37.8600,78.19
37.8800,82.39
37.9000,71.02
37.9200,83.43
37.9400,72.86
37.9600,85.92
37.9800,77.08
38.0000,79.18
38.0200,69.12
38.0400,71.37
38.0600,76.76
38.0800,74.01
38.1000,79.81
38.1200,71.62
38.1400,79.28
38.1600,81.54
38.1800,71.17
38.2000,78.65
38.2200,74.71
38.2400,74.52
38.2600,67.58
38.2800,73.84
38.3000,72.81
38.3200,79.34
38.3400,70.74
38.3600,68.76
38.3800,76.20
38.4000,75.70
38.4200,71.94
38.4400,74.94
38.4600,65.45
38.4800,79.10
38.5000,71.80
38.5200,76.15
38.5400,63.07
38.5600,71.83
38.5800,68.84
38.6000,66.29
38.6200,71.94
38.6400,71.22
38.6600,78.68
38.6800,64.83
38.7000,66.23
38.7200,76.50
38.7400,70.85
38.7600,64.37
38.7800,74.55
38.8000,66.39
38.8200,65.77
38.8400,63.87
38.8600,73.66
38.8800,70.09
38.9000,61.02
38.9200,70.37
38.9400,67.84
38.9600,58.26
38.9800,69.46
39.0000,60.09
39.0200,69.65
39.0400,64.10
39.0600,67.88
39.0800,78.83
39.1000,69.41
39.1200,76.17
39.1400,77.64
39.1600,65.74
39.1800,75.05
39.2000,85.01
39.2200,80.21
39.2400,82.42
39.2600,97.03
39.2800,106.16
39.3000,116.57
39.3200,137.99
39.3400,134.97
39.3600,146.82
39.3800,152.17
39.4000,143.72
39.4200,148.03
39.4400,146.28
39.4600,136.69
39.4800,129.26
39.5000,113.90
39.5200,98.74
39.5400,87.65
39.5600,86.47
39.5800,84.80
39.6000,73.33
39.6200,67.05
39.6400,70.93
39.6600,67.34
39.6800,64.66
39.7000,69.95
39.7200,59.33
39.7400,55.29
39.7600,66.14
39.7800,72.69
39.8000,60.84
39.8200,60.72
39.8400,59.39
39.8600,62.15
39.8800,62.56
39.9000,58.56
39.9200,59.90
39.9400,58.76
39.9600,55.54
39.9800,63.27
40.0000,66.09
40.0200,61.39
40.0400,57.56
40.0600,48.48
40.0800,61.05
40.1000,56.89
40.1200,59.62
40.1400,59.31
40.1600,62.82
40.1800,64.98
40.2000,54.70
40.2200,64.23
40.2400,56.92
40.2600,56.79
40.2800,67.01
40.3000,59.03
40.3200,53.77
40.3400,63.84
40.3600,56.85
40.3800,53.72
40.4000,58.10
40.4200,66.23
40.4400,64.34
40.4600,55.04
40.4800,59.91
40.5000,54.53
40.5200,48.94
40.5400,50.73
40.5600,61.92
40.5800,50.40
40.6000,53.76
40.6200,60.44
40.6400,66.20
40.6600,60.03
40.6800,57.46
40.7000,66.76
40.7200,51.16
40.7400,54.14
40.7600,54.16
40.7800,52.02
40.8000,53.01
40.8200,62.33
40.8400,58.42
40.8600,48.88
40.8800,49.22
40.9000,53.66
40.9200,60.69
40.9400,61.96
40.9600,64.09
40.9800,52.42
41.0000,66.71
41.0200,48.81
41.0400,55.05
41.0600,57.73
41.0800,57.66
41.1000,51.42
41.1200,53.28
41.1400,55.51
41.1600,51.41
41.1800,63.09
41.2000,62.31
41.2200,48.66
41.2400,44.10
41.2600,55.07
41.2800,50.05
41.3000,57.48
41.3200,52.12
41.3400,55.50
41.3600,50.82
41.3800,49.19
41.4000,44.36
41.4200,50.80
41.4400,57.90
41.4600,51.53
41.4800,62.89
41.5000,56.64
41.5200,54.32
41.5400,54.62
41.5600,60.99
41.5800,58.05
41.6000,66.28
41.6200,55.49
41.6400,53.63
41.6600,63.30
41.6800,55.06
41.7000,51.65
41.7200,47.74
41.7400,47.94
41.7600,51.36
41.7800,46.82
41.8000,57.81
41.8200,51.33
41.8400,62.79
41.8600,56.17
41.8800,60.71
41.9000,47.05
41.9200,58.14
41.9400,62.02
41.9600,58.71
41.9800,57.96
42.0000,53.91
42.0200,54.54
42.0400,52.75
42.0600,51.42
42.0800,50.76
42.1000,47.64
42.1200,44.76
42.1400,55.05
42.1600,56.37
42.1800,44.92
42.2000,48.20
42.2200,43.60
42.2400,56.04
42.2600,38.85
42.2800,53.67
42.3000,48.20
42.3200,53.15
42.3400,52.89
42.3600,45.44
42.3800,56.57
42.4000,56.05
42.4200,48.54
42.4400,45.99
42.4600,56.20
42.4800,60.44
42.5000,58.88
42.5200,46.83
42.5400,55.91
42.5600,44.93
42.5800,51.68
42.6000,52.21
42.6200,50.80
42.6400,54.95
42.6600,58.66
42.6800,48.65
42.7000,55.78
42.7200,53.98
42.7400,59.92
42.7600,53.60
42.7800,52.92
42.8000,45.82
42.8200,50.45
42.8400,50.15
42.8600,54.31
42.8800,56.01
42.9000,58.43
42.9200,67.16
42.9400,75.65
42.9600,89.17
42.9800,91.23
43.0000,100.53
43.0200,110.85
43.0400,131.47
43.0600,132.15
43.0800,143.71
43.1000,136.00
43.1200,129.50
43.1400,129.30
43.1600,124.35
43.1800,116.62
43.2000,108.28
43.2200,93.23
43.2400,80.83
43.2600,71.07
43.2800,66.26
43.3000,65.96
43.3200,55.84
43.3400,50.91
43.3600,59.87
43.3800,57.56
43.4000,48.46
43.4200,42.31
43.4400,51.67
43.4600,50.67
43.4800,56.30
43.5000,54.82
43.5200,54.41
43.5400,45.18
43.5600,45.93
43.5800,50.51
43.6000,50.39
43.6200,47.27
43.6400,53.78
43.6600,52.61
43.6800,57.32
43.7000,46.32
43.7200,50.09
43.7400,49.90
43.7600,53.91
43.7800,55.27
43.8000,50.98
43.8200,51.16
43.8400,48.40
43.8600,58.58
43.8800,50.56
43.9000,54.33
43.9200,50.82
43.9400,49.16
43.9600,47.85
43.9800,50.17
44.0000,59.35
44.0200,52.11
44.0400,56.97
44.0600,63.89
44.0800,55.62
44.1000,47.76
44.1200,56.54
44.1400,56.42
44.1600,56.71
44.1800,49.58
44.2000,51.92
44.2200,53.74
44.2400,54.13
44.2600,37.81
44.2800,51.81
44.3000,43.94
44.3200,41.70
44.3400,52.09
44.3600,54.83
44.3800,49.70
44.4000,46.96
44.4200,47.86
44.4400,53.81
44.4600,51.46
44.4800,49.44
44.5000,52.08
44.5200,39.83
44.5400,40.13
44.5600,50.00
44.5800,54.38
44.6000,51.75
44.6200,42.56
44.6400,51.13
44.6600,59.46
44.6800,44.76
44.7000,57.49
44.7200,48.64
44.7400,60.09
44.7600,43.56
44.7800,47.69
44.8000,53.74
44.8200,46.98
44.8400,45.43
44.8600,49.32
44.8800,44.71
44.9000,51.95
44.9200,49.65
44.9400,57.39
44.9600,54.09
44.9800,48.82
45.0000,50.04
45.0200,51.46
45.0400,60.41
45.0600,60.67
45.0800,50.76
45.1000,48.13
45.1200,55.53
45.1400,56.13
45.1600,50.50
45.1800,44.36
45.2000,64.05
45.2200,43.54
45.2400,41.98
45.2600,57.90
45.2800,47.61
45.3000,47.70
45.3200,54.88
45.3400,54.85
45.3600,51.83
45.3800,48.12
45.4000,48.98
45.4200,39.09
45.4400,48.30
45.4600,53.66
45.4800,59.48
45.5000,49.51
45.5200,52.35
45.5400,44.34
45.5600,50.85
45.5800,48.03
45.6000,44.04
45.6200,49.81
45.6400,48.93
45.6600,47.86
45.6800,44.88
45.7000,41.71
45.7200,48.26
45.7400,53.31
45.7600,46.07
45.7800,45.19
45.8000,43.37
45.8200,51.59
45.8400,42.99
45.8600,55.65
45.8800,56.96
45.9000,46.96
45.9200,47.02
45.9400,53.34
45.9600,52.59
45.9800,48.32
46.0000,54.57
46.0200,49.42
46.0400,51.02
46.0600,44.99
46.0800,53.49
46.1000,48.47
46.1200,40.56
46.1400,50.64
46.1600,45.92
46.1800,50.36
46.2000,51.70
46.2200,53.58
46.2400,49.77
46.2600,53.19
46.2800,49.28
46.3000,54.06
46.3200,53.41
46.3400,54.58
46.3600,50.06
46.3800,46.12
46.4000,46.79
46.4200,50.49
46.4400,50.79
46.4600,52.76
46.4800,52.31
46.5000,46.37
46.5200,45.18
46.5400,57.67
46.5600,45.62
46.5800,51.58
46.6000,58.62
46.6200,42.21
46.6400,52.35
46.6600,50.98
46.6800,48.18
46.7000,50.42
46.7200,55.96
46.7400,38.92
46.7600,47.94
46.7800,58.17
46.8000,49.10
46.8200,46.33
46.8400,52.21
46.8600,53.32
46.8800,53.83
46.9000,53.45
46.9200,43.84
46.9400,46.54
46.9600,52.85
46.9800,51.23
47.0000,50.35
47.0200,53.49
47.0400,50.29
47.0600,48.96
47.0800,42.79
47.1000,63.37
47.1200,50.63
47.1400,49.94
47.1600,47.54
47.1800,56.30
47.2000,56.19
47.2200,52.26
47.2400,47.33
47.2600,47.74
47.2800,51.98
47.3000,51.89
47.3200,58.41
47.3400,51.16
47.3600,51.21
47.3800,51.18
47.4000,45.72
47.4200,54.30
47.4400,50.51
47.4600,48.23
47.4800,44.54
47.5000,53.17
47.5200,55.27
47.5400,58.17
47.5600,45.97
47.5800,59.92
47.6000,52.90
47.6200,55.62
47.6400,42.81
47.6600,37.87
47.6800,38.62
47.7000,54.55
47.7200,50.82
47.7400,56.31
47.7600,52.63
47.7800,50.86
47.8000,55.55
47.8200,45.63
47.8400,53.66
47.8600,52.02
47.8800,51.07
47.9000,49.99
47.9200,54.13
47.9400,46.96
47.9600,48.30
47.9800,50.55
48.0000,56.01
48.0200,48.52
48.0400,50.22
48.0600,45.97
48.0800,53.80
48.1000,37.75
48.1200,48.84
48.1400,49.11
48.1600,54.13
48.1800,42.50
48.2000,40.38
48.2200,52.02
48.2400,52.09
48.2600,49.23
48.2800,52.24
48.3000,45.25
48.3200,58.32
48.3400,47.30
48.3600,53.51
48.3800,49.36
48.4000,45.04
48.4200,50.94
48.4400,53.48
48.4600,45.51
48.4800,40.79
48.5000,46.42
48.5200,46.55
48.5400,55.09
48.5600,50.52
48.5800,48.99
48.6000,58.11
48.6200,54.37
48.6400,43.33
48.6600,46.55
48.6800,48.21
48.7000,52.17
48.7200,58.60
48.7400,51.97
48.7600,50.12
48.7800,44.73
48.8000,44.89
48.8200,52.25
48.8400,46.60
48.8600,44.12
48.8800,56.57
48.9000,48.42
48.9200,47.78
48.9400,46.87
48.9600,49.48
48.9800,51.14
49.0000,50.79
49.0200,48.37
49.0400,48.96
49.0600,52.16
49.0800,61.78
49.1000,51.07
49.1200,50.82
49.1400,51.75
49.1600,52.76
49.1800,55.36
49.2000,61.93
49.2200,55.09
49.2400,58.93
49.2600,41.32
49.2800,47.39
49.3000,49.43
49.3200,48.69
49.3400,41.99
49.3600,48.59
49.3800,49.74
49.4000,44.95
49.4200,53.84
49.4400,44.68
49.4600,56.00
49.4800,52.79
49.5000,46.13
49.5200,54.49
49.5400,46.15
49.5600,47.57
49.5800,49.07
49.6000,48.12
49.6200,48.73
49.6400,49.77
49.6600,57.22
49.6800,48.17
49.7000,49.70
49.7200,52.04
49.7400,67.11
49.7600,56.02
49.7800,47.72
49.8000,52.54
49.8200,52.15
49.8400,50.58
49.8600,52.23
49.8800,49.05
49.9000,49.87
49.9200,50.38
49.9400,58.17
49.9600,50.41
49.9800,44.46
50.0000,45.67
50.0200,43.51
50.0400,49.11
50.0600,52.00
50.0800,42.12
50.1000,46.18
50.1200,49.07
50.1400,46.05
50.1600,55.06
50.1800,54.95
50.2000,51.29
50.2200,55.12
50.2400,41.62
50.2600,48.36
50.2800,56.29
50.3000,57.07
50.3200,52.99
50.3400,56.98
50.3600,54.25
50.3800,49.71
50.4000,44.03
50.4200,50.34
50.4400,48.42
50.4600,44.75
50.4800,51.79
50.5000,45.22
50.5200,50.77
50.5400,54.75
50.5600,55.57
50.5800,46.72
50.6000,50.33
50.6200,48.60
50.6400,46.86
50.6600,48.66
50.6800,39.01
50.7000,46.46
50.7200,47.58
50.7400,59.78
50.7600,46.65
50.7800,44.97
50.8000,54.22
50.8200,49.38
50.8400,45.61
50.8600,49.60
50.8800,44.76
50.9000,44.91
50.9200,48.99
50.9400,46.91
50.9600,53.23
50.9800,50.22
51.0000,48.59
51.0200,51.98
51.0400,42.73
51.0600,56.62
51.0800,44.79
51.1000,56.91
51.1200,44.33
51.1400,62.00
51.1600,54.98
51.1800,41.41
51.2000,47.72
51.2200,52.80
51.2400,48.00
51.2600,45.57
51.2800,54.58
51.3000,50.11
51.3200,53.73
51.3400,51.80
51.3600,57.63
51.3800,45.56
51.4000,50.39
51.4200,50.79
51.4400,44.49
51.4600,51.11
51.4800,50.69
51.5000,48.40
51.5200,42.94
51.5400,56.27
51.5600,40.53
51.5800,48.13
51.6000,54.36
51.6200,42.31
51.6400,51.83
51.6600,45.47
51.6800,53.37
51.7000,45.04
51.7200,53.53
51.7400,42.03
51.7600,48.41
51.7800,41.28
51.8000,54.51
51.8200,53.58
51.8400,41.10
51.8600,49.52
51.8800,49.00
51.9000,58.10
51.9200,47.99
51.9400,49.30
51.9600,48.85
51.9800,45.53
52.0000,49.82
52.0200,51.37
52.0400,60.46
52.0600,54.04
52.0800,50.92
52.1000,53.36
52.1200,55.73
52.1400,43.89
52.1600,44.61
52.1800,46.50
52.2000,47.00
52.2200,50.62
52.2400,51.17
52.2600,48.27
52.2800,46.68
52.3000,46.96
52.3200,38.83
52.3400,43.07
52.3600,47.57
52.3800,58.46
52.4000,60.24
52.4200,64.56
52.4400,49.73
52.4600,40.47
52.4800,49.81
52.5000,52.45
52.5200,49.29
52.5400,46.27
52.5600,49.07
52.5800,40.92
52.6000,42.79
52.6200,50.56
52.6400,43.31
52.6600,42.77
52.6800,46.53
52.7000,36.97
52.7200,56.20
52.7400,61.02
52.7600,51.14
52.7800,56.72
52.8000,50.48
52.8200,49.18
52.8400,49.33
52.8600,47.37
52.8800,44.73
52.9000,54.49
52.9200,42.54
52.9400,48.94
52.9600,50.92
52.9800,45.99
53.0000,42.36
53.0200,59.33
53.0400,45.70
53.0600,53.99
53.0800,49.90
53.1000,49.31
53.1200,48.75
53.1400,52.32
53.1600,47.81
53.1800,54.93
53.2000,49.50
53.2200,40.14
53.2400,51.40
53.2600,46.70
53.2800,36.62
53.3000,48.65
53.3200,42.28
53.3400,53.70
53.3600,48.88
53.3800,45.33
53.4000,52.81
53.4200,45.52
53.4400,51.79
53.4600,53.73
53.4800,47.94
53.5000,51.44
53.5200,47.61
53.5400,49.41
53.5600,46.33
53.5800,54.88
53.6000,48.86
53.6200,48.68
53.6400,54.32
53.6600,48.11
53.6800,51.77
53.7000,45.45
53.7200,55.90
53.7400,53.45
53.7600,47.42
53.7800,52.17
53.8000,47.63
53.8200,49.79
53.8400,50.82
53.8600,53.30
53.8800,51.85
53.9000,51.11
53.9200,53.85
53.9400,55.18
53.9600,44.46
53.9800,49.58
54.0000,57.98
54.0200,61.54
54.0400,48.19
54.0600,34.18
54.0800,66.36
54.1000,46.86
54.1200,57.38
54.1400,46.63
54.1600,51.68
54.1800,45.40
54.2000,55.73
54.2200,54.83
54.2400,49.94
54.2600,58.22
54.2800,41.37
54.3000,48.96
54.3200,50.15
54.3400,44.95
54.3600,45.81
54.3800,51.82
54.4000,53.65
54.4200,46.74
54.4400,48.85
54.4600,54.02
54.4800,49.18
54.5000,61.32
54.5200,53.47
54.5400,49.23
54.5600,47.82
54.5800,49.04
54.6000,58.44
54.6200,58.64
54.6400,50.05
54.6600,53.49
54.6800,49.26
54.7000,43.37
54.7200,56.40
54.7400,58.84
54.7600,56.04
54.7800,46.24
54.8000,41.35
54.8200,51.56
54.8400,49.46
54.8600,47.83
54.8800,44.15
54.9000,48.92
54.9200,42.31
54.9400,53.18
54.9600,52.99
54.9800,51.16
55.0000,46.46
55.0200,45.92
55.0400,52.38
55.0600,46.83
55.0800,44.27
55.1000,51.41
55.1200,51.13
55.1400,52.01
55.1600,41.75
55.1800,45.77
55.2000,47.65
55.2200,59.17
55.2400,53.00
55.2600,52.81
55.2800,55.47
55.3000,44.05
55.3200,53.00
55.3400,43.00
55.3600,48.34
55.3800,48.53
55.4000,58.00
55.4200,49.44
55.4400,47.54
55.4600,45.96
55.4800,49.35
55.5000,57.93
55.5200,56.88
55.5400,53.87
55.5600,49.91
55.5800,52.25
55.6000,45.49
55.6200,40.47
55.6400,52.74
55.6600,48.89
55.6800,52.10
55.7000,50.68
55.7200,59.14
55.7400,39.96
55.7600,46.95
55.7800,53.63
55.8000,51.09
55.8200,47.58
55.8400,53.54
55.8600,45.63
55.8800,44.89
55.9000,39.93
55.9200,67.02
55.9400,48.97
55.9600,52.14
55.9800,54.65
56.0000,54.82
56.0200,48.80
56.0400,46.63
56.0600,48.13
56.0800,46.66
56.1000,53.75
56.1200,52.92
56.1400,51.22
56.1600,44.66
56.1800,58.42
56.2000,58.21
56.2200,41.26
56.2400,42.82
56.2600,48.85
56.2800,46.39
56.3000,46.77
56.3200,45.68
56.3400,54.37
56.3600,44.45
56.3800,50.12
56.4000,50.51
56.4200,38.41
56.4400,45.46
56.4600,54.80
56.4800,47.86
56.5000,52.65
56.5200,40.37
56.5400,50.71
56.5600,55.56
56.5800,49.90
56.6000,45.44
56.6200,57.44
56.6400,42.50
56.6600,47.39
56.6800,56.59
56.7000,49.02
56.7200,53.17
56.7400,48.97
56.7600,45.96
56.7800,44.89
56.8000,58.37
56.8200,38.19
56.8400,44.31
56.8600,40.48
56.8800,54.34
56.9000,51.16
56.9200,52.11
56.9400,50.08
56.9600,43.16
56.9800,47.04
57.0000,46.34
57.0200,54.13
57.0400,46.60
57.0600,51.20
57.0800,50.75
57.1000,53.60
57.1200,45.73
57.1400,40.91
57.1600,49.88
57.1800,46.61
57.2000,51.36
57.2200,38.40
57.2400,48.51
57.2600,60.17
57.2800,51.65
57.3000,50.65
57.3200,52.84
57.3400,51.89
57.3600,50.46
57.3800,56.38
57.4000,47.02
57.4200,52.50
57.4400,46.83
57.4600,46.87
57.4800,45.09
57.5000,54.53
57.5200,46.10
57.5400,44.07
57.5600,48.64
57.5800,50.99
57.6000,44.35
57.6200,47.38
57.6400,50.66
57.6600,40.61
57.6800,50.72
57.7000,51.58
57.7200,43.17
57.7400,57.91
57.7600,52.20
57.7800,51.10
57.8000,42.47
57.8200,47.24
57.8400,57.34
57.8600,54.31
57.8800,54.47
57.9000,48.17
57.9200,48.18
57.9400,59.65
57.9600,40.45
57.9800,48.15
58.0000,52.69
58.0200,51.86
58.0400,50.66
58.0600,47.07
58.0800,56.41
58.1000,50.36
58.1200,54.08
58.1400,48.40
58.1600,52.09
58.1800,46.90
58.2000,50.76
58.2200,60.47
58.2400,54.99
58.2600,50.04
58.2800,50.62
58.3000,40.67
58.3200,60.06
58.3400,46.21
58.3600,49.73
58.3800,52.58
58.4000,44.48
58.4200,51.36
58.4400,51.13
58.4600,54.97
58.4800,53.70
58.5000,42.05
58.5200,45.02
58.5400,49.26
58.5600,44.33
58.5800,51.78
58.6000,46.93
58.6200,60.47
58.6400,61.99
58.6600,52.35
58.6800,54.34
58.7000,33.73
58.7200,53.12
58.7400,50.46
58.7600,56.33
58.7800,45.10
58.8000,50.52
58.8200,51.67
58.8400,53.20
58.8600,45.24
58.8800,47.87
58.9000,50.65
58.9200,49.23
58.9400,48.69
58.9600,42.41
58.9800,50.93
59.0000,51.09
59.0200,55.62
59.0400,48.31
59.0600,53.43
59.0800,45.59
59.1000,56.82
59.1200,50.64
59.1400,55.17
59.1600,55.16
59.1800,50.52
59.2000,46.61
59.2200,54.21
59.2400,53.84
59.2600,49.95
59.2800,56.18
59.3000,46.88
59.3200,50.27
59.3400,51.84
59.3600,49.96
59.3800,49.18
59.4000,52.91
59.4200,46.54
59.4400,46.91
59.4600,47.90
59.4800,52.25
59.5000,55.92
59.5200,42.85
59.5400,50.68
59.5600,48.14
59.5800,56.99
59.6000,54.09
59.6200,52.42
59.6400,47.72
59.6600,46.16
59.6800,48.52
59.7000,54.58
59.7200,49.13
59.7400,47.19
59.7600,45.23
59.7800,46.82
59.8000,49.11
59.8200,54.08
59.8400,50.00
59.8600,51.89
59.8800,46.05
59.9000,59.24
59.9200,51.98
59.9400,57.42
59.9600,41.33
59.9800,48.94
60.0000,40.39
