two_theta_deg,intensity
36.0400,108.51
36.0600,113.41
36.0800,113.64
36.1000,108.88
36.1200,115.02
36.1400,112.53
36.1600,108.03
36.1800,124.46
36.2000,104.79
36.2200,112.36
36.2400,110.68
36.2600,108.58
36.2800,128.00
36.3000,125.69
36.3200,141.70
36.3400,154.65
36.3600,183.09
36.3800,221.45
36.4000,232.61
36.4200,258.38
36.4400,286.91
36.4600,301.34
36.4800,310.63
36.5000,314.16
36.5200,309.04
36.5400,287.27
36.5600,282.08
36.5800,257.67
36.6000,240.47
36.6200,206.76
36.6400,169.35
36.6600,159.83
36.6800,141.68
36.7000,129.35
36.7200,119.93
36.7400,102.77
36.7600,99.84
36.7800,97.64
36.8000,94.16
36.8200,93.79
36.8400,88.92
36.8600,85.96
36.8800,101.17
36.9000,98.24
36.9200,98.06
36.9400,84.15
36.9600,86.01
36.9800,83.20
37.0000,88.67
37.0200,89.53
37.0400,97.53
37.0600,85.83
37.0800,85.08
37.1000,101.28
37.1200,95.16
37.1400,98.93
37.1600,83.17
37.1800,91.00
37.2000,82.06
37.2200,85.16
37.2400,88.97
37.2600,76.91
37.2800,89.15
37.3000,84.20
37.3200,85.87
37.3400,78.91
37.3600,89.78
37.3800,88.76
37.4000,79.03
37.4200,81.01
37.4400,93.31
37.4600,85.49
37.4800,87.07
37.5000,88.11
37.5200,82.98
37.5400,85.26
37.5600,82.91
37.5800,82.33
37.6000,77.32
37.6200,76.87
37.6400,82.26
37.6600,83.73
37.6800,78.84
37.7000,80.55
37.7200,74.90
37.7400,79.04
37.7600,82.58
37.7800,79.91
37.8000,78.23
37.8200,80.05
37.8400,84.65
37.8600,78.25
37.8800,81.17
37.9000,74.27
37.9200,77.38
37.9400,83.34
37.9600,68.67
37.9800,75.89
38.0000,83.46
38.0200,79.57
38.0400,69.29
38.0600,70.41
38.0800,78.12
38.1000,72.24
38.1200,75.82
38.1400,75.23
38.1600,74.27
38.1800,79.87
38.2000,71.44
38.2200,80.16
38.2400,76.46
38.2600,72.16
38.2800,70.13
38.3000,79.47
38.3200,82.88
38.3400,75.36
38.3600,70.87
38.3800,75.06
38.4000,70.30
38.4200,74.97
38.4400,74.27
38.4600,73.85
38.4800,62.94
38.5000,72.67
38.5200,69.74
38.5400,67.71
38.5600,67.78
38.5800,82.28
38.6000,65.16
38.6200,75.27
38.6400,79.56
38.6600,72.67
38.6800,66.27
38.7000,67.09
38.7200,73.81
38.7400,74.55
38.7600,73.17
38.7800,69.33
38.8000,61.43
38.8200,76.45
38.8400,68.37
38.8600,66.83
38.8800,65.99
38.9000,73.79
38.9200,77.00
38.9400,69.66
38.9600,55.77
38.9800,69.05
39.0000,70.06
39.0200,64.92
39.0400,60.68
39.0600,65.98
39.0800,64.41
39.1000,64.66
39.1200,64.68
39.1400,65.65
39.1600,71.45
39.1800,66.04
39.2000,84.60
39.2200,81.13
39.2400,88.02
39.2600,99.10
39.2800,108.85
39.3000,117.57
39.3200,129.32
39.3400,146.81
39.3600,136.37
39.3800,148.36
39.4000,144.72
39.4200,154.14
39.4400,140.84
39.4600,142.89
39.4800,125.17
39.5000,128.07
39.5200,102.15
39.5400,105.42
39.5600,81.92
39.5800,81.74
39.6000,78.63
39.6200,78.03
39.6400,72.21
39.6600,68.03
39.6800,62.87
39.7000,59.20
39.7200,64.94
39.7400,61.76
39.7600,65.77
39.7800,59.19
39.8000,65.03
39.8200,73.36
39.8400,57.65
39.8600,56.82
39.8800,72.10
39.9000,62.58
39.9200,59.02
39.9400,54.01
39.9600,63.80
39.9800,71.78
40.0000,71.86
40.0200,58.77
40.0400,54.33
40.0600,62.24
40.0800,58.94
40.1000,54.87
40.1200,61.38
40.1400,58.21
40.1600,54.00
40.1800,49.21
40.2000,58.60
40.2200,61.20
40.2400,63.37
40.2600,64.17
40.2800,53.11
40.3000,59.97
40.3200,65.42
40.3400,61.39
40.3600,54.47
40.3800,57.79
40.4000,52.44
40.4200,60.67
40.4400,58.54
40.4600,52.54
40.4800,60.74
40.5000,55.30
40.5200,56.16
40.5400,57.08
40.5600,55.37
40.5800,60.07
40.6000,52.33
40.6200,68.81
40.6400,62.10
40.6600,63.20
40.6800,61.21
40.7000,56.72
40.7200,53.12
40.7400,62.86
40.7600,60.13
40.7800,55.11
40.8000,53.98
40.8200,61.02
40.8400,62.92
40.8600,52.76
40.8800,55.24
40.9000,69.33
40.9200,48.50
40.9400,56.87
40.9600,53.78
40.9800,55.99
41.0000,47.46
41.0200,64.62
41.0400,53.79
41.0600,58.59
41.0800,58.09
41.1000,60.27
41.1200,59.13
41.1400,57.23
41.1600,65.22
41.1800,53.63
41.2000,51.87
41.2200,52.05
41.2400,60.47
41.2600,52.13
41.2800,58.47
41.3000,54.73
41.3200,57.05
41.3400,42.82
41.3600,59.71
41.3800,56.20
41.4000,51.93
41.4200,56.56
41.4400,54.11
41.4600,51.08
41.4800,55.36
41.5000,56.05
41.5200,45.27
41.5400,50.15
41.5600,57.62
41.5800,48.99
41.6000,54.98
41.6200,50.21
41.6400,57.88
41.6600,49.65
41.6800,48.50
41.7000,58.05
41.7200,51.03
41.7400,47.25
41.7600,62.81
41.7800,51.96
41.8000,60.97
41.8200,62.90
41.8400,55.40
41.8600,53.81
41.8800,48.94
41.9000,62.91
41.9200,50.57
41.9400,48.28
41.9600,47.33
41.9800,60.97
42.0000,53.34
42.0200,49.84
42.0400,60.15
42.0600,40.49
42.0800,56.19
42.1000,58.29
42.1200,55.59
42.1400,55.80
42.1600,51.64
42.1800,51.59
42.2000,55.09
42.2200,61.48
42.2400,53.47
42.2600,48.80
42.2800,50.43
42.3000,58.76
42.3200,53.24
42.3400,51.78
42.3600,59.90
42.3800,44.84
42.4000,50.65
42.4200,54.99
42.4400,54.96
42.4600,56.98
42.4800,52.65
42.5000,52.32
42.5200,48.37
42.5400,47.22
42.5600,47.94
42.5800,47.32
42.6000,47.48
42.6200,53.71
42.6400,54.15
42.6600,52.67
42.6800,47.78
42.7000,51.17
42.7200,49.98
42.7400,48.98
42.7600,52.91
42.7800,54.55
42.8000,46.20
42.8200,49.70
42.8400,50.75
42.8600,58.84
42.8800,60.15
42.9000,64.99
42.9200,69.63
42.9400,73.61
42.9600,83.18
42.9800,95.56
43.0000,107.93
43.0200,119.84
43.0400,125.99
43.0600,137.29
43.0800,142.19
43.1000,136.29
43.1200,144.33
43.1400,125.49
43.1600,139.39
43.1800,118.86
43.2000,106.09
43.2200,95.76
43.2400,83.67
43.2600,77.11
43.2800,72.88
43.3000,66.98
43.3200,58.55
43.3400,54.28
43.3600,58.95
43.3800,47.23
43.4000,57.60
43.4200,54.52
43.4400,46.82
43.4600,60.53
43.4800,47.70
43.5000,52.98
43.5200,54.26
43.5400,47.48
43.5600,55.31
43.5800,48.03
43.6000,60.31
43.6200,58.69
43.6400,49.61
43.6600,56.46
43.6800,60.69
43.7000,55.91
43.7200,54.85
43.7400,48.59
43.7600,52.62
43.7800,53.18
43.8000,44.44
43.8200,56.11
43.8400,54.26
43.8600,48.25
43.8800,48.31
43.9000,51.61
43.9200,43.00
43.9400,48.61
43.9600,51.75
43.9800,53.00
44.0000,48.52
44.0200,49.60
44.0400,46.63
44.0600,50.10
44.0800,50.54
44.1000,49.42
44.1200,43.61
44.1400,55.34
44.1600,53.41
44.1800,42.28
44.2000,52.86
44.2200,46.97
44.2400,47.41
44.2600,48.59
44.2800,53.34
44.3000,50.36
44.3200,50.05
44.3400,55.69
44.3600,55.73
44.3800,45.92
44.4000,53.54
44.4200,42.35
44.4400,39.27
44.4600,50.89
44.4800,54.44
44.5000,52.31
44.5200,49.37
44.5400,51.01
44.5600,53.87
44.5800,53.96
44.6000,48.74
44.6200,47.28
44.6400,59.30
44.6600,47.42
44.6800,51.11
44.7000,46.64
44.7200,51.22
44.7400,44.59
44.7600,47.74
44.7800,48.78
44.8000,54.36
44.8200,54.20
44.8400,54.21
44.8600,48.02
44.8800,53.67
44.9000,47.33
44.9200,44.00
44.9400,55.19
44.9600,57.17
44.9800,48.84
45.0000,53.63
45.0200,51.39
45.0400,48.18
45.0600,48.16
45.0800,44.55
45.1000,53.40
45.1200,52.33
45.1400,44.37
45.1600,51.77
45.1800,44.70
45.2000,52.27
45.2200,54.34
45.2400,53.08
45.2600,56.43
45.2800,50.58
45.3000,49.49
45.3200,58.15
45.3400,57.36
45.3600,49.90
45.3800,59.17
45.4000,51.54
45.4200,50.76
45.4400,50.37
45.4600,53.04
45.4800,50.26
45.5000,51.92
45.5200,51.93
45.5400,53.49
45.5600,50.62
45.5800,45.53
45.6000,54.81
45.6200,62.53
45.6400,47.49
45.6600,55.12
45.6800,46.33
45.7000,40.67
45.7200,56.12
45.7400,41.63
45.7600,57.90
45.7800,58.25
45.8000,49.59
45.8200,54.70
45.8400,55.12
45.8600,55.24
45.8800,49.28
45.9000,40.57
45.9200,51.23
45.9400,46.66
45.9600,41.31
45.9800,51.32
46.0000,50.57
46.0200,46.91
46.0400,56.25
46.0600,52.61
46.0800,49.09
46.1000,48.14
46.1200,62.30
46.1400,56.28
46.1600,55.53
46.1800,48.57
46.2000,54.49
46.2200,49.93
46.2400,43.80
46.2600,48.84
46.2800,48.23
46.3000,46.64
46.3200,50.48
46.3400,43.41
46.3600,48.65
46.3800,54.85
46.4000,59.33
46.4200,49.67
46.4400,45.69
46.4600,52.08
46.4800,49.44
46.5000,47.52
46.5200,49.04
46.5400,39.82
46.5600,44.66
46.5800,52.71
46.6000,57.66
46.6200,52.03
46.6400,55.90
46.6600,48.16
46.6800,38.10
46.7000,58.34
46.7200,55.07
46.7400,54.25
46.7600,46.30
46.7800,50.49
46.8000,50.28
46.8200,53.37
46.8400,51.32
46.8600,48.19
46.8800,38.71
46.9000,49.75
46.9200,45.63
46.9400,51.90
46.9600,44.58
46.9800,46.07
47.0000,50.88
47.0200,56.01
47.0400,46.52
47.0600,44.68
47.0800,51.13
47.1000,48.89
47.1200,47.90
47.1400,62.26
47.1600,47.92
47.1800,49.47
47.2000,50.19
47.2200,52.38
47.2400,50.84
47.2600,48.84
47.2800,53.68
47.3000,52.53
47.3200,51.22
47.3400,52.61
47.3600,56.02
47.3800,53.74
47.4000,49.17
47.4200,51.31
47.4400,49.94
47.4600,51.44
47.4800,46.40
47.5000,52.38
47.5200,50.02
47.5400,52.28
47.5600,49.14
47.5800,48.99
47.6000,54.83
47.6200,56.01
47.6400,52.89
47.6600,51.30
47.6800,50.48
47.7000,52.04
47.7200,52.01
47.7400,54.43
47.7600,55.80
47.7800,47.59
47.8000,43.24
47.8200,47.02
47.8400,50.86
47.8600,48.42
47.8800,55.56
47.9000,53.40
47.9200,49.07
47.9400,48.80
47.9600,51.41
47.9800,46.28
48.0000,51.99
48.0200,44.78
48.0400,47.65
48.0600,51.65
48.0800,47.57
48.1000,49.02
48.1200,57.75
48.1400,60.88
48.1600,50.28
48.1800,60.77
48.2000,50.90
48.2200,50.68
48.2400,55.07
48.2600,56.04
48.2800,53.59
48.3000,50.94
48.3200,47.88
48.3400,50.01
48.3600,63.53
48.3800,46.00
48.4000,47.20
48.4200,57.38
48.4400,36.83
48.4600,56.92
48.4800,59.70
48.5000,48.26
48.5200,55.87
48.5400,48.68
48.5600,44.65
48.5800,52.86
48.6000,44.67
48.6200,41.36
48.6400,55.28
48.6600,61.00
48.6800,49.23
48.7000,53.00
48.7200,44.04
48.7400,46.42
48.7600,46.41
48.7800,48.24
48.8000,45.16
48.8200,51.68
48.8400,48.07
48.8600,44.05
48.8800,50.85
48.9000,52.18
48.9200,42.94
48.9400,43.96
48.9600,49.27
48.9800,40.43
49.0000,44.06
49.0200,41.37
49.0400,44.50
49.0600,54.03
49.0800,51.62
49.1000,48.73
49.1200,58.90
49.1400,47.47
49.1600,53.35
49.1800,52.14
49.2000,51.18
49.2200,54.57
49.2400,45.89
49.2600,46.26
49.2800,45.93
49.3000,50.68
49.3200,55.53
49.3400,57.83
49.3600,50.62
49.3800,58.60
49.4000,50.79
49.4200,45.09
49.4400,52.83
49.4600,55.05
49.4800,50.31
49.5000,44.70
49.5200,47.71
49.5400,54.77
49.5600,45.49
49.5800,53.20
49.6000,49.73
49.6200,53.74
49.6400,51.07
49.6600,43.06
49.6800,54.66
49.7000,54.62
49.7200,48.57
49.7400,51.22
49.7600,52.86
49.7800,55.78
49.8000,51.86
49.8200,39.24
49.8400,50.68
49.8600,55.05
49.8800,46.72
49.9000,59.55
49.9200,50.58
49.9400,54.71
49.9600,48.41
49.9800,60.54
50.0000,44.22
50.0200,50.66
50.0400,50.99
50.0600,48.14
50.0800,46.78
50.1000,46.56
50.1200,53.94
50.1400,52.37
50.1600,47.01
50.1800,44.60
50.2000,57.80
50.2200,51.45
50.2400,42.43
50.2600,56.12
50.2800,38.65
50.3000,50.57
50.3200,47.36
50.3400,58.99
50.3600,59.38
50.3800,58.68
50.4000,46.12
50.4200,52.01
50.4400,48.12
50.4600,39.56
50.4800,56.30
50.5000,49.16
50.5200,44.74
50.5400,49.93
50.5600,53.64
50.5800,46.80
50.6000,49.44
50.6200,45.09
50.6400,45.15
50.6600,55.70
50.6800,50.51
50.7000,57.84
50.7200,46.60
50.7400,54.55
50.7600,44.29
50.7800,51.41
50.8000,55.39
50.8200,54.06
50.8400,45.14
50.8600,52.34
50.8800,45.46
50.9000,44.01
50.9200,46.40
50.9400,62.11
50.9600,47.73
50.9800,55.25
51.0000,54.44
51.0200,49.63
51.0400,42.47
51.0600,44.34
51.0800,43.78
51.1000,50.80
51.1200,49.58
51.1400,53.64
51.1600,53.40
51.1800,47.27
51.2000,45.25
51.2200,48.35
51.2400,49.31
51.2600,50.43
51.2800,41.85
51.3000,60.87
51.3200,49.73
51.3400,45.34
51.3600,59.33
51.3800,53.74
51.4000,51.88
51.4200,59.58
51.4400,47.26
51.4600,57.35
51.4800,61.56
51.5000,49.88
51.5200,48.79
51.5400,50.26
51.5600,59.79
51.5800,47.10
51.6000,48.94
51.6200,47.89
51.6400,52.72
51.6600,55.70
51.6800,44.07
51.7000,51.08
51.7200,47.66
51.7400,51.86
51.7600,53.72
51.7800,53.90
51.8000,47.97
51.8200,44.49
51.8400,54.72
51.8600,46.10
51.8800,50.53
51.9000,50.20
51.9200,46.01
51.9400,53.28
51.9600,42.43
51.9800,49.88
52.0000,50.35
52.0200,56.61
52.0400,52.68
52.0600,53.68
52.0800,52.81
52.1000,54.58
52.1200,47.18
52.1400,50.23
52.1600,49.14
52.1800,54.62
52.2000,42.93
52.2200,42.25
52.2400,53.02
52.2600,47.45
52.2800,49.21
52.3000,60.49
52.3200,52.29
52.3400,53.34
52.3600,63.01
52.3800,57.39
52.4000,50.30
52.4200,52.98
52.4400,61.13
52.4600,53.49
52.4800,54.13
52.5000,51.45
52.5200,51.90
52.5400,53.98
52.5600,50.29
52.5800,52.16
52.6000,52.44
52.6200,57.80
52.6400,53.93
52.6600,45.90
52.6800,43.35
52.7000,46.98
52.7200,46.46
52.7400,47.74
52.7600,43.73
52.7800,55.35
52.8000,50.95
52.8200,49.75
52.8400,46.47
52.8600,49.93
52.8800,54.10
52.9000,56.21
52.9200,47.40
52.9400,45.66
52.9600,48.72
52.9800,51.37
53.0000,58.77
53.0200,64.31
53.0400,51.10
53.0600,44.44
53.0800,51.08
53.1000,51.54
53.1200,47.07
53.1400,49.18
53.1600,44.17
53.1800,54.47
53.2000,55.90
53.2200,51.09
53.2400,62.52
53.2600,54.07
53.2800,45.01
53.3000,49.98
53.3200,40.69
53.3400,50.71
53.3600,49.39
53.3800,60.23
53.4000,52.53
53.4200,51.90
53.4400,48.91
53.4600,40.65
53.4800,54.29
53.5000,51.37
53.5200,38.34
53.5400,50.62
53.5600,41.21
53.5800,41.42
53.6000,40.31
53.6200,43.71
53.6400,45.61
53.6600,52.69
53.6800,47.71
53.7000,50.45
53.7200,48.57
53.7400,51.70
53.7600,46.68
53.7800,55.03
53.8000,53.95
53.8200,49.11
53.8400,52.56
53.8600,49.59
53.8800,52.77
53.9000,50.95
53.9200,44.70
53.9400,56.88
53.9600,55.10
53.9800,38.41
54.0000,55.70
54.0200,55.68
54.0400,46.23
54.0600,53.73
54.0800,48.80
54.1000,36.08
54.1200,48.99
54.1400,45.14
54.1600,49.21
54.1800,50.82
54.2000,52.84
54.2200,51.08
54.2400,46.96
54.2600,54.44
54.2800,45.45
54.3000,49.92
54.3200,55.29
54.3400,47.21
54.3600,46.88
54.3800,53.09
54.4000,53.72
54.4200,45.53
54.4400,47.54
54.4600,48.27
54.4800,45.21
54.5000,38.18
54.5200,47.17
54.5400,53.54
54.5600,48.78
54.5800,52.04
54.6000,62.83
54.6200,50.59
54.6400,55.26
54.6600,45.55
54.6800,50.41
54.7000,49.27
54.7200,48.48
54.7400,47.63
54.7600,51.84
54.7800,49.11
54.8000,48.55
54.8200,53.48
54.8400,53.14
54.8600,53.25
54.8800,41.59
54.9000,51.99
54.9200,50.49
54.9400,60.16
54.9600,42.31
54.9800,59.75
55.0000,62.11
55.0200,53.15
55.0400,46.40
55.0600,52.27
55.0800,47.45
55.1000,51.78
55.1200,46.81
55.1400,38.47
55.1600,53.53
55.1800,52.10
55.2000,53.35
55.2200,54.83
55.2400,54.40
55.2600,38.29
55.2800,61.82
55.3000,40.50
55.3200,52.72
55.3400,52.50
55.3600,50.41
55.3800,49.29
55.4000,44.44
55.4200,44.50
55.4400,52.17
55.4600,48.54
55.4800,48.54
55.5000,59.47
55.5200,47.65
55.5400,43.47
55.5600,47.67
55.5800,45.45
55.6000,59.01
55.6200,51.56
55.6400,47.38
55.6600,48.87
55.6800,48.34
55.7000,62.93
55.7200,50.50
55.7400,49.46
55.7600,43.61
55.7800,46.00
55.8000,45.80
55.8200,56.98
55.8400,46.37
55.8600,50.43
55.8800,54.64
55.9000,68.10
55.9200,46.62
55.9400,42.06
55.9600,53.20
55.9800,54.54
56.0000,44.01
56.0200,40.42
56.0400,51.56
56.0600,43.28
56.0800,45.44
56.1000,60.39
56.1200,43.52
56.1400,50.14
56.1600,53.47
56.1800,56.85
56.2000,52.85
56.2200,49.67
56.2400,50.28
56.2600,36.52
56.2800,54.92
56.3000,51.27
56.3200,44.57
56.3400,45.75
56.3600,40.45
56.3800,52.33
56.4000,47.86
56.4200,42.11
56.4400,53.01
56.4600,51.90
56.4800,55.82
56.5000,50.38
56.5200,48.02
56.5400,48.17
56.5600,54.42
56.5800,52.12
56.6000,51.93
56.6200,56.55
56.6400,51.39
56.6600,46.34
56.6800,51.71
56.7000,51.69
56.7200,42.43
56.7400,46.32
56.7600,52.24
56.7800,55.91
56.8000,44.84
56.8200,57.58
56.8400,49.40
56.8600,52.64
56.8800,51.68
56.9000,57.54
56.9200,51.97
56.9400,58.74
56.9600,49.98
56.9800,46.35
57.0000,42.89
57.0200,48.65
57.0400,50.14
57.0600,49.82
57.0800,60.46
57.1000,49.94
57.1200,48.93
57.1400,46.46
57.1600,49.14
57.1800,49.91
57.2000,54.76
57.2200,54.02
57.2400,39.26
57.2600,49.96
57.2800,54.54
57.3000,49.87
57.3200,54.56
57.3400,44.64
57.3600,44.02
57.3800,48.06
57.4000,57.51
57.4200,56.84
57.4400,46.02
57.4600,55.48
57.4800,54.05
57.5000,49.46
57.5200,46.49
57.5400,46.41
57.5600,48.03
57.5800,56.33
57.6000,50.39
57.6200,48.16
57.6400,53.48
57.6600,47.93
57.6800,47.65
57.7000,49.66
57.7200,53.82
57.7400,46.42
57.7600,53.07
57.7800,49.18
57.8000,51.74
57.8200,52.88
57.8400,53.45
57.8600,56.45
57.8800,54.89
57.9000,53.84
57.9200,42.60
57.9400,48.04
57.9600,47.74
57.9800,51.26
58.0000,50.19
58.0200,45.74
58.0400,55.71
58.0600,47.96
58.0800,48.38
58.1000,48.09
58.1200,55.11
58.1400,48.58
58.1600,52.38
58.1800,55.90
58.2000,49.47
58.2200,61.33
58.2400,45.00
58.2600,54.58
58.2800,47.73
58.3000,43.17
58.3200,52.30
58.3400,57.45
58.3600,55.02
58.3800,43.24
58.4000,49.32
58.4200,59.45
58.4400,45.89
58.4600,54.48
58.4800,48.94
58.5000,47.94
58.5200,42.24
58.5400,46.79
58.5600,49.86
58.5800,51.02
58.6000,41.42
58.6200,47.57
58.6400,45.03
58.6600,57.23
58.6800,55.15
58.7000,51.66
58.7200,51.72
58.7400,39.94
58.7600,54.60
58.7800,44.39
58.8000,59.15
58.8200,53.23
58.8400,50.51
58.8600,51.00
58.8800,39.64
58.9000,52.40
58.9200,52.03
58.9400,50.56
58.9600,47.84
58.9800,55.95
59.0000,42.95
59.0200,44.41
59.0400,52.66
59.0600,43.44
59.0800,53.58
59.1000,45.45
59.1200,43.61
59.1400,50.49
59.1600,52.78
59.1800,52.63
59.2000,46.18
59.2200,58.27
59.2400,58.28
59.2600,57.11
59.2800,47.12
59.3000,48.00
59.3200,50.88
59.3400,49.36
59.3600,50.95
59.3800,48.98
59.4000,46.58
59.4200,50.78
59.4400,47.03
59.4600,49.22
59.4800,42.04
59.5000,42.39
59.5200,48.20
59.5400,46.77
59.5600,54.02
59.5800,57.49
59.6000,51.86
59.6200,54.50
59.6400,50.66
59.6600,46.50
59.6800,48.41
59.7000,59.62
59.7200,47.09
59.7400,45.90
59.7600,50.42
59.7800,45.18
59.8000,49.28
59.8200,47.67
59.8400,46.67
59.8600,49.52
59.8800,53.40
59.9000,45.08
59.9200,55.70
59.9400,45.59
59.9600,49.20
59.9800,51.91
60.0000,49.16
