building_id,hour,total_energy_consumption_kwh,occupancy_ratio
BLD_024,8,96.04743013698629,0.7041561643835617
BLD_024,9,63.14324657534247,0.39402739726027397
BLD_024,10,62.3923397260274,0.3889890410958904
BLD_024,11,60.69549589041096,0.39089041095890414
BLD_024,12,61.090038356164385,0.3902986301369863
BLD_024,13,59.510961643835614,0.3817424657534247
BLD_024,14,59.93255890410959,0.38463013698630133
BLD_024,15,63.97802739726027,0.3878219178082192
BLD_024,16,65.16243561643836,0.386131506849315
BLD_024,17,76.82102465753424,0.7823150684931507
BLD_024,18,101.0694109589041,0.7758958904109589
BLD_024,19,104.89805479452055,0.7789917808219178
BLD_024,20,109.19743561643836,0.768613698630137
BLD_024,21,115.05507397260274,0.7752136986301369
BLD_024,22,119.54407945205479,0.7871150684931507
BLD_024,23,106.52198630136986,0.885131506849315
BLD_025,0,198.0137095890411,0.3713123287671233
BLD_025,1,196.9243506849315,0.372531506849315
BLD_025,2,193.65300273972605,0.3678054794520548
BLD_025,3,186.9784493150685,0.3738
BLD_025,4,182.0644821917808,0.3805917808219178
BLD_025,5,176.5116684931507,0.37164931506849314
BLD_025,6,186.3144273972603,0.691523287671233
BLD_025,7,235.36449315068492,0.6809561643835617
BLD_025,8,231.68818630136985,0.6870465753424657
BLD_025,9,227.54750684931506,0.6989753424657534
BLD_025,10,223.8569205479452,0.6896054794520547
BLD_025,11,223.3881397260274,0.700282191780822
BLD_025,12,221.5306410958904,0.6865917808219177
BLD_025,13,222.9834082191781,0.6912767123287671
BLD_025,14,223.89938082191782,0.6973369863013699
BLD_025,15,227.2157095890411,0.6956575342465753
BLD_025,16,230.60867945205482,0.6880739726027397
BLD_025,17,238.27118356164385,0.6965397260273972
BLD_025,18,245.32700821917805,0.6904575342465753
BLD_025,19,214.00746849315067,0.6856739726027397
BLD_025,20,217.61239178082192,0.6947808219178082
BLD_025,21,225.4392794520548,0.6938465753424657
BLD_025,22,213.55210684931507,0.36983561643835616
BLD_025,23,196.93763287671234,0.3683780821917808
BLD_026,0,160.16032602739728,0.08116986301369862
BLD_026,1,156.7045808219178,0.08726027397260275
BLD_026,2,153.73552328767124,0.08375616438356165
BLD_026,3,148.34894246575342,0.08452328767123288
BLD_026,4,139.55782465753424,0.08255068493150684
BLD_026,5,134.29164657534247,0.08415342465753425
BLD_026,6,126.91264109589042,0.08992876712328766
BLD_026,7,123.63225479452055,0.08334246575342465
BLD_026,8,267.3987890410959,0.5854904109589041
BLD_026,9,261.67043561643834,0.5739095890410959
BLD_026,10,258.70179726027396,0.5900027397260273
BLD_026,11,256.94798082191784,0.5797150684931507
BLD_026,12,124.60895342465754,0.5883917808219178
BLD_026,13,219.9055808219178,0.5843671232876713
BLD_026,14,220.2333315068493,0.5890164383561644
BLD_026,15,222.95250136986303,0.5851123287671233
BLD_026,16,226.27997260273972,0.5787178082191781
BLD_026,17,234.6299397260274,0.5897945205479452
BLD_026,18,129.62237808219177,0.0893041095890411
BLD_026,19,134.66257534246574,0.08375890410958904
BLD_026,20,141.55152054794522,0.09044109589041097
BLD_026,21,147.6195506849315,0.08482739726027397
BLD_026,22,154.17798630136986,0.09256986301369863
BLD_026,23,158.08098630136985,0.0854082191780822
BLD_027,0,166.54015616438355,0.08307671232876712
BLD_027,1,167.67733150684933,0.08569315068493151
BLD_027,2,163.35871506849315,0.08574520547945205
BLD_027,3,157.6651205479452,0.0839041095890411
BLD_027,4,149.82099452054794,0.0833095890410959
BLD_027,5,142.5815315068493,0.08614794520547944
BLD_027,6,135.89050410958905,0.08595890410958903
BLD_027,7,131.43687671232877,0.08772876712328767
BLD_027,8,280.6486794520548,0.5755287671232877
BLD_027,9,276.5968438356164,0.5806410958904109
BLD_027,10,274.9831506849315,0.576331506849315
BLD_027,11,271.79146849315066,0.577282191780822
BLD_027,12,134.08364657534247,0.5854109589041097
BLD_027,13,229.30006301369863,0.5814684931506849
BLD_027,14,230.14643835616437,0.5813150684931507
BLD_027,15,233.8418465753425,0.5787917808219177
BLD_027,16,241.5372191780822,0.5742602739726027
BLD_027,17,245.3611671232877,0.5824712328767123
BLD_027,18,135.6495315068493,0.08422465753424657
BLD_027,19,141.24076712328767,0.08819452054794522
BLD_027,20,150.5779890410959,0.08261095890410959
BLD_027,21,155.62943561643834,0.08464109589041095
BLD_027,22,160.38444109589042,0.08540547945205479
BLD_027,23,168.2065315068493,0.09002191780821917
BLD_028,0,96.43439726027397,0.08733972602739726
BLD_028,1,96.60974794520547,0.08398904109589041
BLD_028,2,92.73259726027398,0.08715068493150685
BLD_028,3,90.26374520547945,0.08335342465753424
BLD_028,4,86.72166849315069,0.08513150684931507
BLD_028,5,82.55839726027396,0.08458082191780822
BLD_028,6,76.87084109589041,0.08733424657534246
BLD_028,7,74.70093698630137,0.09030410958904109
BLD_028,8,161.7675589041096,0.5878219178082192
BLD_028,9,158.76992328767122,0.5816301369863013
BLD_028,10,156.5781808219178,0.5913753424657534
BLD_028,11,156.79680821917808,0.5870821917808219
BLD_028,12,76.45334520547945,0.5776301369863014
BLD_028,13,131.98490958904108,0.5913260273972603
BLD_028,14,132.7727315068493,0.5771890410958904
BLD_028,15,134.4987095890411,0.5802904109589041
BLD_028,16,137.6843095890411,0.5836547945205479
BLD_028,17,141.9847424657534,0.5802082191780822
BLD_028,18,78.81854246575342,0.08432054794520548
BLD_028,19,82.45774794520548,0.07933150684931507
BLD_028,20,84.91082191780822,0.0888986301369863
BLD_028,21,90.30875068493151,0.08710958904109589
BLD_028,22,93.7505780821918,0.08905205479452054
BLD_028,23,95.27785753424656,0.08504383561643836
BLD_029,0,79.27004657534246,0.08601095890410959
BLD_029,1,79.08397534246576,0.08438630136986301
BLD_029,2,77.64994246575343,0.08771780821917809
BLD_029,3,73.78871780821918,0.08581917808219179
BLD_029,4,70.36648493150685,0.09051506849315068
BLD_029,5,66.85486575342466,0.08195068493150684
BLD_029,6,63.97414794520547,0.08836986301369863
BLD_029,7,61.266024657534246,0.08588493150684931
BLD_029,8,131.38790136986302,0.5806493150684932
BLD_029,9,130.36289863013698,0.5841369863013699
BLD_029,10,127.84036438356165,0.5826602739726027
BLD_029,11,127.98169589041096,0.5749890410958904
BLD_029,12,61.91273424657535,0.5888876712328767
BLD_029,13,108.43605753424657,0.5898767123287671
BLD_029,14,108.17022739726028,0.5836712328767123
BLD_029,15,109.38957260273973,0.5749534246575343
BLD_029,16,113.58987123287672,0.5859452054794521
BLD_029,17,117.17321643835616,0.5977506849315068
BLD_029,18,64.31753972602739,0.07888767123287671
BLD_029,19,66.64744931506849,0.08291780821917809
BLD_029,20,70.14033972602739,0.0887835616438356
BLD_029,21,73.63704383561644,0.08889589041095891
BLD_029,22,76.23761917808218,0.08512602739726027
BLD_029,23,78.78981095890411,0.0840931506849315
BLD_030,0,61.792452054794516,0.886241095890411
BLD_030,1,61.55229315068493,0.8807698630136986
BLD_030,2,59.10181369863014,0.8887287671232877
BLD_030,3,56.934720547945204,0.8844767123287671
BLD_030,4,54.33260821917808,0.8912904109589042
BLD_030,5,51.3061698630137,0.8822986301369863
BLD_030,6,65.11135616438357,0.885641095890411
BLD_030,7,58.481863013698636,0.7120082191780821
BLD_030,8,56.095687671232874,0.7017095890410959
BLD_030,9,36.58461095890411,0.3850465753424658
BLD_030,10,35.58893150684931,0.3872657534246575
BLD_030,11,35.72175890410959,0.3898465753424658
BLD_030,12,35.38955068493151,0.38181643835616436
BLD_030,13,35.731213698630135,0.38776438356164383
BLD_030,14,35.176671232876714,0.3837287671232877
BLD_030,15,35.72691506849315,0.3872602739726027
BLD_030,16,38.07256712328767,0.3880547945205479
BLD_030,17,44.79790684931507,0.7675506849315069
BLD_030,18,58.87118904109589,0.7740410958904109
BLD_030,19,60.99460273972603,0.7824739726027398
BLD_030,20,63.41201095890411,0.7716438356164383
BLD_030,21,65.80586849315068,0.7841041095890411
BLD_030,22,68.80426575342466,0.7744849315068494
BLD_030,23,60.962517808219175,0.8879616438356164
BLD_031,0,164.47411506849315,0.3748876712328767
BLD_031,1,164.20343835616438,0.3695890410958904
BLD_031,2,160.7155287671233,0.37453698630136983
BLD_031,3,157.55950410958903,0.37005753424657534
BLD_031,4,151.0453397260274,0.366172602739726
BLD_031,5,146.68156438356164,0.36752602739726026
BLD_031,6,155.64850958904108,0.6894465753424658
BLD_031,7,197.13603561643836,0.688945205479452
BLD_031,8,192.05547945205478,0.6861369863013699
BLD_031,9,189.9980383561644,0.6952164383561643
BLD_031,10,187.19852054794524,0.6944
BLD_031,11,185.01155616438353,0.6855506849315068
BLD_031,12,186.3485808219178,0.6975835616438356
BLD_031,13,186.1628082191781,0.6901753424657534
BLD_031,14,186.94010410958907,0.6931945205479452
BLD_031,15,190.20020547945205,0.6908027397260273
BLD_031,16,192.1158,0.6891095890410959
BLD_031,17,199.16849863013698,0.6963753424657534
BLD_031,18,202.03736712328765,0.6894986301369863
BLD_031,19,179.4211808219178,0.6956794520547945
BLD_031,20,184.84059726027397,0.6814931506849315
BLD_031,21,188.78389315068492,0.6826849315068493
BLD_031,22,179.73031780821918,0.37421643835616436
BLD_031,23,163.40915342465755,0.37413150684931507
BLD_032,0,24.952060273972602,0.887813698630137
BLD_032,1,24.677780821917807,0.8795369863013699
BLD_032,2,24.009345205479452,0.8871753424657535
BLD_032,3,22.894334246575344,0.8887945205479453
BLD_032,4,21.80167397260274,0.8870164383561645
BLD_032,5,20.563021917808218,0.8785698630136987
BLD_032,6,26.604213698630137,0.8849260273972602
BLD_032,7,23.77730684931507,0.7145397260273973
BLD_032,8,22.45917808219178,0.707958904109589
BLD_032,9,14.660827397260274,0.386386301369863
BLD_032,10,14.347928767123287,0.38482739726027393
BLD_032,11,14.034227397260276,0.38493150684931504
BLD_032,12,13.971936986301369,0.39011232876712326
BLD_032,13,13.958632876712329,0.38241095890410964
BLD_032,14,14.247838356164385,0.3851753424657534
BLD_032,15,14.416216438356164,0.3844246575342466
BLD_032,16,15.061561643835617,0.3897150684931507
BLD_032,17,17.69121095890411,0.7752821917808219
BLD_032,18,23.37560821917808,0.7756109589041096
BLD_032,19,24.435263013698627,0.7731424657534247
BLD_032,20,25.61348219178082,0.7822109589041096
BLD_032,21,26.698276712328767,0.7757999999999999
BLD_032,22,27.900783561643834,0.7814356164383561
BLD_032,23,25.06158904109589,0.8901698630136986
BLD_033,0,106.20806301369863,0.08445479452054795
BLD_033,1,105.21969589041096,0.08486301369863014
BLD_033,2,102.5944191780822,0.08673972602739725
BLD_033,3,97.79825205479452,0.08286849315068492
BLD_033,4,94.13598630136987,0.08539178082191781
BLD_033,5,89.882,0.08321643835616438
BLD_033,6,84.90233698630136,0.08684109589041096
BLD_033,7,82.61541369863014,0.08470684931506849
BLD_033,8,178.3671397260274,0.5861150684931506
BLD_033,9,174.24334794520547,0.5782465753424657
BLD_033,10,172.5771808219178,0.5765123287671232
BLD_033,11,170.11748493150685,0.5898054794520547
BLD_033,12,82.42756164383562,0.5897205479452055
BLD_033,13,146.1221808219178,0.5819068493150684
BLD_033,14,145.02653698630138,0.5930794520547945
BLD_033,15,147.81081369863014,0.5818
BLD_033,16,150.69647945205477,0.5748657534246575
BLD_033,17,155.3408410958904,0.5771232876712329
BLD_033,18,85.80181095890411,0.08946301369863015
BLD_033,19,89.89727123287672,0.08595616438356164
BLD_033,20,95.013701369863,0.08262191780821918
BLD_033,21,97.61479178082192,0.0832904109589041
BLD_033,22,101.33920547945205,0.08717534246575342
BLD_033,23,105.3958904109589,0.08561643835616438
BLD_034,0,98.83914794520547,0.08719178082191781
BLD_034,1,98.11982739726028,0.08786027397260275
BLD_034,2,96.74703561643835,0.08386575342465753
BLD_034,3,90.42503835616439,0.08576986301369863
BLD_034,4,86.15663835616438,0.0862054794520548
BLD_034,5,79.2208602739726,0.08222191780821918
BLD_034,6,74.19449863013698,0.08723561643835617
BLD_034,7,70.8390493150685,0.08960821917808219
BLD_034,8,117.84226027397261,0.5738684931506849
BLD_034,9,114.23165205479452,0.5778082191780822
BLD_034,10,110.9977698630137,0.5836465753424658
BLD_034,11,109.30244383561644,0.5795479452054795
BLD_034,12,65.01179726027398,0.5806684931506849
BLD_034,13,97.8370794520548,0.5836547945205479
BLD_034,14,98.8611205479452,0.5844109589041095
BLD_034,15,101.84603561643836,0.5778684931506849
BLD_034,16,75.80057808219178,0.5885315068493151
BLD_034,17,80.87034520547945,0.5788739726027397
BLD_034,18,73.5753808219178,0.08546849315068493
BLD_034,19,79.06081095890411,0.08867671232876712
BLD_034,20,83.52017534246576,0.08415890410958904
BLD_034,21,90.21131780821918,0.08681369863013699
BLD_034,22,94.36164931506849,0.08736986301369863
BLD_034,23,97.6308109589041,0.08228767123287671
BLD_035,0,81.34839178082191,0.3763287671232877
BLD_035,1,80.82915342465753,0.36649315068493155
BLD_035,2,79.18200273972603,0.3706794520547945
BLD_035,3,77.1103506849315,0.37512602739726025
BLD_035,4,74.65907397260274,0.3706082191780822
BLD_035,5,72.12856712328767,0.37167671232876714
BLD_035,6,78.05398630136986,0.6909534246575343
BLD_035,7,97.35011780821917,0.696027397260274
BLD_035,8,94.48495890410959,0.6899342465753424
BLD_035,9,92.57814794520547,0.6965698630136986
BLD_035,10,91.01947123287673,0.6943369863013699
BLD_035,11,90.73291506849316,0.6912849315068493
BLD_035,12,90.70638630136986,0.6894849315068493
BLD_035,13,91.18952328767124,0.6942027397260273
BLD_035,14,91.2191698630137,0.6936958904109589
BLD_035,15,91.85360821917808,0.6817150684931507
BLD_035,16,94.70991506849315,0.6954958904109589
BLD_035,17,97.00068219178083,0.6962712328767123
BLD_035,18,100.60555616438356,0.6932
BLD_035,19,88.5491397260274,0.6881479452054795
BLD_035,20,90.70263561643836,0.6988547945205479
BLD_035,21,93.79862739726029,0.6873972602739726
BLD_035,22,88.03922465753425,0.3720410958904109
BLD_035,23,80.43964109589041,0.37128219178082195
BLD_036,0,31.707123287671234,0.08453698630136987
BLD_036,1,31.698254794520548,0.08456712328767124
BLD_036,2,30.523520547945203,0.08295068493150685
BLD_036,3,29.666213698630138,0.08478356164383562
BLD_036,4,27.964057534246574,0.08166849315068493
BLD_036,5,26.933731506849316,0.08772054794520548
BLD_036,6,25.625928767123288,0.08581917808219179
BLD_036,7,24.779482191780822,0.08021917808219178
BLD_036,8,53.33379178082191,0.5801287671232876
BLD_036,9,52.47468767123287,0.5865835616438356
BLD_036,10,51.67401643835616,0.5739534246575342
BLD_036,11,51.49654520547946,0.5826520547945205
BLD_036,12,25.172778082191783,0.5842904109589041
BLD_036,13,43.54760821917808,0.5820931506849315
BLD_036,14,43.252575342465754,0.5828821917808219
BLD_036,15,44.222805479452056,0.5851397260273973
BLD_036,16,45.757367123287665,0.5881835616438357
BLD_036,17,46.5505095890411,0.5884904109589041
BLD_036,18,25.8140602739726,0.0901013698630137
BLD_036,19,27.065457534246576,0.08746849315068493
BLD_036,20,28.509035616438357,0.08583013698630136
BLD_036,21,29.61659178082192,0.08853150684931507
BLD_036,22,30.999934246575343,0.08495342465753425
BLD_036,23,31.342895890410958,0.08334794520547946
BLD_037,0,56.11698904109589,0.08444383561643835
BLD_037,1,55.47065479452055,0.08233972602739725
BLD_037,2,54.259487671232876,0.08596986301369863
BLD_037,3,50.03461095890411,0.08751506849315069
BLD_037,4,48.07595342465754,0.08620273972602739
BLD_037,5,44.28479452054795,0.08846301369863015
BLD_037,6,42.11006027397261,0.08762739726027396
BLD_037,7,39.5352,0.08105753424657534
BLD_037,8,65.82713150684931,0.5807753424657535
BLD_037,9,65.02909863013699,0.5912630136986301
BLD_037,10,62.309224657534244,0.5875123287671233
BLD_037,11,62.22900273972603,0.5863013698630137
BLD_037,12,37.40483835616438,0.5858986301369863
BLD_037,13,55.00757534246575,0.5811013698630138
BLD_037,14,55.838621917808226,0.5875369863013699
BLD_037,15,57.774430136986304,0.5851397260273973
BLD_037,16,41.11816712328767,0.5739068493150685
BLD_037,17,44.37189315068493,0.5757397260273973
BLD_037,18,41.32634246575343,0.08828493150684931
BLD_037,19,44.029397260273974,0.08217260273972603
BLD_037,20,46.765860273972606,0.09056986301369863
BLD_037,21,50.7985397260274,0.08615890410958904
BLD_037,22,53.80214520547945,0.08823835616438357
BLD_037,23,54.70616438356164,0.08379452054794521
BLD_038,0,109.58893698630136,0.36700273972602737
BLD_038,1,110.41265205479452,0.37004109589041095
BLD_038,2,107.28955890410958,0.37011506849315073
BLD_038,3,104.31203561643835,0.36828219178082194
BLD_038,4,101.84423835616438,0.37495068493150685
BLD_038,5,98.56650684931508,0.3717561643835616
BLD_038,6,104.1531698630137,0.6906794520547945
BLD_038,7,131.00520547945206,0.6944438356164384
BLD_038,8,129.07659452054796,0.6887397260273972
BLD_038,9,125.84054246575343,0.6873013698630137
BLD_038,10,124.30242191780822,0.6902602739726027
BLD_038,11,123.55301095890411,0.6942082191780822
BLD_038,12,122.61172602739725,0.6920684931506849
BLD_038,13,123.3282904109589,0.6958027397260274
BLD_038,14,124.10784383561644,0.6826958904109589
BLD_038,15,126.56289589041097,0.6917616438356164
BLD_038,16,129.6085917808219,0.6980794520547945
BLD_038,17,131.56239726027397,0.6872739726027397
BLD_038,18,136.2056,0.688586301369863
BLD_038,19,119.47874520547944,0.6936164383561644
BLD_038,20,123.69806301369863,0.6931369863013699
BLD_038,21,126.8821808219178,0.6968191780821917
BLD_038,22,118.98859452054795,0.367772602739726
BLD_038,23,110.3565616438356,0.36998082191780823
BLD_039,0,38.71339452054794,0.08604383561643836
BLD_039,1,38.22762739726028,0.08316712328767124
BLD_039,2,36.49723287671233,0.08045479452054795
BLD_039,3,34.756923287671235,0.08154246575342466
BLD_039,4,32.60622739726027,0.08397808219178082
BLD_039,5,30.769435616438354,0.08653424657534246
BLD_039,6,28.47275890410959,0.08391232876712329
BLD_039,7,27.172093150684933,0.08870136986301369
BLD_039,8,45.98052876712329,0.5857534246575343
BLD_039,9,44.304912328767124,0.5753287671232877
BLD_039,10,42.659684931506845,0.5840465753424657
BLD_039,11,43.08742191780822,0.580358904109589
BLD_039,12,25.855819178082193,0.5841123287671233
BLD_039,13,38.63958356164384,0.5933479452054795
BLD_039,14,38.44561369863013,0.5883671232876712
BLD_039,15,39.18774794520548,0.5858219178082191
BLD_039,16,28.590953424657535,0.5888767123287671
BLD_039,17,31.0360301369863,0.5833342465753425
BLD_039,18,28.61794520547945,0.08458904109589041
BLD_039,19,30.702758904109587,0.09049041095890412
BLD_039,20,32.681139726027396,0.08791780821917809
BLD_039,21,35.446202739726026,0.08867123287671233
BLD_039,22,37.21851232876712,0.08622465753424657
BLD_039,23,38.09235068493151,0.0899945205479452
BLD_040,0,98.41126849315067,0.08506849315068493
BLD_040,1,97.41205479452056,0.08283561643835616
BLD_040,2,92.73680547945206,0.08792602739726028
BLD_040,3,88.7402,0.08488767123287672
BLD_040,4,83.65301369863013,0.08144657534246576
BLD_040,5,77.8654410958904,0.08369863013698631
BLD_040,6,73.82106301369862,0.0861013698630137
BLD_040,7,69.58138082191782,0.0852986301369863
BLD_040,8,116.40836712328766,0.5907424657534247
BLD_040,9,111.29381643835617,0.5901835616438357
BLD_040,10,109.442098630137,0.5806328767123288
BLD_040,11,109.11958630136985,0.5855205479452055
BLD_040,12,65.95107397260274,0.5805315068493151
BLD_040,13,96.82536712328766,0.5830219178082192
BLD_040,14,97.2416,0.5845671232876712
BLD_040,15,99.88804383561643,0.5780164383561643
BLD_040,16,72.90939178082192,0.5879260273972603
BLD_040,17,77.52206849315068,0.5743150684931507
BLD_040,18,72.95378904109589,0.08685753424657534
BLD_040,19,77.83334520547945,0.08536164383561644
BLD_040,20,83.7271698630137,0.09056712328767123
BLD_040,21,88.60439726027397,0.0855972602739726
BLD_040,22,94.10510410958904,0.08833698630136987
BLD_040,23,96.41322465753424,0.08424931506849316
BLD_041,0,47.48348767123288,0.08766027397260273
BLD_041,1,47.32469315068493,0.08564931506849315
BLD_041,2,45.25159726027397,0.08326027397260274
BLD_041,3,42.314865753424655,0.08503561643835617
BLD_041,4,39.96371780821918,0.08256712328767124
BLD_041,5,37.168005479452056,0.08584383561643835
BLD_041,6,35.684142465753425,0.0864027397260274
BLD_041,7,33.66815616438356,0.08427397260273974
BLD_041,8,55.99448767123288,0.5827890410958904
BLD_041,9,55.53746301369863,0.584613698630137
BLD_041,10,53.55551780821918,0.5929616438356164
BLD_041,11,52.5646493150685,0.5828164383561644
BLD_041,12,31.240120547945207,0.5948876712328767
BLD_041,13,47.01640273972603,0.5751972602739726
BLD_041,14,47.33231232876713,0.5748712328767124
BLD_041,15,48.825772602739725,0.5777479452054795
BLD_041,16,35.44253698630137,0.6031698630136987
BLD_041,17,37.51533698630137,0.5884712328767123
BLD_041,18,35.411747945205484,0.08618904109589041
BLD_041,19,36.84088219178082,0.08198356164383562
BLD_041,20,40.454369863013696,0.08507123287671232
BLD_041,21,43.29994794520548,0.08655616438356165
BLD_041,22,45.60815616438356,0.08229041095890412
BLD_041,23,46.50852054794521,0.08744931506849316
BLD_042,0,43.07170684931507,0.8827013698630136
BLD_042,1,42.25665479452055,0.8859479452054794
BLD_042,2,41.434717808219176,0.8795041095890411
BLD_042,3,39.73046575342466,0.8814849315068494
BLD_042,4,37.63954246575343,0.8859698630136987
BLD_042,5,35.728175342465754,0.8888301369863014
BLD_042,6,44.87284109589041,0.8876082191780821
BLD_042,7,39.750764383561645,0.7062904109589041
BLD_042,8,37.69455616438356,0.709227397260274
BLD_042,9,23.891641095890414,0.3825972602739726
BLD_042,10,23.40546575342466,0.3852684931506849
BLD_042,11,22.82403287671233,0.39111232876712326
BLD_042,12,22.745320547945205,0.38814246575342465
BLD_042,13,22.914,0.38778630136986303
BLD_042,14,23.259104109589043,0.3820246575342466
BLD_042,15,23.904901369863016,0.38556986301369867
BLD_042,16,25.148947945205478,0.38516438356164384
BLD_042,17,29.799219178082193,0.7728027397260273
BLD_042,18,40.002002739726024,0.7793424657534246
BLD_042,19,41.51663561643836,0.7839205479452054
BLD_042,20,43.64960273972603,0.7787287671232876
BLD_042,21,45.641465753424654,0.7841835616438355
BLD_042,22,47.55433972602739,0.7745150684931507
BLD_042,23,41.76538356164384,0.8907890410958903
BLD_043,0,58.69820547945206,0.08403013698630137
BLD_043,1,58.74909041095891,0.08653424657534246
BLD_043,2,57.003290410958904,0.0864931506849315
BLD_043,3,54.889197260273974,0.08443013698630138
BLD_043,4,51.24869863013699,0.08653698630136986
BLD_043,5,49.69478630136987,0.08596164383561644
BLD_043,6,46.9364191780822,0.09111232876712329
BLD_043,7,45.4705397260274,0.08318630136986302
BLD_043,8,98.60808219178081,0.576772602739726
BLD_043,9,95.98082191780821,0.582282191780822
BLD_043,10,95.18166301369864,0.5775534246575342
BLD_043,11,94.26627397260275,0.5691780821917808
BLD_043,12,45.82129589041096,0.5835178082191781
BLD_043,13,79.92251506849315,0.5744794520547946
BLD_043,14,80.04219726027397,0.575509589041096
BLD_043,15,81.27830958904109,0.5962493150684931
BLD_043,16,84.02799452054795,0.5900027397260273
BLD_043,17,86.93519726027398,0.5887917808219177
BLD_043,18,47.70433972602739,0.08555342465753425
BLD_043,19,49.070860273972606,0.08403287671232877
BLD_043,20,52.13187397260273,0.08705479452054794
BLD_043,21,54.49147945205479,0.08675068493150685
BLD_043,22,56.724775342465755,0.08805753424657534
BLD_043,23,58.225931506849314,0.08723013698630136
BLD_044,0,42.09922465753425,0.8898849315068493
BLD_044,1,41.88162191780822,0.8864876712328766
BLD_044,2,40.610191780821914,0.886668493150685
BLD_044,3,38.62106575342466,0.8840356164383562
BLD_044,4,37.33867123287671,0.8864301369863015
BLD_044,5,34.88583287671233,0.8894465753424659
BLD_044,6,44.755835616438354,0.8848986301369863
BLD_044,7,40.30771506849315,0.7018
BLD_044,8,37.56287397260274,0.7011260273972603
BLD_044,9,24.28438082191781,0.38964931506849315
BLD_044,10,23.319358904109592,0.38299726027397263
BLD_044,11,23.124558904109588,0.38646575342465755
BLD_044,12,22.720865753424658,0.38490410958904114
BLD_044,13,22.5578904109589,0.38358082191780823
BLD_044,14,23.801967123287675,0.3893397260273973
BLD_044,15,24.419712328767123,0.39185205479452057
BLD_044,16,25.419016438356167,0.3858712328767123
BLD_044,17,30.22069315068493,0.7760273972602739
BLD_044,18,39.606175342465754,0.781545205479452
BLD_044,19,41.07357260273972,0.7794246575342466
BLD_044,20,43.31358082191781,0.7830410958904109
BLD_044,21,45.0228904109589,0.7778904109589041
BLD_044,22,46.80307397260274,0.7807232876712329
BLD_044,23,41.6749397260274,0.875682191780822
BLD_045,0,87.72445205479451,0.08674520547945205
BLD_045,1,87.52341643835616,0.08852602739726027
BLD_045,2,84.38610136986301,0.0880958904109589
BLD_045,3,79.63983835616439,0.08483013698630137
BLD_045,4,74.33390410958904,0.09038904109589041
BLD_045,5,69.67197260273973,0.08918082191780823
BLD_045,6,65.46186849315067,0.08836712328767123
BLD_045,7,61.984375342465746,0.08361917808219178
BLD_045,8,102.7861205479452,0.5832082191780822
BLD_045,9,100.16212054794521,0.5833945205479452
BLD_045,10,98.46250410958903,0.5814575342465753
BLD_045,11,97.87879178082191,0.5832465753424657
BLD_045,12,59.99735616438356,0.5871808219178082
BLD_045,13,86.85197808219179,0.5868821917808219
BLD_045,14,87.29764383561644,0.5840219178082192
BLD_045,15,89.67751232876712,0.5827123287671233
BLD_045,16,65.8346301369863,0.5865123287671233
BLD_045,17,70.27379178082192,0.5816438356164384
BLD_045,18,65.7560712328767,0.08317260273972603
BLD_045,19,69.33671506849315,0.0888
BLD_045,20,74.62799178082192,0.08559452054794521
BLD_045,21,80.73031780821917,0.08757260273972603
BLD_045,22,85.12867397260274,0.08626849315068492
BLD_045,23,88.06089315068493,0.08863835616438356
BLD_046,0,45.73069863013699,0.08334246575342466
BLD_046,1,45.408093150684934,0.08395616438356164
BLD_046,2,44.19273424657534,0.09056712328767123
BLD_046,3,41.646369863013696,0.08592876712328767
BLD_046,4,38.24658356164384,0.08375342465753424
BLD_046,5,36.29411780821918,0.08644931506849314
BLD_046,6,34.42179452054795,0.0847945205479452
BLD_046,7,33.14363835616438,0.08598082191780822
BLD_046,8,54.28819726027397,0.5830767123287671
BLD_046,9,53.34774794520548,0.5774739726027397
BLD_046,10,52.450397260273974,0.5883835616438355
BLD_046,11,51.377947945205484,0.5914821917808218
BLD_046,12,31.29981369863014,0.583904109589041
BLD_046,13,45.17625205479452,0.5739232876712329
BLD_046,14,45.608441095890406,0.5858657534246575
BLD_046,15,47.050717808219176,0.5819643835616438
BLD_046,16,33.528301369863016,0.5884109589041097
BLD_046,17,36.640865753424656,0.5809753424657534
BLD_046,18,34.15915890410959,0.08949041095890412
BLD_046,19,36.528063013698635,0.08794520547945206
BLD_046,20,38.756961643835616,0.08726575342465753
BLD_046,21,42.212243835616434,0.08824657534246576
BLD_046,22,44.30898630136986,0.08447397260273973
BLD_046,23,46.10719726027397,0.08423835616438356
BLD_047,0,131.2150383561644,0.08433150684931506
BLD_047,1,128.48311232876713,0.08551232876712328
BLD_047,2,126.90795342465753,0.08820273972602741
BLD_047,3,119.16146849315069,0.08523835616438356
BLD_047,4,111.83628767123288,0.08663287671232876
BLD_047,5,104.72783561643837,0.0852109589041096
BLD_047,6,99.39609589041095,0.08396986301369863
BLD_047,7,93.05544657534246,0.08552328767123288
BLD_047,8,155.71953424657534,0.5888246575342465
BLD_047,9,153.47301369863015,0.5935972602739726
BLD_047,10,148.1004602739726,0.590613698630137
BLD_047,11,146.36527671232878,0.5854958904109588
BLD_047,12,87.29767397260274,0.5801479452054794
BLD_047,13,129.08089315068491,0.5709205479452054
BLD_047,14,131.4272520547945,0.5780328767123287
BLD_047,15,134.16780547945206,0.575413698630137
BLD_047,16,96.8077506849315,0.5823342465753425
BLD_047,17,104.92758904109589,0.5861808219178082
