cycle_number,time_hours,phase,center_temperature_C,min_temperature_C,max_temperature_C,temperature_gradient_C,thermal_stress_indicator
2,9.705020920502092,steady_operation,794.246582641021,776.5691782439822,817.512950501913,40.943772257930846,2.1519527885716276
2,9.721757322175732,steady_operation,797.7838291564593,780.4102281024831,820.7976645441416,40.387436441658565,2.2441791176105235
2,9.738493723849372,steady_operation,795.9068409935005,778.9321150253026,818.6220812647621,39.68996623945952,2.3428620858414497
2,9.755230125523013,steady_operation,798.006302233393,781.1966397775624,820.4054409138796,39.20880113631722,2.021528099321648
2,9.771966527196653,steady_operation,799.5042315500838,781.8894178580281,823.7010971032158,41.81167924518775,2.2000558099245273
2,9.788702928870293,steady_operation,800.1351535746469,782.4075436347273,823.2066525835422,40.79910894881493,2.247870451502522
2,9.805439330543933,steady_operation,796.5967759047303,779.4576868600166,819.799429962627,40.341743102610394,2.129416279328417
2,9.822175732217573,steady_operation,795.1303972663122,778.5022259845867,819.1422216419563,40.63999565736958,2.0107381722079865
2,9.838912133891213,steady_operation,795.8885079070367,778.7395186591926,819.7761100666341,41.036591407441506,2.339080051006595
2,9.855648535564853,steady_operation,793.520827143051,777.0014221801936,818.0314913795023,41.03006919930874,2.1533389524112763
2,9.872384937238493,steady_operation,791.0785911496515,776.0597776757295,815.0310993603752,38.97132168464566,2.178981025589958
2,9.889121338912133,steady_operation,795.2916220349381,780.79655969168,819.5132395280522,38.71667983637212,2.3906128099876045
2,9.905857740585773,steady_operation,798.0142589377939,780.9952858314372,823.1154000237057,42.12011419226849,2.0531671164125793
2,9.922594142259413,steady_operation,796.4693557733762,780.9903793825354,820.8894974645192,39.89911808198383,2.142994327258646
2,9.939330543933055,steady_operation,795.4211738460915,779.969495610746,821.8193442757395,41.84984866499349,1.9531284054181575
2,9.956066945606695,steady_operation,793.0214995693024,777.0438358989829,817.8607840571509,40.816948158167975,2.2841425240143067
2,9.972803347280335,steady_operation,792.5270540329662,776.7165228090673,817.9262972240431,41.209774414975755,2.3588579217764094
2,9.989539748953975,steady_operation,794.5858456746014,778.8972018033954,819.5831557300354,40.68595392663997,2.2505055175384463
2,10.006276150627615,steady_operation,795.0068906476083,779.7458628150152,821.1549509224099,41.40908810739461,2.219258904365708
2,10.023012552301255,steady_operation,795.9804984161574,781.6246984300179,822.7214305362231,41.096732106205195,2.1676508141078283
2,10.039748953974895,steady_operation,797.4036430993028,782.7919632880069,823.32098620806,40.529022920053194,2.27754699571047
2,10.056485355648535,steady_operation,790.3909364769894,775.5727823478279,816.7356472476085,41.16286489978063,2.1229029325476043
2,10.073221757322177,steady_operation,794.8243386464746,779.7992116749413,820.9915309380948,41.192319263153536,2.146798883401997
2,10.089958158995817,steady_operation,797.5230894065965,782.810110689498,823.0269841790378,40.21687348953981,2.1275402060984825
2,10.106694560669457,steady_operation,796.9287645624352,782.4525900694616,824.6413871034392,42.18879703397761,2.0885675328856297
2,10.123430962343097,steady_operation,794.8126907935788,782.4934009344255,821.7520895821838,39.25868864775828,2.4726594706938605
2,10.140167364016737,steady_operation,792.3681808769546,778.4597082883245,819.6792802692094,41.21957198088489,2.1720965766785554
2,10.156903765690377,steady_operation,797.3828489552774,784.2087067930725,824.3736258652078,40.164919072135376,1.8661046147917417
2,10.173640167364017,steady_operation,794.5992848826653,780.1399464665872,820.9577016797342,40.81775521314705,2.1691651893583366
2,10.190376569037657,steady_operation,793.776600209715,778.7981298690855,822.3079231115422,43.50979324245668,2.321985813951374
2,10.207112970711297,steady_operation,794.2404632545351,781.0371183650185,822.4374616355682,41.40034327054968,2.4973109788749817
2,10.223849372384937,steady_operation,796.0671007598204,782.1033553383321,823.2183938825608,41.115038544228696,2.2146741679993958
2,10.240585774058577,steady_operation,800.0993675952999,788.0800324569149,827.7701646238892,39.69013216697431,2.519696135434042
2,10.257322175732217,steady_operation,800.5873093511103,786.6783598116591,826.8822531507387,40.20389333907963,2.0196729486489415
2,10.274058577405857,steady_operation,798.2180307916129,784.9326593200014,825.5039852830763,40.571325963074855,2.1250235065076586
2,10.290794979079497,steady_operation,798.0168837241554,785.0232270224159,828.5982259612242,43.574998938808335,2.4116062895601633
2,10.307531380753138,steady_operation,796.155986656122,783.1496974687906,824.7505941541273,41.60089668533669,2.1414537344106814
2,10.324267782426778,steady_operation,799.3323720899353,786.4557974106278,828.101159309849,41.64536189922114,2.2394188587333557
2,10.341004184100418,steady_operation,798.8935615611254,786.7869588904996,826.2592612493784,39.47230235887878,2.1062264516513705
2,10.357740585774058,steady_operation,801.2510345875002,787.2064960536119,828.1891562479589,40.98266019434698,1.985880481107987
2,10.374476987447698,steady_operation,798.543075929252,785.8603596188146,825.6445548382212,39.78419521940657,1.9760730042235646
2,10.391213389121338,steady_operation,797.0917503825161,784.0367307687507,823.5581324788591,39.52140171010842,2.178215440563448
2,10.40794979079498,steady_operation,796.864170764055,782.4750096852933,824.024021757333,41.54901207203966,2.128165081934871
2,10.42468619246862,steady_operation,801.2235086762419,786.5007185117463,826.8925187701212,40.39180025837493,2.0547982816782944
2,10.44142259414226,steady_operation,798.9042296137183,785.2345172001304,825.0277676315079,39.79325043137749,2.265377695422916
2,10.4581589958159,steady_operation,798.6811736131349,784.6744541996579,824.2270382536718,39.55258405401389,2.240333888814549
2,10.47489539748954,steady_operation,800.7219503061428,785.4564839920105,826.6356959690448,41.179211977034356,2.16897929206374
2,10.49163179916318,steady_operation,801.574435942421,785.8580557774486,827.0225510875396,41.164495310090956,2.366352711411242
2,10.50836820083682,steady_operation,798.1574506827193,784.1273100818887,823.0115787783169,38.884268696428194,2.0200631063644683
2,10.52510460251046,steady_operation,799.7150709953675,784.6429209913433,825.7859778280757,41.1430568367324,2.5648207090323987
2,10.5418410041841,steady_operation,802.974500302865,786.8326401992798,827.5862608664509,40.75362066717105,2.2149487925241798
2,10.55857740585774,steady_operation,802.9331409493196,788.2381971888343,827.762022611265,39.52382542243072,2.1591930323688104
2,10.57531380753138,steady_operation,799.2724995715562,783.9352762724277,822.7292141121466,38.793937839718865,2.1958681786054677
2,10.59205020920502,steady_operation,798.7150688271516,781.2707959723737,822.197257768477,40.926461796103354,2.458799250618056
2,10.60878661087866,steady_operation,798.4484061113121,782.3286801254503,823.0634512749575,40.734771149507196,2.0175409871684975
2,10.625523012552302,steady_operation,802.1926348938125,785.9625929145391,827.5313921987212,41.56879928418209,2.4887963285313615
2,10.642259414225942,steady_operation,801.0821293890431,783.9680056732822,824.9811106492564,41.013104975974215,2.2326380650427646
2,10.658995815899582,steady_operation,802.3829168755458,784.1335973400692,826.2214864668429,42.08788912677369,1.9830110850271436
2,10.675732217573222,steady_operation,802.2321950646273,786.0838966406513,826.759127760204,40.67523111955268,2.147735179557994
2,10.692468619246862,steady_operation,801.4214559486426,784.2231008511507,825.4783199689795,41.2552191178288,2.22423578638189
2,10.709205020920502,steady_operation,803.9710507765149,786.8324016914694,827.0455299943892,40.21312830291981,1.9624993125572838
2,10.725941422594142,steady_operation,802.629174297087,785.6553067295644,826.959936339255,41.304629609690664,2.3579461606612933
2,10.742677824267782,steady_operation,802.4577475122776,784.2052665710379,825.72585432756,41.520587756522104,2.507215321133375
2,10.759414225941423,steady_operation,806.2802944698501,789.0327279071032,830.8576895881017,41.82496168099851,2.1128484491553525
2,10.776150627615063,steady_operation,801.1436513305434,785.22387395998,824.8719181811895,39.64804422120949,2.0501638351926528
2,10.792887029288703,steady_operation,803.7970159260378,787.0111869290286,827.9031877198671,40.89200079083855,2.421536904410308
2,10.809623430962343,steady_operation,805.5515593942607,788.6378521571767,828.8820888555191,40.244236698342434,2.3417527239748708
2,10.826359832635983,steady_operation,806.4325406256978,787.9737143212928,829.2850573430679,41.31134302177509,2.11845849105322
2,10.843096234309623,steady_operation,802.6413716887554,786.6114365493207,827.5367544130634,40.925317863742634,2.1949687178436625
2,10.859832635983263,steady_operation,803.2431524799755,785.4404025523526,827.4437534487199,42.00335089636735,2.2672426294022094
2,10.876569037656903,steady_operation,807.3750432534908,791.9486432922118,831.4366320694162,39.48798877720435,2.1053606337292163
2,10.893305439330543,steady_operation,801.6373182668897,785.2556708850291,825.0590557837126,39.803384898683476,1.7541642836049292
2,10.910041841004183,steady_operation,804.2547719177305,788.032616748027,829.021646959392,40.98903021136505,2.1178241888713445
2,10.926778242677823,steady_operation,804.1851960915802,786.6630783804205,829.3725666438859,42.709488263465346,2.062477954112834
2,10.943514644351463,steady_operation,801.751889540317,785.5948699352167,826.8475492344139,41.25267929919721,2.0904012022154244
2,10.960251046025105,steady_operation,808.1853835023464,793.0134509248855,832.1590469115737,39.145595986688136,2.421651962025526
2,10.976987447698745,steady_operation,805.0745571303745,788.9540178135704,830.0939577004264,41.13993988685593,2.4378885927104625
2,10.993723849372385,steady_operation,804.0462338864243,789.6105695446911,828.901212535312,39.29064299062088,1.9275856683072703
2,11.010460251046025,steady_operation,807.153408017283,792.2906355742665,831.7225020469123,39.431866472645765,1.9218438423958921
2,11.027196652719665,steady_operation,804.2817157138406,790.0057412940571,830.5128640346696,40.507122740612544,2.412090469481399
2,11.043933054393305,steady_operation,806.0077770615919,792.5720351573174,830.8752518387048,38.303216681387426,2.1432506823864297
2,11.060669456066945,steady_operation,803.9541659933153,789.7169560864737,830.390850419807,40.67389433333324,2.172144944715883
2,11.077405857740585,steady_operation,802.125864513523,788.6443973060921,828.1737871342185,39.529389828126455,2.230329038492194
2,11.094142259414227,steady_operation,804.8525267546271,790.133608438102,831.3646022764385,41.23099383833653,2.2623883881708076
2,11.110878661087867,steady_operation,801.6501208017398,786.9703427915316,827.5890417139767,40.618698922445105,2.0054591152300425
2,11.127615062761507,steady_operation,804.7043342372177,790.3092815595875,830.921870469145,40.61258890955753,2.068389195371805
2,11.144351464435147,steady_operation,805.849681076309,793.3853066051539,833.6866588577375,40.30135225258357,2.269855685378091
2,11.161087866108787,steady_operation,806.9924597652065,793.5602424087892,834.747901270359,41.18765886156973,2.2023036611088975
2,11.177824267782427,steady_operation,803.6212740113825,790.7147304391824,831.2150053754644,40.50027493628204,1.9024100459138185
2,11.194560669456067,steady_operation,805.9488840275425,791.6187450380453,833.6635256716014,42.044780633556115,2.1561887389722805
2,11.211297071129707,steady_operation,802.3150491504825,788.6813034659526,829.5315730126375,40.8502695466849,1.9744493329762767
2,11.228033472803347,steady_operation,801.8700891640814,788.595621839548,828.3293176375895,39.73369579804148,2.222064703063729
2,11.244769874476987,steady_operation,805.8400213661452,793.5507243312566,832.4211122871268,38.87038795587023,2.0178868453403735
2,11.261506276150627,steady_operation,802.512655504365,789.8252481856297,829.7718295033018,39.9465813176721,2.080078724937555
2,11.278242677824267,steady_operation,805.935145087501,792.9713851889755,833.5997509923848,40.628365803409224,2.21930637138625
2,11.294979079497908,steady_operation,801.6517418862087,788.1236725449241,829.322501383453,41.19882883852881,2.1334769064436934
2,11.311715481171548,steady_operation,801.3282166996863,788.4959416470144,827.5028156790995,39.00687403208508,2.251383324007847
2,11.328451882845188,steady_operation,801.9874762580295,787.2921918600151,828.6622441459504,41.37005228593523,2.2453475521397586
2,11.345188284518828,steady_operation,803.200901426959,789.9785007259958,829.9826762905207,40.00417556452487,2.3272465016491433
2,11.361924686192468,steady_operation,806.568845040977,790.6468251088057,834.8144609901748,44.16763588136905,2.3829709660830782
2,11.378661087866108,steady_operation,799.9796918714883,785.213858682685,826.0325118781582,40.81865319547319,1.9160235313082818
2,11.395397489539748,steady_operation,798.1398262180082,782.2145101424356,823.5122102558992,41.29770011346352,2.1939924680842706
2,11.412133891213388,steady_operation,798.6427302576674,783.8904361082474,825.8084316091459,41.91799550089854,2.0494436126131688
2,11.42887029288703,steady_operation,801.6794610752645,786.6328814162863,828.1782454430556,41.545364026769334,1.9834076265863514
2,11.44560669456067,steady_operation,800.3112396983217,786.176123704994,826.3356463499525,40.15952264495854,2.4211316376718623
2,11.46234309623431,steady_operation,796.4369414245535,781.8552877088147,822.2503690083154,40.3950812995007,2.2505925719199604
2,11.47907949790795,steady_operation,802.9267848475746,788.8208021770827,827.9705426458243,39.149740468741584,2.1103996192657855
2,11.49581589958159,steady_operation,800.6696442298621,783.9520752557389,826.4826365506133,42.53056129487436,2.0354689920067424
2,11.51255230125523,steady_operation,797.3693659072702,781.2718048534983,822.3897570329269,41.117952179428585,2.254322599605832
2,11.52928870292887,steady_operation,794.5410491654246,778.8827974224473,820.5290462850521,41.64624886260481,2.033104830844279
2,11.54602510460251,steady_operation,798.3652739810452,781.4052385192894,824.1089398486306,42.70370132934124,2.3502516195910697
2,11.56276150627615,steady_operation,796.6076616886747,781.1075571854653,820.0388099448411,38.93125275937575,1.985172406308741
2,11.57949790794979,steady_operation,797.0225395527308,780.1051728506156,821.1687334116544,41.0635605610388,2.2706918176707456
2,11.59623430962343,steady_operation,797.7580367379935,781.2529016930893,822.2167593366133,40.96385764352408,2.007436798204487
2,11.61297071129707,steady_operation,802.2911081046371,785.818481944405,826.3454553376442,40.526973393239246,2.368268074818445
2,11.629707112970712,steady_operation,800.8541426772449,784.3698502105534,826.0594077996966,41.68955758914319,1.9289979905085133
2,11.646443514644352,steady_operation,796.5444160434872,779.4658606054521,820.4690182498712,41.00315764441905,2.4076418388231713
2,11.663179916317992,steady_operation,797.5712599084866,780.3052533577786,822.0495373427343,41.7442839849557,2.0209318545742154
2,11.679916317991632,steady_operation,796.411443909969,779.8185839544585,820.660669403387,40.842085448928515,2.2426314444996973
2,11.696652719665272,steady_operation,795.9174789540778,780.2389556620974,818.6922168299649,38.45326116786748,2.0950973334745
2,11.713389121338912,steady_operation,793.3106692264164,776.9516262253943,817.5741824040198,40.62255617862547,2.21074794358351
2,11.730125523012552,steady_operation,793.577326967928,775.8055754104233,817.6470914202814,41.84151600985808,2.0217910232657914
2,11.746861924686192,steady_operation,795.9129993532852,779.3417118987289,818.5505693975184,39.208857498789484,2.214140866880694
2,11.763598326359833,steady_operation,795.9395135029807,777.7576608719293,820.6412024798175,42.88354160788822,2.4018541745383457
2,11.780334728033473,steady_operation,792.6037164905176,774.8679002876365,816.1828750442576,41.31497475662104,2.092632891583049
2,11.797071129707113,steady_operation,793.0356214799992,775.60852492239,817.2795235007626,41.67099857837263,1.9671775821030721
2,11.813807531380753,steady_operation,792.2403490503003,775.2040215571153,817.8560219388548,42.652000381739526,2.2290872521811305
2,11.830543933054393,steady_operation,792.1597334595782,775.682480227331,815.5812665320633,39.89878630473231,1.8876711416792307
2,11.847280334728033,steady_operation,796.424844276208,777.6730418708665,820.2510805650918,42.578038694225256,2.8104946918319142
2,11.864016736401673,steady_operation,798.8495636324825,781.7562771718441,823.1662402681513,41.40996309630725,2.335258322511902
2,11.880753138075313,steady_operation,794.4679884480389,777.6284343419954,818.401535170817,40.77310082882161,1.9647872955616446
2,11.897489539748953,steady_operation,794.869566431605,779.1321354878313,819.5492608161139,40.41712532828262,1.9404078181673525
2,11.914225941422593,steady_operation,796.4890062120294,780.3779153076363,819.9521825745697,39.574267266933475,2.158001396889171
2,11.930962343096233,steady_operation,797.9586613536958,781.5772393118908,821.6605078532624,40.08326854137158,2.039378560850961
2,11.947698744769873,steady_operation,797.8996211961532,781.867821390658,823.5176123816498,41.64979099099173,2.2011856665507006
2,11.964435146443513,steady_operation,794.6063661791336,778.7630432796384,818.4942715963408,39.73122831670241,2.0923239561806857
2,11.981171548117155,steady_operation,795.879162324112,779.8551807929817,820.6575374556525,40.80235666267072,2.0417068273814354
2,11.997907949790795,steady_operation,797.1130334847411,782.2800295507088,822.7994200614713,40.51939051076249,2.4721877366112177
2,12.014644351464435,steady_operation,795.8881668183258,780.359573725449,822.453670337233,42.09409661178404,2.178604107828663
2,12.031380753138075,steady_operation,793.8161280878425,780.4492867163381,820.0247228749083,39.575436158570255,2.1287067857424944
2,12.048117154811715,steady_operation,793.9256488901219,780.0551977593105,820.8101837816291,40.754986022318576,1.95743356711063
2,12.064853556485355,steady_operation,797.1877323000399,781.5936348574643,824.7679781778406,43.17434332037635,1.9711711221551473
2,12.081589958158995,steady_operation,796.0645581298729,781.0732253978476,822.8952578325159,41.822032434668245,2.0422058128220253
2,12.098326359832637,steady_operation,793.821737090146,780.429917246245,820.6628242934124,40.23290704716737,2.26360072773964
2,12.115062761506277,steady_operation,794.7617275247927,779.5771606556322,822.8105593149662,43.23339865933406,2.1467796243186346
2,12.131799163179917,steady_operation,794.6563007060804,780.8328331769708,821.2197253760088,40.386892199038016,1.9906806001783315
2,12.148535564853557,steady_operation,792.3498822452473,777.3319083511388,819.2011440481642,41.869235697025374,2.2995231049231837
2,12.165271966527197,steady_operation,797.2502485115325,783.1138213292409,825.4576461299408,42.34382480069996,2.003454781745756
2,12.182008368200837,steady_operation,793.7250752580376,780.6353857502394,821.0987110466571,40.46332529641768,2.0986781528398892
2,12.198744769874477,steady_operation,796.3623037718121,782.607764405167,824.889012513242,42.28124810807503,2.433770778663278
2,12.215481171548117,steady_operation,795.5892621103443,781.0969327477542,822.0929784209245,40.99604567317033,2.1971304051937035
2,12.232217573221757,steady_operation,800.1784668446061,787.6781388439725,828.5476300309992,40.86949118702671,2.226531112720377
2,12.248953974895397,steady_operation,798.2093199439776,785.0772762042906,825.1166804058832,40.039404201592674,2.001485340549447
2,12.265690376569037,steady_operation,796.6268866248595,784.3585720462754,825.2252834517927,40.86671140551732,2.489820247466631
2,12.282426778242677,steady_operation,797.1892216375708,783.8923248767477,824.2575872278734,40.36526235112569,2.3875612288545707
2,12.299163179916317,steady_operation,798.3061935744246,785.5428547302843,825.4589106965195,39.91605596623526,2.1589717524482896
2,12.315899581589958,steady_operation,797.4083069327163,783.8258512325083,824.6840401888745,40.858188956366234,2.1428877614582156
2,12.332635983263598,steady_operation,799.1454049646774,784.8617630112271,825.0212829640625,40.15951995283535,2.010577306517695
2,12.349372384937238,steady_operation,798.5111437094929,785.461262409858,824.7905586903646,39.32929628050658,2.121690540522099
2,12.366108786610878,steady_operation,797.1984852090919,783.8485471496208,825.3664654632291,41.517918313608334,1.934108368308972
2,12.382845188284518,steady_operation,799.5078592584559,786.1344862251291,825.8828131930319,39.74832696790281,2.039974741774528
2,12.399581589958158,steady_operation,798.3778271752793,784.2442403372722,824.458348631414,40.21410829414174,1.9069923116528316
2,12.416317991631798,steady_operation,799.1151623147537,783.9720353625049,825.1274010277976,41.15536566529272,2.311526729408585
2,12.43305439330544,steady_operation,799.2291352279937,785.227346118231,824.6213765440085,39.39403042577749,2.169401712557255
2,12.44979079497908,steady_operation,801.1213771873183,785.7528784041131,827.5918401228894,41.83896171877632,2.154408852750862
2,12.46652719665272,steady_operation,801.3876406666992,786.4567915699963,828.1917990607753,41.735007490779026,2.2410738539882584
2,12.48326359832636,steady_operation,796.3325231463075,781.7389420301585,822.7305899215571,40.99164789139866,2.106483490946382
2,12.5,steady_operation,802.8528936484668,787.6374342683418,828.5458879911711,40.90845372282922,2.205874642113047
2,12.5,steady_operation,796.8338311376842,782.649606438335,821.280742447567,38.63113600923202,2.0886273260714647
2,12.517045454545453,shutdown,736.8171265537136,722.1362102137145,761.6247241805527,39.48851396683813,2.187911937455816
2,12.53409090909091,shutdown,678.5448379834204,663.759622956511,703.559438190234,39.79981523372305,2.0946022029195777
2,12.551136363636363,shutdown,623.4036064522084,608.082168917497,648.6497099066795,40.567540989182476,2.070993227575033
2,12.568181818181818,shutdown,575.7856292381558,559.9911027443218,601.1422127722277,41.15111002790593,2.4050949719692927
2,12.585227272727273,shutdown,533.405494815205,517.0735227638254,558.441790288997,41.36826752517163,2.091954220918027
2,12.602272727272727,shutdown,487.4314951435017,471.58921298814255,510.84835571281815,39.2591427246756,2.0118355523940155
2,12.619318181818182,shutdown,454.49805204190375,439.0646921764791,478.3869319889574,39.322239812478244,2.0502680682250944
2,12.636363636363637,shutdown,417.60797078959484,400.914566053497,441.13894711386075,40.224381060363726,2.2249979962004747
2,12.65340909090909,shutdown,382.1839527192701,366.57531534655845,406.1346465891568,39.55933124259832,2.204250053821374
2,12.670454545454547,shutdown,354.80791261926544,336.6498359159607,379.6447516874966,42.99491577153589,2.497291515378831
2,12.6875,shutdown,327.24603953260413,308.9579543495562,350.69336227426805,41.735407924711865,1.934571941601061
2,12.704545454545453,shutdown,306.62677986694047,290.0415487752891,328.7799443005396,38.73839552525055,2.0549647390526364
2,12.72159090909091,shutdown,283.7088378358131,266.27525742856494,307.38062183444816,41.10536440588322,2.29113038383739
2,12.738636363636363,shutdown,263.3445902525966,246.71139599318295,287.295601968472,40.58420597528905,2.0135089480639694
2,12.755681818181818,shutdown,242.98165458497627,226.4107693330567,266.3702558125488,39.959486479492114,1.946653119951291
2,12.772727272727273,shutdown,219.46199560109756,202.40856127571078,241.90485157751385,39.49629030180307,2.263820929894914
2,12.789772727272727,shutdown,205.52531515876527,188.53708680964024,228.2948927131471,39.75780590350686,2.0971319950159684
2,12.806818181818182,shutdown,188.91481857883045,172.35003823900482,212.29915562039042,39.949117381385605,2.045137832227869
2,12.823863636363637,shutdown,177.99207366007283,160.60447932347967,201.247997971205,40.64351864772533,2.6642401150490564
2,12.84090909090909,shutdown,164.51311285813588,147.63255393547294,188.30671305982264,40.6741591243497,2.1856732783212864
2,12.857954545454545,shutdown,157.14451626265162,139.20728195315277,180.3833420919142,41.176060138761414,2.0573160927145215
2,12.875,shutdown,141.1945121865966,124.1616820653488,165.73179546097202,41.570113395623224,2.413047357733703
2,12.892045454545453,shutdown,131.122404405895,114.44048502006198,155.4985470838698,41.05806206380781,2.096328693361513
2,12.90909090909091,shutdown,123.65747287650929,107.18042847544878,148.05938874193512,40.878960266486345,2.20589757638627
2,12.926136363636363,shutdown,116.80188361334105,100.64774027636444,140.71623639853306,40.06849612216861,1.9529208574373385
2,12.943181818181818,shutdown,109.50156266705619,93.71106607820754,134.65822619031564,40.94716011210811,2.0319463175720838
2,12.960227272727273,shutdown,101.88621124422015,85.69448582305695,125.69083069724873,39.99634487419178,2.3039032904182206
2,12.977272727272727,shutdown,96.03233756299403,82.31969971308426,123.18193745277037,40.86223773968611,2.1715118660516315
2,12.994318181818182,shutdown,88.31364777707081,72.67770880194888,114.8225976772816,42.144888875332725,2.081612865295304
2,13.011363636363637,shutdown,86.59709700415694,71.46140704384023,112.95039524643742,41.4889882025972,2.136769062442618
2,13.02840909090909,shutdown,82.50200769916448,68.07271069738978,107.68609553331986,39.61338483593008,2.0306569251832056
2,13.045454545454545,shutdown,78.25430712066009,64.86465935132803,103.74700360061249,38.88234424928446,2.372312069786138
2,13.0625,shutdown,70.59962340780676,56.694662532380164,96.29095551937716,39.596292986997,2.4824724762940633
2,13.079545454545453,shutdown,68.30645531158417,53.734169635113716,94.54196705379753,40.80779741868382,2.2672070868127037
2,13.09659090909091,shutdown,64.06205333426176,49.16959817331131,90.50070802086273,41.331109847551424,2.219841374042052
2,13.113636363636363,shutdown,57.33406461289191,43.3059245433382,84.30044540712379,40.99452086378559,1.9800540628295218
2,13.130681818181818,shutdown,58.58912094298682,43.11698200281089,85.60798137376192,42.49099937095102,2.004021836712108
2,13.147727272727273,shutdown,54.541938500588685,41.358289716639504,81.34668485707246,39.98839514043296,2.175442336312755
2,13.164772727272727,shutdown,52.86614668967943,40.384745130015766,79.18505796571105,38.80031283569529,2.1679230559575235
2,13.181818181818182,shutdown,53.69551342246507,41.13846022043223,80.91669568527819,39.778235464845956,2.351159319799067
2,13.198863636363637,shutdown,49.03242563780205,36.43584049280575,76.56093932366262,40.12509883085687,2.0217075452946243
2,13.21590909090909,shutdown,50.922804534127316,37.47510369308048,80.07787943242027,42.6027757393398,2.1055288598764315
2,13.232954545454545,shutdown,46.57055908639824,34.253382804454375,73.36128185146877,39.1078990470144,2.0606702793072333
2,13.25,shutdown,43.557609744105015,30.730974991613405,71.52628100059528,40.79530600898187,2.163111297961325
3,16.0,startup,26.60489928946066,11.391686376262728,51.879952924005536,40.48826654774281,2.1019192620150156
3,16.017241379310345,startup,113.15993481849573,99.72353899766011,139.07018703332852,39.34664803566841,2.0986897418617203
3,16.03448275862069,startup,184.12031724073097,168.8174434511223,211.1979492751861,42.38050582406379,2.0232628919001696
3,16.051724137931036,startup,257.7979739678085,243.01337895251024,285.1601509947066,42.146772042196375,1.9651176119961835
3,16.06896551724138,startup,312.73336394054326,298.69189605129515,339.44468612118476,40.75279006988961,2.0647642563324458
3,16.086206896551722,startup,375.50811926327265,361.2809746712475,403.099858034009,41.81888336276148,2.067522379173651
3,16.103448275862068,startup,415.4811538857138,402.50451355811265,441.3614358963224,38.856922338209756,2.20166730914385
3,16.120689655172413,startup,464.29426860411246,450.2659292167449,492.1945998723432,41.928670655598296,2.223342003712917
3,16.137931034482758,startup,503.2094175704979,488.91858457892386,531.1103548539023,42.19177027497847,2.2617244918869615
3,16.155172413793103,startup,541.2450125133126,527.435761394174,567.9982825535218,40.56252115934774,2.5303728762136783
3,16.17241379310345,startup,574.3199640280387,560.8927902559432,602.6251206352518,41.73233037930868,2.270832312758697
3,16.189655172413794,startup,605.8852151893412,592.3665426818818,632.3651533497238,39.998610667841945,2.191335278377058
3,16.20689655172414,startup,624.1923214563787,611.2145563567935,650.5798793574857,39.365323000692115,1.9452831204851058
3,16.224137931034484,startup,643.5164514672475,630.3753261652204,669.7761606644018,39.40083449918143,2.362283825097003
3,16.24137931034483,startup,659.8751163166652,645.6604842958038,686.8268755171213,41.16639122131744,2.290217020486843
3,16.25862068965517,startup,680.1498855625065,666.1244960697505,709.3207917287513,43.196295659000725,2.256405131282837
3,16.275862068965516,startup,687.7830400054008,675.0511246972882,713.6340749901389,38.58295029285068,2.052629455822531
3,16.29310344827586,startup,699.558213324591,687.2919293100995,726.8706216239901,39.578692313890656,2.102533331324923
3,16.310344827586206,startup,704.6248704218867,690.9368689221742,732.0017090247296,41.06484010255542,2.278230642591448
3,16.32758620689655,startup,713.794488594107,701.0446487692105,741.3353434068706,40.29069463766007,2.066144881024834
3,16.344827586206897,startup,728.1004462847216,714.2696615142423,754.6411832421129,40.37152172787057,2.376987481154347
3,16.362068965517242,startup,732.9221696021739,720.3829693384349,759.4802514141203,39.09728207568537,2.187069403992568
3,16.379310344827587,startup,742.1712396308651,729.5503734984694,769.8451679709393,40.2947944724699,2.2954370989374993
3,16.396551724137932,startup,748.1305421149748,735.234552272585,775.4950174154814,40.26046514289635,2.164076575796768
3,16.413793103448278,startup,747.4840702126913,732.6067091541983,774.0804320332859,41.47372287908763,1.748767343418515
3,16.43103448275862,startup,757.1678537088527,741.3787782970345,783.2979426348891,41.91916433785457,2.2757977650598513
3,16.448275862068964,startup,759.0288329433278,745.1497875692326,784.7853121723927,39.63552460316009,2.466475725483662
3,16.46551724137931,startup,764.7582559914187,748.8138950743836,791.1652118917195,42.35131681733594,1.801359783262471
3,16.482758620689655,startup,770.1926369092112,754.7382559387031,796.0366588367178,41.29840289801473,2.0493824544058175
3,16.5,startup,767.4562455772204,752.6284195700325,792.7388196527123,40.1104000826798,1.9126204521202783
3,16.5,startup,800.8067639617005,785.9582464524412,825.6992958620045,39.74104940956329,2.0515826025916706
3,16.51673640167364,steady_operation,803.0617214172623,787.5428129360425,828.3806294373292,40.837816501286625,2.108217493878536
3,16.53347280334728,steady_operation,803.0585801881655,788.2846909090591,827.6537889584281,39.36909804936897,2.071738399962499
3,16.55020920502092,steady_operation,798.9025953148719,782.630113440243,825.109197933774,42.47908449353099,2.0474816123545296
3,16.56694560669456,steady_operation,801.143772581935,786.6713130358991,826.0362454020554,39.36493236615638,2.0856144000999697
3,16.5836820083682,steady_operation,799.3567325475393,783.5619170442792,824.277951140094,40.71603409581485,1.9590759031094325
3,16.60041841004184,steady_operation,804.6923843169618,787.7614707299215,829.3356457714403,41.574175041518856,2.5170482796652642
