x_mm,y_mm,depth_um,youngs_modulus_GPa,hardness_GPa,creep_compliance,max_load_mN,loading_rate_mN_s,hold_time_s
2.4489795918367347,0.020512820512820513,20.512820512820515,102.09489572277579,5.975613230806987,0.1043300443043972,10,1,10
2.4489795918367347,0.041025641025641026,41.02564102564103,101.26478809297542,5.3844227680456305,0.07419660942926948,10,1,10
2.4489795918367347,0.06153846153846154,61.53846153846154,110.70834615084064,5.775763382364645,0.06566099458423791,10,1,10
2.4489795918367347,0.08205128205128205,82.05128205128206,124.34446662110342,6.104145884288896,0.07251437823415834,10,1,10
2.4489795918367347,0.10256410256410256,102.56410256410255,119.30257390760241,6.224762498092938,0.09869458490927029,10,1,10
2.4489795918367347,0.12307692307692308,123.07692307692308,114.45782202364758,5.781959933964902,0.08799717843369563,10,1,10
2.4489795918367347,0.14358974358974358,143.5897435897436,104.6265817158231,5.968515963727527,0.08118904511362636,10,1,10
2.4489795918367347,0.1641025641025641,164.10256410256412,103.81586288809058,5.899898127023699,0.07343757891550433,10,1,10
2.4489795918367347,0.18461538461538463,184.6153846153846,109.6065274724986,5.234824518779645,0.08429316212027327,10,1,10
2.4489795918367347,0.20512820512820512,205.1282051282051,117.54340732487985,5.534053256003483,0.10248885754102093,10,1,10
2.4489795918367347,0.22564102564102564,225.64102564102564,121.53064536778044,5.73075747951067,0.08641907951644527,10,1,10
2.4489795918367347,0.24615384615384617,246.15384615384616,113.30853827392036,6.140368941655676,0.06161191514727217,10,1,10
2.4489795918367347,0.26666666666666666,266.6666666666667,98.16721630754519,5.933430384853912,0.0687185587857314,10,1,10
2.4489795918367347,0.28717948717948716,287.1794871794872,103.60423039598611,5.579756243194457,0.07893618191929937,10,1,10
2.4489795918367347,0.3076923076923077,307.69230769230774,149.4972326186302,10.084891804216,0.022268298394009726,10,1,10
2.4489795918367347,0.3282051282051282,328.20512820512823,198.19804052317775,12.328214468450875,0.021134348912135267,10,1,10
2.4489795918367347,0.3487179487179487,348.7179487179487,192.94881864066213,12.860957029596467,0.017265454385200645,10,1,10
2.4489795918367347,0.36923076923076925,369.2307692307692,185.61722772385778,12.570483232998921,0.02119643294034189,10,1,10
2.4489795918367347,0.38974358974358975,389.7435897435897,173.69209964706664,12.789582850381503,0.027264548818796117,10,1,10
2.4489795918367347,0.41025641025641024,410.2564102564102,161.99304911179166,12.554223270814687,0.02407557675530032,10,1,10
2.4489795918367347,0.4307692307692308,430.7692307692308,190.61143171889748,13.218982444278355,0.01568998248919632,10,1,10
2.4489795918367347,0.4512820512820513,451.28205128205127,196.04864261840356,13.379743436696613,0.023012987118216643,10,1,10
2.4489795918367347,0.4717948717948718,471.79487179487177,197.64626890551315,12.225237491291745,0.017645501106477158,10,1,10
2.4489795918367347,0.49230769230769234,492.3076923076923,167.226256223831,10.17878195445219,0.03686679208510377,10,1,10
2.4489795918367347,0.5128205128205128,512.8205128205128,118.42659625645045,6.937850881706057,0.05917619548517084,10,1,10
2.4489795918367347,0.5333333333333333,533.3333333333334,106.04463036369715,6.669934614537256,0.06996880279203788,10,1,10
2.4489795918367347,0.5538461538461539,553.8461538461539,115.38373269160323,6.712499155346186,0.07288065787364545,10,1,10
2.4489795918367347,0.5743589743589743,574.3589743589744,124.15254198544028,6.858770700963215,0.0638494720805008,10,1,10
2.4489795918367347,0.5948717948717949,594.8717948717949,130.49425206750442,6.141628797036497,0.05966963897670419,10,1,10
2.4489795918367347,0.6153846153846154,615.3846153846155,126.02186745049984,6.537649374303153,0.045978811752203,10,1,10
2.4489795918367347,0.6358974358974359,635.8974358974359,116.10228905588964,6.568772931621545,0.04620299234920152,10,1,10
2.4489795918367347,0.6564102564102564,656.4102564102565,109.56823406940777,6.476761989515534,0.06971505032355546,10,1,10
2.4489795918367347,0.676923076923077,676.9230769230769,113.29925158215188,6.4220696019869195,0.058351951340110404,10,1,10
2.4489795918367347,0.6974358974358974,697.4358974358973,127.78325884607258,6.809312523141783,0.06219371297300843,10,1,10
2.4489795918367347,0.717948717948718,717.9487179487179,126.86932028441602,6.420170419466979,0.048549637494546306,10,1,10
2.4489795918367347,0.7384615384615385,738.4615384615385,139.24404750585495,6.557155324783127,0.05897344528861535,10,1,10
2.4489795918367347,0.7589743589743589,758.9743589743589,117.30550809997817,6.496830871268949,0.062074564377572826,10,1,10
2.4489795918367347,0.7794871794871795,779.4871794871794,105.29689077762222,6.50649597021896,0.039700972458966026,10,1,10
2.4489795918367347,0.8,800.0,104.00781369733774,6.592448020783217,0.07843025567967045,10,1,10
2.6530612244897958,0.0,0.0,111.24731060452606,5.053802123911078,0.07138120334941807,10,1,10
2.6530612244897958,0.020512820512820513,20.512820512820515,95.36401047763597,6.255473267852263,0.05852433784178074,10,1,10
2.6530612244897958,0.041025641025641026,41.02564102564103,101.04948090764148,5.8907450861886295,0.10559010179508897,10,1,10
2.6530612244897958,0.06153846153846154,61.53846153846154,112.76651109557241,5.743011350668743,0.10099064070710584,10,1,10
2.6530612244897958,0.08205128205128205,82.05128205128206,114.98383054772371,5.684479700616128,0.08366598969032975,10,1,10
2.6530612244897958,0.10256410256410256,102.56410256410255,121.99169262193689,5.652542204814613,0.07262488556996721,10,1,10
2.6530612244897958,0.12307692307692308,123.07692307692308,112.32064089146203,6.042550835088554,0.08431513710283513,10,1,10
2.6530612244897958,0.14358974358974358,143.5897435897436,103.60853486318757,5.762433848529957,0.09254591986007409,10,1,10
2.6530612244897958,0.1641025641025641,164.10256410256412,99.44266497296495,5.788437983222134,0.09345981532193742,10,1,10
2.6530612244897958,0.18461538461538463,184.6153846153846,108.94481718102305,5.796451354991075,0.0729225820795262,10,1,10
2.6530612244897958,0.20512820512820512,205.1282051282051,111.5567540052272,6.1127419739952735,0.07193848331783032,10,1,10
2.6530612244897958,0.22564102564102564,225.64102564102564,113.3911693928519,5.333321751674196,0.0783430412103043,10,1,10
2.6530612244897958,0.24615384615384617,246.15384615384616,112.63059511914061,5.512287436603838,0.08082404815792082,10,1,10
2.6530612244897958,0.26666666666666666,266.6666666666667,105.96485387173425,5.764699450974308,0.05769703692320357,10,1,10
2.6530612244897958,0.28717948717948716,287.1794871794872,97.08368258360753,5.588246677289548,0.06787065620926624,10,1,10
2.6530612244897958,0.3076923076923077,307.69230769230774,149.11646783948134,10.270602631296853,0.03651884650076753,10,1,10
2.6530612244897958,0.3282051282051282,328.20512820512823,204.7069661198829,11.920980997571345,0.017873221352728154,10,1,10
2.6530612244897958,0.3487179487179487,348.7179487179487,198.2007468090408,11.922716376117032,0.019268386620552656,10,1,10
2.6530612244897958,0.36923076923076925,369.2307692307692,189.82648484245715,12.525886177260444,0.03214069888265578,10,1,10
2.6530612244897958,0.38974358974358975,389.7435897435897,186.43609809569244,12.182973675590468,0.022592187990199616,10,1,10
2.6530612244897958,0.41025641025641024,410.2564102564102,184.79077114592482,12.600404682837844,0.0180208537931132,10,1,10
2.6530612244897958,0.4307692307692308,430.7692307692308,182.65504604826236,13.260538400739636,0.021771355283261688,10,1,10
2.6530612244897958,0.4512820512820513,451.28205128205127,193.37052454235118,12.072130897687389,0.018933090777177773,10,1,10
2.6530612244897958,0.4717948717948718,471.79487179487177,203.0960445888138,12.736981912220038,0.017112032738149385,10,1,10
2.6530612244897958,0.49230769230769234,492.3076923076923,160.00075392382487,9.596967635687536,0.03345965402836129,10,1,10
2.6530612244897958,0.5128205128205128,512.8205128205128,120.17538691034672,6.351126162575938,0.0684174250679417,10,1,10
2.6530612244897958,0.5333333333333333,533.3333333333334,101.89859267443902,6.057189581137017,0.08214451505440831,10,1,10
2.6530612244897958,0.5538461538461539,553.8461538461539,118.03054523684014,6.219139618918499,0.05842509114067197,10,1,10
2.6530612244897958,0.5743589743589743,574.3589743589744,119.2808693175194,6.419539567760747,0.04382432608209302,10,1,10
2.6530612244897958,0.5948717948717949,594.8717948717949,130.58209450461624,6.403702213612056,0.07494037372337267,10,1,10
2.6530612244897958,0.6153846153846154,615.3846153846155,122.2698653015195,6.649673850550871,0.03464994857021657,10,1,10
2.6530612244897958,0.6358974358974359,635.8974358974359,115.0247752936354,6.76827169622109,0.052279806099858564,10,1,10
2.6530612244897958,0.6564102564102564,656.4102564102565,110.42590399148773,6.2601298165794566,0.06576535964490673,10,1,10
2.6530612244897958,0.676923076923077,676.9230769230769,112.67611390075095,6.338219947970718,0.061109442742041206,10,1,10
2.6530612244897958,0.6974358974358974,697.4358974358973,126.78217818632275,6.563469568103467,0.043319344517370746,10,1,10
2.6530612244897958,0.717948717948718,717.9487179487179,135.02997427112274,6.8189586936840705,0.05441971476182029,10,1,10
2.6530612244897958,0.7384615384615385,738.4615384615385,121.73568326677953,6.890081546857994,0.06191273932995419,10,1,10
2.6530612244897958,0.7589743589743589,758.9743589743589,111.17200106400199,6.285406566570344,0.0698289542803652,10,1,10
2.6530612244897958,0.7794871794871795,779.4871794871794,107.91789822662676,6.094023847910186,0.03866017438143919,10,1,10
2.6530612244897958,0.8,800.0,113.75284217790505,6.228302138081558,0.06976822786065086,10,1,10
2.857142857142857,0.0,0.0,109.38645798519293,5.790080794146667,0.066471855454108,10,1,10
2.857142857142857,0.020512820512820513,20.512820512820515,108.92353369386264,6.1165788856585115,0.09467720703010621,10,1,10
2.857142857142857,0.041025641025641026,41.02564102564103,108.68704658181375,5.9415185413719644,0.07432446097668824,10,1,10
2.857142857142857,0.06153846153846154,61.53846153846154,107.47960964549297,5.968415271283272,0.06742671178163029,10,1,10
2.857142857142857,0.08205128205128205,82.05128205128206,117.94009228387299,5.44079876934864,0.10003809695184099,10,1,10
2.857142857142857,0.10256410256410256,102.56410256410255,113.26273213307852,5.657682227778898,0.09810712896159182,10,1,10
2.857142857142857,0.12307692307692308,123.07692307692308,109.69785243113466,5.612205518044904,0.09005135252130342,10,1,10
2.857142857142857,0.14358974358974358,143.5897435897436,101.33533396689838,5.810987128866565,0.07606975409979196,10,1,10
2.857142857142857,0.1641025641025641,164.10256410256412,103.17115995971538,5.7977715887327586,0.06915234090178561,10,1,10
2.857142857142857,0.18461538461538463,184.6153846153846,108.92959078178271,5.979926519360675,0.07452907869479264,10,1,10
2.857142857142857,0.20512820512820512,205.1282051282051,115.19158802538091,6.069184851647152,0.08082240059957985,10,1,10
2.857142857142857,0.22564102564102564,225.64102564102564,112.41778866638955,5.353673358562778,0.07018811636035178,10,1,10
2.857142857142857,0.24615384615384617,246.15384615384616,116.6604756293947,5.782033062386038,0.10246926254168022,10,1,10
2.857142857142857,0.26666666666666666,266.6666666666667,101.39650135480508,5.415446901264257,0.0572800522190413,10,1,10
2.857142857142857,0.28717948717948716,287.1794871794872,104.75837769792273,5.669177013113718,0.0671522326301606,10,1,10
2.857142857142857,0.3076923076923077,307.69230769230774,148.6195824830017,10.670870494114254,0.024046304506241418,10,1,10
2.857142857142857,0.3282051282051282,328.20512820512823,200.11205277307056,12.66091387716322,0.024212176735676695,10,1,10
2.857142857142857,0.3487179487179487,348.7179487179487,202.01631232695107,13.381776847971258,0.010460823855698539,10,1,10
2.857142857142857,0.36923076923076925,369.2307692307692,189.17575707024614,13.499704426012833,0.018477622948877254,10,1,10
2.857142857142857,0.38974358974358975,389.7435897435897,169.4998873330269,11.32788212425218,0.021760500880269602,10,1,10
2.857142857142857,0.41025641025641024,410.2564102564102,185.07877968865031,11.25894626688882,0.023961484102041842,10,1,10
2.857142857142857,0.4307692307692308,430.7692307692308,182.18818417236417,12.964931930178592,0.02511168707362616,10,1,10
2.857142857142857,0.4512820512820513,451.28205128205127,183.70418501693965,13.44719493600553,0.017226814043538045,10,1,10
2.857142857142857,0.4717948717948718,471.79487179487177,193.16106039928408,12.989492562251478,0.015604698842055717,10,1,10
2.857142857142857,0.49230769230769234,492.3076923076923,154.04562999698015,9.16190046538277,0.03939388554242213,10,1,10
2.857142857142857,0.5128205128205128,512.8205128205128,112.6386474920867,6.274034295504068,0.05835640920835017,10,1,10
2.857142857142857,0.5333333333333333,533.3333333333334,114.9271428650695,6.238489823262442,0.05249964385244583,10,1,10
2.857142857142857,0.5538461538461539,553.8461538461539,118.02405645571567,6.120222833771306,0.056204676805110446,10,1,10
2.857142857142857,0.5743589743589743,574.3589743589744,120.28200367524114,6.406603404841337,0.06470152953412264,10,1,10
2.857142857142857,0.5948717948717949,594.8717948717949,123.14074047574708,6.730467432101638,0.07623821948693084,10,1,10
2.857142857142857,0.6153846153846154,615.3846153846155,126.26879648753084,6.866906081023223,0.05970946748894648,10,1,10
2.857142857142857,0.6358974358974359,635.8974358974359,122.67692984545224,6.162887265725072,0.06871726362795583,10,1,10
2.857142857142857,0.6564102564102564,656.4102564102565,112.8526249684192,6.587423285256118,0.06950148360228592,10,1,10
2.857142857142857,0.676923076923077,676.9230769230769,123.67855392312605,6.127841664061055,0.07332013687332263,10,1,10
2.857142857142857,0.6974358974358974,697.4358974358973,122.12520645429191,6.387532957913135,0.06341359282803852,10,1,10
2.857142857142857,0.717948717948718,717.9487179487179,126.66739118002025,6.773267593355265,0.06559286675684309,10,1,10
2.857142857142857,0.7384615384615385,738.4615384615385,124.41333867834346,6.984180372989025,0.04953518213885943,10,1,10
2.857142857142857,0.7589743589743589,758.9743589743589,122.0449284758327,6.686491549148054,0.04072816955414782,10,1,10
2.857142857142857,0.7794871794871795,779.4871794871794,110.77061881802773,6.395661593924975,0.051377132286385324,10,1,10
2.857142857142857,0.8,800.0,109.16234516601659,6.06688658184472,0.05191965343967714,10,1,10
3.0612244897959187,0.0,0.0,105.72109209290214,5.558385630929549,0.09044331414832849,10,1,10
3.0612244897959187,0.020512820512820513,20.512820512820515,109.94736792055932,5.89397273346191,0.06528109449239387,10,1,10
3.0612244897959187,0.041025641025641026,41.02564102564103,113.00232429666985,6.377951258482193,0.09603118681369864,10,1,10
3.0612244897959187,0.06153846153846154,61.53846153846154,113.64360690939284,6.125112973703236,0.09179995438332804,10,1,10
3.0612244897959187,0.08205128205128205,82.05128205128206,112.32106436603827,5.832470925552668,0.0665288404885825,10,1,10
3.0612244897959187,0.10256410256410256,102.56410256410255,105.63995903388702,5.319866143088275,0.06757109122787958,10,1,10
3.0612244897959187,0.12307692307692308,123.07692307692308,112.52402745759979,5.4999251833633025,0.061838621275624395,10,1,10
3.0612244897959187,0.14358974358974358,143.5897435897436,113.80269835181656,5.876104225514707,0.09170558973408366,10,1,10
3.0612244897959187,0.1641025641025641,164.10256410256412,104.79766166510476,6.091825048514464,0.06063088373980599,10,1,10
3.0612244897959187,0.18461538461538463,184.6153846153846,107.55009933201445,6.057356194659285,0.05364337688294403,10,1,10
3.0612244897959187,0.20512820512820512,205.1282051282051,109.40293156001532,5.879908641099106,0.06555985985542198,10,1,10
3.0612244897959187,0.22564102564102564,225.64102564102564,107.10256626706921,5.507861685242124,0.06055636158242843,10,1,10
3.0612244897959187,0.24615384615384617,246.15384615384616,102.43232188302939,5.376560081544843,0.05577546246052642,10,1,10
3.0612244897959187,0.26666666666666666,266.6666666666667,109.87822448585767,5.851703107504485,0.07817544972638267,10,1,10
3.0612244897959187,0.28717948717948716,287.1794871794872,107.31287889814409,6.047763213759794,0.06465064480529481,10,1,10
3.0612244897959187,0.3076923076923077,307.69230769230774,168.4682522444658,11.027602731645239,0.02867165556177516,10,1,10
3.0612244897959187,0.3282051282051282,328.20512820512823,182.23550846882495,13.638735779631455,0.025411241378535662,10,1,10
3.0612244897959187,0.3487179487179487,348.7179487179487,181.45839959433513,12.571025200504709,0.014152193274745095,10,1,10
3.0612244897959187,0.36923076923076925,369.2307692307692,189.3694922261986,11.727139938605525,0.019349715315963495,10,1,10
3.0612244897959187,0.38974358974358975,389.7435897435897,176.9071638442803,11.71638236972207,0.017549558292085807,10,1,10
3.0612244897959187,0.41025641025641024,410.2564102564102,175.49508904674016,12.89128836086014,0.019065494498604046,10,1,10
3.0612244897959187,0.4307692307692308,430.7692307692308,174.00618888485113,13.356326454222792,0.014901558149119478,10,1,10
3.0612244897959187,0.4512820512820513,451.28205128205127,185.40582716104865,13.106282927007785,0.014654558409559157,10,1,10
3.0612244897959187,0.4717948717948718,471.79487179487177,192.1874077830763,13.298505798173464,0.016425368568878537,10,1,10
3.0612244897959187,0.49230769230769234,492.3076923076923,162.99141753554167,9.819523399260616,0.030086887002217552,10,1,10
3.0612244897959187,0.5128205128205128,512.8205128205128,114.520827192647,6.504621124296116,0.05209474633473834,10,1,10
3.0612244897959187,0.5333333333333333,533.3333333333334,115.80269345260366,6.515674812567926,0.06897085991884341,10,1,10
3.0612244897959187,0.5538461538461539,553.8461538461539,117.27753304765756,6.2057332278001,0.053857434722993126,10,1,10
3.0612244897959187,0.5743589743589743,574.3589743589744,118.62261552998001,7.338358560664077,0.04477463294054807,10,1,10
3.0612244897959187,0.5948717948717949,594.8717948717949,123.01461629719672,7.0272957071100395,0.05805244666739854,10,1,10
3.0612244897959187,0.6153846153846154,615.3846153846155,116.98526799405319,6.904703593364048,0.0641568656856149,10,1,10
3.0612244897959187,0.6358974358974359,635.8974358974359,121.67436214316511,6.344870858096683,0.05221821130127901,10,1,10
3.0612244897959187,0.6564102564102564,656.4102564102565,122.52585407620201,5.798500026068883,0.06253816121784848,10,1,10
3.0612244897959187,0.676923076923077,676.9230769230769,123.30701674347898,5.497515909480315,0.06590675370205225,10,1,10
3.0612244897959187,0.6974358974358974,697.4358974358973,124.59686108493942,6.2555540126706175,0.0760506245485707,10,1,10
3.0612244897959187,0.717948717948718,717.9487179487179,120.61022461878302,7.236465408420815,0.050141082391321916,10,1,10
3.0612244897959187,0.7384615384615385,738.4615384615385,131.96909326536957,7.078670669708488,0.07129891524161253,10,1,10
3.0612244897959187,0.7589743589743589,758.9743589743589,118.40423200213067,6.867522038035032,0.06483797793635786,10,1,10
3.0612244897959187,0.7794871794871795,779.4871794871794,117.59563703729573,5.5696143650092536,0.0668202253803437,10,1,10
3.0612244897959187,0.8,800.0,116.0435103818653,5.8256237983090395,0.06476098752802117,10,1,10
3.2653061224489797,0.0,0.0,109.2359635125281,5.6781698390120905,0.05019504515666963,10,1,10
3.2653061224489797,0.020512820512820513,20.512820512820515,110.97829964089264,6.210890667426324,0.08263082773795868,10,1,10
3.2653061224489797,0.041025641025641026,41.02564102564103,105.96287263268464,6.5847923674996744,0.0909816944485264,10,1,10
3.2653061224489797,0.06153846153846154,61.53846153846154,106.22155697715147,6.1188217779690826,0.07947265221103107,10,1,10
3.2653061224489797,0.08205128205128205,82.05128205128206,109.290762735072,5.555938086949202,0.045345805886117786,10,1,10
3.2653061224489797,0.10256410256410256,102.56410256410255,106.03143387838098,5.32887683319335,0.08455758967385105,10,1,10
3.2653061224489797,0.12307692307692308,123.07692307692308,116.87344977076847,5.483943180434425,0.0848891923448294,10,1,10
3.2653061224489797,0.14358974358974358,143.5897435897436,110.17533691378563,5.965798396168094,0.06634739215610429,10,1,10
3.2653061224489797,0.1641025641025641,164.10256410256412,113.94769163611326,6.16359463249036,0.09062521793830979,10,1,10
3.2653061224489797,0.18461538461538463,184.6153846153846,113.7314859202446,6.1750728611165,0.08017267303747798,10,1,10
3.2653061224489797,0.20512820512820512,205.1282051282051,105.84703859651106,6.161987798247786,0.06868273444071932,10,1,10
3.2653061224489797,0.22564102564102564,225.64102564102564,108.34612731779494,5.149052066906221,0.05980332580215193,10,1,10
3.2653061224489797,0.24615384615384617,246.15384615384616,106.57356765473634,5.261756916133367,0.09852824375661237,10,1,10
3.2653061224489797,0.26666666666666666,266.6666666666667,111.23432107992711,5.421401324530085,0.09074880370448003,10,1,10
3.2653061224489797,0.28717948717948716,287.1794871794872,110.14376567360328,5.677300488715032,0.1055687785522598,10,1,10
3.2653061224489797,0.3076923076923077,307.69230769230774,159.05529254846746,10.215107093835588,0.03086272183191699,10,1,10
3.2653061224489797,0.3282051282051282,328.20512820512823,184.36710464911704,13.90598821778982,0.018190940701817423,10,1,10
3.2653061224489797,0.3487179487179487,348.7179487179487,177.2076496349524,12.07958818802398,0.01957138714949781,10,1,10
3.2653061224489797,0.36923076923076925,369.2307692307692,182.4083845817141,12.000224973449793,0.024613845745238158,10,1,10
3.2653061224489797,0.38974358974358975,389.7435897435897,196.3150132180823,11.795355294054874,0.025752653865299697,10,1,10
3.2653061224489797,0.41025641025641024,410.2564102564102,191.28149688661918,12.759683441883974,0.023689843487323045,10,1,10
3.2653061224489797,0.4307692307692308,430.7692307692308,189.20211107008421,13.844795989265387,0.022814478138791852,10,1,10
3.2653061224489797,0.4512820512820513,451.28205128205127,188.28916198042808,13.285166098726739,0.02480633787535269,10,1,10
3.2653061224489797,0.4717948717948718,471.79487179487177,173.89708846250724,13.244476387510138,0.026230591616724294,10,1,10
3.2653061224489797,0.49230769230769234,492.3076923076923,149.89033490518446,9.635794316857115,0.031622812192444234,10,1,10
3.2653061224489797,0.5128205128205128,512.8205128205128,117.14689995764441,5.471395346721566,0.0676437632257629,10,1,10
3.2653061224489797,0.5333333333333333,533.3333333333334,120.77945029379032,6.066083082764787,0.06159575590862251,10,1,10
3.2653061224489797,0.5538461538461539,553.8461538461539,123.13587853902237,6.466018223029928,0.05554819896925415,10,1,10
3.2653061224489797,0.5743589743589743,574.3589743589744,118.83002654854403,6.6804135123323185,0.06146533353395544,10,1,10
3.2653061224489797,0.5948717948717949,594.8717948717949,123.33654718585245,6.804289526080869,0.06541949105847417,10,1,10
3.2653061224489797,0.6153846153846154,615.3846153846155,115.70565862892278,6.979475175119507,0.05133239130325637,10,1,10
3.2653061224489797,0.6358974358974359,635.8974358974359,124.4720306149426,6.434639216171171,0.055483520515468426,10,1,10
3.2653061224489797,0.6564102564102564,656.4102564102565,132.30808726363432,5.791674260504782,0.05515407106096976,10,1,10
3.2653061224489797,0.676923076923077,676.9230769230769,124.25184308137521,6.190442064380731,0.04270120996947881,10,1,10
3.2653061224489797,0.6974358974358974,697.4358974358973,120.02175935081154,6.851577017041325,0.0525987571614155,10,1,10
3.2653061224489797,0.717948717948718,717.9487179487179,119.03151417527481,7.158870217380298,0.05464780538934208,10,1,10
3.2653061224489797,0.7384615384615385,738.4615384615385,117.2237597041991,6.864587964069277,0.05323556354856117,10,1,10
3.2653061224489797,0.7589743589743589,758.9743589743589,118.34350307267742,6.876649958353549,0.05088989035476002,10,1,10
3.2653061224489797,0.7794871794871795,779.4871794871794,122.89429173027825,6.1113784644506195,0.05489370381517348,10,1,10
3.2653061224489797,0.8,800.0,122.27357762288933,5.779525044310343,0.040546367675847246,10,1,10
3.4693877551020407,0.0,0.0,111.02650189390235,6.066132361935786,0.09672970638468936,10,1,10
3.4693877551020407,0.020512820512820513,20.512820512820515,112.60956350602922,5.567515833651863,0.07844650028397608,10,1,10
3.4693877551020407,0.041025641025641026,41.02564102564103,116.18604937832393,6.422656592982756,0.08502860594948329,10,1,10
3.4693877551020407,0.06153846153846154,61.53846153846154,108.3625379271546,5.991224465396533,0.08429659408321268,10,1,10
3.4693877551020407,0.08205128205128205,82.05128205128206,102.31461682972422,5.778418016608316,0.06625015483482384,10,1,10
3.4693877551020407,0.10256410256410256,102.56410256410255,101.59798227824129,5.351705686547322,0.08445667360955926,10,1,10
3.4693877551020407,0.12307692307692308,123.07692307692308,105.66195852529033,5.630043216979186,0.08002315614509259,10,1,10
3.4693877551020407,0.14358974358974358,143.5897435897436,119.73200971638937,5.66998129218977,0.08019799099202554,10,1,10
3.4693877551020407,0.1641025641025641,164.10256410256412,116.59063538317062,5.665849497965637,0.04515173765735126,10,1,10
3.4693877551020407,0.18461538461538463,184.6153846153846,109.14872015407505,6.595840762074769,0.09195117395009082,10,1,10
3.4693877551020407,0.20512820512820512,205.1282051282051,102.06410840713343,6.168073901458758,0.042582440853592377,10,1,10
3.4693877551020407,0.22564102564102564,225.64102564102564,106.6718615793339,5.64469889559362,0.08084159282950444,10,1,10
3.4693877551020407,0.24615384615384617,246.15384615384616,109.8283196548442,5.5419192562027,0.06243306644343663,10,1,10
3.4693877551020407,0.26666666666666666,266.6666666666667,116.92969729719343,5.737940048014313,0.07373706706098342,10,1,10
3.4693877551020407,0.28717948717948716,287.1794871794872,119.77138513229502,5.595709278369437,0.06777556134119822,10,1,10
3.4693877551020407,0.3076923076923077,307.69230769230774,160.82923774624624,10.457302511555294,0.0348427476897691,10,1,10
3.4693877551020407,0.3282051282051282,328.20512820512823,175.6093725341652,12.645760906210349,0.021062483883633153,10,1,10
3.4693877551020407,0.3487179487179487,348.7179487179487,171.87728887483115,13.10510425832997,0.014412974285690987,10,1,10
3.4693877551020407,0.36923076923076925,369.2307692307692,183.03750410397706,12.307815132745324,0.01693236349835065,10,1,10
3.4693877551020407,0.38974358974358975,389.7435897435897,191.15799345354364,12.073369638579866,0.012101149869660453,10,1,10
3.4693877551020407,0.41025641025641024,410.2564102564102,200.2789565558272,12.413444357423307,0.01614928808557354,10,1,10
3.4693877551020407,0.4307692307692308,430.7692307692308,202.77311039648978,12.28973261534834,0.021304196801650247,10,1,10
3.4693877551020407,0.4512820512820513,451.28205128205127,176.34074244644592,13.749962044623572,0.023601366104796316,10,1,10
3.4693877551020407,0.4717948717948718,471.79487179487177,175.0993517697991,13.10878200032228,0.015740362220303464,10,1,10
3.4693877551020407,0.49230769230769234,492.3076923076923,151.47651474604564,10.382700947955346,0.030575969774399404,10,1,10
3.4693877551020407,0.5128205128205128,512.8205128205128,122.1579084215641,5.7074379435845275,0.039444692917837434,10,1,10
3.4693877551020407,0.5333333333333333,533.3333333333334,125.04685818955522,6.578988880651614,0.05080798846963612,10,1,10
3.4693877551020407,0.5538461538461539,553.8461538461539,129.63678061837476,6.170572688374682,0.04537580880784832,10,1,10
3.4693877551020407,0.5743589743589743,574.3589743589744,111.79444842966144,7.003951985705107,0.03925586581877887,10,1,10
3.4693877551020407,0.5948717948717949,594.8717948717949,109.65519298098275,6.925627498032576,0.06331752795930451,10,1,10
3.4693877551020407,0.6153846153846154,615.3846153846155,115.9455445947903,6.654948877591832,0.06031510573021556,10,1,10
3.4693877551020407,0.6358974358974359,635.8974358974359,119.45071691908602,6.530436978861385,0.07027467447051011,10,1,10
3.4693877551020407,0.6564102564102564,656.4102564102565,133.18013829303922,5.691279845986088,0.05739652895202287,10,1,10
3.4693877551020407,0.676923076923077,676.9230769230769,124.83584263394705,5.885774244245227,0.07045203200655784,10,1,10
3.4693877551020407,0.6974358974358974,697.4358974358973,114.26510082114923,6.0171694680620345,0.05853795151974445,10,1,10
3.4693877551020407,0.717948717948718,717.9487179487179,116.29898917985805,7.024744582454417,0.045071677831316034,10,1,10
3.4693877551020407,0.7384615384615385,738.4615384615385,115.20813211062197,7.084867514887533,0.05504418798557189,10,1,10
3.4693877551020407,0.7589743589743589,758.9743589743589,116.00296857923472,6.675685156864751,0.06527664520381504,10,1,10
3.4693877551020407,0.7794871794871795,779.4871794871794,127.65139473798784,6.305175147354282,0.05148397216628755,10,1,10
3.4693877551020407,0.8,800.0,123.59294927093903,5.83024438026003,0.0652850681484129,10,1,10
3.673469387755102,0.0,0.0,115.67106374923898,5.815622882238449,0.10712549021446961,10,1,10
3.673469387755102,0.020512820512820513,20.512820512820515,113.53697065533127,5.650018185888624,0.07525644729839785,10,1,10
3.673469387755102,0.041025641025641026,41.02564102564103,117.38913554651948,5.766013007200887,0.09045955012729891,10,1,10
3.673469387755102,0.06153846153846154,61.53846153846154,107.1226447189636,5.897920579079041,0.11586093015085168,10,1,10
3.673469387755102,0.08205128205128205,82.05128205128206,103.06422905254534,5.398737718600639,0.07391518471976916,10,1,10
3.673469387755102,0.10256410256410256,102.56410256410255,103.6804255174794,5.850531488222478,0.07035314844952263,10,1,10
3.673469387755102,0.12307692307692308,123.07692307692308,109.3779977077111,5.700937903466726,0.060139691868944176,10,1,10
3.673469387755102,0.14358974358974358,143.5897435897436,116.31495255727539,5.912636187199388,0.08123665496718084,10,1,10
