datetime,year,month,day,hour,dry_bulb_temp_c,relative_humidity,global_horizontal_irradiance,wind_speed_ms,atmospheric_pressure_hpa,scenario
2023-02-08 22:00:00,2050,2,8,22,0.8357051525422996,42.582272197519174,0.0,10.295157048105754,1003.4164830941661,SSP2-4.5
2023-02-08 23:00:00,2050,2,8,23,-3.647355120167912,36.92026703040762,0.0,7.083128948141249,1027.2613223640274,SSP2-4.5
2023-02-09 00:00:00,2050,2,9,0,-6.3807733395753985,46.3569893677835,0.0,9.805492028451157,1028.0932184151468,SSP2-4.5
2023-02-09 01:00:00,2050,2,9,1,-1.9912089263222343,51.267533523040534,0.0,6.096596914696304,1018.511112100652,SSP2-4.5
2023-02-09 02:00:00,2050,2,9,2,-3.6574695165941513,57.15370174790739,0.0,6.097402908593558,1021.0906897695833,SSP2-4.5
2023-02-09 03:00:00,2050,2,9,3,-5.808514160430478,30.22507855817061,0.0,7.471962363089492,1005.4670601874213,SSP2-4.5
2023-02-09 04:00:00,2050,2,9,4,-7.1579880841959405,42.65796781901578,0.0,7.992847435365011,1010.6485558126094,SSP2-4.5
2023-02-09 05:00:00,2050,2,9,5,0.5716460774403065,49.58495731066423,0.0,6.214729107112708,1025.6036660045963,SSP2-4.5
2023-02-09 06:00:00,2050,2,9,6,1.5617318759682368,50.98849654851814,0.0,7.160634729782248,1017.5091524256208,SSP2-4.5
2023-02-09 07:00:00,2050,2,9,7,1.2430483899339384,45.18340778061818,152.97470545147385,6.080867332388481,1013.8994838388705,SSP2-4.5
2023-02-09 08:00:00,2050,2,9,8,9.15103933023525,50.54216089789381,337.6270310419076,7.725741172316928,1011.3819145710698,SSP2-4.5
2023-02-09 09:00:00,2050,2,9,9,2.47142640393396,37.02828227331479,372.69210304454384,9.745975187581013,1024.994720012347,SSP2-4.5
2023-02-09 10:00:00,2050,2,9,10,3.034552829318037,60.69697552575636,479.1862642519125,8.558702174234966,1024.4703215355014,SSP2-4.5
2023-02-09 11:00:00,2050,2,9,11,7.192258381940899,55.044202232367084,536.0496215991939,6.83320269490991,1019.7467175076877,SSP2-4.5
2023-02-09 12:00:00,2050,2,9,12,10.402573523301267,31.668643331921064,595.5266113533595,16.04704652450625,1013.9127506608256,SSP2-4.5
2023-02-09 13:00:00,2050,2,9,13,12.068553300372875,34.366890721405234,557.7896323412624,8.057593473166051,1009.6824351423321,SSP2-4.5
2023-02-09 14:00:00,2050,2,9,14,10.887420168523263,34.64870370150373,511.8346082548032,9.260121125556482,1020.1801371968471,SSP2-4.5
2023-02-09 15:00:00,2050,2,9,15,12.39470114194769,51.89762091153807,333.01710479560995,8.098126708045502,1002.2309015502552,SSP2-4.5
2023-02-09 16:00:00,2050,2,9,16,6.784713299796429,32.27064353839812,294.2255178163152,14.979513345247025,1004.3043015241345,SSP2-4.5
2023-02-09 17:00:00,2050,2,9,17,13.59927640380441,41.807677860491985,176.89649434966861,9.327397371767683,998.7390863921506,SSP2-4.5
2023-02-09 18:00:00,2050,2,9,18,7.364674806914547,49.66496516674053,8.193597416410846e-14,7.348171169174617,1025.6022977799312,SSP2-4.5
2023-02-09 19:00:00,2050,2,9,19,9.0335681976768,44.45626185710844,0.0,6.79682385673817,1006.0433337587066,SSP2-4.5
2023-02-09 20:00:00,2050,2,9,20,4.639304381225365,47.706796359699844,0.0,8.175016432794443,1017.2900778675163,SSP2-4.5
2023-02-09 21:00:00,2050,2,9,21,2.910835638733439,34.4598940890852,0.0,7.666913160557245,1011.9944247929047,SSP2-4.5
2023-02-09 22:00:00,2050,2,9,22,1.3204301827888658,51.06646493654523,0.0,7.867631939927996,1042.2253899012194,SSP2-4.5
2023-02-09 23:00:00,2050,2,9,23,-0.7026002273481824,38.98580227781282,0.0,6.722812974556881,1017.6690545403584,SSP2-4.5
2023-02-10 00:00:00,2050,2,10,0,-1.289324496452036,42.10392182374901,0.0,7.013756629513633,994.6285924075465,SSP2-4.5
2023-02-10 01:00:00,2050,2,10,1,-0.029238565694409413,47.72743584678828,0.0,7.527303338163577,1025.0043575659658,SSP2-4.5
2023-02-10 02:00:00,2050,2,10,2,-3.699726036674747,46.38090078303691,0.0,9.550200957073294,1009.3784903639431,SSP2-4.5
2023-02-10 03:00:00,2050,2,10,3,-1.889684883326166,45.589918757884355,0.0,8.772597303031604,1011.2407219805094,SSP2-4.5
2023-02-10 04:00:00,2050,2,10,4,-3.4866998589163467,37.84385034796087,0.0,6.146589740044094,1006.5248773698995,SSP2-4.5
2023-02-10 05:00:00,2050,2,10,5,2.374207851076882,42.3546244557365,0.0,6.457519316765763,1015.2061251863846,SSP2-4.5
2023-02-10 06:00:00,2050,2,10,6,-2.318466451956964,45.37195447609878,0.0,5.9480144775870984,1015.0751313767482,SSP2-4.5
2023-02-10 07:00:00,2050,2,10,7,7.042979392133125,31.599266236057574,157.09261622175828,5.909960351057331,1006.7952282235137,SSP2-4.5
2023-02-10 08:00:00,2050,2,10,8,3.5902366022878134,40.72478890459463,286.9765377008073,6.40214896226897,1008.1685547951357,SSP2-4.5
2023-02-10 09:00:00,2050,2,10,9,1.4889375086868641,49.22691735805689,328.5961657234698,9.106072312876833,1014.2628613308832,SSP2-4.5
2023-02-10 10:00:00,2050,2,10,10,8.095023698953211,32.57575252927499,439.76615392197454,10.596426864515923,989.8226851348994,SSP2-4.5
2023-02-10 11:00:00,2050,2,10,11,7.324409731288581,56.91593508367082,435.1164920452702,6.888374491009891,998.835025294963,SSP2-4.5
2023-02-10 12:00:00,2050,2,10,12,13.160844331462524,58.04625119372685,579.9706845165568,7.550528789471761,1029.94992096098,SSP2-4.5
2023-02-10 13:00:00,2050,2,10,13,9.480245126626217,32.89861280812757,510.6884753500984,8.342684397885769,1016.5282094432024,SSP2-4.5
2023-02-10 14:00:00,2050,2,10,14,10.372160154576504,58.92631489822982,399.1016270028356,12.006499024142595,1008.0009101325923,SSP2-4.5
2023-02-10 15:00:00,2050,2,10,15,5.769494871696797,43.91430268060708,418.11376265395904,10.776112669871607,996.2891716846317,SSP2-4.5
2023-02-10 16:00:00,2050,2,10,16,9.281994726749122,49.53526415929897,239.945994663916,6.011761394908882,1012.6868383505353,SSP2-4.5
2023-02-10 17:00:00,2050,2,10,17,2.095926723826353,40.38360804644596,173.9397711778554,6.464454537225214,1023.1019209178111,SSP2-4.5
2023-02-10 18:00:00,2050,2,10,18,2.959001983763674,54.58056683999604,6.234391425884881e-14,5.994761945210754,1039.6420610464993,SSP2-4.5
2023-02-10 19:00:00,2050,2,10,19,8.0625067834739,49.41105875621509,0.0,7.811028065450595,1032.170564249957,SSP2-4.5
2023-02-10 20:00:00,2050,2,10,20,6.06811093017334,37.20858600175239,0.0,8.373129297722707,1004.3806197987146,SSP2-4.5
2023-02-10 21:00:00,2050,2,10,21,2.916530778755572,33.69809856807554,0.0,6.631133431519516,1008.292004686157,SSP2-4.5
2023-02-10 22:00:00,2050,2,10,22,-3.190217975166794,30.747094215636196,0.0,9.740245193156152,998.5350076976333,SSP2-4.5
2023-02-10 23:00:00,2050,2,10,23,-2.0892778636974763,47.229536332055986,0.0,7.099903934423902,1004.8334493337604,SSP2-4.5
2023-02-11 00:00:00,2050,2,11,0,-3.1246322171081253,51.31137112672015,0.0,18.757284776304534,1011.1215683687525,SSP2-4.5
2023-02-11 01:00:00,2050,2,11,1,-7.388122047451084,52.0963137967172,0.0,5.905554696436192,1009.5786300337386,SSP2-4.5
2023-02-11 02:00:00,2050,2,11,2,0.3245735357405426,44.406846062849006,0.0,6.136676389935376,1033.7956730657943,SSP2-4.5
2023-02-11 03:00:00,2050,2,11,3,-1.2809411081464406,34.016692452279145,0.0,6.623235164506105,1000.0964305752378,SSP2-4.5
2023-02-11 04:00:00,2050,2,11,4,-3.7767171213254107,38.76590902868495,0.0,5.956432265133395,1012.799055508121,SSP2-4.5
2023-02-11 05:00:00,2050,2,11,5,-1.7618181020696966,57.11014339854204,0.0,8.954392302245907,992.6154023770335,SSP2-4.5
2023-02-11 06:00:00,2050,2,11,6,0.43952705428174976,40.74037136292197,0.0,6.013185612524169,1016.5589078048773,SSP2-4.5
2023-02-11 07:00:00,2050,2,11,7,-4.381378335653946,47.02083331573755,172.81207865050976,8.669197553233873,999.8329465932405,SSP2-4.5
2023-02-11 08:00:00,2050,2,11,8,3.0728464828773006,34.830152173173914,313.767848711957,6.012756344773777,1024.2762630838279,SSP2-4.5
2023-02-11 09:00:00,2050,2,11,9,3.838978247265861,48.95248746351314,435.64062747469916,6.487405257311505,1010.339741069847,SSP2-4.5
2023-02-11 10:00:00,2050,2,11,10,4.809518600754345,41.00981139213201,457.7226805973977,9.585942297483903,999.2301573171711,SSP2-4.5
2023-02-11 11:00:00,2050,2,11,11,8.627932001273606,56.05378414668042,440.8165010266337,11.940518461008732,992.2229824644204,SSP2-4.5
2023-02-11 12:00:00,2050,2,11,12,16.135641441263168,53.322234070990916,518.871280448358,6.975423328842714,1003.4636251139033,SSP2-4.5
2023-02-11 13:00:00,2050,2,11,13,13.464313824552665,40.62959754317379,586.8398702978417,12.91380603394858,1015.6438089074284,SSP2-4.5
2023-02-11 14:00:00,2050,2,11,14,10.100841661090701,44.32001673544615,455.9336154607879,7.87647049352298,1017.4651364715646,SSP2-4.5
2023-02-11 15:00:00,2050,2,11,15,13.259533584820112,40.0754946085165,352.16080819504305,6.979899174258506,1008.2656201882672,SSP2-4.5
2023-02-11 16:00:00,2050,2,11,16,14.940648170472608,31.392325043472688,324.6902200206362,9.151842455640704,1022.5079704343296,SSP2-4.5
2023-02-11 17:00:00,2050,2,11,17,12.245133928669777,37.012232713450615,175.24939090513908,6.604802293039917,1001.8925710710492,SSP2-4.5
2023-02-11 18:00:00,2050,2,11,18,7.993269740199614,47.56883028613099,8.067940437331712e-14,6.522692583071154,983.9794015749143,SSP2-4.5
2023-02-11 19:00:00,2050,2,11,19,3.944120658142535,48.8392519912186,0.0,8.04216910019107,1016.075536507425,SSP2-4.5
2023-02-11 20:00:00,2050,2,11,20,5.909048571279861,47.072136044849174,0.0,6.894946341850238,1026.1509581268338,SSP2-4.5
2023-02-11 21:00:00,2050,2,11,21,2.9242824258841744,42.569326469336424,0.0,6.196930428375708,1026.2433367365775,SSP2-4.5
2023-02-11 22:00:00,2050,2,11,22,2.4999582905222892,54.91732306613264,0.0,6.043378643154552,1000.2519075938467,SSP2-4.5
2023-02-11 23:00:00,2050,2,11,23,0.06303978599261972,46.22207605453216,0.0,9.00560858147946,1007.8030681267844,SSP2-4.5
2023-02-12 00:00:00,2050,2,12,0,0.14255706731153373,52.86000471567028,0.0,8.168442940729411,1020.4882001574051,SSP2-4.5
2023-02-12 01:00:00,2050,2,12,1,-5.411010093365212,28.08971511268562,0.0,6.976340845743923,1006.9789389204122,SSP2-4.5
2023-02-12 02:00:00,2050,2,12,2,-0.12571565146798402,10.0,0.0,10.446081533681522,1014.3038486060849,SSP2-4.5
2023-02-12 03:00:00,2050,2,12,3,-3.212505644606308,48.66534671309161,0.0,6.973142217147118,1006.0856010418972,SSP2-4.5
2023-02-12 04:00:00,2050,2,12,4,3.2196815392293257,31.579809897495913,0.0,8.392757861753207,1002.3561124253863,SSP2-4.5
2023-02-12 05:00:00,2050,2,12,5,-3.802315552132044,43.70294940758025,0.0,10.711297048718723,1004.2862634859324,SSP2-4.5
2023-02-12 06:00:00,2050,2,12,6,5.129993561124788,42.80649602446475,0.0,9.589096593228536,1022.8072519295123,SSP2-4.5
2023-02-12 07:00:00,2050,2,12,7,2.445282141196817,61.70147245886618,156.6606774971735,7.346184534727532,1013.3878276463088,SSP2-4.5
2023-02-12 08:00:00,2050,2,12,8,1.9678481407856943,49.82743196414687,250.52270637938656,8.197820356163051,1025.9688163840556,SSP2-4.5
2023-02-12 09:00:00,2050,2,12,9,4.54099701028624,47.48605670269753,427.30497433200446,6.982700986929013,1018.4542069495442,SSP2-4.5
2023-02-12 10:00:00,2050,2,12,10,6.9610602270460795,54.197377981047545,454.6936451653539,7.998662256394602,1029.3146523148093,SSP2-4.5
2023-02-12 11:00:00,2050,2,12,11,10.851454240327168,49.512442303101196,446.07229782541464,6.510576446377039,1021.4306819295873,SSP2-4.5
2023-02-12 12:00:00,2050,2,12,12,12.418811846011046,41.25069650482648,443.5663710867218,7.055916809039543,1020.8434083024671,SSP2-4.5
2023-02-12 13:00:00,2050,2,12,13,9.928408750125849,56.5422257372564,510.22489158050206,6.385265342880822,1012.0451210136432,SSP2-4.5
2023-02-12 14:00:00,2050,2,12,14,11.84903837484609,34.72996515582807,443.3747507029077,5.992836587316307,1043.3420657649665,SSP2-4.5
2023-02-12 15:00:00,2050,2,12,15,18.076319837777177,49.05993831004643,462.5026306770159,7.691056588268079,1014.3769821989454,SSP2-4.5
2023-02-12 16:00:00,2050,2,12,16,16.032934892206683,30.351768493347695,312.41057881971005,9.911495052785453,993.5157663087411,SSP2-4.5
2023-02-12 17:00:00,2050,2,12,17,10.887927410143515,47.866905009870756,164.1774147373285,5.9667925489432685,1015.9303353961396,SSP2-4.5
2023-02-12 18:00:00,2050,2,12,18,8.03611258613364,47.7573628524401,8.309847838869176e-14,6.351356379598456,1003.4270775676257,SSP2-4.5
2023-02-12 19:00:00,2050,2,12,19,6.352748492603989,62.592016053857435,0.0,7.148028177734713,1023.4202152160161,SSP2-4.5
2023-02-12 20:00:00,2050,2,12,20,5.76265606982029,30.177727500293013,0.0,8.10758118092,1020.5081675818094,SSP2-4.5
2023-02-12 21:00:00,2050,2,12,21,-1.216827904786343,39.81859467617268,0.0,6.290593640949769,1011.3348635006735,SSP2-4.5
2023-02-12 22:00:00,2050,2,12,22,-0.8500274606409945,54.05429070045224,0.0,6.0317012396922145,1004.3710698655684,SSP2-4.5
2023-02-12 23:00:00,2050,2,12,23,-6.740504319496109,49.18063899868388,0.0,7.378948973232998,1014.714257267208,SSP2-4.5
2023-02-13 00:00:00,2050,2,13,0,-1.6966847654731794,47.87552600143759,0.0,9.33992962922635,1006.8376619214295,SSP2-4.5
2023-02-13 01:00:00,2050,2,13,1,-1.7519696942178298,36.51111845847716,0.0,5.99635942814138,1021.1280399278384,SSP2-4.5
2023-02-13 02:00:00,2050,2,13,2,-5.415710289911629,40.16429200714827,0.0,6.7842447747917625,1018.8101571425805,SSP2-4.5
2023-02-13 03:00:00,2050,2,13,3,1.0284027765440467,58.522885570295124,0.0,8.103020040951456,1042.6096659249345,SSP2-4.5
2023-02-13 04:00:00,2050,2,13,4,-6.571651122296039,45.55738355052328,0.0,6.204848778549547,1008.7988546134908,SSP2-4.5
2023-02-13 05:00:00,2050,2,13,5,-6.016129793135347,49.82607244950729,0.0,6.462853811886472,1010.2157437151535,SSP2-4.5
2023-02-13 06:00:00,2050,2,13,6,0.7072045526664115,44.92059220029777,0.0,7.458173922928897,1011.7022432606323,SSP2-4.5
2023-02-13 07:00:00,2050,2,13,7,5.104591644002792,34.2416203355649,171.6176320938265,12.049717311410351,1012.1401446572892,SSP2-4.5
2023-02-13 08:00:00,2050,2,13,8,9.0856321713601,55.41057974881252,321.89756039057255,6.60212716401984,1023.5207893796148,SSP2-4.5
2023-02-13 09:00:00,2050,2,13,9,4.72774866919984,51.10479933338752,333.91696901726095,7.26163430335211,1010.4865435493787,SSP2-4.5
2023-02-13 10:00:00,2050,2,13,10,11.269891597280381,69.12884386173445,436.2068295315884,6.946038959264864,1032.973817161435,SSP2-4.5
2023-02-13 11:00:00,2050,2,13,11,9.575177937976752,35.91666169155711,479.8347430349669,10.478387975743335,1019.072751097257,SSP2-4.5
2023-02-13 12:00:00,2050,2,13,12,10.444170427439545,54.298204700067366,510.7077050178051,6.07382789938233,1008.3926395201197,SSP2-4.5
2023-02-13 13:00:00,2050,2,13,13,14.412235519759056,32.95703582769255,544.8102897225016,7.594719904774584,1005.8375431501933,SSP2-4.5
2023-02-13 14:00:00,2050,2,13,14,13.990817732226752,47.645941164793335,446.4689721427261,9.667778647437604,1023.6587219340846,SSP2-4.5
2023-02-13 15:00:00,2050,2,13,15,7.032079236346291,55.837541378694205,405.95697481411844,14.790008224673329,1013.5352015188681,SSP2-4.5
2023-02-13 16:00:00,2050,2,13,16,15.391673376439691,25.35112432709769,323.3452844530797,8.324085077823641,1013.3406005375675,SSP2-4.5
2023-02-13 17:00:00,2050,2,13,17,13.830977408921228,44.02315074564648,142.09347613528035,6.880481624613212,1007.2651977357588,SSP2-4.5
2023-02-13 18:00:00,2050,2,13,18,6.157160992457906,40.44037814763635,8.21728296915143e-14,6.9860774659305624,1012.6355431907949,SSP2-4.5
2023-02-13 19:00:00,2050,2,13,19,7.291812058118887,39.05290250511134,0.0,6.7913667573201115,1006.8604514919723,SSP2-4.5
2023-02-13 20:00:00,2050,2,13,20,5.5159396558347105,49.9246020106561,0.0,7.775347202932714,1026.86711456226,SSP2-4.5
2023-02-13 21:00:00,2050,2,13,21,2.74531803363805,57.27933255228851,0.0,8.614199671918904,1020.420601522554,SSP2-4.5
2023-02-13 22:00:00,2050,2,13,22,-1.617066364549765,44.73968833577101,0.0,9.348307783399207,1011.5023116069923,SSP2-4.5
2023-02-13 23:00:00,2050,2,13,23,-3.637875256320041,48.12733976366276,0.0,7.002358976900979,1011.3553191694726,SSP2-4.5
2023-02-14 00:00:00,2050,2,14,0,-2.855279089769997,47.46469909810026,0.0,8.456253395410286,1014.1717416823922,SSP2-4.5
2023-02-14 01:00:00,2050,2,14,1,-0.05963319905460329,46.33964663107193,0.0,10.89287943214789,1013.1945976112787,SSP2-4.5
2023-02-14 02:00:00,2050,2,14,2,-2.219613182736854,35.42818519038673,0.0,11.00587980805443,1003.6806382069083,SSP2-4.5
2023-02-14 03:00:00,2050,2,14,3,-4.689663253091014,57.406057584736715,0.0,8.36868325041596,994.2422587161502,SSP2-4.5
2023-02-14 04:00:00,2050,2,14,4,-0.46352074485062644,49.273565249096144,0.0,7.959861706655138,1005.2729933355897,SSP2-4.5
2023-02-14 05:00:00,2050,2,14,5,-10.052895757902757,50.27042646753356,0.0,7.450245299857075,1011.9648250933496,SSP2-4.5
2023-02-14 06:00:00,2050,2,14,6,3.5958834545961613,38.256515277251964,0.0,6.338411941839874,1005.8716680228251,SSP2-4.5
2023-02-14 07:00:00,2050,2,14,7,-3.1401073436746145,41.729407587615384,135.05124790747294,6.197628639990241,1021.4433803039557,SSP2-4.5
2023-02-14 08:00:00,2050,2,14,8,3.062263529270453,44.560269590400004,282.99183078233295,7.263635483063069,1010.9584686409925,SSP2-4.5
2023-02-14 09:00:00,2050,2,14,9,2.8611290304215835,30.98036463301927,391.84642347568644,6.281079401577524,1031.9857357502863,SSP2-4.5
2023-02-14 10:00:00,2050,2,14,10,4.265541926317133,29.441268315531005,539.6204896752354,7.654461475637084,1007.6350574177085,SSP2-4.5
2023-02-14 11:00:00,2050,2,14,11,13.288920965107788,40.31413226112211,494.4296844975564,8.008933573860643,1014.6571679870156,SSP2-4.5
2023-02-14 12:00:00,2050,2,14,12,9.674685979819683,51.546819231931686,447.2637018623422,7.425170247718663,1010.3613824383021,SSP2-4.5
2023-02-14 13:00:00,2050,2,14,13,12.916504608984544,39.79023766820838,457.48950677932413,6.007909087618006,1017.6477805773483,SSP2-4.5
2023-02-14 14:00:00,2050,2,14,14,12.008824616842297,36.13355959160065,419.23956970899434,6.052618137245684,1023.9075112899704,SSP2-4.5
2023-02-14 15:00:00,2050,2,14,15,13.30811544546176,38.174755035131085,440.7063591341024,6.1742856688458305,1019.3328095892709,SSP2-4.5
2023-02-14 16:00:00,2050,2,14,16,11.308255256936125,41.76818733605466,301.7376616478792,6.267330300745133,992.9420373053395,SSP2-4.5
2023-02-14 17:00:00,2050,2,14,17,5.9574639304065204,42.78302193930675,166.62329976462445,15.120695479379183,1018.2486161047286,SSP2-4.5
2023-02-14 18:00:00,2050,2,14,18,11.13838681182127,67.97682608957335,7.73935823357407e-14,6.7783943747461555,1003.1412185771896,SSP2-4.5
2023-02-14 19:00:00,2050,2,14,19,4.738868964816078,56.867817852380966,0.0,6.624242783499123,1010.1523082158373,SSP2-4.5
2023-02-14 20:00:00,2050,2,14,20,-0.520159342499404,56.56935269032507,0.0,6.041059782285886,1020.1432918683734,SSP2-4.5
2023-02-14 21:00:00,2050,2,14,21,0.7946885097619467,58.007415210241604,0.0,7.95116781436403,1002.0523909158496,SSP2-4.5
2023-02-14 22:00:00,2050,2,14,22,4.651865725382784,36.33340287416729,0.0,8.045897992567076,1024.8094800748504,SSP2-4.5
2023-02-14 23:00:00,2050,2,14,23,1.0433973303279482,34.09796541763539,0.0,6.319527440715068,1009.7161410044877,SSP2-4.5
2023-02-15 00:00:00,2050,2,15,0,-3.704880007836893,35.50609793330881,0.0,10.974785235794688,1034.9593737291812,SSP2-4.5
2023-02-15 01:00:00,2050,2,15,1,-4.505900097605638,59.91986218202776,0.0,9.166017494328504,1013.9367782579376,SSP2-4.5
2023-02-15 02:00:00,2050,2,15,2,-4.695625527989953,41.10288295982446,0.0,6.465759198361219,1030.3034274265176,SSP2-4.5
2023-02-15 03:00:00,2050,2,15,3,2.772116966032172,34.0612390262565,0.0,7.272679511668145,1025.226792245335,SSP2-4.5
2023-02-15 04:00:00,2050,2,15,4,-1.5131172479186548,42.26483884645124,0.0,7.16862145293595,1007.138949179455,SSP2-4.5
2023-02-15 05:00:00,2050,2,15,5,-0.09744968225697592,44.1887455315031,0.0,6.799218630421107,1000.2330927236648,SSP2-4.5
2023-02-15 06:00:00,2050,2,15,6,3.3601299877577233,49.258933585594995,0.0,9.345687165760655,1014.3862736123755,SSP2-4.5
2023-02-15 07:00:00,2050,2,15,7,2.9150947419215703,49.0843110557698,178.3364904957165,6.173615577572063,1007.4235688147783,SSP2-4.5
2023-02-15 08:00:00,2050,2,15,8,3.492153188200086,38.292995209914295,315.101786300979,7.0155615801105355,1029.04718780087,SSP2-4.5
2023-02-15 09:00:00,2050,2,15,9,5.750782439227426,53.431364773786484,327.95466839092074,7.059541530006848,1010.7814082832738,SSP2-4.5
2023-02-15 10:00:00,2050,2,15,10,8.054475847420004,40.182865511147796,415.57110564920794,7.20715338190907,1010.2459604148123,SSP2-4.5
2023-02-15 11:00:00,2050,2,15,11,9.81446716562505,45.012037481598945,495.7152974046283,9.893804989206007,999.2910153926298,SSP2-4.5
2023-02-15 12:00:00,2050,2,15,12,13.380371486848643,53.44254155368292,569.288555232781,6.434428004189853,1017.4421701307976,SSP2-4.5
2023-02-15 13:00:00,2050,2,15,13,12.15252389339664,40.15658680920596,594.7012027885045,6.159427648431116,1001.5077771805317,SSP2-4.5
2023-02-15 14:00:00,2050,2,15,14,14.467199857308932,40.881286612838,545.2337852222531,7.865866883386291,1017.6743691288071,SSP2-4.5
2023-02-15 15:00:00,2050,2,15,15,11.754536495648995,52.49148134558068,377.9276850633251,6.324120367862311,1019.0509172649801,SSP2-4.5
2023-02-15 16:00:00,2050,2,15,16,11.433388426885976,37.99746908259918,335.88023748025574,6.097976350700242,1005.7532488802564,SSP2-4.5
2023-02-15 17:00:00,2050,2,15,17,3.931531821558253,42.72688061260867,125.75255403107658,7.054715241904247,1022.8157993101771,SSP2-4.5
2023-02-15 18:00:00,2050,2,15,18,11.01826264976964,52.1322226290783,8.079287386060053e-14,6.438216440232842,1010.5012456070876,SSP2-4.5
2023-02-15 19:00:00,2050,2,15,19,7.379297414176339,67.11572526300913,0.0,6.838579861246843,998.5375630409578,SSP2-4.5
2023-02-15 20:00:00,2050,2,15,20,7.2633099552411515,52.62884589627684,0.0,6.543629577143501,1028.702873403137,SSP2-4.5
2023-02-15 21:00:00,2050,2,15,21,-6.490038869739038,51.301198478549495,0.0,6.1366242963602415,1004.0152942592568,SSP2-4.5
2023-02-15 22:00:00,2050,2,15,22,6.534403740004379,51.88281668537667,0.0,7.585740026018281,1018.3207054126648,SSP2-4.5
2023-02-15 23:00:00,2050,2,15,23,-1.806343508295706,35.84289810797888,0.0,5.99698035596825,1017.5079447404725,SSP2-4.5
2023-02-16 00:00:00,2050,2,16,0,0.7892386657708275,47.9879356928381,0.0,12.73512064529341,1017.1418467392434,SSP2-4.5
2023-02-16 01:00:00,2050,2,16,1,-6.45423094585535,46.53430342267501,0.0,6.785195905975473,1016.9686191593014,SSP2-4.5
2023-02-16 02:00:00,2050,2,16,2,-1.7687848389785028,50.04781370976659,0.0,8.32604919172425,1003.5481236344,SSP2-4.5
2023-02-16 03:00:00,2050,2,16,3,-6.494759853999724,47.99704883079773,0.0,9.275414841382416,1030.1634960150272,SSP2-4.5
2023-02-16 04:00:00,2050,2,16,4,-4.406616666529136,50.62896508021015,0.0,6.604652064014667,1022.8124915020064,SSP2-4.5
2023-02-16 05:00:00,2050,2,16,5,4.478133257941767,43.717296357047005,0.0,8.712652828020733,1018.000567312504,SSP2-4.5
2023-02-16 06:00:00,2050,2,16,6,-0.17915375645624954,47.41805747975695,0.0,9.522728133284811,999.9202376448437,SSP2-4.5
2023-02-16 07:00:00,2050,2,16,7,2.974639704552792,34.5536826454691,174.97667824532925,6.5024721681513515,1003.4663212434457,SSP2-4.5
2023-02-16 08:00:00,2050,2,16,8,7.003096637900052,43.63289552600988,325.82605922854134,15.73441459051638,1019.8245662668917,SSP2-4.5
2023-02-16 09:00:00,2050,2,16,9,7.950491470571769,60.74030378780546,325.7489023777878,5.991940448408974,993.2131588830318,SSP2-4.5
2023-02-16 10:00:00,2050,2,16,10,8.844150161264519,50.02005170232158,468.40835921430903,6.439375457152711,1016.6370385994037,SSP2-4.5
2023-02-16 11:00:00,2050,2,16,11,11.144630702724845,46.62275793220825,554.5922290278705,8.978573232103011,999.9382320261437,SSP2-4.5
2023-02-16 12:00:00,2050,2,16,12,18.531343431824126,65.79320106858249,471.33222541988465,6.381797288102533,1004.5696822249039,SSP2-4.5
2023-02-16 13:00:00,2050,2,16,13,11.947443665045578,33.223618523028236,549.920723319464,8.34650727761807,999.139323923324,SSP2-4.5
2023-02-16 14:00:00,2050,2,16,14,12.996190585978692,35.73741275157683,428.967685838969,9.819501481867619,1015.711064157823,SSP2-4.5
2023-02-16 15:00:00,2050,2,16,15,15.27226324416917,63.95908241880175,346.63847661017195,12.34897522099496,1024.413614518343,SSP2-4.5
2023-02-16 16:00:00,2050,2,16,16,14.63767447498325,47.29157766652836,258.54804333029824,7.235978541695891,1016.7301752381269,SSP2-4.5
2023-02-16 17:00:00,2050,2,16,17,13.61083861200731,44.40613794314108,164.42810768000504,13.038587880156435,1017.8283304892225,SSP2-4.5
2023-02-16 18:00:00,2050,2,16,18,10.309084111921344,34.83992505508259,7.519538352971652e-14,7.0109014339572795,1014.9295889615488,SSP2-4.5
2023-02-16 19:00:00,2050,2,16,19,3.0344310684625038,51.30893096998914,0.0,6.442257635397578,1020.0769351087064,SSP2-4.5
2023-02-16 20:00:00,2050,2,16,20,9.293188042737077,52.276567001313644,0.0,7.3929008082863685,1017.9208561425002,SSP2-4.5
2023-02-16 21:00:00,2050,2,16,21,-1.1166950940424405,35.88702469769006,0.0,8.04876353596157,986.0990180600281,SSP2-4.5
2023-02-16 22:00:00,2050,2,16,22,1.30079984155089,45.42921245053474,0.0,7.174972259050736,1022.3130673766165,SSP2-4.5
2023-02-16 23:00:00,2050,2,16,23,-3.5267883537166647,43.476809985708364,0.0,7.624036890924422,1021.261519619609,SSP2-4.5
2023-02-17 00:00:00,2050,2,17,0,-2.6002270855025786,49.65280919959671,0.0,7.03459057123385,1009.626871693416,SSP2-4.5
2023-02-17 01:00:00,2050,2,17,1,-2.220728194850196,35.90053531320256,0.0,7.445359062037799,993.5079327226731,SSP2-4.5
2023-02-17 02:00:00,2050,2,17,2,-2.5155371690972714,59.61251228054057,0.0,12.055563650544354,1015.6747402563441,SSP2-4.5
