firm_id,knowledge_absorption_1,knowledge_absorption_2,knowledge_absorption_3,knowledge_absorption_4,task_performance_1,task_performance_2,task_performance_3,innovation_1,innovation_2,innovation_3,innovation_4,firm_resources_1,firm_resources_2,firm_resources_3,roi,roa,export_intensity,market_share,operational_efficiency,skilled_labor_ratio,iot_use,rd_spend_ratio,liquidity_ratio,tax_incentives_1,tax_incentives_2,tax_incentives_3,regulatory_stability_1,regulatory_stability_2,regulatory_stability_3,infrastructure_support_1,infrastructure_support_2,infrastructure_support_3,corruption_experience,employees,total_assets,firm_age,subsector,ownership_type,location,export_status,knowledge_absorption_score,task_performance_score,innovation_score,firm_resources_score,tax_incentives_score,regulatory_stability_score,infrastructure_support_score,policy_effectiveness_index
FP_0066,4,4,4,3,4,3,3,4,2,5,1,1,4,3,26.062410076942573,11.78663834830266,24.371312994376215,12.375839062506582,4,76.40692723644096,1,1.0848101342763357,0.5,4,1,4,5,3,2,2,4,2,2,119,1053.4286006523405,38,Bakery Products,Multinational Subsidiary,Lekki,1,3.75,3.3333333333333335,3.0,2.6666666666666665,3.0,3.3333333333333335,2.6666666666666665,3.0
FP_0067,2,3,3,4,3,3,1,3,2,2,3,4,4,4,26.930748676612446,15.45297831133173,10.818615600363012,7.3385842941068535,2,41.90881836561074,0,4.000589710857884,1.7038615299206885,3,3,4,7,3,3,2,5,2,5,69,194.02260759852598,34,Oil & Fat Processing,Domestic Private,Yaba,1,3.0,2.3333333333333335,2.5,4.0,3.3333333333333335,4.333333333333333,3.0,3.5555555555555554
FP_0068,5,3,2,2,3,3,5,4,5,2,3,4,3,4,15.62902301546181,8.736771093191294,49.27804490835787,25.0,2,64.76603808973394,0,1.7230788308763698,2.820854244264222,4,5,3,4,5,2,2,4,2,3,75,1528.7603111142982,20,Vegetable Processing,Domestic Private,Mushin,1,3.0,3.6666666666666665,3.5,3.6666666666666665,4.0,3.6666666666666665,2.6666666666666665,3.444444444444444
FP_0069,2,5,3,4,2,5,3,4,4,2,5,5,2,3,22.932082513086147,7.8507302345280765,14.92694093279938,6.4583776224474265,3,52.61148438507767,0,1.5319563960506366,2.3069121540150257,7,2,5,3,2,7,3,5,2,2,135,3012.97141909632,28,Dairy Processing,Domestic Private,Apapa,0,3.5,3.3333333333333335,3.75,3.3333333333333335,4.666666666666667,4.0,3.3333333333333335,4.000000000000001
FP_0070,5,3,3,4,3,5,4,5,4,5,1,5,3,3,8.04993858750924,7.093537059484956,70.82505655200326,12.21074614897164,3,45.701709441107226,0,0.8209953478563343,1.2973716750767652,2,4,4,2,5,3,1,1,2,3,86,5000.0,12,Grain Milling,Foreign Direct Investment,Surulere,1,3.75,4.0,3.75,3.6666666666666665,3.3333333333333335,3.3333333333333335,1.3333333333333333,2.6666666666666665
FP_0071,4,4,3,4,4,3,4,3,3,3,3,5,5,4,7.345277863824126,6.29284954742339,41.05295472785979,14.831867857111899,4,67.15055346956916,0,3.3558341059923467,1.9886847666724483,3,4,2,4,4,5,2,5,4,3,353,3568.771064083997,1,Grain Milling,Domestic Private,Victoria Island,1,3.75,3.6666666666666665,3.0,4.666666666666667,3.0,4.333333333333333,3.6666666666666665,3.6666666666666665
FP_0072,2,4,3,2,4,5,4,3,4,4,4,2,3,1,-6.300000000000001,-0.6193370858373548,3.456991003924594,5.879180348200335,1,34.81520316169349,1,2.8077741384505983,1.2139840827163253,4,3,5,7,4,2,3,2,3,4,159,5000.0,42,Grain Milling,Foreign Direct Investment,Lekki,0,2.75,4.333333333333333,3.75,2.0,4.0,4.333333333333333,2.6666666666666665,3.666666666666666
FP_0073,1,3,1,4,3,3,3,4,3,2,3,5,2,2,27.706346378346375,11.41498194880724,76.00054923145977,11.537737549508813,4,84.66367097985743,0,3.6929830619676336,1.5951198762830165,2,4,7,4,1,5,2,5,1,1,28,5000.0,45,Snack Food Manufacturing,Foreign Direct Investment,Apapa,1,2.25,3.0,3.0,3.0,4.333333333333333,3.3333333333333335,2.6666666666666665,3.444444444444444
FP_0074,5,4,1,5,5,4,3,5,4,4,1,4,4,5,24.822591838559088,7.77816349382276,4.81860787834624,3.9120237937224895,3,68.06039308413675,0,1.8624392510726286,2.000302571446418,1,4,1,5,1,1,1,1,3,4,22,5000.0,7,Sugar Refining,Joint Venture,Oshodi,1,3.75,4.0,3.5,4.333333333333333,2.0,2.3333333333333335,1.6666666666666667,2.0000000000000004
FP_0075,4,5,5,3,5,3,4,5,4,4,5,4,3,2,10.173973366899519,14.610126908782192,47.05969036491703,25.0,3,69.77557710866404,0,5.881828974504405,2.105895108964391,3,4,3,2,3,7,1,4,3,2,295,776.7219338648626,40,Sugar Refining,Foreign Direct Investment,Mushin,1,4.25,4.0,4.5,3.0,3.3333333333333335,4.0,2.6666666666666665,3.3333333333333335
FP_0076,4,5,3,2,5,4,5,3,3,3,3,2,1,4,10.991805666263225,8.940098191932972,44.452164760997974,16.11716822234504,4,71.10039353772636,1,2.9517132460742888,2.23765123452692,6,3,4,3,5,6,1,4,5,4,22,5000.0,37,Sugar Refining,Domestic Private,Yaba,1,3.5,4.666666666666667,3.0,2.3333333333333335,4.333333333333333,4.666666666666667,3.3333333333333335,4.111111111111112
FP_0077,4,2,3,1,3,5,5,2,3,3,4,4,3,5,6.469103090472308,7.105129641369995,41.58547151893631,12.805333889468168,3,61.70027856022706,1,1.37338572955281,2.540272366175763,1,4,2,6,3,3,4,7,2,2,59,5000.0,8,Grain Milling,State-Owned,Ikorodu,1,2.5,4.333333333333333,3.0,4.0,2.3333333333333335,4.0,4.333333333333333,3.555555555555556
FP_0078,2,5,4,4,4,4,2,3,2,2,2,5,4,3,16.33928983241093,3.3688602517059327,8.841067401107656,4.321993086669788,5,69.09967426843198,1,0.9027830932717091,1.0837642534345453,3,7,6,4,2,4,3,4,4,4,53,1858.617592108985,21,Beverage Manufacturing,State-Owned,Yaba,1,3.75,3.3333333333333335,2.25,4.0,5.333333333333333,3.3333333333333335,3.6666666666666665,4.111111111111111
FP_0079,3,4,3,4,5,3,2,4,4,5,3,5,4,3,22.574433380547227,8.816684942645672,47.15625233688158,19.7461339322595,2,75.45221683961294,0,1.4257087955145922,1.8144126166499068,5,3,3,7,1,4,1,2,4,5,20,5000.0,21,Snack Food Manufacturing,Domestic Private,Ikeja,1,3.5,3.3333333333333335,4.0,4.0,3.6666666666666665,4.0,2.3333333333333335,3.3333333333333335
FP_0080,2,3,5,4,4,4,5,3,2,4,3,3,3,4,-1.5142845806007443,12.663320007963335,33.68306036494141,3.3707581398653286,3,63.813638117726214,0,1.7146198624550606,1.289791741215462,7,3,5,4,4,6,2,3,2,1,130,5000.0,38,Grain Milling,Domestic Private,Ajeromi-Ifelodun,1,3.5,4.333333333333333,3.0,3.3333333333333335,5.0,4.666666666666667,2.3333333333333335,4.000000000000001
FP_0081,5,4,4,3,1,2,4,3,4,5,1,1,3,5,16.56428365739492,1.797217326490704,19.457492804201546,4.526235749948712,4,69.29905799608981,0,1.163675278286792,1.5606861617334635,7,4,4,3,4,2,2,2,5,5,77,1713.9141711518039,42,Grain Milling,State-Owned,Mushin,0,4.0,2.3333333333333335,3.25,3.0,5.0,3.0,3.0,3.6666666666666665
FP_0082,4,5,2,3,2,5,5,4,2,3,2,3,5,5,10.286625826246837,8.481105645244066,15.088005388344685,5.8034411926839065,4,82.83958991148313,0,3.1891943523563535,1.3473374341177435,3,1,4,3,2,3,3,1,3,1,41,5000.0,4,Grain Milling,Domestic Private,Epe,0,3.5,4.0,2.75,4.333333333333333,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.5555555555555554
FP_0083,3,4,3,4,4,4,3,3,4,4,4,5,3,4,14.077512892520192,9.74582304508277,34.04639347063897,0.8322213858287196,3,35.80457162450908,1,1.168581365012947,2.0996420919706194,7,4,2,6,1,5,3,2,3,1,1099,1673.9854559155294,28,Bakery Products,Domestic Private,Lagos Island,1,3.5,3.6666666666666665,3.75,4.0,4.333333333333333,4.0,2.6666666666666665,3.666666666666666
FP_0084,2,3,5,4,5,3,4,5,4,4,2,4,3,2,20.376659536876854,4.891152255795202,46.633808020116376,3.359930424996661,3,53.331657588831796,1,2.0904185380670697,2.4318115259639668,1,3,2,3,3,4,3,2,1,2,5,5000.0,38,Meat Processing,Foreign Direct Investment,Apapa,1,3.5,4.0,3.75,3.0,2.0,3.3333333333333335,2.0,2.4444444444444446
FP_0085,3,4,5,5,4,4,4,3,2,4,2,4,3,4,11.544099514308302,5.005129839156299,8.514646798266186,13.219827278858018,4,57.46722979151664,1,3.3123981592323366,2.4642085343894435,5,2,1,2,3,3,2,3,2,6,31,2081.6977928855745,39,Oil & Fat Processing,Domestic Private,Badagry,1,4.25,4.0,2.75,3.6666666666666665,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.5555555555555554
FP_0086,3,3,4,2,4,4,4,3,1,5,3,2,4,3,11.671305172753755,9.26835966821418,36.99980733267337,20.032728199684314,5,86.60905800230847,1,1.4398175417629198,1.1368961513885667,4,4,2,3,4,5,1,5,3,2,45,3182.5624610500513,7,Grain Milling,Domestic Private,Alaba,1,3.0,4.0,3.0,3.0,3.3333333333333335,4.0,3.0,3.4444444444444446
FP_0087,4,2,4,4,2,2,3,3,2,3,4,3,4,4,13.59413831104924,2.1326676622641183,58.2363226887169,3.049742755278259,5,58.00417708383419,1,1.726060896939535,1.726021172148601,2,1,3,3,5,1,4,5,2,3,17,5000.0,26,Confectionery,Foreign Direct Investment,Amuwo-Odofin,1,3.5,2.3333333333333335,3.0,3.6666666666666665,2.0,3.0,3.6666666666666665,2.888888888888889
FP_0088,4,2,2,3,4,4,1,4,4,2,1,4,3,1,21.275656095021567,10.420809455565243,7.670930483966332,21.202863825299513,3,51.85133404408823,0,4.628908306097868,1.1202588643548999,4,3,5,1,4,4,5,1,3,3,1352,160.70125887235636,43,Beverage Manufacturing,Joint Venture,Ikeja,1,2.75,3.0,2.75,2.6666666666666665,4.0,3.0,3.0,3.3333333333333335
FP_0089,5,2,5,3,5,3,4,2,4,4,3,5,4,2,15.850079681019972,3.0755509448744,41.68198571040247,23.19396262147164,5,61.02810617220054,1,0.5251924747739265,1.1002630632027854,2,2,3,4,1,2,5,1,2,5,1335,5000.0,15,Meat Processing,State-Owned,Ikorodu,0,3.75,4.0,3.25,3.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.4444444444444446
FP_0090,4,2,3,4,3,4,3,2,1,4,2,4,1,4,17.973482060392598,16.718677088856847,60.342366688030175,25.0,1,56.71513326406421,0,0.9989818621164825,1.4029611754367548,6,1,5,1,4,2,1,2,3,3,39,5000.0,21,Beverage Manufacturing,Multinational Subsidiary,Epe,1,3.25,3.3333333333333335,2.25,3.0,4.0,2.3333333333333335,2.0,2.777777777777778
FP_0091,2,2,5,4,4,5,4,5,4,3,1,3,3,4,2.449005542824825,21.90095522961743,19.897428617710293,25.0,1,87.28743262753515,1,3.5276542598030116,2.005978614554493,3,5,3,3,7,3,4,2,3,1,412,1258.4659024728533,40,Sugar Refining,Domestic Private,Mushin,1,3.25,4.333333333333333,3.25,3.3333333333333335,3.6666666666666665,4.333333333333333,3.0,3.6666666666666665
FP_0092,4,4,4,5,5,5,5,2,3,2,1,4,4,3,9.471362054294767,3.2658375906399915,63.9928882421978,11.02103334106054,4,50.574656888876106,0,0.27339002961243536,2.111349025707387,4,6,5,5,6,3,4,1,1,2,184,2844.0007906685973,4,Sugar Refining,Domestic Private,Lekki,1,4.25,5.0,2.0,3.6666666666666665,5.0,4.666666666666667,2.0,3.8888888888888893
FP_0093,4,2,4,2,3,4,3,3,3,3,4,2,3,3,20.673820946849066,11.485050405213748,15.478843739264395,9.516187290425863,2,75.18433502867946,0,3.7439908046501573,2.1925377038980427,2,2,7,3,5,3,5,2,3,1,656,689.310033660448,43,Meat Processing,Joint Venture,Mushin,1,3.0,3.3333333333333335,3.25,2.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.5555555555555554
FP_0094,4,3,4,2,4,4,5,3,5,3,2,5,4,5,15.361887101989659,4.6033574516212274,26.773200123114314,12.69162783503851,2,90.0,1,5.690892940892156,2.155415044682685,2,4,2,5,2,3,2,3,2,3,79,899.174696634539,15,Oil & Fat Processing,Foreign Direct Investment,Lagos Island,1,3.25,4.333333333333333,3.25,4.666666666666667,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.777777777777778
FP_0095,4,5,3,4,3,2,2,3,3,3,1,3,3,4,17.77625175671311,13.725247955887841,15.573245088813877,15.59032030830303,3,69.77094392327028,1,0.33337108287769207,1.2912894157855408,7,3,6,2,4,2,4,3,2,1,151,4475.77544215863,1,Confectionery,Domestic Private,Mushin,1,4.0,2.3333333333333335,2.5,3.3333333333333335,5.333333333333333,2.6666666666666665,3.0,3.6666666666666665
FP_0096,4,4,2,4,4,4,4,4,3,4,3,4,4,3,26.63209440262107,1.0410787500313177,58.888456447499635,24.869778649669076,3,60.17342597133689,0,1.0611125643749382,2.5096554115317136,5,4,4,6,5,2,1,3,1,2,484,5000.0,11,Sugar Refining,Domestic Private,Amuwo-Odofin,1,3.5,4.0,3.5,3.6666666666666665,4.333333333333333,4.333333333333333,1.6666666666666667,3.444444444444444
FP_0097,4,4,3,3,4,3,5,2,1,4,4,3,2,2,20.808848553670533,10.64322717135242,23.380701751390205,2.25802077755384,4,45.19820110916895,0,4.1964017509767855,2.281968021583045,7,3,5,2,4,4,3,2,2,4,403,5000.0,4,Snack Food Manufacturing,Domestic Private,Apapa,1,3.5,4.0,2.75,2.3333333333333335,5.0,3.3333333333333335,2.3333333333333335,3.555555555555556
FP_0098,3,2,2,2,4,4,2,3,1,2,2,4,5,3,15.894320041917524,3.6783447844248442,27.725129724979528,12.8913931511068,4,80.21613915607966,0,1.2408410553905949,1.5523859041914732,3,3,4,1,2,3,2,4,2,2,107,835.0807438074522,4,Meat Processing,Foreign Direct Investment,Ajeromi-Ifelodun,1,2.25,3.3333333333333335,2.0,4.0,3.3333333333333335,2.0,2.6666666666666665,2.6666666666666665
FP_0099,1,2,4,2,4,3,1,3,2,3,3,4,2,5,8.832690970355891,7.204663997956921,12.861869744422982,12.839313405813025,3,69.35654021582043,1,1.3988875779487513,1.5750481967696552,2,5,3,5,6,3,4,4,5,3,29,5000.0,35,Meat Processing,Domestic Private,Amuwo-Odofin,0,2.25,2.6666666666666665,2.75,3.6666666666666665,3.3333333333333335,4.666666666666667,4.333333333333333,4.111111111111111
FP_0100,2,1,3,5,3,2,3,4,1,2,1,4,5,4,-6.0,2.6787651346932826,69.73589415490535,14.237987083721551,4,28.44032139720613,1,2.621769982997656,1.4054750496820396,4,2,2,4,3,4,5,2,2,2,36,5000.0,10,Dairy Processing,Multinational Subsidiary,Mushin,0,2.75,2.6666666666666665,2.0,4.333333333333333,2.6666666666666665,3.6666666666666665,3.0,3.1111111111111107
FP_0101,1,2,2,2,5,4,2,2,4,2,3,3,3,4,11.71056665122804,13.149073969422979,15.720208835782998,8.537726401581834,5,16.874364335142012,1,1.6506531797336246,1.0248940394935135,4,1,1,2,1,6,2,1,1,1,9,223.56483432021142,47,Confectionery,Domestic Private,Mushin,1,1.75,3.6666666666666665,2.75,3.3333333333333335,2.0,3.0,1.3333333333333333,2.111111111111111
FP_0102,4,3,5,3,4,2,4,3,3,4,3,3,4,4,12.46379404216616,4.101404221078092,22.455183555060664,7.051384749600686,4,79.82443544744544,0,1.2161380530028238,2.199614913326963,2,5,4,7,1,4,3,2,1,2,231,1855.9992193290436,26,Dairy Processing,Multinational Subsidiary,Amuwo-Odofin,1,3.75,3.3333333333333335,3.25,3.6666666666666665,3.6666666666666665,4.0,2.0,3.222222222222222
FP_0103,3,2,5,3,2,4,5,2,3,5,3,2,3,3,16.404076032921154,11.587593597641304,3.891429203810689,16.4735760376852,3,61.73122400868266,1,1.368289750607208,2.29323707058361,5,4,7,3,4,1,1,1,1,2,116,2407.1027941524503,23,Meat Processing,State-Owned,Oshodi,1,3.25,3.6666666666666665,3.25,2.6666666666666665,5.333333333333333,2.6666666666666665,1.0,3.0
FP_0104,4,2,5,3,4,3,3,2,2,3,3,4,5,5,14.19863531209515,7.374758969802781,21.154126158665832,16.298562096795738,5,77.64948897835353,0,0.5930307782365891,1.244368522872441,3,4,5,6,3,5,2,3,3,4,127,3558.5970170953588,21,Oil & Fat Processing,Foreign Direct Investment,Ikorodu,1,3.5,3.3333333333333335,2.5,4.666666666666667,4.0,4.666666666666667,2.6666666666666665,3.777777777777778
FP_0105,5,2,5,2,4,1,3,2,2,4,3,1,2,4,10.433765500730928,7.738922052861567,8.364830380448469,15.980822771584247,4,31.879794780108305,0,0.34676044284780355,1.0608847733568134,2,4,3,3,1,7,2,1,1,2,87,2843.3192856285696,35,Meat Processing,Joint Venture,Epe,1,3.5,2.6666666666666665,2.75,2.3333333333333335,3.0,3.6666666666666665,1.3333333333333333,2.6666666666666665
FP_0106,3,4,2,4,3,4,3,2,4,5,2,4,2,2,-1.8219510162606536,9.253290365235742,25.455112086946325,8.318345411996226,2,90.0,0,1.8930168212751852,1.238077927784214,3,4,5,3,4,3,1,3,3,2,22,3720.63794888417,22,Grain Milling,Joint Venture,Alaba,1,3.25,3.3333333333333335,3.25,2.6666666666666665,4.0,3.3333333333333335,2.3333333333333335,3.2222222222222228
FP_0107,3,3,3,2,5,1,4,4,5,4,3,5,4,2,4.980257366799468,3.809964305876332,40.158697760652814,9.879018144467814,1,58.87039922291741,1,1.1776585915438011,1.8661467792715074,4,3,5,3,4,6,5,2,2,3,130,733.100281647878,6,Dairy Processing,Domestic Private,Ikorodu,0,2.75,3.3333333333333335,4.0,3.6666666666666665,4.0,4.333333333333333,3.0,3.7777777777777772
FP_0108,4,3,4,5,5,3,1,2,1,2,1,5,2,4,17.128868742724684,9.614870080698623,18.866569044671834,1.0339644824846834,2,75.80156528722891,0,0.5954854245616901,0.9708135751964058,5,3,3,2,4,3,1,4,4,3,186,1830.4278247000673,44,Meat Processing,Domestic Private,Surulere,1,4.0,3.0,1.5,3.6666666666666665,3.6666666666666665,3.0,3.0,3.222222222222222
FP_0109,3,4,4,3,3,4,4,5,5,5,4,3,2,5,33.04634892181756,19.823334425518734,26.996763866241384,6.887026138339032,4,81.93044710781388,0,1.000554738670446,2.4766859879743497,4,4,1,3,2,3,3,1,2,3,31,2000.8332437419456,21,Oil & Fat Processing,Foreign Direct Investment,Epe,1,3.5,3.6666666666666665,4.75,3.3333333333333335,3.0,2.6666666666666665,2.0,2.5555555555555554
FP_0110,2,4,2,4,5,2,4,5,3,3,5,4,5,3,11.719796930035013,3.720478677920071,10.810147948426987,2.2658662641587224,2,83.35272693545747,1,0.8872607904118356,2.440774646554976,4,4,2,3,4,2,5,3,3,5,87,5000.0,3,Beverage Manufacturing,Joint Venture,Epe,1,3.0,3.6666666666666665,4.0,4.0,3.3333333333333335,3.0,3.6666666666666665,3.3333333333333335
FP_0111,3,1,5,5,2,5,4,3,3,3,5,2,5,5,19.054335621627164,17.442284114017426,76.73390203000216,24.557435540259558,4,52.91051274845008,0,2.87712023708342,2.0546069663168414,2,4,6,1,1,4,5,1,4,3,41,1047.0701550191568,26,Beverage Manufacturing,Foreign Direct Investment,Apapa,0,3.5,3.6666666666666665,3.5,4.0,4.0,2.0,3.3333333333333335,3.111111111111111
FP_0112,2,4,3,4,3,1,3,2,3,1,5,4,3,4,25.35097982208428,19.609240908400746,68.37735180076405,7.953960456251116,2,76.75514724848891,1,0.6575282684915275,2.2858414498768767,6,5,5,2,2,2,4,1,2,2,69,2065.7953613143422,32,Snack Food Manufacturing,Foreign Direct Investment,Amuwo-Odofin,1,3.25,2.3333333333333335,2.75,3.6666666666666665,5.333333333333333,2.0,2.3333333333333335,3.222222222222222
FP_0113,5,4,3,4,2,3,4,3,1,3,4,5,5,3,7.215418212477602,4.037819694397622,53.415614847332755,16.307731825088634,5,54.68261696424285,1,2.846119197811932,1.8352532327634505,6,3,3,2,3,1,1,5,4,4,23,1747.5985710419748,13,Oil & Fat Processing,Foreign Direct Investment,Surulere,1,4.0,3.0,2.75,4.333333333333333,4.0,2.0,3.3333333333333335,3.111111111111111
FP_0114,5,2,4,3,5,4,2,4,1,2,4,3,4,1,19.44748555631726,-0.00338139605762898,50.99053837416887,11.23435633252002,3,37.41968198122635,1,1.1989887878466923,2.079092396896151,4,3,3,5,5,1,4,3,3,2,65,5000.0,40,Meat Processing,Foreign Direct Investment,Amuwo-Odofin,1,3.5,3.6666666666666665,2.75,2.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.4444444444444446
FP_0115,4,5,4,3,4,3,2,3,4,2,2,3,3,2,8.285859728171841,11.665397828265732,14.468224810510273,12.412774895843866,5,84.91812983890074,0,1.6503832950388022,1.019890654014176,1,3,5,3,3,2,2,1,2,2,634,5000.0,33,Beverage Manufacturing,Foreign Direct Investment,Oshodi,1,4.0,3.0,2.75,2.6666666666666665,3.0,2.6666666666666665,1.6666666666666667,2.444444444444444
FP_0116,5,5,4,4,2,2,5,1,3,3,4,5,4,4,24.46743033998939,6.024529789424505,45.15730714206902,3.259338973533131,5,52.14055331803596,0,2.355526961646387,2.634287686322789,4,4,6,4,1,3,5,3,3,2,49,734.6935425123091,32,Sugar Refining,Foreign Direct Investment,Ikeja,1,4.5,3.0,2.75,4.333333333333333,4.666666666666667,2.6666666666666665,3.6666666666666665,3.6666666666666665
FP_0117,5,2,2,5,3,3,4,3,5,4,3,5,4,2,14.396785602794553,19.191183590666338,32.95858224261464,8.66119961463163,1,46.57438048654024,1,1.3177034243637744,1.5075882364739643,4,4,5,6,3,3,4,3,6,1,39,5000.0,21,Meat Processing,State-Owned,Badagry,1,3.5,3.3333333333333335,3.75,3.6666666666666665,4.333333333333333,4.0,4.333333333333333,4.222222222222221
FP_0118,2,3,5,4,4,3,1,4,3,5,3,3,5,3,15.631995237444094,8.60101354638653,35.9880432908147,25.0,3,45.531748253405205,1,3.8290562980679965,1.7227195027264472,7,6,4,4,3,2,4,3,3,1,42,653.6478508824273,49,Grain Milling,Joint Venture,Lagos Island,1,3.5,2.6666666666666665,3.75,3.6666666666666665,5.666666666666667,3.0,3.3333333333333335,4.000000000000001
FP_0119,5,5,3,4,2,5,3,4,2,3,4,4,3,4,6.2392112206512875,3.5879032558065145,3.3883747183487927,23.106471158553084,1,70.08333588552254,0,1.3973536057501645,3.2923204604354055,7,4,2,7,6,7,1,2,5,1,71,4406.604904617451,13,Sugar Refining,Joint Venture,Alaba,1,4.25,3.3333333333333335,3.25,3.6666666666666665,4.333333333333333,6.666666666666667,2.6666666666666665,4.555555555555555
FP_0120,4,4,2,4,5,3,3,2,4,5,2,2,4,4,22.876886184876714,2.0414268974934715,21.160920117529848,25.0,5,62.2081342603474,0,2.1126063521258684,1.6679955305364744,6,6,4,2,6,2,3,5,1,1,773,5000.0,29,Dairy Processing,Foreign Direct Investment,Lagos Island,0,3.5,3.6666666666666665,3.25,3.3333333333333335,5.333333333333333,3.3333333333333335,3.0,3.888888888888889
FP_0121,5,2,5,4,5,4,3,4,2,5,3,2,2,2,29.17770336984813,13.994477274999568,10.633735220011342,25.0,4,66.60309193333026,0,0.6924975704209226,2.2436410890139227,1,5,2,2,2,3,4,2,3,4,486,158.4628638498578,15,Confectionery,Joint Venture,Oshodi,1,4.0,4.0,3.5,2.0,2.6666666666666665,2.3333333333333335,3.0,2.6666666666666665
FP_0122,5,3,5,2,4,5,3,2,3,4,5,5,2,3,5.590250110083682,5.866624432113396,20.169342052699857,12.820434793057947,2,46.64062161036488,1,2.4858504148856744,2.108719479805085,7,7,5,3,2,1,5,2,5,4,75,656.9969969537635,37,Beverage Manufacturing,Foreign Direct Investment,Apapa,1,3.75,4.0,3.5,3.3333333333333335,6.333333333333333,2.0,4.0,4.111111111111111
FP_0123,3,3,5,4,5,3,2,2,4,2,1,5,1,4,9.781927938819809,8.241058397032356,19.27539832261752,14.887652540023868,2,33.78034388727922,1,0.40523323637758235,1.0003088217963714,4,4,3,3,2,2,1,2,2,3,41,3765.984236025722,1,Meat Processing,Domestic Private,Victoria Island,1,3.75,3.3333333333333335,2.25,3.3333333333333335,3.6666666666666665,2.3333333333333335,1.6666666666666667,2.555555555555556
FP_0124,2,4,5,5,3,5,4,5,5,4,3,4,5,4,17.22343175201368,15.24545236283644,36.41233150916469,8.89849464642917,3,77.53390074317154,0,1.5487523712728837,1.2001541690128756,5,7,5,5,4,1,5,4,6,4,10,1645.8151921633944,1,Vegetable Processing,Multinational Subsidiary,Alaba,1,4.0,4.0,4.25,4.333333333333333,5.666666666666667,3.3333333333333335,5.0,4.666666666666667
FP_0125,3,4,4,2,5,3,4,2,4,5,5,1,5,5,19.730812180764858,5.603408017599456,35.14695705879278,12.368613142436866,5,62.17728059366748,1,1.0691699904873628,3.0215331861004526,3,2,3,3,1,3,1,5,1,1,30,4108.9115865095655,41,Snack Food Manufacturing,Domestic Private,Ajeromi-Ifelodun,0,3.25,4.0,4.0,3.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.4444444444444446
FP_0126,3,3,4,4,4,5,4,2,4,4,4,5,4,2,10.109773444282151,9.354975166129408,67.91487196177123,17.1984702213177,4,74.24036118837867,1,1.374056840603901,2.1474977655068606,3,1,5,2,1,4,3,4,5,4,8,2630.6935238387555,21,Bakery Products,Foreign Direct Investment,Ajeromi-Ifelodun,0,3.5,4.333333333333333,3.5,3.6666666666666665,3.0,2.3333333333333335,4.0,3.111111111111111
FP_0127,5,4,2,3,4,2,4,1,4,3,3,3,4,5,-5.0,7.908873745976139,13.641262291991726,24.599284523319977,5,80.51304446393306,1,2.8506914148852744,1.7898749965653882,4,4,3,4,3,2,3,4,2,2,218,239.56341286200993,17,Beverage Manufacturing,Domestic Private,Badagry,1,3.5,3.3333333333333335,2.75,4.0,3.6666666666666665,3.0,3.0,3.222222222222222
FP_0128,5,4,3,4,2,4,2,5,5,3,2,3,3,4,24.54219175097781,12.346199054005432,40.46162659067748,25.0,3,99.00000000000001,0,3.518199553893449,1.4786111564833653,2,7,3,3,2,3,1,6,1,1,447,5000.0,30,Beverage Manufacturing,Domestic Private,Amuwo-Odofin,1,4.0,2.6666666666666665,3.75,3.3333333333333335,4.0,2.6666666666666665,2.6666666666666665,3.1111111111111107
FP_0129,1,1,3,2,5,4,5,4,2,4,3,4,2,4,19.513251404506796,11.811548537572133,27.163286188517112,12.325125446083295,1,56.546761165915626,0,0.10419790563756523,1.992046537306242,3,3,4,2,1,1,1,3,5,1,57,402.52496725520473,35,Oil & Fat Processing,Joint Venture,Alaba,1,1.75,4.666666666666667,3.25,3.3333333333333335,3.3333333333333335,1.3333333333333333,3.0,2.555555555555556
FP_0130,4,3,3,4,3,3,5,4,1,3,5,2,3,4,-1.7322962926719845,7.807780649813209,6.156152838431811,15.419830601219015,5,37.96242813317783,0,1.8817796702692549,2.0490886397579016,6,2,1,3,3,5,4,4,2,2,142,4057.3227314411315,9,Snack Food Manufacturing,Foreign Direct Investment,Oshodi,0,3.5,3.6666666666666665,3.25,3.0,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335
FP_0131,3,4,4,4,2,4,5,4,2,2,3,4,3,3,7.639449665763553,8.350069838230848,29.53528753343766,11.998436493328246,1,62.28682713257603,1,2.488821722136417,1.935912924145001,1,4,6,6,2,4,2,6,1,1,24,1507.5595777781648,8,Vegetable Processing,State-Owned,Ikeja,1,3.75,3.6666666666666665,2.75,3.3333333333333335,3.6666666666666665,4.0,3.0,3.5555555555555554
