sample_id,sintering_temperature_C,cooling_rate_C_per_min,porosity_percent,youngs_modulus_Pa,poisson_ratio,density_g_cm3,thermal_conductivity_W_mK,grain_size_um,TEC_mismatch_K-1,x_coordinate,y_coordinate,z_coordinate,thermal_stress_Pa,thermal_strain,stress_hotspot_intensity,crack_initiation_risk,delamination_probability
1325,1492.7595767457394,9.5066972178359,2.3262773979334836,191257554085.4312,0.2674880002724849,4.632556065671279,8.003994613988775,5.963083929765705,2.020844552771165e-06,0.8689710616978233,0.5397603666378692,0.3119222657127253,1556050177.12267,0.009976655337524051,0.543485661786991,0.9771139475101509,0.8416951250951189
1326,1301.068737531332,3.8236173296018854,4.89341760157717,181836032758.82843,0.2583833543928127,3.8495115566708784,10.335261218928375,1.9983220769073602,2.313233170550945e-06,0.36955927287217394,0.4690325038551467,0.638282713923583,792327243.2730886,0.005064583639597723,0.3457113276821931,1.0,0.40162349919435086
1327,1254.6353747066098,4.983301209920128,7.5094290814446625,172479216942.83673,0.23149133121383136,4.496715902277849,7.875874073721973,1.189377613494849,2.3577646190349437e-06,0.3288521542125912,0.6878348295144152,0.5938368546833341,829271848.6886609,0.005650337996679036,0.30405866765100875,0.9943182506795053,0.6238356031712933
1328,1436.9095521427437,2.0317594922713615,9.525214835763455,165437318542.11295,0.25218056917223763,3.456703315924194,11.806854778097,4.651108771604749,2.2153569775572953e-06,0.7296011143069668,0.8447731205388234,0.5902344871733134,642887758.0564067,0.0044517869416541775,0.22429002726485064,0.9757157080328434,0.37915447979338596
1329,1397.612332650263,8.532318969183628,3.527416879418665,186819783915.3508,0.22200307878637113,3.551917897545349,7.160713222071317,2.768264567349558,2.2605245846798583e-06,0.9105249920631546,0.7208064364849304,0.3561175360657505,1413074815.918078,0.009232991036569533,0.5291866172428468,0.9801533631444918,0.8826928155360444
1330,1349.4587149359418,1.2486864957033756,10.45784147306713,162228798471.30936,0.22265178289444534,4.875237425316059,12.631262166198095,3.165943923930457,2.1499836790292205e-06,0.8536033845094201,0.22539328071248144,0.8784593353028195,487436642.9707029,0.0033060120140998256,0.15828806015273625,0.9923975077656094,0.2362693088648704
1331,1366.6090652812893,8.505916858891869,10.00658453846756,163777349968.08224,0.24406331750028204,4.67127164023163,3.318021678614555,3.1384546968594096,2.3385858464832836e-06,0.3192903355526404,0.36665756053301035,0.5549202761006871,1184973063.4272077,0.008805848749876485,0.4198686377147445,0.965955088166721,0.9505568796833195
1332,1415.7605334816792,2.262565115091701,7.175563082838243,173659656985.21893,0.24554154353696797,4.755006528002062,3.0672262547603695,4.803053058911681,2.209399497127524e-06,0.35503317670330803,0.5909021395476997,0.6043701936578945,632545703.1630841,0.0041351781547167305,0.1637502250273299,0.842055923304048,0.37613871194606424
1333,1268.5364223993897,8.979077013680369,6.3761770723292495,176502328538.18738,0.2798540860665559,5.449205445997468,10.076762031274113,1.7778989758787838,2.192066198614667e-06,0.7362360655885912,0.9931556194405756,0.4327364167912586,1347725885.7803564,0.009326461968094647,0.52452529036643,1.0,0.8902950325060606
1334,1498.9001748170226,7.567953736025417,5.934866732540645,178081513992.73987,0.25006630285066606,4.187715571877366,6.786597526982347,4.985063602090242,2.0655688733398574e-06,0.3174085235756222,0.06859139743239018,0.23244831350298523,1278744328.6353874,0.008734869127930797,0.4211616443692519,1.0,0.818769220009394
1335,1492.4379486440348,2.4820323625657457,9.10128610495972,166906114158.91104,0.24087636620031083,4.0898331527693745,7.443478644256795,4.973385481945026,2.6415992981344157e-06,0.8519735046817771,0.18858418000599175,0.22443515622389376,848562369.3668404,0.006009291012111175,0.276645494081971,1.0,0.6267961273600262
1336,1395.097705904081,6.092361935735213,5.153813594251185,180893620644.0027,0.2353327351810961,4.300674425100099,10.668638494989072,2.521913738588216,2.1250083543146605e-06,0.509272842184465,0.7747164390281114,0.6314416563753312,1012148782.9975806,0.006673851964555049,0.3501462518007724,0.9978759162689042,0.5994200168116546
1337,1259.8627352787435,3.8139068291969753,7.356376303012632,173019862950.15945,0.25536379731240905,4.320164618524726,4.554146818295128,2.7121253138625487,2.4447982632375517e-06,0.29265968510603935,0.19230043188628732,0.01299034717055858,818727396.1242495,0.0055515804995645065,0.24049399645852493,0.8940756758122348,0.44547518142419656
1338,1404.0684727293874,2.604097890204251,5.781279883426978,178632753990.60678,0.2000485162854656,4.505640455673804,2.4719701057150143,2.6490234687038554,2.251519265065894e-06,0.28636156340283236,0.6725584395516727,0.932911085816978,668328323.1210887,0.004263759868490309,0.22323002112770682,1.0,0.42590375069736663
1339,1221.6595226937527,8.732639794699976,6.440873033160994,176271409691.71564,0.2522237066187066,5.094335236622817,7.3746894679702395,0.5906692540969021,2.364767796648755e-06,0.7839309281426454,0.9943432707165867,0.4360570929776857,1321561475.2394905,0.009146503535746564,0.5474149586241279,0.9214741383213827,0.8055329841870251
1340,1209.1957506617418,4.631704898565065,10.28310058694394,162827576607.87476,0.284550735470065,3.6283831291661586,12.69694042066769,1.023899029370314,2.2896142420889345e-06,0.12466359412959704,0.6408056518481451,0.8597343282550359,810112754.3224562,0.005867863752313933,0.30227432043190905,1.0,0.5126537755364106
1341,1277.304866553364,4.586893429288443,12.037562219424728,156865515841.54343,0.2700312709808248,4.033263457931658,7.228856867001612,2.5221774615720776,2.1998576684523817e-06,0.9319274262352588,0.47908635420830437,0.43169700012562373,788617721.6271873,0.005935553927294925,0.24099187692402707,1.0,0.4975259528190463
1342,1338.7868870217949,2.52898007325958,7.661685261069276,171942221586.65112,0.29205295606414805,4.397906260509989,8.95358902279548,3.7152230459079467,2.2600619719236615e-06,0.41344057135329093,0.832642436476096,0.11706897088029422,717928353.3078232,0.004828026058333937,0.3126077255007412,0.9165070228966226,0.38290739390858125
1343,1460.4817516225141,4.447591084772008,21.009343987848343,128109558472.5716,0.23604066948820618,3.0986408597476913,4.0492618335609745,4.791557780408081,2.0977374322861266e-06,0.8439197566489333,0.7717785169562495,0.105877673025634,642471059.6947562,0.005919516479186078,0.24652528317064715,1.0,0.7587295565689819
1344,1418.1507209298925,8.844551616959652,7.355958432218118,173021340197.78854,0.25920286742505355,4.86831172111385,7.639026994123069,4.386991592580156,2.64560391121144e-06,0.7923048306654331,0.7108605782567589,0.0014998111384078028,1603836618.1146948,0.01145046499562227,0.5760213042704562,0.9906505118185542,0.8835908208410778
1345,1422.8119563599944,4.268158394406723,5.747608899666219,178753716326.41177,0.24670441650221148,3.4314249869225475,7.9324479451936405,4.060792650706131,2.2411593338033667e-06,0.7792528951914924,0.11719354966850382,0.28975522156685807,939517813.7942929,0.006232714771100491,0.29397576490504207,0.9382438484861308,0.666389220902495
1346,1327.6480003344227,9.564432062498092,1.5928605388935106,193992799636.7392,0.27437739273950906,4.8856992046432905,5.003136987236819,1.8494720022345246,2.4248206645643218e-06,0.6744534072962863,0.6317669044637411,0.43225978776698504,1588213003.4062166,0.010043059475889248,0.5463654687264646,1.0,0.9195942815097302
1347,1303.780497764089,9.516780092875488,5.799045399832088,178568948176.52573,0.24804858927269285,3.77308302245655,3.969714497962026,1.706977127479277,2.4429285904107264e-06,0.49944724466032764,0.013265250717806487,0.023855630166003894,1552879860.6989796,0.01070512241642947,0.6083952755573319,0.9592917449583985,0.902231151926573
1348,1311.3116288953809,2.304087933766114,9.339424018533094,166080235867.5374,0.27139147936559055,3.192313594395621,6.145320826963936,1.4969031086961255,2.4004130170050115e-06,0.3899084852770509,0.05650547600826539,0.453839667456584,704788859.2812669,0.004916764305395206,0.1825916365766167,0.8747785280750494,0.38787971029809737
1349,1496.2948691208173,2.595801281703804,17.08920881125458,140317745557.5365,0.23050364683776697,3.5563995879527632,2.219832483101754,5.596286520964144,2.401469241929925e-06,0.580779043417701,0.03862505355772061,0.12975397211357964,676936027.1245497,0.005671600443445471,0.1681307545355162,1.0,0.5813320207496602
1350,1212.0327574237447,8.764066632987003,8.142551047402776,170251726495.94153,0.247036238785556,4.200504917184472,3.937842866113082,0.5294240589517232,2.0567611879646446e-06,0.5269716495638984,0.10891730487064244,0.539725905977256,1058452165.0297701,0.007482078477903142,0.4606775286047838,1.0,0.7273725012382344
1351,1460.1094488367346,4.534848270322473,5.822219467342343,178485734335.5653,0.2438445897834801,5.220512596558292,11.06093038753417,4.74140897833535,1.960118628038326e-06,0.35103694960333476,0.4324964535393233,0.6153863273961498,794559811.334597,0.005187172619594358,0.2988122578030893,1.0,0.6091624744039547
1352,1373.602622571718,1.039365840547084,7.35910677263467,173010210408.82693,0.27443388645944694,4.18701090579255,9.926608019486368,3.7294715527379783,1.931436137866195e-06,0.49321265789611024,0.9462206260319905,0.5077052711579594,506820781.43071747,0.003208255098372607,0.14177792380587337,1.0,0.14628034602216125
1353,1331.5846257568771,3.464846377348339,18.74283219826303,135100525305.22092,0.23015031314397333,4.703643410390186,5.3081716572625615,2.8168040752058965,2.0983249778593532e-06,0.36509663544921034,0.07488196491166443,0.5175972155660036,560469776.1620173,0.004793100488429157,0.21497049351186476,1.0,0.4955524623740739
1354,1417.577298124541,6.3786609387600395,12.433862566634716,155534139136.65536,0.24063665791476624,4.909261519388815,8.405387835121385,4.457462152739859,2.394038795555982e-06,0.6579313354781524,0.7213168057363228,0.16238385387176613,1010767212.7285049,0.007848289127009937,0.3531255190992473,1.0,0.9524558401822335
1355,1346.0006824274108,8.193393693639713,12.54959828643375,155146390020.26724,0.24614745016608117,3.482138583458426,11.712610942431844,3.839113186243799,2.827989680918761e-06,0.8350296506604111,0.5073345810020262,0.5985745670400197,1383379988.2639933,0.010991594135759534,0.46778692503273056,1.0,0.9706163416805744
1356,1462.0269714244982,2.200497553839336,6.6160636881707156,175646859362.01804,0.21247036717511772,3.6319751622336276,12.339507912952472,4.470041122439252,2.6748122699268596e-06,0.7868944368419857,0.27584465383697476,0.9767813464526434,800440927.9040468,0.005324234626538816,0.27492657971050416,0.9769058658412925,0.5416945822553118
1357,1470.2105592033777,1.9948722797506182,14.623600741320494,148279611758.53,0.24393932127311121,3.5086328270639022,9.482575084990147,4.066778965519139,2.5830214002445213e-06,0.340692423371993,0.3169183777280531,0.9758194562719393,637908549.6019334,0.004992684689739941,0.23244990049005002,0.9826802233045979,0.508097642210152
1358,1326.5162780620367,9.298833882150985,2.7963341677301052,189514680888.62268,0.25171381400388226,4.276188268083587,3.545345370154385,2.3184426372104374,2.08006737519582e-06,0.5094194938490518,0.02286090120078521,0.3491441548021932,1408359910.9492908,0.009060823507969152,0.5744156325467534,1.0,0.8881589779936844
1359,1283.0483391705154,7.760335310403244,15.212577774905991,146357809861.39337,0.28118592050398417,4.204355110994616,3.7000971983100523,1.7807948570360153,2.507799904234052e-06,0.010656299351090137,0.7004138668626496,0.7284499726039014,1177166082.6043787,0.009855990758777834,0.42997498443381543,1.0,0.8620534062650712
1360,1377.7050985780086,6.308016407002706,5.289376101432602,180403965806.31943,0.24357561713067408,3.6086677475992923,5.587519937028759,3.67955614287199,2.3258975954464646e-06,0.870278139224355,0.10041366202808677,0.4415718639945909,1175780685.7566376,0.007872734424944032,0.5573726739261999,0.9841699922363627,0.7876226636714587
1361,1473.7090036850072,7.922681109963352,7.633745169775701,172040701530.5597,0.2472296212032288,4.461385439882796,10.173769337355788,5.423864664187383,2.0261251899421977e-06,0.2453958258519422,0.03469612607288497,0.13776008271597717,1235579416.889069,0.008736472286300635,0.38392135751708456,0.9363928693965726,0.8786965734346628
1362,1263.1986567017,4.859689251759746,5.182377097516887,180790393612.29144,0.23860441934123933,4.695305235386958,5.169072253596877,1.021008572550504,2.6416222910461395e-06,0.44109149414280124,0.46831311089486727,0.7403794455055768,930062727.1726682,0.006087753265902877,0.3934921884837471,1.0,0.5889425443412698
1363,1386.8899750690448,7.826101725782139,11.110899792713683,160000718483.35507,0.24024926769286128,4.57976698221533,7.442254183719892,3.0085480685452177,2.1902297119327435e-06,0.1525504450189482,0.4773420991873297,0.3440420724042266,1102387513.7602673,0.00835685832834203,0.43170128021428394,1.0,0.8527785339237041
1364,1389.468066027756,4.346226921470822,10.248038417023109,162947855260.45425,0.24389444299365098,4.375614669711144,11.861991208803687,4.340052113828501,2.655723585190517e-06,0.6781085724228153,0.6547289059909204,0.7609285383843011,925057491.68669,0.006780120083633585,0.4726484858979181,1.0,0.7760234294140607
1365,1419.9339067245842,3.196851152433421,11.330444679473047,159255131797.4252,0.24800500139648343,4.932624563260076,12.56628941492883,4.324900073866995,2.4275402163040855e-06,0.545297656690408,0.7064377235385878,0.3793766928953911,746929613.7725279,0.005497188121632544,0.3210565554604644,0.9426211287402528,0.5829263377537971
1366,1239.4703055381779,7.561120791636718,2.478523213153426,190692187181.7435,0.2564679131623646,4.977472870612441,12.687918744843758,1.3344953978725016,2.195262461037161e-06,0.3647897559873675,0.5087884760771925,0.17501458530225378,1086624462.5944173,0.006807811626946315,0.4488321295047351,1.0,0.6894384608896551
1367,1414.7474894046265,4.777050629415415,3.9072282740735895,185427328348.6633,0.2620769233662805,5.584315031836269,3.4221773000480114,4.211291270700536,2.0230892743523255e-06,0.5351936442495531,0.7080350744305125,0.8530202962451735,887458004.5054926,0.0056218197076529095,0.37661834020333723,1.0,0.5481841338768355
1368,1472.7097561996923,9.832393938935754,8.470307417846431,169104261751.7344,0.24215082296204618,4.807423425155309,13.058287562184082,5.119108105644663,2.359289198458232e-06,0.16873658752711418,0.25023566069137915,0.0518631832546641,1546334579.105089,0.011287547552100636,0.5519085083022797,0.9846961284440559,0.8850210092285599
1369,1253.9049326610725,4.1453666407729095,7.937476898591381,170971651496.63486,0.25411486656186305,4.225923481391187,10.317341268894754,1.2861225926723787,2.5449359293892317e-06,0.7756384321463278,0.14370182229095962,0.3655717900272645,885124290.5742382,0.006130130800480438,0.32932216090981214,1.0,0.5789391643431594
1370,1271.2629974771633,9.295546784779594,9.851932049827933,164309748382.71353,0.2408486691373855,3.6277488697666156,9.38452557942118,1.3332074818854167,2.32280595004557e-06,0.2659591474462041,0.931470214048013,0.6725387574450696,1266928225.7778645,0.009423791708785184,0.5426653106236243,0.9828200857598062,0.8590470469897734
1371,1491.4185282124918,9.396662937103715,2.641225387414854,190088912815.67178,0.23534230475843396,3.4331641932481602,5.126205383783008,5.087234209373591,2.505123014631215e-06,0.6150245698915754,0.373262071462485,0.886363523567626,1666763543.6756372,0.010798837389740114,0.5516200475206161,0.8984048382261006,0.9782356472290724
1372,1254.293085812847,3.1766765235827155,2.477116091324571,190697408727.30484,0.27408909189086916,3.6337095726601687,13.834658974625416,2.4879472201047976,2.298686901098503e-06,0.899400037658225,0.09005986780657282,0.16110578695428945,829132671.287474,0.005052265963482816,0.29756171831022615,1.0,0.36640747401867735
1373,1456.3155280108738,8.18399063429212,8.339125666132256,169563060772.45724,0.2500202558568587,3.642776708258049,2.1019582578226075,5.674134193239956,2.205545794635851e-06,0.03858560844582137,0.8271132262728533,0.0960548658125957,1340473632.196189,0.0096770952229597,0.5269367466805309,1.0,0.8908120834452394
1374,1347.6833569344103,4.897670546301086,21.162528937393365,127643737396.37343,0.2387294292945597,3.1859037085939392,2.6355149188359452,3.4249590216326715,2.2434564540067966e-06,0.38753394295273913,0.6130972712075771,0.3021377513641258,610913610.0057166,0.0056219088002823995,0.1863902496719737,1.0,0.7678103342212524
1375,1274.1693223209531,9.257722545073133,3.186365347671898,188074564313.166,0.2552678286866556,5.184476827526132,3.9128471397206845,1.7025553199204135,2.3928985274711077e-06,0.13491775968063524,0.5919494221568063,0.2561902066759074,1487747350.3969536,0.009683536014447897,0.5676011802118852,0.9957293515829612,0.8322236418152786
1376,1461.2249703817533,5.051118453717149,2.173512194083301,191825688457.1244,0.27173658144005436,4.36808914376252,10.864140743240517,5.136374986660648,2.2097829322289406e-06,0.9086577103552372,0.13261278879862848,0.6942432412895556,1161200489.918296,0.007269439432410493,0.3874823409752282,1.0,0.5769819502301904
1377,1333.5915765007996,7.698733456036295,7.123995764852876,173842339775.39664,0.23857914810984576,4.004208406467779,9.617597930019198,2.014381336707025,2.1936857855835323e-06,0.3600774445004242,0.757377873409461,0.2376662079033186,1102276038.55771,0.007642864494210087,0.41256184123794043,1.0,0.7579537444870006
1378,1354.445206178907,5.202706682474181,14.931692329290176,147272766993.39584,0.2573872306416376,3.088761247933832,12.859233492451613,3.572331747484262,2.0036190629542234e-06,0.21334092666445093,0.20362131369924252,0.6239752827697799,716645736.4735777,0.005725945226909661,0.30947012075140606,1.0,0.6454544854107426
1379,1307.7700108199297,3.0502068014157055,13.900160400447021,150657250743.14813,0.2610719946251879,4.1729590519092365,5.931015362686698,2.176020426715264,2.335054405305739e-06,0.6764765756864064,0.04208849472738063,0.6560065419879615,681942475.1766183,0.0052843846768518225,0.20283979170591243,0.988479522766978,0.451731999123862
1380,1377.8852554304783,2.7941511605021767,6.562845384952896,175836464449.02133,0.2534012887532337,4.702011959295542,6.23379559808687,3.4724314983376834,2.2092636146905933e-06,0.5431927874256411,0.16105851059471732,0.8055842827653628,728838684.9023654,0.004788474417647156,0.22661125606327223,0.9905481520583735,0.42524631525028556
1381,1249.0571617755068,4.82888074830711,12.10913763163664,156624638855.0553,0.24987283905078722,5.005071316122054,9.839838719521126,1.3666201647346161,2.0328771136456156e-06,0.8169366817412314,0.7005716369481781,0.6034232000841674,682676020.9721587,0.005066278522660176,0.2592547679716683,0.9770003183294274,0.44367443332868156
1382,1317.3244609955282,7.7994519131279345,3.251510869477293,187834560508.8042,0.2863362826290236,4.602427351371481,4.171613206686705,2.3658728984163027,2.214936956683391e-06,0.7530681587228455,0.7911696864367271,0.9209831445533077,1293173577.6154904,0.00835003372300775,0.4128728690851409,1.0,0.6562783934452714
1383,1490.8236967005862,6.445643366626902,15.34013786324084,145943233053.62305,0.24319810215311938,2.979434869555093,7.211084375933822,5.748913471143974,2.311759215872149e-06,0.9746698529528341,0.24659490403753193,0.6920966369879916,1063839610.1686819,0.008876228971240772,0.46287860052574004,1.0,0.8866425549111485
1384,1277.4400298103383,7.19766360910489,5.3370446438397465,180231943172.95508,0.24873838701529707,3.4676904407490796,2.12233308763032,2.5880680687604083,2.3728748421848562e-06,0.09053230719922034,0.31503926396454596,0.24244311725046863,1213263157.9865544,0.008151179605653808,0.4224274761465273,1.0,0.7642286325679791
1385,1397.0209993623876,3.540937156587482,8.596248482572513,168664374549.7588,0.24166689897335203,3.8184039197289783,9.140822659379722,4.21217124054498,2.4236377502750273e-06,0.08027276835651354,0.16273598509937948,0.9398662252228518,868181978.3275357,0.006091612113338315,0.4203909305689896,0.988861318239071,0.5836444896239728
1386,1297.5570192674086,5.332918113618449,8.551809796448188,168819524887.80017,0.25770319838662853,3.518893400164915,11.496791145131938,2.1589117468390646,2.3302113610801977e-06,0.9073606985127177,0.4527542976164134,0.1899802169291086,963982151.3090636,0.00682317452637461,0.3526242392556859,0.9792577986870948,0.5995888050177143
1387,1432.0419377059802,1.399557384723943,9.468790474052494,165632440073.34766,0.21819335945317053,4.912647588279784,4.355349136783129,3.834352642838524,2.134375018319074e-06,0.9557322239329596,0.22005717151407267,0.18599587752060032,554725763.5355476,0.0037538783361330975,0.16824412232270036,0.8998754423726558,0.3388451024571013
1388,1239.262098215505,8.357791743623086,3.3204852448080917,187580617270.42706,0.2717413350069917,3.6444720313797867,5.860549314031495,1.1741451232043976,2.3792920015721173e-06,0.4066343459351318,0.9841060830692502,0.7422864360541861,1427621676.2047758,0.009293922976011023,0.5936864194240244,0.9877589386596154,0.7947464444482495
1389,1490.9463135235633,9.909029460158871,21.72566810999799,125938544968.87175,0.22367772332761862,3.0542321084073962,3.1759964947524537,5.310487026913751,2.1420727600606904e-06,0.45586982967306255,0.7669606812665559,0.5190062233730846,1015492285.559675,0.009882414034193238,0.3652961333231306,0.9391319559737261,0.967649393352696
1390,1336.1368624150919,4.661911563622038,4.090469690721179,184757390136.49228,0.25859478180026996,4.955615132489055,9.73096789460658,3.1811864866678308,2.1791862510537616e-06,0.3686982859388914,0.5971140514344155,0.1600303795904947,858252953.5556225,0.005438886124111451,0.16813292698300486,1.0,0.5421390153963822
1391,1270.8151390039393,1.0986728781838901,15.80739627041842,144429622155.7107,0.23833011816333854,3.4511145373119967,8.348807945165856,1.3579721456488172,2.160613351795347e-06,0.7776868750799724,0.7213270505844325,0.11393261470512284,396879380.29194194,0.0029722809952606685,0.19490437489290371,1.0,0.14609532806456588
1392,1222.0490241990037,2.5281337559585264,11.262284793005598,159486420844.2365,0.2822321572375004,5.255670856972094,11.78637036254406,0.5,2.2049837517445615e-06,0.7707866187768365,0.16690951542765564,0.16939608915046445,583885261.6662643,0.00415934462726125,0.33494251739652103,0.9268449406288057,0.2543072149742017
1393,1250.9273715262623,6.87274189975377,6.110743866222511,177451314739.1288,0.25585398061905634,5.31222523610679,14.019099699162133,1.4979869394968535,2.47293530144581e-06,0.22041966150785353,0.743602394848499,0.926466602177931,1142649339.2578619,0.007770995409185737,0.3660379818437613,0.9904118635105315,0.7438071054713985
1394,1355.9321845668053,6.508713863834733,2.2405169270342427,191576394167.07574,0.20252736207852562,5.241228465507519,14.566490954315162,3.5590576015921633,2.39967955985217e-06,0.38389412986328497,0.34633476058856805,0.5864802094625006,1120696736.1478565,0.007004829203130481,0.4180771796629394,1.0,0.6986742002129724
1395,1301.1009529293858,8.090782476269895,6.086376802947278,177538559835.3745,0.2454657413124823,4.092606536663582,3.255499768599519,2.2614757678322572,2.4292956080576337e-06,0.21243667703670888,0.46954976795405146,0.7291606607592214,1280048999.3316102,0.008772970585511807,0.5434004125462449,1.0,0.8248985212981592
1396,1448.6650097647828,3.2849560986496136,2.3458845537045745,191184695834.03018,0.2586899842309339,3.556513994759181,9.047038001469732,5.127590063270237,2.533210156524465e-06,0.04662414500704448,0.8852811268357506,0.12801844364335768,1069244883.1093973,0.0066705523942612475,0.37206861325118856,1.0,0.5059966109705553
1397,1329.2662570985417,7.872687239924207,5.348149948337641,180191878937.97525,0.2440796676414291,4.108839078330099,11.828192849739228,2.016481495861452,2.0782593395662738e-06,0.056121464063928816,0.9442105087875712,0.37929959100721955,1176868894.339667,0.007890557796826082,0.5143756820074823,1.0,0.6949890429529426
1398,1274.6142817762889,7.191856193713028,4.014237483543412,185035951408.87216,0.22960172054958694,4.263519260296351,10.283996283218823,1.9803313456599296,2.3042763049324106e-06,0.14682312432043687,0.7685628599522053,0.5569480199212501,1153542267.1903238,0.007504397745029334,0.42767780579677106,1.0,0.6239906171977392
1399,1385.143495981209,3.9053304794245896,2.0566771350094397,192260765462.0422,0.19727639502023864,3.7400461238211697,13.473521317376331,2.94478486449555,2.271427188111941e-06,0.02988203517747212,0.7675876993115217,0.5097517782960507,923648392.066515,0.005645387127221911,0.2911337987189372,0.9740678332757879,0.5066128011339287
1400,1412.0331650656337,5.909393332512658,4.838853713544912,182033816983.2289,0.28870524478076626,3.6176480507399886,7.492588800261276,5.36754358098532,2.3647244037759873e-06,0.42317520627630445,0.7445332714389974,0.37258152113558274,1199040276.8267877,0.00796298233870707,0.3727659229109843,0.9322992888483211,0.7168873046380152
1401,1250.1125723702849,2.3254642764849405,16.407486131654892,142497253520.5995,0.303176624634836,4.321959356436119,6.7261710631534735,2.00559298872129,2.3617069571742896e-06,0.0640195103706308,0.6263926721083423,0.09576917465442347,592844992.8324889,0.004808514702150543,0.27229592443905526,0.9395663411131758,0.35608236973268464
1402,1250.2857648864954,5.073080530920244,4.334564653079867,183866846431.46762,0.22917662581029377,3.9041122174046143,2.2718593563368406,1.530595555519687,1.9940738014695047e-06,0.8474113916249796,0.19554824159188688,0.6828764199698153,794326592.8683177,0.005016154248415314,0.2956490790068783,0.9978041244071904,0.4869878287033711
1403,1211.0014280800629,8.930776056000768,5.0992030217477655,181091062203.58453,0.25496446464621453,4.930121800105276,2.1285420603375202,0.5,2.547662074438517e-06,0.7120819773968158,0.5884260008945856,0.597929343114504,1337583760.8276598,0.009002124300983523,0.5226292091300688,1.0,0.8204354523045528
1404,1420.9206045196922,4.790722418428517,2.2512467123238826,191536488504.84473,0.2406451828655548,4.761100694394027,10.83924020422103,3.49447061893105,2.1934216894225736e-06,0.7836428431832885,0.05659333160649682,0.42049051453283304,1055988961.9803102,0.006567227828444187,0.41557935105749544,0.8874295253457628,0.6283828075284262
1405,1399.1413582865416,8.556100358278798,10.206106901189463,163091756900.89316,0.27005403194652605,5.166434972551317,7.575952875667399,4.76673504564427,2.338079617455603e-06,0.6174801181894689,0.030706855219926332,0.9270169849826742,1391453071.2743695,0.010491234940561082,0.5778101315990815,0.9229727738114559,0.8401548161125589
1406,1342.3892627249443,6.312280287337249,6.3858220893404,176467893088.12723,0.24420143340603304,5.142156295784346,10.13245921337923,2.294345804038706,2.3845107855038942e-06,0.663877331840974,0.837995639314539,0.7560423036643495,1125309721.5541048,0.0076899082230769845,0.41618846110728897,1.0,0.681429069382816
1407,1453.251134690759,2.726890417921211,7.854527502670888,171263280331.07446,0.243863464381728,3.573797724213294,4.82999920098498,4.970921831672212,2.2952908418304167e-06,0.11341003377823955,0.5405334822700059,0.3648270417489211,774484816.7350723,0.005278844897804471,0.22441723349378057,0.9670075986893328,0.3859497862468146
1408,1441.701045885016,6.229956202281068,8.134909691366651,170278524775.16718,0.22348754855569603,4.6165918030056545,12.503231909997263,5.440017186520942,2.0733240212821953e-06,0.05816764853344836,0.01638776129181374,0.05279419204281266,1031020219.4600453,0.0072713759534139884,0.42704328381509843,0.9895032896542243,0.6911354906533845
1409,1375.6063093190257,5.553849962413571,6.272908802718271,176871235476.92053,0.23480492626280602,4.81083995190271,13.16275566635054,3.479735807153255,2.3270174693081477e-06,0.9892141121971274,0.27271884669448454,0.8003899433780584,1091623533.8824496,0.00742341087413482,0.4959491034586264,0.990048356880217,0.6538618308488903
1410,1460.4813841539776,4.587772016767456,15.319194490193732,146011259894.1747,0.26758067275380365,4.788814923535042,9.52629421418771,4.243863272662909,2.293460462830267e-06,0.3729493616441344,0.6829371639321944,0.4401258462725042,800116642.6381093,0.0065237768661363365,0.252225580420906,0.9349809703161063,0.7150298579011387
1411,1261.7523630110304,2.076673955644633,5.0364374929731515,181318120173.8733,0.26194758877290897,4.845413127577595,5.4230070464489,0.6415494953629388,2.2910844046112064e-06,0.051270019238652265,0.9393571018744026,0.47223372929250484,674977294.632971,0.0042393976409054995,0.2432106362569947,0.9742809225280161,0.20797648652635153
1412,1233.5758858193183,4.750377974625069,13.20045223755087,152974816404.2722,0.24735464146408698,3.3433324328467564,4.386730671503784,1.2510168589558666,2.25403427783069e-06,0.15964599206415542,0.8441035673969944,0.5873525055104969,728347919.1730889,0.005589595890232901,0.4012888686968677,1.0,0.49242715912911766
1413,1280.924883455097,1.654861386156644,3.6062635700227395,186530290898.77008,0.27739152222728747,3.9966029461965524,9.887919241308179,1.296767399569069,2.434812654027009e-06,0.8742059969165047,0.4451242900712745,0.6604648080979809,698202987.061256,0.004266040141824588,0.2579446559837174,1.0,0.25740803836659054
1414,1217.1260568267944,1.8889214625887614,10.668945229328466,161506883190.06723,0.22468586039020347,4.550521593475795,13.217978349643456,0.7865777751447206,2.6235720460238586e-06,0.20579867662713291,0.28557011558641754,0.6086400510232728,581545574.3602849,0.0040809723012156145,0.34467244479710696,1.0,0.24894472546728805
1415,1359.3508584003096,4.743248796394444,1.4190847057830203,194643726543.2639,0.22713302764532636,5.69783488438032,9.425440222519603,2.6231775250454676,2.6543129771207667e-06,0.46704207127146935,0.3101197092070972,0.28136215691402544,1108882250.516691,0.006806079565329748,0.39351525493511413,1.0,0.6290739059333813
1416,1480.9817076884883,3.7484333377161736,5.373938608150017,180098859179.98492,0.2466186050585763,5.420959017364918,12.448411486620847,4.882307129370228,2.4515799364078714e-06,0.667474185998129,0.7336250245592725,0.17790174538078773,962007510.8211539,0.006344018245099939,0.35928642930122434,1.0,0.6566896205397037
