timestamp,location_id,outdoor_temperature_c,outdoor_humidity_pct,solar_radiation_wm2,wind_speed_ms,precipitation_mm
2023-11-18 10:00:00,BLD_00039_outdoor,16.1,23.6,576.9,2.5,0.0
2023-11-18 11:00:00,BLD_00039_outdoor,14.4,22.5,769.4,9.8,0.0
2023-11-18 12:00:00,BLD_00039_outdoor,14.5,33.3,560.5,1.1,0.0
2023-11-18 13:00:00,BLD_00039_outdoor,16.2,17.9,571.3,2.6,0.0
2023-11-18 14:00:00,BLD_00039_outdoor,17.8,25.7,568.7,8.3,0.0
2023-11-18 15:00:00,BLD_00039_outdoor,13.7,34.4,539.3,2.0,0.0
2023-11-18 16:00:00,BLD_00039_outdoor,15.5,14.1,312.7,14.0,0.0
2023-11-18 17:00:00,BLD_00039_outdoor,10.0,18.4,182.3,1.0,0.0
2023-11-18 18:00:00,BLD_00039_outdoor,13.2,37.3,0.0,11.9,0.0
2023-11-18 19:00:00,BLD_00039_outdoor,9.8,36.1,0.0,1.3,0.0
2023-11-18 20:00:00,BLD_00039_outdoor,6.9,10.9,0.0,0.6,0.0
2023-11-18 21:00:00,BLD_00039_outdoor,9.2,39.7,0.0,10.0,0.0
2023-11-18 22:00:00,BLD_00039_outdoor,2.0,35.7,0.0,8.8,0.0
2023-11-18 23:00:00,BLD_00039_outdoor,8.5,10.9,0.0,1.0,0.0
2023-11-19 00:00:00,BLD_00039_outdoor,7.3,17.1,0.0,0.4,0.0
2023-11-19 01:00:00,BLD_00039_outdoor,6.8,23.2,0.0,0.8,0.0
2023-11-19 02:00:00,BLD_00039_outdoor,10.2,23.5,0.0,8.4,0.01
2023-11-19 03:00:00,BLD_00039_outdoor,9.9,21.4,0.0,3.6,0.0
2023-11-19 04:00:00,BLD_00039_outdoor,7.1,15.1,0.0,2.7,0.0
2023-11-19 05:00:00,BLD_00039_outdoor,11.8,13.3,0.0,2.0,0.5
2023-11-19 06:00:00,BLD_00039_outdoor,13.3,27.6,0.0,2.1,0.0
2023-11-19 07:00:00,BLD_00039_outdoor,15.1,10.3,206.0,1.9,0.0
2023-11-19 08:00:00,BLD_00039_outdoor,12.6,29.1,345.0,4.6,0.0
2023-11-19 09:00:00,BLD_00039_outdoor,15.6,39.0,455.4,4.2,0.0
2023-11-19 10:00:00,BLD_00039_outdoor,15.8,19.9,640.8,1.1,0.0
2023-11-19 11:00:00,BLD_00039_outdoor,17.1,28.2,675.4,7.6,0.0
2023-11-19 12:00:00,BLD_00039_outdoor,19.9,36.8,562.3,3.2,0.0
2023-11-19 13:00:00,BLD_00039_outdoor,13.7,31.0,726.4,7.6,0.0
2023-11-19 14:00:00,BLD_00039_outdoor,13.8,21.8,618.4,4.6,7.76
2023-11-19 15:00:00,BLD_00039_outdoor,17.1,22.1,445.3,0.3,0.0
2023-11-19 16:00:00,BLD_00039_outdoor,13.4,25.1,359.1,4.9,0.0
2023-11-19 17:00:00,BLD_00039_outdoor,14.9,25.5,172.9,1.6,0.0
2023-11-19 18:00:00,BLD_00039_outdoor,11.1,12.1,0.0,7.7,0.0
2023-11-19 19:00:00,BLD_00039_outdoor,9.8,21.0,0.0,4.6,0.0
2023-11-19 20:00:00,BLD_00039_outdoor,12.2,32.4,0.0,1.8,0.0
2023-11-19 21:00:00,BLD_00039_outdoor,5.4,12.3,0.0,1.6,0.0
2023-11-19 22:00:00,BLD_00039_outdoor,8.3,18.2,0.0,1.4,0.0
2023-11-19 23:00:00,BLD_00039_outdoor,7.0,13.1,0.0,3.5,0.0
2023-11-20 00:00:00,BLD_00039_outdoor,5.3,37.5,0.0,1.2,0.0
2023-11-20 01:00:00,BLD_00039_outdoor,3.7,23.3,0.0,5.7,0.0
2023-11-20 02:00:00,BLD_00039_outdoor,10.9,39.9,0.0,2.2,0.0
2023-11-20 03:00:00,BLD_00039_outdoor,9.2,14.8,0.0,6.0,0.0
2023-11-20 04:00:00,BLD_00039_outdoor,9.8,35.5,0.0,8.0,0.0
2023-11-20 05:00:00,BLD_00039_outdoor,7.5,21.5,0.0,6.6,0.77
2023-11-20 06:00:00,BLD_00039_outdoor,13.5,30.8,0.0,8.9,0.0
2023-11-20 07:00:00,BLD_00039_outdoor,14.2,31.0,180.2,7.3,0.0
2023-11-20 08:00:00,BLD_00039_outdoor,16.1,23.2,394.3,0.8,0.0
2023-11-20 09:00:00,BLD_00039_outdoor,15.6,12.0,461.2,0.9,0.0
2023-11-20 10:00:00,BLD_00039_outdoor,15.8,31.4,520.0,3.9,0.0
2023-11-20 11:00:00,BLD_00039_outdoor,17.6,27.0,674.9,4.9,0.0
2023-11-20 12:00:00,BLD_00039_outdoor,15.4,14.3,636.0,1.8,0.0
2023-11-20 13:00:00,BLD_00039_outdoor,20.0,14.6,719.5,2.9,0.0
2023-11-20 14:00:00,BLD_00039_outdoor,10.3,12.5,553.2,6.6,0.0
2023-11-20 15:00:00,BLD_00039_outdoor,18.7,14.1,406.1,1.2,0.0
2023-11-20 16:00:00,BLD_00039_outdoor,12.1,34.6,394.0,5.1,0.0
2023-11-20 17:00:00,BLD_00039_outdoor,15.2,16.1,157.9,7.0,0.0
2023-11-20 18:00:00,BLD_00039_outdoor,11.5,10.1,0.0,3.3,0.0
2023-11-20 19:00:00,BLD_00039_outdoor,10.2,39.5,0.0,0.7,0.0
2023-11-20 20:00:00,BLD_00039_outdoor,11.5,25.7,0.0,0.4,0.0
2023-11-20 21:00:00,BLD_00039_outdoor,5.8,14.2,0.0,1.7,0.0
2023-11-20 22:00:00,BLD_00039_outdoor,8.6,39.9,0.0,4.7,0.0
2023-11-20 23:00:00,BLD_00039_outdoor,9.6,20.6,0.0,14.3,0.0
2023-11-21 00:00:00,BLD_00039_outdoor,5.6,38.8,0.0,11.2,0.0
2023-11-21 01:00:00,BLD_00039_outdoor,9.5,26.3,0.0,8.5,0.12
2023-11-21 02:00:00,BLD_00039_outdoor,8.5,34.6,0.0,4.2,0.0
2023-11-21 03:00:00,BLD_00039_outdoor,8.6,21.5,0.0,3.9,0.0
2023-11-21 04:00:00,BLD_00039_outdoor,6.2,25.4,0.0,10.1,0.0
2023-11-21 05:00:00,BLD_00039_outdoor,12.7,30.4,0.0,2.8,0.0
2023-11-21 06:00:00,BLD_00039_outdoor,11.1,33.4,0.0,2.5,0.0
2023-11-21 07:00:00,BLD_00039_outdoor,12.9,24.9,159.9,4.9,0.0
2023-11-21 08:00:00,BLD_00039_outdoor,14.5,26.0,337.7,3.7,0.0
2023-11-21 09:00:00,BLD_00039_outdoor,18.1,25.9,408.6,8.0,1.05
2023-11-21 10:00:00,BLD_00039_outdoor,19.1,20.8,565.0,4.5,0.0
2023-11-21 11:00:00,BLD_00039_outdoor,18.8,18.2,605.9,1.0,0.0
2023-11-21 12:00:00,BLD_00039_outdoor,19.8,31.2,591.6,3.9,0.7
2023-11-21 13:00:00,BLD_00039_outdoor,19.3,36.3,680.1,3.9,0.0
2023-11-21 14:00:00,BLD_00039_outdoor,14.8,18.2,585.2,1.1,0.0
2023-11-21 15:00:00,BLD_00039_outdoor,14.2,31.3,407.4,0.4,0.0
2023-11-21 16:00:00,BLD_00039_outdoor,14.3,11.9,379.6,6.5,0.0
2023-11-21 17:00:00,BLD_00039_outdoor,13.6,28.6,150.1,3.8,0.0
2023-11-21 18:00:00,BLD_00039_outdoor,9.8,28.8,0.0,3.2,0.0
2023-11-21 19:00:00,BLD_00039_outdoor,11.5,20.6,0.0,2.2,1.34
2023-11-21 20:00:00,BLD_00039_outdoor,11.6,28.3,0.0,1.1,0.0
2023-11-21 21:00:00,BLD_00039_outdoor,7.9,25.7,0.0,3.4,0.0
2023-11-21 22:00:00,BLD_00039_outdoor,9.1,33.9,0.0,3.3,0.0
2023-11-21 23:00:00,BLD_00039_outdoor,8.5,36.9,0.0,7.6,0.0
2023-11-22 00:00:00,BLD_00039_outdoor,7.8,30.5,0.0,3.6,0.0
2023-11-22 01:00:00,BLD_00039_outdoor,8.0,20.0,0.0,3.7,0.0
2023-11-22 02:00:00,BLD_00039_outdoor,8.3,22.4,0.0,4.7,0.0
2023-11-22 03:00:00,BLD_00039_outdoor,4.2,29.0,0.0,8.7,0.0
2023-11-22 04:00:00,BLD_00039_outdoor,8.1,15.9,0.0,2.5,0.0
2023-11-22 05:00:00,BLD_00039_outdoor,11.7,14.5,0.0,1.5,0.0
2023-11-22 06:00:00,BLD_00039_outdoor,12.8,12.0,0.0,6.1,0.0
2023-11-22 07:00:00,BLD_00039_outdoor,17.0,30.1,154.6,0.7,0.0
2023-11-22 08:00:00,BLD_00039_outdoor,12.7,22.7,349.1,8.5,0.0
2023-11-22 09:00:00,BLD_00039_outdoor,16.3,18.6,406.8,3.2,0.0
2023-11-22 10:00:00,BLD_00039_outdoor,17.1,14.6,613.4,3.0,0.0
2023-11-22 11:00:00,BLD_00039_outdoor,13.0,13.5,725.5,2.5,0.0
2023-11-22 12:00:00,BLD_00039_outdoor,16.1,35.3,666.8,10.6,0.0
2023-11-22 13:00:00,BLD_00039_outdoor,19.5,11.5,692.6,6.6,0.0
2023-11-22 14:00:00,BLD_00039_outdoor,18.4,12.2,494.4,3.5,0.0
2023-11-22 15:00:00,BLD_00039_outdoor,15.0,27.0,560.8,1.4,0.78
2023-11-22 16:00:00,BLD_00039_outdoor,13.0,15.4,375.2,1.5,0.0
2023-11-22 17:00:00,BLD_00039_outdoor,13.0,18.8,179.0,3.9,0.0
2023-11-22 18:00:00,BLD_00039_outdoor,11.9,30.1,0.0,10.6,0.0
2023-11-22 19:00:00,BLD_00039_outdoor,10.4,24.1,0.0,7.8,0.0
2023-11-22 20:00:00,BLD_00039_outdoor,11.1,10.5,0.0,1.5,0.0
2023-11-22 21:00:00,BLD_00039_outdoor,9.6,34.1,0.0,2.2,0.0
2023-11-22 22:00:00,BLD_00039_outdoor,7.6,16.0,0.0,2.4,0.0
2023-11-22 23:00:00,BLD_00039_outdoor,5.6,27.0,0.0,7.3,0.0
2023-11-23 00:00:00,BLD_00039_outdoor,7.4,35.3,0.0,2.1,0.0
2023-11-23 01:00:00,BLD_00039_outdoor,8.4,39.6,0.0,0.6,2.79
2023-11-23 02:00:00,BLD_00039_outdoor,9.8,16.2,0.0,2.2,0.0
2023-11-23 03:00:00,BLD_00039_outdoor,14.2,15.8,0.0,5.4,0.0
2023-11-23 04:00:00,BLD_00039_outdoor,7.6,34.0,0.0,10.6,0.0
2023-11-23 05:00:00,BLD_00039_outdoor,11.1,12.3,0.0,0.9,0.0
2023-11-23 06:00:00,BLD_00039_outdoor,14.2,26.5,0.0,1.7,0.0
2023-11-23 07:00:00,BLD_00039_outdoor,9.0,24.1,150.1,1.1,0.0
2023-11-23 08:00:00,BLD_00039_outdoor,13.9,28.9,294.2,6.9,0.0
2023-11-23 09:00:00,BLD_00039_outdoor,16.3,23.7,399.4,11.2,0.0
2023-11-23 10:00:00,BLD_00039_outdoor,17.2,24.0,521.1,4.0,0.0
2023-11-23 11:00:00,BLD_00039_outdoor,19.9,29.8,554.2,2.4,0.0
2023-11-23 12:00:00,BLD_00039_outdoor,18.0,22.7,718.4,5.2,0.0
2023-11-23 13:00:00,BLD_00039_outdoor,18.0,36.3,649.9,5.6,0.0
2023-11-23 14:00:00,BLD_00039_outdoor,16.2,16.3,549.3,6.6,0.49
2023-11-23 15:00:00,BLD_00039_outdoor,15.1,20.5,416.2,5.3,0.0
2023-11-23 16:00:00,BLD_00039_outdoor,12.6,28.5,335.2,3.7,0.0
2023-11-23 17:00:00,BLD_00039_outdoor,16.5,32.5,186.4,1.4,0.0
2023-11-23 18:00:00,BLD_00039_outdoor,12.6,20.4,0.0,4.8,0.0
2023-11-23 19:00:00,BLD_00039_outdoor,10.3,33.9,0.0,3.7,0.0
2023-11-23 20:00:00,BLD_00039_outdoor,11.3,14.9,0.0,1.9,0.0
2023-11-23 21:00:00,BLD_00039_outdoor,8.4,20.3,0.0,3.9,0.0
2023-11-23 22:00:00,BLD_00039_outdoor,7.6,23.1,0.0,4.4,0.0
2023-11-23 23:00:00,BLD_00039_outdoor,4.6,18.8,0.0,3.1,0.0
2023-11-24 00:00:00,BLD_00039_outdoor,7.8,26.9,0.0,7.4,0.0
2023-11-24 01:00:00,BLD_00039_outdoor,7.3,30.7,0.0,1.2,0.0
2023-11-24 02:00:00,BLD_00039_outdoor,6.6,29.9,0.0,2.0,0.0
2023-11-24 03:00:00,BLD_00039_outdoor,7.5,19.0,0.0,6.6,0.0
2023-11-24 04:00:00,BLD_00039_outdoor,6.5,16.7,0.0,3.5,0.0
2023-11-24 05:00:00,BLD_00039_outdoor,12.6,14.1,0.0,5.5,0.0
2023-11-24 06:00:00,BLD_00039_outdoor,7.7,13.2,0.0,3.2,0.0
2023-11-24 07:00:00,BLD_00039_outdoor,14.5,12.1,186.7,1.7,0.0
2023-11-24 08:00:00,BLD_00039_outdoor,13.0,26.9,313.4,6.6,0.0
2023-11-24 09:00:00,BLD_00039_outdoor,13.4,12.6,421.9,2.7,0.0
2023-11-24 10:00:00,BLD_00039_outdoor,14.0,38.9,493.8,2.7,0.0
2023-11-24 11:00:00,BLD_00039_outdoor,15.7,33.6,622.7,4.2,0.0
2023-11-24 12:00:00,BLD_00039_outdoor,16.9,25.5,781.6,1.4,0.0
2023-11-24 13:00:00,BLD_00039_outdoor,16.2,37.9,546.2,3.5,0.0
2023-11-24 14:00:00,BLD_00039_outdoor,13.3,40.0,639.9,0.7,0.0
2023-11-24 15:00:00,BLD_00039_outdoor,16.7,31.7,457.3,2.2,0.0
2023-11-24 16:00:00,BLD_00039_outdoor,13.3,14.7,365.7,0.8,0.0
2023-11-24 17:00:00,BLD_00039_outdoor,12.6,30.3,204.9,1.1,0.0
2023-11-24 18:00:00,BLD_00039_outdoor,9.2,20.3,0.0,3.2,0.0
2023-11-24 19:00:00,BLD_00039_outdoor,13.9,32.5,0.0,2.4,0.0
2023-11-24 20:00:00,BLD_00039_outdoor,13.1,36.0,0.0,1.6,0.0
2023-11-24 21:00:00,BLD_00039_outdoor,4.2,22.0,0.0,5.2,0.0
2023-11-24 22:00:00,BLD_00039_outdoor,7.4,19.9,0.0,3.6,0.0
2023-11-24 23:00:00,BLD_00039_outdoor,3.2,33.3,0.0,2.4,0.0
2023-11-25 00:00:00,BLD_00039_outdoor,7.1,35.7,0.0,1.0,0.0
2023-11-25 01:00:00,BLD_00039_outdoor,6.4,24.1,0.0,3.2,0.0
2023-11-25 02:00:00,BLD_00039_outdoor,9.1,37.8,0.0,0.7,0.0
2023-11-25 03:00:00,BLD_00039_outdoor,11.9,31.5,0.0,8.6,0.0
2023-11-25 04:00:00,BLD_00039_outdoor,12.2,14.7,0.0,6.7,0.0
2023-11-25 05:00:00,BLD_00039_outdoor,12.1,11.6,0.0,1.0,0.0
2023-11-25 06:00:00,BLD_00039_outdoor,15.4,32.9,0.0,3.4,0.0
2023-11-25 07:00:00,BLD_00039_outdoor,12.0,21.3,158.4,1.2,0.0
2023-11-25 08:00:00,BLD_00039_outdoor,16.1,28.6,372.7,11.1,0.0
2023-11-25 09:00:00,BLD_00039_outdoor,21.7,15.2,446.8,1.2,0.0
2023-11-25 10:00:00,BLD_00039_outdoor,16.6,23.9,494.6,3.6,0.0
2023-11-25 11:00:00,BLD_00039_outdoor,17.8,16.1,679.3,6.4,0.0
2023-11-25 12:00:00,BLD_00039_outdoor,14.7,22.5,799.9,1.1,0.0
2023-11-25 13:00:00,BLD_00039_outdoor,15.1,38.4,682.0,3.5,0.0
2023-11-25 14:00:00,BLD_00039_outdoor,14.4,25.2,650.8,11.8,0.0
2023-11-25 15:00:00,BLD_00039_outdoor,12.0,11.7,498.7,1.1,0.0
2023-11-25 16:00:00,BLD_00039_outdoor,15.9,29.4,326.6,0.6,0.0
2023-11-25 17:00:00,BLD_00039_outdoor,10.9,24.8,206.2,2.8,0.66
2023-11-25 18:00:00,BLD_00039_outdoor,13.9,33.1,0.0,2.4,0.0
2023-11-25 19:00:00,BLD_00039_outdoor,10.7,35.5,0.0,1.1,0.0
2023-11-25 20:00:00,BLD_00039_outdoor,9.1,28.1,0.0,2.8,0.0
2023-11-25 21:00:00,BLD_00039_outdoor,10.6,17.8,0.0,5.4,0.0
2023-11-25 22:00:00,BLD_00039_outdoor,7.3,25.7,0.0,2.2,0.0
2023-11-25 23:00:00,BLD_00039_outdoor,7.0,14.9,0.0,6.4,0.0
2023-11-26 00:00:00,BLD_00039_outdoor,5.6,23.1,0.0,2.6,7.64
2023-11-26 01:00:00,BLD_00039_outdoor,11.5,17.9,0.0,3.2,0.0
2023-11-26 02:00:00,BLD_00039_outdoor,6.9,10.1,0.0,4.7,0.0
2023-11-26 03:00:00,BLD_00039_outdoor,4.4,18.2,0.0,1.4,0.0
2023-11-26 04:00:00,BLD_00039_outdoor,9.7,35.9,0.0,2.5,0.0
2023-11-26 05:00:00,BLD_00039_outdoor,8.9,16.7,0.0,4.2,0.0
2023-11-26 06:00:00,BLD_00039_outdoor,11.0,21.2,0.0,7.6,0.0
2023-11-26 07:00:00,BLD_00039_outdoor,13.2,10.7,162.0,2.3,0.0
2023-11-26 08:00:00,BLD_00039_outdoor,9.5,35.7,338.9,2.0,0.0
2023-11-26 09:00:00,BLD_00039_outdoor,17.8,37.2,442.1,4.7,0.0
2023-11-26 10:00:00,BLD_00039_outdoor,16.0,25.6,561.0,3.7,0.0
2023-11-26 11:00:00,BLD_00039_outdoor,16.1,27.4,703.1,2.0,0.0
2023-11-26 12:00:00,BLD_00039_outdoor,15.8,32.4,575.5,3.6,0.0
2023-11-26 13:00:00,BLD_00039_outdoor,18.8,10.6,617.1,1.0,0.0
2023-11-26 14:00:00,BLD_00039_outdoor,20.2,27.5,576.7,3.2,0.0
2023-11-26 15:00:00,BLD_00039_outdoor,13.6,10.5,540.3,9.6,0.0
2023-11-26 16:00:00,BLD_00039_outdoor,14.0,21.4,327.5,11.9,0.0
2023-11-26 17:00:00,BLD_00039_outdoor,13.3,27.5,194.6,1.3,2.29
2023-11-26 18:00:00,BLD_00039_outdoor,14.6,16.5,0.0,7.0,1.88
2023-11-26 19:00:00,BLD_00039_outdoor,8.9,27.4,0.0,3.1,1.68
2023-11-26 20:00:00,BLD_00039_outdoor,9.7,33.4,0.0,5.6,0.0
2023-11-26 21:00:00,BLD_00039_outdoor,10.9,29.7,0.0,2.6,0.0
2023-11-26 22:00:00,BLD_00039_outdoor,6.0,36.5,0.0,8.3,0.0
2023-11-26 23:00:00,BLD_00039_outdoor,5.2,14.3,0.0,4.5,0.0
2023-11-27 00:00:00,BLD_00039_outdoor,9.1,13.1,0.0,7.4,0.0
2023-11-27 01:00:00,BLD_00039_outdoor,8.2,12.2,0.0,3.1,0.0
2023-11-27 02:00:00,BLD_00039_outdoor,6.6,32.2,0.0,3.9,0.0
2023-11-27 03:00:00,BLD_00039_outdoor,7.3,11.7,0.0,5.1,0.0
2023-11-27 04:00:00,BLD_00039_outdoor,10.2,19.9,0.0,2.6,0.0
2023-11-27 05:00:00,BLD_00039_outdoor,9.4,16.2,0.0,9.7,0.0
2023-11-27 06:00:00,BLD_00039_outdoor,16.6,39.0,0.0,4.1,0.0
2023-11-27 07:00:00,BLD_00039_outdoor,13.0,36.4,197.5,1.1,0.0
2023-11-27 08:00:00,BLD_00039_outdoor,16.3,27.4,348.4,1.7,0.0
2023-11-27 09:00:00,BLD_00039_outdoor,15.8,18.3,447.7,3.6,0.0
2023-11-27 10:00:00,BLD_00039_outdoor,15.8,35.5,513.4,4.3,1.09
2023-11-27 11:00:00,BLD_00039_outdoor,14.2,11.2,692.6,7.1,0.0
2023-11-27 12:00:00,BLD_00039_outdoor,18.0,10.2,592.1,3.2,0.0
2023-11-27 13:00:00,BLD_00039_outdoor,17.5,31.7,677.4,6.5,0.0
2023-11-27 14:00:00,BLD_00039_outdoor,12.9,34.3,582.5,2.8,0.0
2023-11-27 15:00:00,BLD_00039_outdoor,15.6,28.6,448.3,4.6,0.0
2023-11-27 16:00:00,BLD_00039_outdoor,15.0,34.1,350.1,1.3,0.0
2023-11-27 17:00:00,BLD_00039_outdoor,9.9,16.6,175.6,5.6,0.0
2023-11-27 18:00:00,BLD_00039_outdoor,13.3,16.2,0.0,8.2,1.01
2023-11-27 19:00:00,BLD_00039_outdoor,9.9,18.1,0.0,1.7,0.0
2023-11-27 20:00:00,BLD_00039_outdoor,10.1,36.1,0.0,3.5,0.0
2023-11-27 21:00:00,BLD_00039_outdoor,8.7,24.7,0.0,1.8,0.0
2023-11-27 22:00:00,BLD_00039_outdoor,9.0,35.6,0.0,4.3,0.61
2023-11-27 23:00:00,BLD_00039_outdoor,8.0,26.0,0.0,8.5,0.0
2023-11-28 00:00:00,BLD_00039_outdoor,5.2,20.2,0.0,0.3,0.0
2023-11-28 01:00:00,BLD_00039_outdoor,7.6,20.6,0.0,2.2,0.0
2023-11-28 02:00:00,BLD_00039_outdoor,7.9,38.5,0.0,2.0,0.0
2023-11-28 03:00:00,BLD_00039_outdoor,9.0,16.4,0.0,3.4,0.0
2023-11-28 04:00:00,BLD_00039_outdoor,8.8,25.3,0.0,0.9,0.0
2023-11-28 05:00:00,BLD_00039_outdoor,12.0,39.7,0.0,0.8,0.0
2023-11-28 06:00:00,BLD_00039_outdoor,8.9,20.4,0.0,3.7,0.0
2023-11-28 07:00:00,BLD_00039_outdoor,11.2,29.5,203.9,1.6,1.88
2023-11-28 08:00:00,BLD_00039_outdoor,12.8,27.9,338.5,1.5,0.0
2023-11-28 09:00:00,BLD_00039_outdoor,11.3,18.3,563.7,5.2,0.0
2023-11-28 10:00:00,BLD_00039_outdoor,17.8,16.1,671.3,3.1,0.0
2023-11-28 11:00:00,BLD_00039_outdoor,16.3,22.5,752.4,15.4,0.0
2023-11-28 12:00:00,BLD_00039_outdoor,14.0,25.5,733.3,5.8,0.0
2023-11-28 13:00:00,BLD_00039_outdoor,15.0,23.4,754.8,15.3,0.0
2023-11-28 14:00:00,BLD_00039_outdoor,15.9,33.9,586.3,2.7,0.0
2023-11-28 15:00:00,BLD_00039_outdoor,15.7,32.2,490.2,2.6,0.0
2023-11-28 16:00:00,BLD_00039_outdoor,15.8,28.4,287.1,0.3,0.0
2023-11-28 17:00:00,BLD_00039_outdoor,14.6,25.7,151.5,0.4,0.0
2023-11-28 18:00:00,BLD_00039_outdoor,8.8,18.0,0.0,4.5,0.0
2023-11-28 19:00:00,BLD_00039_outdoor,11.0,34.7,0.0,3.0,1.81
2023-11-28 20:00:00,BLD_00039_outdoor,8.8,32.8,0.0,6.5,0.0
2023-11-28 21:00:00,BLD_00039_outdoor,9.9,32.8,0.0,1.7,0.0
2023-11-28 22:00:00,BLD_00039_outdoor,8.0,27.8,0.0,5.0,0.0
2023-11-28 23:00:00,BLD_00039_outdoor,6.1,32.0,0.0,3.7,0.0
2023-11-29 00:00:00,BLD_00039_outdoor,6.8,33.6,0.0,1.6,0.21
2023-11-29 01:00:00,BLD_00039_outdoor,9.5,17.4,0.0,4.0,0.0
2023-11-29 02:00:00,BLD_00039_outdoor,4.3,34.7,0.0,2.9,0.0
2023-11-29 03:00:00,BLD_00039_outdoor,8.4,37.1,0.0,1.3,0.0
2023-11-29 04:00:00,BLD_00039_outdoor,11.4,21.1,0.0,3.0,0.0
2023-11-29 05:00:00,BLD_00039_outdoor,6.3,29.1,0.0,1.5,0.0
2023-11-29 06:00:00,BLD_00039_outdoor,11.8,20.6,0.0,11.2,0.0
2023-11-29 07:00:00,BLD_00039_outdoor,12.9,30.1,160.7,1.9,0.0
2023-11-29 08:00:00,BLD_00039_outdoor,12.8,10.7,357.5,6.2,0.0
2023-11-29 09:00:00,BLD_00039_outdoor,15.0,13.3,479.0,0.6,0.0
2023-11-29 10:00:00,BLD_00039_outdoor,14.5,38.5,617.8,2.6,0.0
2023-11-29 11:00:00,BLD_00039_outdoor,15.9,28.9,606.1,2.6,0.0
2023-11-29 12:00:00,BLD_00039_outdoor,15.8,25.2,748.9,0.7,0.0
2023-11-29 13:00:00,BLD_00039_outdoor,19.0,39.9,635.6,3.9,0.0
2023-11-29 14:00:00,BLD_00039_outdoor,17.7,35.7,562.5,11.7,0.0
2023-11-29 15:00:00,BLD_00039_outdoor,13.9,34.6,547.7,1.8,0.0
2023-11-29 16:00:00,BLD_00039_outdoor,17.0,29.5,290.1,0.7,0.0
2023-11-29 17:00:00,BLD_00039_outdoor,13.8,32.9,152.4,3.0,0.0
2023-11-29 18:00:00,BLD_00039_outdoor,16.2,23.8,0.0,2.3,0.0
2023-11-29 19:00:00,BLD_00039_outdoor,14.2,20.8,0.0,3.5,0.0
2023-11-29 20:00:00,BLD_00039_outdoor,12.8,35.0,0.0,4.1,0.0
2023-11-29 21:00:00,BLD_00039_outdoor,8.8,39.6,0.0,0.5,0.0
2023-11-29 22:00:00,BLD_00039_outdoor,7.7,31.7,0.0,2.5,0.0
2023-11-29 23:00:00,BLD_00039_outdoor,6.1,21.0,0.0,7.8,0.0
2023-11-30 00:00:00,BLD_00039_outdoor,9.2,21.5,0.0,2.9,0.0
2023-11-30 01:00:00,BLD_00039_outdoor,8.6,16.9,0.0,1.5,0.0
2023-11-30 02:00:00,BLD_00039_outdoor,6.8,18.3,0.0,3.0,0.0
2023-11-30 03:00:00,BLD_00039_outdoor,9.5,21.0,0.0,2.3,0.0
2023-11-30 04:00:00,BLD_00039_outdoor,9.6,13.1,0.0,2.5,0.0
2023-11-30 05:00:00,BLD_00039_outdoor,9.3,31.6,0.0,0.8,0.0
2023-11-30 06:00:00,BLD_00039_outdoor,12.8,39.8,0.0,3.3,0.0
2023-11-30 07:00:00,BLD_00039_outdoor,10.8,31.5,159.2,11.5,0.0
2023-11-30 08:00:00,BLD_00039_outdoor,13.5,25.3,312.7,5.1,0.0
2023-11-30 09:00:00,BLD_00039_outdoor,15.5,16.0,502.8,0.4,0.0
2023-11-30 10:00:00,BLD_00039_outdoor,17.0,18.0,534.1,10.3,0.0
2023-11-30 11:00:00,BLD_00039_outdoor,18.3,37.6,609.6,0.9,0.0
2023-11-30 12:00:00,BLD_00039_outdoor,16.4,38.3,742.8,2.6,0.0
2023-11-30 13:00:00,BLD_00039_outdoor,15.1,11.3,764.3,1.9,13.34
2023-11-30 14:00:00,BLD_00039_outdoor,20.3,27.7,502.8,6.3,0.0
2023-11-30 15:00:00,BLD_00039_outdoor,11.5,23.1,525.7,6.2,0.0
2023-11-30 16:00:00,BLD_00039_outdoor,12.9,39.5,360.9,5.8,0.0
2023-11-30 17:00:00,BLD_00039_outdoor,11.7,14.7,166.4,1.9,0.0
2023-11-30 18:00:00,BLD_00039_outdoor,12.8,15.7,0.0,7.8,2.78
2023-11-30 19:00:00,BLD_00039_outdoor,11.1,36.4,0.0,0.9,0.0
2023-11-30 20:00:00,BLD_00039_outdoor,12.6,25.5,0.0,4.2,0.0
2023-11-30 21:00:00,BLD_00039_outdoor,8.7,35.5,0.0,2.9,0.0
2023-11-30 22:00:00,BLD_00039_outdoor,11.5,38.7,0.0,2.9,0.0
2023-11-30 23:00:00,BLD_00039_outdoor,6.9,26.2,0.0,7.7,0.0
2023-12-01 00:00:00,BLD_00039_outdoor,1.2,24.1,0.0,3.5,0.0
2023-12-01 01:00:00,BLD_00039_outdoor,6.9,20.9,0.0,3.5,1.87
2023-12-01 02:00:00,BLD_00039_outdoor,6.2,12.5,0.0,2.3,0.0
2023-12-01 03:00:00,BLD_00039_outdoor,5.4,31.9,0.0,4.4,1.2
2023-12-01 04:00:00,BLD_00039_outdoor,7.0,13.7,0.0,4.6,0.0
2023-12-01 05:00:00,BLD_00039_outdoor,8.6,31.9,0.0,5.2,0.0
2023-12-01 06:00:00,BLD_00039_outdoor,11.4,34.4,0.0,1.1,0.0
