timestamp,building_id,occupancy_count,occupancy_rate,max_occupancy
2023-07-28 04:00:00,BLD_00065,39,0.09,435
2023-07-28 05:00:00,BLD_00065,0,0.0,435
2023-07-28 06:00:00,BLD_00065,110,0.253,435
2023-07-28 07:00:00,BLD_00065,213,0.49,435
2023-07-28 08:00:00,BLD_00065,330,0.759,435
2023-07-28 09:00:00,BLD_00065,311,0.715,435
2023-07-28 10:00:00,BLD_00065,312,0.717,435
2023-07-28 11:00:00,BLD_00065,361,0.83,435
2023-07-28 12:00:00,BLD_00065,236,0.543,435
2023-07-28 13:00:00,BLD_00065,306,0.703,435
2023-07-28 14:00:00,BLD_00065,355,0.816,435
2023-07-28 15:00:00,BLD_00065,383,0.88,435
2023-07-28 16:00:00,BLD_00065,368,0.846,435
2023-07-28 17:00:00,BLD_00065,365,0.839,435
2023-07-28 18:00:00,BLD_00065,173,0.398,435
2023-07-28 19:00:00,BLD_00065,66,0.152,435
2023-07-28 20:00:00,BLD_00065,60,0.138,435
2023-07-28 21:00:00,BLD_00065,13,0.03,435
2023-07-28 22:00:00,BLD_00065,23,0.053,435
2023-07-28 23:00:00,BLD_00065,31,0.071,435
2023-07-29 00:00:00,BLD_00065,29,0.067,435
2023-07-29 01:00:00,BLD_00065,25,0.057,435
2023-07-29 02:00:00,BLD_00065,7,0.016,435
2023-07-29 03:00:00,BLD_00065,0,0.0,435
2023-07-29 04:00:00,BLD_00065,47,0.108,435
2023-07-29 05:00:00,BLD_00065,24,0.055,435
2023-07-29 06:00:00,BLD_00065,18,0.041,435
2023-07-29 07:00:00,BLD_00065,34,0.078,435
2023-07-29 08:00:00,BLD_00065,62,0.143,435
2023-07-29 09:00:00,BLD_00065,59,0.136,435
2023-07-29 10:00:00,BLD_00065,21,0.048,435
2023-07-29 11:00:00,BLD_00065,47,0.108,435
2023-07-29 12:00:00,BLD_00065,26,0.06,435
2023-07-29 13:00:00,BLD_00065,28,0.064,435
2023-07-29 14:00:00,BLD_00065,57,0.131,435
2023-07-29 15:00:00,BLD_00065,54,0.124,435
2023-07-29 16:00:00,BLD_00065,41,0.094,435
2023-07-29 17:00:00,BLD_00065,7,0.016,435
2023-07-29 18:00:00,BLD_00065,21,0.048,435
2023-07-29 19:00:00,BLD_00065,0,0.0,435
2023-07-29 20:00:00,BLD_00065,44,0.101,435
2023-07-29 21:00:00,BLD_00065,12,0.028,435
2023-07-29 22:00:00,BLD_00065,0,0.0,435
2023-07-29 23:00:00,BLD_00065,14,0.032,435
2023-07-30 00:00:00,BLD_00065,29,0.067,435
2023-07-30 01:00:00,BLD_00065,44,0.101,435
2023-07-30 02:00:00,BLD_00065,49,0.113,435
2023-07-30 03:00:00,BLD_00065,1,0.002,435
2023-07-30 04:00:00,BLD_00065,11,0.025,435
2023-07-30 05:00:00,BLD_00065,9,0.021,435
2023-07-30 06:00:00,BLD_00065,0,0.0,435
2023-07-30 07:00:00,BLD_00065,4,0.009,435
2023-07-30 08:00:00,BLD_00065,36,0.083,435
2023-07-30 09:00:00,BLD_00065,24,0.055,435
2023-07-30 10:00:00,BLD_00065,78,0.179,435
2023-07-30 11:00:00,BLD_00065,59,0.136,435
2023-07-30 12:00:00,BLD_00065,45,0.103,435
2023-07-30 13:00:00,BLD_00065,44,0.101,435
2023-07-30 14:00:00,BLD_00065,34,0.078,435
2023-07-30 15:00:00,BLD_00065,70,0.161,435
2023-07-30 16:00:00,BLD_00065,71,0.163,435
2023-07-30 17:00:00,BLD_00065,35,0.08,435
2023-07-30 18:00:00,BLD_00065,0,0.0,435
2023-07-30 19:00:00,BLD_00065,46,0.106,435
2023-07-30 20:00:00,BLD_00065,2,0.005,435
2023-07-30 21:00:00,BLD_00065,54,0.124,435
2023-07-30 22:00:00,BLD_00065,13,0.03,435
2023-07-30 23:00:00,BLD_00065,16,0.037,435
2023-07-31 00:00:00,BLD_00065,57,0.131,435
2023-07-31 01:00:00,BLD_00065,44,0.101,435
2023-07-31 02:00:00,BLD_00065,0,0.0,435
2023-07-31 03:00:00,BLD_00065,10,0.023,435
2023-07-31 04:00:00,BLD_00065,17,0.039,435
2023-07-31 05:00:00,BLD_00065,9,0.021,435
2023-07-31 06:00:00,BLD_00065,103,0.237,435
2023-07-31 07:00:00,BLD_00065,188,0.432,435
2023-07-31 08:00:00,BLD_00065,333,0.766,435
2023-07-31 09:00:00,BLD_00065,358,0.823,435
2023-07-31 10:00:00,BLD_00065,287,0.66,435
2023-07-31 11:00:00,BLD_00065,367,0.844,435
2023-07-31 12:00:00,BLD_00065,267,0.614,435
2023-07-31 13:00:00,BLD_00065,338,0.777,435
2023-07-31 14:00:00,BLD_00065,380,0.874,435
2023-07-31 15:00:00,BLD_00065,279,0.641,435
2023-07-31 16:00:00,BLD_00065,332,0.763,435
2023-07-31 17:00:00,BLD_00065,297,0.683,435
2023-07-31 18:00:00,BLD_00065,197,0.453,435
2023-07-31 19:00:00,BLD_00065,83,0.191,435
2023-07-31 20:00:00,BLD_00065,111,0.255,435
2023-07-31 21:00:00,BLD_00065,32,0.074,435
2023-07-31 22:00:00,BLD_00065,31,0.071,435
2023-07-31 23:00:00,BLD_00065,55,0.126,435
2023-08-01 00:00:00,BLD_00065,0,0.0,435
2023-08-01 01:00:00,BLD_00065,17,0.039,435
2023-08-01 02:00:00,BLD_00065,0,0.0,435
2023-08-01 03:00:00,BLD_00065,13,0.03,435
2023-08-01 04:00:00,BLD_00065,55,0.126,435
2023-08-01 05:00:00,BLD_00065,0,0.0,435
2023-08-01 06:00:00,BLD_00065,85,0.195,435
2023-08-01 07:00:00,BLD_00065,219,0.503,435
2023-08-01 08:00:00,BLD_00065,332,0.763,435
2023-08-01 09:00:00,BLD_00065,309,0.71,435
2023-08-01 10:00:00,BLD_00065,332,0.763,435
2023-08-01 11:00:00,BLD_00065,346,0.795,435
2023-08-01 12:00:00,BLD_00065,271,0.623,435
2023-08-01 13:00:00,BLD_00065,350,0.805,435
2023-08-01 14:00:00,BLD_00065,342,0.786,435
2023-08-01 15:00:00,BLD_00065,326,0.749,435
2023-08-01 16:00:00,BLD_00065,281,0.646,435
2023-08-01 17:00:00,BLD_00065,312,0.717,435
2023-08-01 18:00:00,BLD_00065,197,0.453,435
2023-08-01 19:00:00,BLD_00065,108,0.248,435
2023-08-01 20:00:00,BLD_00065,107,0.246,435
2023-08-01 21:00:00,BLD_00065,12,0.028,435
2023-08-01 22:00:00,BLD_00065,36,0.083,435
2023-08-01 23:00:00,BLD_00065,34,0.078,435
2023-08-02 00:00:00,BLD_00065,28,0.064,435
2023-08-02 01:00:00,BLD_00065,44,0.101,435
2023-08-02 02:00:00,BLD_00065,38,0.087,435
2023-08-02 03:00:00,BLD_00065,45,0.103,435
2023-08-02 04:00:00,BLD_00065,40,0.092,435
2023-08-02 05:00:00,BLD_00065,0,0.0,435
2023-08-02 06:00:00,BLD_00065,120,0.276,435
2023-08-02 07:00:00,BLD_00065,206,0.474,435
2023-08-02 08:00:00,BLD_00065,374,0.86,435
2023-08-02 09:00:00,BLD_00065,399,0.917,435
2023-08-02 10:00:00,BLD_00065,314,0.722,435
2023-08-02 11:00:00,BLD_00065,356,0.818,435
2023-08-02 12:00:00,BLD_00065,273,0.628,435
2023-08-02 13:00:00,BLD_00065,350,0.805,435
2023-08-02 14:00:00,BLD_00065,293,0.674,435
2023-08-02 15:00:00,BLD_00065,353,0.811,435
2023-08-02 16:00:00,BLD_00065,360,0.828,435
2023-08-02 17:00:00,BLD_00065,330,0.759,435
2023-08-02 18:00:00,BLD_00065,194,0.446,435
2023-08-02 19:00:00,BLD_00065,79,0.182,435
2023-08-02 20:00:00,BLD_00065,80,0.184,435
2023-08-02 21:00:00,BLD_00065,13,0.03,435
2023-08-02 22:00:00,BLD_00065,27,0.062,435
2023-08-02 23:00:00,BLD_00065,0,0.0,435
2023-08-03 00:00:00,BLD_00065,60,0.138,435
2023-08-03 01:00:00,BLD_00065,17,0.039,435
2023-08-03 02:00:00,BLD_00065,0,0.0,435
2023-08-03 03:00:00,BLD_00065,15,0.034,435
2023-08-03 04:00:00,BLD_00065,31,0.071,435
2023-08-03 05:00:00,BLD_00065,70,0.161,435
2023-08-03 06:00:00,BLD_00065,99,0.228,435
2023-08-03 07:00:00,BLD_00065,242,0.556,435
2023-08-03 08:00:00,BLD_00065,344,0.791,435
2023-08-03 09:00:00,BLD_00065,374,0.86,435
2023-08-03 10:00:00,BLD_00065,337,0.775,435
2023-08-03 11:00:00,BLD_00065,347,0.798,435
2023-08-03 12:00:00,BLD_00065,258,0.593,435
2023-08-03 13:00:00,BLD_00065,396,0.91,435
2023-08-03 14:00:00,BLD_00065,310,0.713,435
2023-08-03 15:00:00,BLD_00065,295,0.678,435
2023-08-03 16:00:00,BLD_00065,296,0.68,435
2023-08-03 17:00:00,BLD_00065,321,0.738,435
2023-08-03 18:00:00,BLD_00065,220,0.506,435
2023-08-03 19:00:00,BLD_00065,86,0.198,435
2023-08-03 20:00:00,BLD_00065,99,0.228,435
2023-08-03 21:00:00,BLD_00065,65,0.149,435
2023-08-03 22:00:00,BLD_00065,18,0.041,435
2023-08-03 23:00:00,BLD_00065,23,0.053,435
2023-08-04 00:00:00,BLD_00065,10,0.023,435
2023-08-04 01:00:00,BLD_00065,0,0.0,435
2023-08-04 02:00:00,BLD_00065,2,0.005,435
2023-08-04 03:00:00,BLD_00065,53,0.122,435
2023-08-04 04:00:00,BLD_00065,30,0.069,435
2023-08-04 05:00:00,BLD_00065,0,0.0,435
2023-08-04 06:00:00,BLD_00065,78,0.179,435
2023-08-04 07:00:00,BLD_00065,194,0.446,435
2023-08-04 08:00:00,BLD_00065,366,0.841,435
2023-08-04 09:00:00,BLD_00065,326,0.749,435
2023-08-04 10:00:00,BLD_00065,355,0.816,435
2023-08-04 11:00:00,BLD_00065,310,0.713,435
2023-08-04 12:00:00,BLD_00065,236,0.543,435
2023-08-04 13:00:00,BLD_00065,373,0.857,435
2023-08-04 14:00:00,BLD_00065,329,0.756,435
2023-08-04 15:00:00,BLD_00065,371,0.853,435
2023-08-04 16:00:00,BLD_00065,324,0.745,435
2023-08-04 17:00:00,BLD_00065,349,0.802,435
2023-08-04 18:00:00,BLD_00065,223,0.513,435
2023-08-04 19:00:00,BLD_00065,84,0.193,435
2023-08-04 20:00:00,BLD_00065,85,0.195,435
2023-08-04 21:00:00,BLD_00065,0,0.0,435
2023-08-04 22:00:00,BLD_00065,32,0.074,435
2023-08-04 23:00:00,BLD_00065,0,0.0,435
2023-08-05 00:00:00,BLD_00065,27,0.062,435
2023-08-05 01:00:00,BLD_00065,0,0.0,435
2023-08-05 02:00:00,BLD_00065,27,0.062,435
2023-08-05 03:00:00,BLD_00065,71,0.163,435
2023-08-05 04:00:00,BLD_00065,0,0.0,435
2023-08-05 05:00:00,BLD_00065,51,0.117,435
2023-08-05 06:00:00,BLD_00065,0,0.0,435
2023-08-05 07:00:00,BLD_00065,29,0.067,435
2023-08-05 08:00:00,BLD_00065,32,0.074,435
2023-08-05 09:00:00,BLD_00065,56,0.129,435
2023-08-05 10:00:00,BLD_00065,19,0.044,435
2023-08-05 11:00:00,BLD_00065,75,0.172,435
2023-08-05 12:00:00,BLD_00065,39,0.09,435
2023-08-05 13:00:00,BLD_00065,52,0.12,435
2023-08-05 14:00:00,BLD_00065,68,0.156,435
2023-08-05 15:00:00,BLD_00065,27,0.062,435
2023-08-05 16:00:00,BLD_00065,31,0.071,435
2023-08-05 17:00:00,BLD_00065,53,0.122,435
2023-08-05 18:00:00,BLD_00065,44,0.101,435
2023-08-05 19:00:00,BLD_00065,6,0.014,435
2023-08-05 20:00:00,BLD_00065,38,0.087,435
2023-08-05 21:00:00,BLD_00065,58,0.133,435
2023-08-05 22:00:00,BLD_00065,33,0.076,435
2023-08-05 23:00:00,BLD_00065,61,0.14,435
2023-08-06 00:00:00,BLD_00065,10,0.023,435
2023-08-06 01:00:00,BLD_00065,28,0.064,435
2023-08-06 02:00:00,BLD_00065,22,0.051,435
2023-08-06 03:00:00,BLD_00065,30,0.069,435
2023-08-06 04:00:00,BLD_00065,52,0.12,435
2023-08-06 05:00:00,BLD_00065,32,0.074,435
2023-08-06 06:00:00,BLD_00065,20,0.046,435
2023-08-06 07:00:00,BLD_00065,34,0.078,435
2023-08-06 08:00:00,BLD_00065,12,0.028,435
2023-08-06 09:00:00,BLD_00065,23,0.053,435
2023-08-06 10:00:00,BLD_00065,24,0.055,435
2023-08-06 11:00:00,BLD_00065,52,0.12,435
2023-08-06 12:00:00,BLD_00065,10,0.023,435
2023-08-06 13:00:00,BLD_00065,15,0.034,435
2023-08-06 14:00:00,BLD_00065,7,0.016,435
2023-08-06 15:00:00,BLD_00065,30,0.069,435
2023-08-06 16:00:00,BLD_00065,69,0.159,435
2023-08-06 17:00:00,BLD_00065,37,0.085,435
2023-08-06 18:00:00,BLD_00065,11,0.025,435
2023-08-06 19:00:00,BLD_00065,0,0.0,435
2023-08-06 20:00:00,BLD_00065,11,0.025,435
2023-08-06 21:00:00,BLD_00065,43,0.099,435
2023-08-06 22:00:00,BLD_00065,20,0.046,435
2023-08-06 23:00:00,BLD_00065,0,0.0,435
2023-08-07 00:00:00,BLD_00065,81,0.186,435
2023-08-07 01:00:00,BLD_00065,33,0.076,435
2023-08-07 02:00:00,BLD_00065,43,0.099,435
2023-08-07 03:00:00,BLD_00065,16,0.037,435
2023-08-07 04:00:00,BLD_00065,55,0.126,435
2023-08-07 05:00:00,BLD_00065,38,0.087,435
2023-08-07 06:00:00,BLD_00065,82,0.189,435
2023-08-07 07:00:00,BLD_00065,201,0.462,435
2023-08-07 08:00:00,BLD_00065,332,0.763,435
2023-08-07 09:00:00,BLD_00065,350,0.805,435
2023-08-07 10:00:00,BLD_00065,318,0.731,435
2023-08-07 11:00:00,BLD_00065,345,0.793,435
2023-08-07 12:00:00,BLD_00065,257,0.591,435
2023-08-07 13:00:00,BLD_00065,357,0.821,435
2023-08-07 14:00:00,BLD_00065,350,0.805,435
2023-08-07 15:00:00,BLD_00065,313,0.72,435
2023-08-07 16:00:00,BLD_00065,363,0.834,435
2023-08-07 17:00:00,BLD_00065,333,0.766,435
2023-08-07 18:00:00,BLD_00065,174,0.4,435
2023-08-07 19:00:00,BLD_00065,101,0.232,435
2023-08-07 20:00:00,BLD_00065,77,0.177,435
2023-08-07 21:00:00,BLD_00065,21,0.048,435
2023-08-07 22:00:00,BLD_00065,16,0.037,435
2023-08-07 23:00:00,BLD_00065,55,0.126,435
2023-08-08 00:00:00,BLD_00065,8,0.018,435
2023-08-08 01:00:00,BLD_00065,24,0.055,435
2023-08-08 02:00:00,BLD_00065,32,0.074,435
2023-08-08 03:00:00,BLD_00065,8,0.018,435
2023-08-08 04:00:00,BLD_00065,10,0.023,435
2023-08-08 05:00:00,BLD_00065,61,0.14,435
2023-08-08 06:00:00,BLD_00065,109,0.251,435
2023-08-08 07:00:00,BLD_00065,202,0.464,435
2023-08-08 08:00:00,BLD_00065,386,0.887,435
2023-08-08 09:00:00,BLD_00065,302,0.694,435
2023-08-08 10:00:00,BLD_00065,343,0.789,435
2023-08-08 11:00:00,BLD_00065,354,0.814,435
2023-08-08 12:00:00,BLD_00065,273,0.628,435
2023-08-08 13:00:00,BLD_00065,303,0.697,435
2023-08-08 14:00:00,BLD_00065,365,0.839,435
2023-08-08 15:00:00,BLD_00065,379,0.871,435
2023-08-08 16:00:00,BLD_00065,367,0.844,435
2023-08-08 17:00:00,BLD_00065,335,0.77,435
2023-08-08 18:00:00,BLD_00065,211,0.485,435
2023-08-08 19:00:00,BLD_00065,88,0.202,435
2023-08-08 20:00:00,BLD_00065,77,0.177,435
2023-08-08 21:00:00,BLD_00065,1,0.002,435
2023-08-08 22:00:00,BLD_00065,4,0.009,435
2023-08-08 23:00:00,BLD_00065,12,0.028,435
2023-08-09 00:00:00,BLD_00065,1,0.002,435
2023-08-09 01:00:00,BLD_00065,12,0.028,435
2023-08-09 02:00:00,BLD_00065,54,0.124,435
2023-08-09 03:00:00,BLD_00065,0,0.0,435
2023-08-09 04:00:00,BLD_00065,0,0.0,435
2023-08-09 05:00:00,BLD_00065,1,0.002,435
2023-08-09 06:00:00,BLD_00065,93,0.214,435
2023-08-09 07:00:00,BLD_00065,219,0.503,435
2023-08-09 08:00:00,BLD_00065,325,0.747,435
2023-08-09 09:00:00,BLD_00065,346,0.795,435
2023-08-09 10:00:00,BLD_00065,355,0.816,435
2023-08-09 11:00:00,BLD_00065,374,0.86,435
2023-08-09 12:00:00,BLD_00065,263,0.605,435
2023-08-09 13:00:00,BLD_00065,364,0.837,435
2023-08-09 14:00:00,BLD_00065,325,0.747,435
2023-08-09 15:00:00,BLD_00065,380,0.874,435
2023-08-09 16:00:00,BLD_00065,378,0.869,435
2023-08-09 17:00:00,BLD_00065,323,0.743,435
2023-08-09 18:00:00,BLD_00065,232,0.533,435
2023-08-09 19:00:00,BLD_00065,106,0.244,435
2023-08-09 20:00:00,BLD_00065,86,0.198,435
2023-08-09 21:00:00,BLD_00065,42,0.097,435
2023-08-09 22:00:00,BLD_00065,30,0.069,435
2023-08-09 23:00:00,BLD_00065,1,0.002,435
2023-08-10 00:00:00,BLD_00065,0,0.0,435
2023-08-10 01:00:00,BLD_00065,0,0.0,435
2023-08-10 02:00:00,BLD_00065,33,0.076,435
2023-08-10 03:00:00,BLD_00065,30,0.069,435
2023-08-10 04:00:00,BLD_00065,0,0.0,435
2023-08-10 05:00:00,BLD_00065,6,0.014,435
2023-08-10 06:00:00,BLD_00065,111,0.255,435
2023-08-10 07:00:00,BLD_00065,221,0.508,435
2023-08-10 08:00:00,BLD_00065,340,0.782,435
2023-08-10 09:00:00,BLD_00065,367,0.844,435
2023-08-10 10:00:00,BLD_00065,318,0.731,435
2023-08-10 11:00:00,BLD_00065,284,0.653,435
2023-08-10 12:00:00,BLD_00065,261,0.6,435
2023-08-10 13:00:00,BLD_00065,344,0.791,435
2023-08-10 14:00:00,BLD_00065,342,0.786,435
2023-08-10 15:00:00,BLD_00065,385,0.885,435
2023-08-10 16:00:00,BLD_00065,344,0.791,435
2023-08-10 17:00:00,BLD_00065,361,0.83,435
2023-08-10 18:00:00,BLD_00065,231,0.531,435
2023-08-10 19:00:00,BLD_00065,114,0.262,435
2023-08-10 20:00:00,BLD_00065,77,0.177,435
2023-08-10 21:00:00,BLD_00065,46,0.106,435
2023-08-10 22:00:00,BLD_00065,27,0.062,435
2023-08-10 23:00:00,BLD_00065,10,0.023,435
2023-08-11 00:00:00,BLD_00065,15,0.034,435
2023-08-11 01:00:00,BLD_00065,38,0.087,435
2023-08-11 02:00:00,BLD_00065,8,0.018,435
2023-08-11 03:00:00,BLD_00065,27,0.062,435
2023-08-11 04:00:00,BLD_00065,9,0.021,435
2023-08-11 05:00:00,BLD_00065,47,0.108,435
2023-08-11 06:00:00,BLD_00065,61,0.14,435
2023-08-11 07:00:00,BLD_00065,275,0.632,435
2023-08-11 08:00:00,BLD_00065,314,0.722,435
2023-08-11 09:00:00,BLD_00065,309,0.71,435
2023-08-11 10:00:00,BLD_00065,414,0.952,435
2023-08-11 11:00:00,BLD_00065,336,0.772,435
2023-08-11 12:00:00,BLD_00065,222,0.51,435
2023-08-11 13:00:00,BLD_00065,416,0.956,435
2023-08-11 14:00:00,BLD_00065,328,0.754,435
2023-08-11 15:00:00,BLD_00065,386,0.887,435
2023-08-11 16:00:00,BLD_00065,366,0.841,435
2023-08-11 17:00:00,BLD_00065,341,0.784,435
2023-08-11 18:00:00,BLD_00065,213,0.49,435
2023-08-11 19:00:00,BLD_00065,80,0.184,435
2023-08-11 20:00:00,BLD_00065,71,0.163,435
2023-08-11 21:00:00,BLD_00065,0,0.0,435
2023-08-11 22:00:00,BLD_00065,28,0.064,435
2023-08-11 23:00:00,BLD_00065,11,0.025,435
2023-08-12 00:00:00,BLD_00065,0,0.0,435
2023-08-12 01:00:00,BLD_00065,9,0.021,435
2023-08-12 02:00:00,BLD_00065,37,0.085,435
2023-08-12 03:00:00,BLD_00065,39,0.09,435
2023-08-12 04:00:00,BLD_00065,20,0.046,435
2023-08-12 05:00:00,BLD_00065,50,0.115,435
2023-08-12 06:00:00,BLD_00065,8,0.018,435
2023-08-12 07:00:00,BLD_00065,38,0.087,435
2023-08-12 08:00:00,BLD_00065,51,0.117,435
2023-08-12 09:00:00,BLD_00065,54,0.124,435
2023-08-12 10:00:00,BLD_00065,59,0.136,435
2023-08-12 11:00:00,BLD_00065,73,0.168,435
2023-08-12 12:00:00,BLD_00065,20,0.046,435
2023-08-12 13:00:00,BLD_00065,38,0.087,435
2023-08-12 14:00:00,BLD_00065,70,0.161,435
2023-08-12 15:00:00,BLD_00065,50,0.115,435
2023-08-12 16:00:00,BLD_00065,45,0.103,435
2023-08-12 17:00:00,BLD_00065,38,0.087,435
2023-08-12 18:00:00,BLD_00065,53,0.122,435
2023-08-12 19:00:00,BLD_00065,31,0.071,435
2023-08-12 20:00:00,BLD_00065,17,0.039,435
2023-08-12 21:00:00,BLD_00065,40,0.092,435
2023-08-12 22:00:00,BLD_00065,24,0.055,435
2023-08-12 23:00:00,BLD_00065,25,0.057,435
2023-08-13 00:00:00,BLD_00065,33,0.076,435
2023-08-13 01:00:00,BLD_00065,16,0.037,435
2023-08-13 02:00:00,BLD_00065,65,0.149,435
2023-08-13 03:00:00,BLD_00065,40,0.092,435
2023-08-13 04:00:00,BLD_00065,23,0.053,435
2023-08-13 05:00:00,BLD_00065,44,0.101,435
2023-08-13 06:00:00,BLD_00065,58,0.133,435
2023-08-13 07:00:00,BLD_00065,35,0.08,435
2023-08-13 08:00:00,BLD_00065,60,0.138,435
2023-08-13 09:00:00,BLD_00065,23,0.053,435
2023-08-13 10:00:00,BLD_00065,62,0.143,435
2023-08-13 11:00:00,BLD_00065,56,0.129,435
2023-08-13 12:00:00,BLD_00065,45,0.103,435
2023-08-13 13:00:00,BLD_00065,44,0.101,435
2023-08-13 14:00:00,BLD_00065,63,0.145,435
2023-08-13 15:00:00,BLD_00065,43,0.099,435
2023-08-13 16:00:00,BLD_00065,71,0.163,435
2023-08-13 17:00:00,BLD_00065,53,0.122,435
2023-08-13 18:00:00,BLD_00065,0,0.0,435
2023-08-13 19:00:00,BLD_00065,0,0.0,435
2023-08-13 20:00:00,BLD_00065,34,0.078,435
2023-08-13 21:00:00,BLD_00065,7,0.016,435
2023-08-13 22:00:00,BLD_00065,0,0.0,435
2023-08-13 23:00:00,BLD_00065,19,0.044,435
2023-08-14 00:00:00,BLD_00065,7,0.016,435
2023-08-14 01:00:00,BLD_00065,66,0.152,435
2023-08-14 02:00:00,BLD_00065,48,0.11,435
2023-08-14 03:00:00,BLD_00065,49,0.113,435
2023-08-14 04:00:00,BLD_00065,50,0.115,435
2023-08-14 05:00:00,BLD_00065,52,0.12,435
2023-08-14 06:00:00,BLD_00065,106,0.244,435
2023-08-14 07:00:00,BLD_00065,248,0.57,435
2023-08-14 08:00:00,BLD_00065,335,0.77,435
2023-08-14 09:00:00,BLD_00065,315,0.724,435
2023-08-14 10:00:00,BLD_00065,387,0.89,435
2023-08-14 11:00:00,BLD_00065,310,0.713,435
2023-08-14 12:00:00,BLD_00065,265,0.609,435
2023-08-14 13:00:00,BLD_00065,378,0.869,435
2023-08-14 14:00:00,BLD_00065,409,0.94,435
2023-08-14 15:00:00,BLD_00065,416,0.956,435
2023-08-14 16:00:00,BLD_00065,311,0.715,435
2023-08-14 17:00:00,BLD_00065,349,0.802,435
2023-08-14 18:00:00,BLD_00065,246,0.566,435
2023-08-14 19:00:00,BLD_00065,34,0.078,435
2023-08-14 20:00:00,BLD_00065,83,0.191,435
2023-08-14 21:00:00,BLD_00065,14,0.032,435
2023-08-14 22:00:00,BLD_00065,29,0.067,435
2023-08-14 23:00:00,BLD_00065,37,0.085,435
2023-08-15 00:00:00,BLD_00065,63,0.145,435
2023-08-15 01:00:00,BLD_00065,9,0.021,435
2023-08-15 02:00:00,BLD_00065,60,0.138,435
2023-08-15 03:00:00,BLD_00065,0,0.0,435
2023-08-15 04:00:00,BLD_00065,9,0.021,435
2023-08-15 05:00:00,BLD_00065,12,0.028,435
2023-08-15 06:00:00,BLD_00065,85,0.195,435
2023-08-15 07:00:00,BLD_00065,203,0.467,435
2023-08-15 08:00:00,BLD_00065,326,0.749,435
2023-08-15 09:00:00,BLD_00065,371,0.853,435
2023-08-15 10:00:00,BLD_00065,358,0.823,435
2023-08-15 11:00:00,BLD_00065,400,0.92,435
2023-08-15 12:00:00,BLD_00065,231,0.531,435
2023-08-15 13:00:00,BLD_00065,377,0.867,435
2023-08-15 14:00:00,BLD_00065,371,0.853,435
2023-08-15 15:00:00,BLD_00065,370,0.851,435
2023-08-15 16:00:00,BLD_00065,373,0.857,435
2023-08-15 17:00:00,BLD_00065,371,0.853,435
2023-08-15 18:00:00,BLD_00065,250,0.575,435
2023-08-15 19:00:00,BLD_00065,107,0.246,435
2023-08-15 20:00:00,BLD_00065,93,0.214,435
2023-08-15 21:00:00,BLD_00065,3,0.007,435
2023-08-15 22:00:00,BLD_00065,0,0.0,435
2023-08-15 23:00:00,BLD_00065,57,0.131,435
2023-08-16 00:00:00,BLD_00065,0,0.0,435
2023-08-16 01:00:00,BLD_00065,61,0.14,435
2023-08-16 02:00:00,BLD_00065,37,0.085,435
2023-08-16 03:00:00,BLD_00065,44,0.101,435
2023-08-16 04:00:00,BLD_00065,25,0.057,435
2023-08-16 05:00:00,BLD_00065,62,0.143,435
2023-08-16 06:00:00,BLD_00065,81,0.186,435
2023-08-16 07:00:00,BLD_00065,189,0.434,435
2023-08-16 08:00:00,BLD_00065,310,0.713,435
2023-08-16 09:00:00,BLD_00065,342,0.786,435
2023-08-16 10:00:00,BLD_00065,331,0.761,435
2023-08-16 11:00:00,BLD_00065,395,0.908,435
2023-08-16 12:00:00,BLD_00065,280,0.644,435
2023-08-16 13:00:00,BLD_00065,329,0.756,435
2023-08-16 14:00:00,BLD_00065,379,0.871,435
2023-08-16 15:00:00,BLD_00065,397,0.913,435
2023-08-16 16:00:00,BLD_00065,350,0.805,435
2023-08-16 17:00:00,BLD_00065,319,0.733,435
2023-08-16 18:00:00,BLD_00065,211,0.485,435
2023-08-16 19:00:00,BLD_00065,69,0.159,435
2023-08-16 20:00:00,BLD_00065,67,0.154,435
2023-08-16 21:00:00,BLD_00065,44,0.101,435
2023-08-16 22:00:00,BLD_00065,39,0.09,435
2023-08-16 23:00:00,BLD_00065,44,0.101,435
2023-08-17 00:00:00,BLD_00065,23,0.053,435
2023-08-17 01:00:00,BLD_00065,7,0.016,435
2023-08-17 02:00:00,BLD_00065,9,0.021,435
2023-08-17 03:00:00,BLD_00065,30,0.069,435
2023-08-17 04:00:00,BLD_00065,0,0.0,435
2023-08-17 05:00:00,BLD_00065,25,0.057,435
2023-08-17 06:00:00,BLD_00065,101,0.232,435
2023-08-17 07:00:00,BLD_00065,203,0.467,435
2023-08-17 08:00:00,BLD_00065,378,0.869,435
2023-08-17 09:00:00,BLD_00065,322,0.74,435
2023-08-17 10:00:00,BLD_00065,386,0.887,435
2023-08-17 11:00:00,BLD_00065,353,0.811,435
2023-08-17 12:00:00,BLD_00065,246,0.566,435
2023-08-17 13:00:00,BLD_00065,368,0.846,435
2023-08-17 14:00:00,BLD_00065,295,0.678,435
2023-08-17 15:00:00,BLD_00065,326,0.749,435
2023-08-17 16:00:00,BLD_00065,416,0.956,435
2023-08-17 17:00:00,BLD_00065,364,0.837,435
2023-08-17 18:00:00,BLD_00065,239,0.549,435
2023-08-17 19:00:00,BLD_00065,96,0.221,435
2023-08-17 20:00:00,BLD_00065,89,0.205,435
2023-08-17 21:00:00,BLD_00065,10,0.023,435
