building_id,year,month,electricity_kwh,gas_kwh,total_kwh,electricity_cost_eur,gas_cost_eur,eui_kwh_m2,carbon_emissions_kg_co2
BLD_00016,2022,7,1102416.9249992713,287162.287453439,1389579.2124527104,237784.8227698659,16943.498682660873,36.51595409087317,361318.54557312676
BLD_00016,2022,8,968811.419891688,274182.01523280103,1242993.435124489,167787.80432415724,17713.74729937962,32.66391063244784,369183.95382962946
BLD_00016,2022,9,917049.572408583,235818.08336135137,1152867.6557699344,210623.00992783398,16415.415350602285,30.295547035883832,312917.7656025531
BLD_00016,2022,10,991959.7617324135,276823.5520153163,1268783.3137477299,196503.166977747,15177.311224041187,33.34162804170097,282270.64453278895
BLD_00016,2022,11,789304.6560718226,484697.4315894522,1274002.0876612747,187925.1658432594,42531.256920419175,33.4787692042413,327997.27841240243
BLD_00016,2022,12,745159.2225412152,567520.9183589098,1312680.140900125,184006.79746755827,37609.52744428206,34.49516755255948,436444.66873221454
BLD_00016,2021,1,740391.6035424962,479095.9755120086,1219487.5790545049,164973.0832946715,32095.634884792977,32.04621374016116,443533.62860404357
BLD_00016,2021,2,655254.4415435067,492079.03706774005,1147333.4786112467,118503.463570238,34686.935328461564,30.150117572599978,360837.68622187286
BLD_00016,2021,3,936362.4485043661,237187.7760848421,1173550.2245892081,156048.09270905948,14304.804518702702,30.839052383918553,381471.06869810645
BLD_00016,2021,4,896589.4841248848,238583.80205311166,1135173.2861779965,219474.14887631955,19245.40976785021,29.83056685922612,301884.3912463805
BLD_00016,2021,5,897567.3726799942,220920.9991690616,1118488.3718490559,188934.44988769182,11266.0863525723,29.39211357769613,385258.559607514
BLD_00016,2021,6,896647.8565923036,226816.48931461974,1123464.3459069233,206445.35718894648,12364.3646157111,29.5228743422687,383040.7918648997
BLD_00016,2021,7,995689.5132771535,267927.67880499654,1263617.19208215,240183.0685365602,23669.294471577978,33.205870497346794,392452.7593015223
BLD_00016,2021,8,1050438.2560882617,226717.693614321,1277155.9497025828,226362.2573906994,17215.229917676697,33.561647733566794,347922.24950993917
BLD_00016,2021,9,998328.7629424712,225428.15983213382,1223756.922774605,169560.1318482987,13040.939144253758,32.15840537190424,375864.41041718225
BLD_00016,2021,10,912319.9287542372,231571.99553602654,1143891.9242902638,215282.2169348624,14233.971800520445,30.05967894307814,412095.16327670735
BLD_00016,2021,11,701898.8243796376,463835.3031307225,1165734.12751036,169203.50543130212,30879.884306557055,30.633657657555847,283416.8010909529
BLD_00016,2021,12,807147.1308203675,474066.4412577609,1281213.5720781283,180262.94123281556,45984.771817601904,33.66827566168757,265486.6632893364
BLD_00016,2020,1,802197.0753817072,452437.20777412516,1254634.2831558324,132510.72791579846,39268.68566421557,32.969813792542666,449816.5032742301
BLD_00016,2020,2,687824.674026012,466691.30216648785,1154515.9761924997,116537.03951733733,37468.11473877783,30.33886230164058,302988.7954279714
BLD_00016,2020,3,828376.973169125,213521.08517692063,1041898.0583460457,151073.32299149496,16145.990777029529,27.37944071484796,213262.35263774195
BLD_00016,2020,4,841372.8307023543,234464.00571356606,1075836.8364159204,149263.725153249,14099.102521044912,28.271298372758956,272029.63780147507
BLD_00016,2020,5,844450.7753768176,212231.09176292043,1056681.867139738,182067.8692724131,15613.845168341275,27.7679359358191,272885.6943409567
BLD_00016,2020,6,865740.1018347186,247349.1832822728,1113089.2851169915,137917.80000964494,24325.386362993948,29.25023407815129,347505.64196542033
BLD_00016,2020,7,1013548.3561049412,227627.88459387224,1241176.2406988135,201022.06446723413,21711.896040170726,32.61615762374743,380595.25146763684
BLD_00016,2020,8,1030308.8113629214,234450.31557383953,1264759.126936761,179749.1215511268,11924.289961455728,33.23587874757972,378677.70819776104
BLD_00016,2020,9,858488.9307167567,214106.08202151355,1072595.0127382702,162567.3427357907,14695.574172881406,28.18610835010826,331771.10254650033
BLD_00016,2020,10,977798.8250874197,246334.9112190308,1224133.7363064506,157259.8050359906,15076.446165111753,32.16830743830418,483579.48858951323
BLD_00016,2020,11,690274.166608677,422674.626362701,1112948.792971378,130969.0736258223,26039.198938195772,29.246542165741133,304908.26516435016
BLD_00016,2020,12,785961.9506088794,501819.3520816568,1287781.3026905362,162155.99667010905,41219.90739381759,33.8408652826136,343177.0983160623
BLD_00017,2024,1,52664.02070983189,35615.31464223383,88279.33535206573,11691.112380194068,3348.2423721331847,26.69388145265209,22442.507397510206
BLD_00017,2024,2,52969.206630971225,35268.21814318128,88237.4247741525,9653.034815536676,3332.04442703312,26.681208543482963,27597.320208981226
BLD_00017,2024,3,63108.202601527875,14334.947002303856,77443.14960383173,10513.483702662368,924.7451233990087,23.41723854852642,26098.711216324748
BLD_00017,2024,4,47677.34268283299,12048.952401931065,59726.29508476405,10979.203925688951,1175.9749609959176,18.060020889832195,16379.97594254843
BLD_00017,2024,5,44246.5849616376,12302.483141876359,56549.06810351396,9311.772484968287,905.5304453415729,17.09929185797646,13691.854129058147
BLD_00017,2024,6,48135.34931263941,12231.44663637765,60366.79594901706,8809.621750111035,1068.2726797394953,18.25369536724534,24100.677088328015
BLD_00017,2024,7,59218.97018547912,12720.168903120599,71939.13908859972,14377.428225489753,740.4653343370013,21.75293734347305,24676.296303901374
BLD_00017,2024,8,59392.70558567543,13772.043815966432,73164.74940164186,11723.350466225653,907.3628633073689,22.12353705713219,17255.551753744574
BLD_00017,2024,9,53391.95715426268,13083.496644546874,66475.45379880955,10520.850112684766,1303.9734423480747,20.100829669138992,13369.575563790908
BLD_00017,2024,10,51169.624738993734,14817.05524947453,65986.67998846827,11264.811909876298,888.4807428764566,19.953034377088166,14435.877541224747
BLD_00017,2024,11,49718.707001872834,30390.10258484997,80108.80958672281,9737.874032052476,1663.424400403925,24.223280090327723,26034.926749691112
BLD_00017,2024,12,53045.72073732224,42089.220051354205,95134.94078867644,11110.184643586465,2244.9800760247726,28.766877563023932,31134.68892973777
BLD_00017,2023,1,56115.78706351183,34856.02395531964,90971.81101883147,11811.111735053566,3427.4954670179973,27.50803151366196,31608.438229432668
BLD_00017,2023,2,51988.49390003116,35335.14488250081,87323.63878253197,11000.178839534605,3373.14548095977,26.404898183463448,21120.212476855053
BLD_00017,2023,3,69036.39680641842,15711.173104034253,84747.56991045267,10373.897662829013,967.6755324111508,25.625947177422113,20618.125389452798
BLD_00017,2023,4,59689.83671416777,13889.313775444107,73579.15048961189,14501.927056553779,1121.5090956982274,22.248843545587338,16825.099058686472
BLD_00017,2023,5,56583.31310940457,14595.205911171755,71178.51902057632,11177.829806893913,729.940451443749,21.52294125384062,15343.062593349912
BLD_00017,2023,6,57769.80308489456,14672.129606891462,72441.93269178602,14268.22899907737,834.09217452832,21.904971936677455,26183.91036999645
BLD_00017,2023,7,56834.94433577974,15387.26412078277,72222.20845656251,10943.032795670648,1132.2634270878643,21.83853178209383,18814.727724564564
BLD_00017,2023,8,55631.04711749653,14250.59360994619,69881.64072744272,12572.657965825365,884.0875124759158,21.13079154771332,19472.472521149033
BLD_00017,2023,9,53400.500370687136,14449.720260601562,67850.2206312887,12142.844564381108,1232.7378521188452,20.51653129064398,18387.296237527273
BLD_00017,2023,10,55917.818665324296,15174.790237429337,71092.60890275364,13077.217451473452,999.2386350559791,21.496963775741175,15330.405369378012
BLD_00017,2023,11,56998.17839878603,36064.56056445385,93062.73896323988,12000.288160092188,2188.9373606186923,28.140285737727886,21704.395584048165
BLD_00017,2023,12,63899.78839917521,44930.962051081726,108830.75045025694,13634.74440459976,2870.4971071666637,32.90821276957362,24876.184678273486
BLD_00017,2022,1,53012.471255324235,37154.29107607663,90166.76233140087,12781.522876620795,3559.0227320267213,27.264601110157198,27100.402276191642
BLD_00017,2022,2,48746.57234226948,31606.35760688429,80352.92994915377,7375.3295971291645,2011.7886420443974,24.297097139231887,26471.760404124347
BLD_00017,2022,3,63803.64319486764,15219.292970985276,79022.93616585291,13664.6607577729,1064.0523039107475,23.89493398017989,31541.81291953589
BLD_00017,2022,4,49456.97374053462,14182.998283878898,63639.97202441352,10901.625081272912,903.580262665009,19.243437460135322,13456.37934551637
BLD_00017,2022,5,53287.690630136996,13111.404818109362,66399.09544824636,11042.173568980872,675.5169447482131,20.077740451829808,22815.121128836094
BLD_00017,2022,6,51232.88616351442,13014.608106893693,64247.49427040811,10097.024791758857,1046.0792340352107,19.4271398719144,18689.34832884935
BLD_00017,2022,7,57279.996068255794,15045.715270959407,72325.7113392152,9587.359444747734,1316.4519388524968,21.869828955645488,23832.023371391424
BLD_00017,2022,8,60678.88752019227,13127.853281178086,73806.74080137035,12412.396393894714,724.5835142442485,22.317662242257676,20216.166116007946
BLD_00017,2022,9,51531.17395088657,14360.225701225761,65891.39965211233,10888.127342278305,1230.1762389594635,19.924223534852995,22477.39579868807
BLD_00017,2022,10,61516.568017974874,13141.431943385274,74657.99996136015,10315.760489621627,1216.2021467819857,22.575065755907037,16168.304098827775
BLD_00017,2022,11,49879.95380343409,32117.018748502134,81996.97255193623,11642.302595958083,1797.6325198984662,24.794222295042857,23670.525351307595
BLD_00017,2022,12,59307.68380071596,37534.889192451934,96842.5729931679,13110.502431011022,2466.4861680676727,29.283230925332738,35984.575485492904
BLD_00017,2021,1,56107.43548231398,36024.98942955894,92132.42491187292,10712.320605068926,2945.5827393060285,27.858977627490226,33943.870752096074
BLD_00017,2021,2,52513.700481234235,32303.37227644134,84817.07275767557,12819.066572715512,2117.7517846553014,25.646963429492782,26472.41581630515
BLD_00017,2021,3,59714.50579175988,15585.797631505799,75300.30342326568,9660.102615024276,1142.6355648960787,22.769285302308877,27651.862174169724
BLD_00017,2021,4,55760.81162644001,12058.718427061525,67819.53005350154,8844.1957509447,1163.8308397983194,20.507251082066325,14759.726463861758
BLD_00017,2021,5,53341.554629912076,12693.360606669865,66034.91523658195,12898.04707769484,750.4955623407191,19.967619738315125,14348.299539341417
BLD_00017,2021,6,50270.408202668346,11658.305842679492,61928.714045347835,9136.653168611763,948.1845530081526,18.72598773709529,12634.787545458988
BLD_00017,2021,7,56489.649772335455,13443.932773651253,69933.5825459867,9430.01969855588,679.2135008411599,21.146497700700525,22909.481010092706
BLD_00017,2021,8,56524.94830569415,12473.464648150164,68998.41295384432,11080.86314511973,1170.7583868935492,20.863721373361653,26816.058337043574
BLD_00017,2021,9,48479.976941851106,13587.82396091062,62067.80090276172,8764.124523584278,1141.9822749425873,18.768044783272874,24115.294766243216
BLD_00017,2021,10,50834.867302413,13034.458182009776,63869.32548442277,12020.341084262107,1138.8261072955142,19.31278929709497,22202.388651684993
BLD_00017,2021,11,46850.007363936646,30377.22415735354,77227.23152129019,8482.133219339987,2094.9811462991684,23.351949297357258,19879.471843178977
BLD_00017,2021,12,58205.7145025009,39412.90623629281,97618.62073879372,10354.583550941497,3084.1386549130366,29.5178920319294,27606.209610136542
BLD_00017,2020,1,56413.75461338768,37029.4080311443,93443.16264453199,11573.90911462701,3227.356906037802,28.255318147177885,23714.942356385116
BLD_00017,2020,2,61948.38924448801,35872.64702489042,97821.03626937844,12471.898570600471,2171.5901232229753,29.579098385104302,23834.19174008644
BLD_00017,2020,3,64308.43749761707,14947.108268866748,79255.54576648382,11323.724944953678,1436.356850241679,23.96527040805655,24046.605254959733
BLD_00017,2020,4,56555.46441866416,14163.503052703849,70718.96747136801,12052.612303633854,1044.7069382662064,21.38398218117626,20752.436763938167
BLD_00017,2020,5,57802.76718214229,13767.325687490202,71570.0928696325,10537.392184504939,1076.4461489033947,21.641345247991442,23737.005815174816
BLD_00017,2020,6,62080.91599692844,15105.365513969298,77186.28151089774,14907.334519166467,998.7456556695954,23.339566844334232,17052.193472418214
BLD_00017,2020,7,57604.47801502236,16803.70514575404,74408.1831607764,10708.005099712107,1597.2123877177683,22.499526219581025,17244.103887501526
BLD_00017,2020,8,62719.88140903374,14355.575844248557,77075.4572532823,12390.286995682654,959.4346999771687,23.30605583540936,29334.608784424516
BLD_00017,2020,9,59043.1065224234,15998.563527547261,75041.67004997066,9961.230510967884,1086.3060912238184,22.691079813120457,17450.874981211546
BLD_00017,2020,10,60852.926397176234,15867.397133879404,76720.32353105563,12455.243747145043,1390.0198310655458,23.198670596914408,22080.242779712047
BLD_00017,2020,11,58587.58048679781,36093.75287160982,94681.33335840763,12400.719501058895,2875.9046635770546,28.62971587143045,32087.474294890093
BLD_00017,2020,12,62210.691444429525,46838.19966007045,109048.89110449998,13878.924433828262,3450.9731510823517,32.97417408137038,27122.39429296864
BLD_00018,2024,1,12173.21487567021,18854.76922619521,31027.98410186542,2754.8524503131825,1068.6188103146767,16.061779024565517,11004.139344367539
BLD_00018,2024,2,13952.39382948439,18667.084873596323,32619.478703080713,3345.813745411777,1698.5097235298492,16.88562354245581,11288.767222260147
BLD_00018,2024,3,18066.302083237602,8006.080438619488,26072.38252185709,3477.0268404677504,557.9639052059844,13.49648901891877,5588.129183180668
BLD_00018,2024,4,15768.553032107819,6595.364818813095,22363.917850920912,3135.276109508099,573.9382487424988,11.576785184166454,7095.75336696741
BLD_00018,2024,5,13100.201664232494,6134.995245325579,19235.19690955807,2255.4539179412473,493.4138437177346,9.9571883639309,6800.965205221801
BLD_00018,2024,6,13705.143213611816,5355.663400306586,19060.8066139184,2561.6729504599234,358.78953500602876,9.866914423368172,6950.47792657157
BLD_00018,2024,7,13742.44196339683,5732.6762236756185,19475.118187072447,2900.4337961354017,502.09199276990336,10.081384719391055,7457.3577286679965
BLD_00018,2024,8,13724.375656480397,6137.448032506858,19861.823688987257,2944.6708433262875,349.24531224480194,10.281564605359412,4719.05231917542
BLD_00018,2024,9,15379.09884913822,6862.420344931444,22241.519194069664,2631.721137338077,492.51612371987966,11.513424955129524,5958.888462871298
BLD_00018,2024,10,18347.205705334083,8110.934238103324,26458.139943437407,3952.070552019443,578.1925379412979,13.69617812673086,6799.552124054658
BLD_00018,2024,11,12320.896663885525,18683.09066062204,31003.987324507565,2324.725899301909,1701.3523104916746,16.049356982129304,6416.750533728447
BLD_00018,2024,12,11912.186067365232,17995.327292998652,29907.513360363882,2928.626127293806,1279.2310329365077,15.481762179307214,6959.734828590666
BLD_00018,2023,1,16186.282232112593,22598.46384533582,38784.74607744841,2970.2855862141073,1734.4594057368365,20.077102623705688,10587.163569453736
BLD_00018,2023,2,13326.237487208338,22621.48072697846,35947.718214186796,3045.7045464566004,2240.357374807364,18.608502070197485,11012.307603011399
BLD_00018,2023,3,20362.094085083278,10169.972435624875,30532.066520708155,3835.1430471874974,851.592257383113,15.805065002256018,7024.739825956024
BLD_00018,2023,4,19948.83714714649,7273.857845601043,27222.694992747533,3664.832171481532,703.4464549987168,14.091953572980259,8657.65012054892
BLD_00018,2023,5,14927.574939915125,6736.9306400510795,21664.505579966204,2534.1246014038306,610.6472196743367,11.214731197472917,7485.644610555572
BLD_00018,2023,6,14048.181794823307,6107.805662092932,20155.98745691624,2746.404596464385,320.2150263141821,10.433839836067191,5166.842081684279
BLD_00018,2023,7,15445.231618451004,7248.357218860762,22693.588837311767,2504.523765902653,539.8654056479182,11.747440890216724,6204.8997636160975
BLD_00018,2023,8,15183.679868971552,6998.031195190926,22181.71106416248,3627.6330709606127,590.0696650769925,11.482465000938237,5555.7502674686375
BLD_00018,2023,9,15940.491485229453,6768.619884644962,22709.111369874416,2929.0043297540924,438.65545621352726,11.755476200764274,8262.343840776077
BLD_00018,2023,10,20447.50187706754,8711.188089580006,29158.689966647547,4176.910374574851,513.4061442664132,15.094130297106595,7912.9999169933
BLD_00018,2023,11,14078.52688182796,19715.298731459166,33793.825613287125,2136.443193762752,1305.7763216467174,17.493529634839774,11057.222813744369
BLD_00018,2023,12,14170.08988356619,21694.48138652686,35864.571270093045,2969.7375469671833,1472.2357577258017,18.565460671239133,7435.531506418841
BLD_00018,2022,1,14710.180781256164,21300.5239268058,36010.70470806197,3570.8089343861297,1863.0151785731837,18.641107319150617,10245.260898422624
BLD_00018,2022,2,13639.915774032646,23275.159593915287,36915.07536794793,2076.518237728781,2269.7457106382158,19.10925896083318,9279.401589229215
BLD_00018,2022,3,23188.426436020025,9547.152366544029,32735.578802564054,4992.225739050562,898.8287662853243,16.945723294231804,12026.091303204954
BLD_00018,2022,4,18334.600595291584,9004.991873248347,27339.59246853993,3544.87636969146,502.67009653937356,14.152466090278928,6515.810281765712
BLD_00018,2022,5,16409.215510472844,6429.5700901825,22838.785600655345,2889.623056195868,418.9512433286018,11.822602664189867,6915.765037995554
BLD_00018,2022,6,15638.185126725397,6713.841633963853,22352.026760689252,3681.609802422931,417.51783320280725,11.570629706484272,8042.054035909316
BLD_00018,2022,7,16547.39534847596,6808.313120536987,23355.708469012945,3101.3730469138945,501.404483505925,12.090190170263302,8224.568144581814
BLD_00018,2022,8,15680.07349263533,6202.473712387,21882.547205022332,3037.1449894670786,541.7456984111709,11.327601449962124,7782.786014171637
BLD_00018,2022,9,16509.967354768698,6747.464502672305,23257.431857441003,2933.5798413929565,563.8989821535124,12.039316829179674,7463.880007272565
BLD_00018,2022,10,22267.91774213631,8952.635930860915,31220.553672997223,5366.003483312462,751.2193734507978,16.16146355090213,7946.751124860044
BLD_00018,2022,11,14588.300525721259,19849.031713818218,34437.33223953948,2782.255572546279,1011.029236136308,17.82664380680068,9741.114880836814
BLD_00018,2022,12,16269.276866331278,20389.481100270255,36658.75796660154,2651.5129625176933,1291.7279450207093,18.976575076277204,11724.05331192572
BLD_00018,2021,1,15754.390947271286,23156.637121368247,38911.028068639534,3705.8922712159356,2278.2930779780368,20.14247307866773,12695.766216429483
BLD_00018,2021,2,14157.621118273533,22677.25147803222,36834.87259630575,2918.3468774914772,1525.3844049533761,19.06774162631847,8895.998934294916
BLD_00018,2021,3,21761.8835881071,9784.515218627495,31546.398806734593,5407.542131180031,669.8437314947794,16.330138786687264,8150.47297768454
BLD_00018,2021,4,21125.324588332387,9253.372702993132,30378.69729132552,3834.960630379431,774.7392635971489,15.725672713558678,6255.366071065602
BLD_00018,2021,5,16983.025968788726,7345.472426513788,24328.498395302515,3608.6598373592205,428.5107333975292,12.593759360646093,6576.608033820615
BLD_00018,2021,6,14966.681501457713,6494.375210659206,21461.05671211692,2890.860616867089,648.0820930926361,11.109414953031603,4392.684902158372
BLD_00018,2021,7,18124.454544226897,6455.385719776892,24579.84026400379,4482.824776197662,502.37086197459894,12.723867637788677,7328.513180300064
BLD_00018,2021,8,16157.498837218833,6932.89702811318,23090.39586533201,2802.8713180224117,665.9658664882107,11.952849877746551,5226.268143844938
BLD_00018,2021,9,17682.783564446756,7605.257188240196,25288.040752686953,3725.9777723295474,703.3601151983148,13.090470885907347,5548.094089666769
BLD_00018,2021,10,22499.045860177022,8664.08405953481,31163.129919711835,3866.0231562757704,862.9994814517955,16.13173788026226,9789.86619968568
BLD_00018,2021,11,14871.056949063195,22200.413629861443,37071.470578924636,2496.2889878864908,1286.6444173925445,19.190217662853954,13179.09077397653
BLD_00018,2021,12,14902.214966922076,21303.146212160525,36205.3611790826,3329.8413855261365,1492.4094929622156,18.741872138836314,10199.167448999464
BLD_00018,2020,1,15571.516865258609,24217.200676247827,39788.717541506434,2932.6669603881805,2001.6778575488556,20.59681308087651,15710.554364747593
BLD_00018,2020,2,14622.996777362881,22133.710447131703,36756.70722449459,2793.4220140091525,1810.9988641493483,19.027278961219693,11900.909991434159
BLD_00018,2020,3,21265.38143993286,10655.472147574734,31920.85358750759,3484.4859484892672,863.0507791036592,16.523977030374727,12761.381947086305
BLD_00018,2020,4,21429.592578502397,8850.257621901275,30279.85020040367,4499.28904758185,766.4977996190042,15.674504061209381,11781.82321434204
BLD_00018,2020,5,15571.407367457101,6975.223318214505,22546.630685671604,2841.8134706433398,435.93079476225233,11.67136732547099,7076.5132271335715
BLD_00018,2020,6,14682.448956849119,6892.9990453171395,21575.44800216626,2895.2519956689775,376.00153160009256,11.168630131725633,5912.949640235886
BLD_00018,2020,7,16143.672369434464,6875.8881353091465,23019.56050474361,3620.969814832279,647.5410558624943,11.91618162675219,7615.404875300417
BLD_00018,2020,8,17214.47548304842,6855.86125622895,24070.33673927737,3532.5091104096646,638.7737127643907,12.46012078915274,8907.512206169291
BLD_00018,2020,9,18782.659552190362,6942.139481853454,25724.799034043815,3120.5121284337715,475.21177398824545,13.31656082392176,9644.999915514674
BLD_00018,2020,10,19898.344431060796,8962.870295584835,28861.21472664563,3333.392534395202,868.1171258688288,14.940140867612747,11090.704963233826
BLD_00018,2020,11,13392.021201368454,20628.111309432996,34020.13251080145,2440.9961154397834,1333.5887438646898,17.61067844372393,12889.858463664024
BLD_00018,2020,12,14176.56748535787,24610.094693317656,38786.66217867553,2419.950377369111,1797.9884008447768,20.078094502340072,9658.243251156164
BLD_00019,2024,1,326709.1849158915,189242.28473647634,515951.4696523679,73737.62848650623,12702.34809648559,32.08324205864248,174308.43736963606
BLD_00019,2024,2,278493.68975515745,205669.3686938849,484163.0584490424,50982.75959846588,14914.897441327943,30.106553646487917,121807.84927842618
BLD_00019,2024,3,369307.052746558,88920.76254753875,458227.8152940967,65563.04339875409,4604.960172662944,28.49383087519606,104477.86484318515
BLD_00019,2024,4,340621.15207525756,74142.50839923817,414763.66047449573,68866.07921873107,3803.2900585232887,25.79111350355814,155965.28757169712
BLD_00019,2024,5,324201.09409479727,79699.25194661279,403900.34604141006,66900.1741951711,6829.441370555621,25.115603563154906,105552.30579854645
BLD_00019,2024,6,327246.6068928811,85222.8497449126,412469.4566377937,72512.50358112695,6679.9371074800465,25.648453774195662,107633.19227492141
BLD_00019,2024,7,375983.3214196869,87596.30005642306,463579.62147610995,83208.07318468983,7328.651215186031,28.826620494545644,107035.09103315012
BLD_00019,2024,8,371270.4051438114,83555.04356206399,454825.44870587543,85585.20375617685,4714.815113646385,28.2822626226709,146221.78092431193
BLD_00019,2024,9,305553.26353047264,80245.88340791933,385799.14693839196,72084.52562879279,5044.680575087137,23.990022599571063,94745.945622791
BLD_00019,2024,10,324989.3516208877,82364.59111725839,407353.94273814606,76402.3690724352,6520.106107798805,25.33035744081895,93558.06877376662
BLD_00019,2024,11,295221.54905970424,187891.14561501946,483112.69467472367,44639.467829677276,12815.696121368343,30.04123921828442,145763.946802263
BLD_00019,2024,12,325704.53428560914,218946.26626956215,544650.8005551713,77199.54920094594,16605.081449673857,33.86784319738157,160887.05084049844
BLD_00019,2023,1,350240.8436188004,219475.40446890547,569716.2480877058,52963.447917468526,19163.01847425185,35.42647975100228,207250.97630303956
BLD_00019,2023,2,295984.7307268562,193985.7724583792,489970.50318523543,67711.99509821643,18410.55603717243,30.46767608953282,170644.7574379876
BLD_00019,2023,3,370212.1781092422,89874.86723665643,460087.0453458986,68991.27293057404,4641.320278049732,28.60944277147548,149657.3007804397
BLD_00019,2023,4,357799.7618000478,84871.91052904843,442671.67232909624,87733.51307686212,6396.865924990075,27.526508307859967,112569.06550333093
BLD_00019,2023,5,333320.6939801119,77298.85103321892,410619.5450133308,82052.09461040456,7137.02463436399,25.53342132264605,126284.32393947999
BLD_00019,2023,6,328648.4336089671,80445.57165661943,409094.00526558654,51908.287834279356,7231.726284881427,25.438559181774664,118361.76546659562
BLD_00019,2023,7,380928.4778470883,84103.79694609645,465032.27479318477,77059.88055902881,5234.167193978736,28.916950362256657,167157.69864803937
BLD_00019,2023,8,348212.2886864555,86714.13454613881,434926.42323259433,58593.147577648575,8395.373911896,27.04488800792172,161577.132853001
BLD_00019,2023,9,306630.1748858831,84216.86750577549,390847.0423916586,52996.11751657476,7231.619568225912,24.30391423713727,92039.059368158
BLD_00019,2023,10,365069.9727776154,80634.48727358974,445704.4600512051,90514.6272907558,5103.208892669874,27.715095158221025,113875.39983809485
BLD_00019,2023,11,273282.12394528626,193896.3628711219,467178.48681640817,61300.19878935395,16804.389440276667,29.050407564920775,179159.85086759683
BLD_00019,2023,12,324448.6252332144,219252.89594238147,543701.5211755959,78066.91290167974,12415.73174024065,33.80881446714709,141662.61169839604
BLD_00019,2022,1,267315.6509711059,197659.80319075935,464975.4541618653,66621.41397057599,12371.010969425333,28.913417103460485,130859.79685277873
BLD_00019,2022,2,254967.4459259002,157034.72238050634,412002.16830640653,45148.187169714176,12807.188149805192,25.619396536201606,109480.46268298895
BLD_00019,2022,3,349196.19378441654,73826.03546944419,423022.2292538607,69255.37073383063,4738.729708352058,26.304653394014963,139197.97227112405
BLD_00019,2022,4,307119.3061131508,66373.77397940184,373493.08009255264,54181.985039469015,5084.861726310893,23.224798456162933,100181.47249429501
BLD_00019,2022,5,272020.83171869843,67507.95861092511,339528.79032962356,59241.854293536715,5073.433310518387,21.11280809678258,110409.44709198546
BLD_00019,2022,6,288890.73813352257,66763.0619354201,355653.80006894266,46553.87746485641,5863.840541922222,22.115504321319186,84089.38190608134
BLD_00019,2022,7,330232.1315901251,82702.69587738096,412934.82746750605,49750.041463207075,7829.328590007011,25.677391776808104,124668.98280495983
BLD_00019,2022,8,311452.9914705765,73153.15652021323,384606.14799078973,62159.41202777839,4311.62936711726,23.91583873488042,135415.04114164098
BLD_00019,2022,9,286203.8787867692,78448.5520742154,364652.4308609846,62191.42142700037,4293.363644515815,22.67506324668082,135798.74522055898
BLD_00019,2022,10,320880.0122640431,75957.88320668999,396837.89547073306,59119.95133499973,6406.891461180512,24.676441501384065,144651.99095356517
BLD_00019,2022,11,263437.4506610888,173791.4157792531,437228.8664403419,44615.648218362316,9634.228826422024,27.188060083408228,107715.94841905449
BLD_00019,2022,12,289347.6025058503,197429.2444427713,486776.8469486216,52290.9085251975,12886.047052139462,30.269086004770756,171970.52196354288
BLD_00019,2021,1,311571.86293872364,217441.9893784192,529013.8523171429,56561.09365854193,14220.889675479735,32.89549594209194,165400.03259889423
BLD_00019,2021,2,257327.2967828381,188363.0968469149,445690.39362975303,58225.325175340935,9471.579585330639,27.71422047052094,172926.7411059156
BLD_00019,2021,3,333800.17217768304,81168.8715237184,414969.04370140145,51916.18863627855,5717.485694416344,25.803884781810414,136590.60571537568
BLD_00019,2021,4,303150.57238995354,72313.24260709596,375463.8149970495,49714.58046765091,5267.620977988061,23.347344022351532,95683.7480288584
BLD_00019,2021,5,271431.93481817,75209.8053164013,346641.7401345713,62932.39166367137,4520.910641913479,21.55511033597742,115227.50155265295
BLD_00019,2021,6,298781.9307212548,77648.59531992972,376430.5260411845,52463.99556359193,7114.753405408332,23.407456700101328,77068.8047479216
BLD_00019,2021,7,344180.7115667158,88146.31218350198,432327.02375021775,66340.77524418669,6092.701014172239,26.883250397205373,134718.99476261207
BLD_00019,2021,8,340245.63383578614,90416.71080993935,430662.3446457255,76181.57444068522,8126.087131121355,26.77973619906698,139324.07796632193
BLD_00019,2021,9,292778.7996193614,73723.01750183998,366501.81712120137,56802.107134622864,4696.019901184055,22.790063029676766,78755.88323840516
BLD_00019,2021,10,356258.541494417,87427.49693313563,443686.0384275526,59153.80759332563,7531.219434984122,27.58958430431906,172282.77025864
BLD_00019,2021,11,266095.5062857594,175045.73777419608,441141.24405995547,55692.19999601689,17084.861062596712,27.431342185656042,171754.64844171348
BLD_00019,2021,12,314093.60421894316,213503.02324980413,527596.6274687473,71651.91068954904,14839.132813508098,32.8073691113006,206789.56764004877
BLD_00019,2020,1,301808.2059002705,232428.6181602802,534236.8240605507,69938.31714104963,19635.222519353374,33.2202742915404,121855.95424468568
BLD_00019,2020,2,293795.3645674445,175576.88140684925,469372.24597429374,66688.78257247346,16422.80592349835,29.1868213755612,159516.2811770793
BLD_00019,2020,3,333361.7720533833,88582.51585620736,421944.28790959064,74641.64238130063,8668.68561587074,26.237624118768327,114872.61192380654
BLD_00019,2020,4,329811.3926289567,80819.9380021324,410631.3306310891,74956.33374493977,7060.725578375103,25.53415418387349,99768.04066645452
BLD_00019,2020,5,294781.3988086002,76585.18574730029,371366.5845559005,53687.567262180884,4701.113776427784,23.09256727735652,101175.39410561671
