sample_id,T_sint_C,cool_rate_C_per_min,delta_alpha_per_K,porosity_final,E_coating_GPa,E_substrate_GPa,nu_coating,nu_substrate,thickness_coating_m,thickness_substrate_m,KIC_MPa_sqrtm,epsilon_mismatch,sigma_interface_MPa,mean_stress_MPa,max_stress_MPa,mean_strain,grid_size,fields_saved
train_003087,1345.2640542840193,8.053501547769088,2.3e-06,0.1145953460097049,213.25262096435154,211.74457868447462,0.28894312805004535,0.31336761069940555,8.476139028628935e-05,0.0029521817303759836,3.2645339020364283,0.0030366073248532443,842.8209687135983,1082.1186390474256,1508.9213155713255,0.009164258779408322,32,0
train_003088,1433.8072634357416,6.922856054590028,2.3e-06,0.15554698234262757,181.03221106153768,279.7368446063882,0.2742814563678614,0.2573187739874192,0.0004888316006742058,0.002547758326407124,2.0869296872421663,0.0032402567059022056,680.8723274787856,929.5062241926586,1290.3874982684968,0.009937291889282353,32,0
train_003089,1287.778376954737,5.663664461302015,2.3e-06,0.15132239354643753,214.22655916175975,270.88794329539866,0.2568307835196229,0.2805819089241478,0.0004523518578299316,0.004589593245606811,2.3338020307469662,0.002904390266995895,697.4905825150913,891.0080549421336,1317.9178086569639,0.00828485271385852,32,0
train_003090,1441.164822092662,1.3788559649025847,2.3e-06,0.040180578065269625,172.43829303149997,290.2812203864529,0.2572478332245595,0.2818956936790768,0.0001931116658418633,0.0033701898174818444,3.6855770349803247,0.0032571790908131225,715.1015942334614,756.6333112661716,1081.062764700088,0.007926449777551008,32,0
train_003091,1298.4213427682823,6.917455214381184,2.3e-06,0.15673629781912504,200.3257939191132,239.6208810682521,0.27764832345571067,0.2593660667844476,0.0002772468276563832,0.003589539011837705,1.5018126993126149,0.0029288690883670495,682.5578511467372,885.7842454097714,1410.272924787101,0.00870968238154568,32,0
train_003092,1441.7971747156614,6.783355758486028,2.3e-06,0.08290772006457603,129.62517788225028,238.976671173757,0.24566924696211773,0.3038619956108528,0.0001596148341121522,0.0013086196310920944,2.8210171453084056,0.0032586335018460213,537.5918203462322,650.5030350075211,992.9437455178111,0.00898969611403097,32,0
train_003093,1226.040133005217,2.1238659513329328,2.3e-06,0.1626700280846905,176.4417925030698,165.4698804222239,0.2624813286461344,0.2681042467835226,0.00027830874364807054,0.003213247764896653,3.3849143590849953,0.002762392305911999,508.9700889149811,654.6747947200473,1047.6731567167103,0.007670400289871532,32,0
train_003094,1213.319189073177,8.163234778245993,2.3e-06,0.19568068268782302,155.29352127404778,309.02401527941515,0.22939365919730104,0.29571327504014266,0.00016196347746181986,0.0028201984726573294,1.692701857820485,0.0027331341348683074,435.5733522857672,621.717720646838,902.8888659655664,0.008399970421718502,32,0
train_003095,1499.3026342109467,5.2029467510053795,2.3e-06,0.13932730345325534,192.8430186648765,221.97005516223558,0.28279021737270393,0.27791359141889305,0.00021660935174597679,0.004744844130391805,2.202277154689593,0.0033908960586851774,771.7157335116058,966.1271173742493,1507.46526465466,0.009724470823372359,32,0
train_003096,1460.8371369704068,3.9173141296432785,2.3e-06,0.10767741218348933,207.75951341593583,248.3233360442108,0.24626180701670763,0.2616022130927925,0.00017294249498938944,0.0038331905744729503,1.921472618045608,0.003302425415031936,800.3631009078098,1064.3666917050843,1970.0448761138132,0.009412347010525237,32,1
train_003097,1464.854251039861,8.415634472613693,2.3e-06,0.05979238189540986,191.2259102706202,191.7155222301229,0.23429188159670314,0.25861971338688367,0.00025165032752412844,0.004274212587707541,3.263441197427932,0.0033116647773916803,845.9198663303599,943.2887991826457,1331.7318429004677,0.008730524968414454,32,0
train_003098,1485.3839842819852,4.090338635480413,2.3e-06,0.05202056088334139,128.82835323724248,258.59358839307805,0.27926635379157005,0.2842707353644393,8.047097534632188e-05,0.003461213007424393,2.8426703425574207,0.0033588831638485662,582.0490137010636,657.6713487885297,931.4632815634261,0.00889596667325593,32,0
train_003099,1331.4948928243464,6.596657121554437,2.3e-06,0.1275009121325267,182.1055103987367,215.3782318490292,0.22745840123845845,0.26164499468793223,0.00029063397023181605,0.0019697125661993385,2.446834001142058,0.0030049382534959967,626.2976501407529,799.6972108755405,1158.3400975858538,0.008434802038336426,32,0
train_003100,1286.0506664040456,6.56123321310843,2.3e-06,0.15497053862403995,194.4102029124764,253.60879994763354,0.29615879667247047,0.30066918143164173,0.00014891956470892642,0.003476203681447829,3.561771956345392,0.002900416532729305,671.8989956459177,882.4964802054263,1346.021593429768,0.008814542065268223,32,0
train_003101,1239.007498505371,1.4752538431594027,2.3e-06,0.2438605304062705,122.98414855800466,277.6540448094321,0.2751568687400654,0.2955372668390327,0.00012599761921133418,0.004860000918851336,1.9322949361496842,0.002792217246562353,302.84004813358183,454.4270135666476,624.8882114661006,0.0086183779648904,32,0
train_003102,1350.3627400615394,4.805502675172443,2.3e-06,0.11655163385244369,136.97280357653125,257.5984112891483,0.279234138200071,0.3110959585702091,0.00020728922921232516,0.0019512918420817992,1.6234512594712769,0.0030483343021415407,508.3401182777676,634.40448606223,958.035909190294,0.008661232020436217,32,0
train_003103,1266.0144961429824,3.005008749387608,2.3e-06,0.1337711134552507,188.02869340711067,164.9005526218698,0.2265577647364561,0.25198827134617996,0.00037748918430759675,0.001269058743549377,3.3531069808462077,0.0028543333411288592,573.2047925519038,750.1851133776378,1153.0885527110004,0.007845602132931187,32,0
train_003104,1480.665257021796,2.796135957109503,2.3e-06,0.08492333175117144,151.4915236971506,288.97268908233053,0.26509647770087785,0.3193961694479758,0.000210162926921369,0.001905022412366302,1.97575229417144,0.0033480300911501305,620.2690371132163,710.428061425957,1092.0273939466538,0.008722171607141052,32,0
train_003105,1201.2009487328337,6.894656997644889,2.3e-06,0.20493913627419655,126.21838233193473,249.73880700089768,0.22239694916671182,0.2870846912620823,0.00038931184228613145,0.004008844680691539,2.2176738294071634,0.0027052621820855176,334.00271396876275,428.0248087523175,813.5083840592479,0.007601576652841044,32,1
train_003106,1242.9590213229365,1.1026899575717835,2.3e-06,0.242180738127175,208.94198581940663,198.1435140574401,0.24617350884221803,0.29861243160747414,0.0004904647148062172,0.0008862783572463455,2.6561698726774874,0.0028013057490427536,495.2358227338639,744.6853476791371,1156.7684100831204,0.008398785530530717,32,0
train_003107,1273.942755925028,9.721710803930467,2.3e-06,0.17825223793473668,215.21753257609743,211.7861826268706,0.27792877420440465,0.3281195548561179,0.00047475490609150426,0.004683938876259678,3.9514887430630754,0.002872568338627564,718.4398857006208,1020.4580386472461,1388.4690034372497,0.009344557164026074,32,0
train_003108,1259.6870134779585,4.558519054043391,2.3e-06,0.22168102087707514,157.3472554388231,289.76627745698016,0.2372549741502787,0.28672174873494505,0.00014943572601159848,0.0037162253141987487,2.0407732439680184,0.002839780130999305,414.2135332055604,613.8774191409212,941.6563328981126,0.008684789688272807,32,0
train_003109,1267.733530973913,3.689231756004146,2.3e-06,0.07467669877866857,219.28765973025156,309.80540006632884,0.275772070230381,0.31919182215978426,0.0004687513739880907,0.003235621026286973,2.910913221892873,0.00285828712124,802.9566131221933,948.693745617756,1323.5047572892972,0.007730275443049708,32,0
train_003110,1396.8142815183535,9.279769599437117,2.3e-06,0.08160882077553798,205.657925357651,290.15427002415487,0.2640365416006886,0.26923533223145524,0.0004385784810612412,0.0012934510399899317,3.7417334613951776,0.003155172847492213,880.528096252355,989.3263495060477,1597.8706873451883,0.008636731417530952,32,0
train_003111,1298.2536234939448,5.380049278961605,2.3e-06,0.13760021370739556,175.58575910631797,301.80080591770155,0.29284585137405666,0.3147054648177383,6.27177327131181e-05,0.0029486358634037207,1.8316684551149123,0.002928483334036073,619.183665546333,805.8534873615887,1226.483115793107,0.008711644779464485,32,0
train_003112,1384.507314571012,6.5289272633675,2.3e-06,0.08592020877125647,194.7236362826675,238.3803030219918,0.25974813847695455,0.32420010974785557,0.00048712026852468904,0.0005719717378980294,3.371980937748922,0.0031268668235133277,782.542951666851,880.085326237333,1300.6424146178824,0.008315205055304278,32,0
train_003113,1467.0773800938873,7.262656737732653,2.3e-06,0.07136724012207599,213.62425006701557,226.6819111521409,0.24409493751710465,0.25687008205891326,0.0004809415220763043,0.0030562606519066063,3.212631688521552,0.003316777974215941,924.3661115739188,1008.3116507673444,1558.0816232760624,0.0086026605476331,32,0
train_003114,1380.7670296577107,8.842701461360171,2.3e-06,0.08834163924155394,192.73205065705628,291.01261466737833,0.28999307829183024,0.28485606118575174,0.0003838732251864048,0.0018458753016270424,3.328756137698445,0.003118264168212735,830.2700895424028,971.5191725927931,1321.077892392693,0.008929040878615787,32,0
train_003115,1408.3598373859145,2.1676779083535047,2.3e-06,0.09347127429694516,153.74837963729848,223.1315903373573,0.2582369857387386,0.3205677503729578,0.0003215574495300082,0.002913825171658415,3.4391670486043147,0.0031817276259876034,578.0601944113318,705.039180603968,1035.9460506010407,0.008515184100585388,32,0
train_003116,1309.6509894664073,1.7348786118282127,2.3e-06,0.10184103255974895,139.30238577445735,272.9371453649137,0.24304583170087035,0.2720733547163701,0.0004955420849678186,0.0021291933629494996,2.3290730758721545,0.0029546972757727367,466.33126810555234,577.2739801485856,1044.3000613245326,0.00784592373384332,32,1
train_003117,1247.9215402868128,9.943397059012652,2.3e-06,0.10358020406911256,163.1752330579142,258.0875000931145,0.2532508603638869,0.30264369662254187,0.0001379136772632013,0.0024880224270139076,1.4041964795522341,0.0028127195426596694,596.5044874074463,735.181191631905,1359.2747965118112,0.008146974883410757,32,1
train_003118,1296.1752187349718,1.0799542146346344,2.3e-06,0.14615816949192942,138.66667365355718,184.46096675784483,0.25543412177509855,0.2491526850025081,0.0003986669996843946,0.003011434070859481,2.5526399564537368,0.002923703003090435,425.69607643198725,535.5323350158761,842.6754489906136,0.007870163189279966,32,0
train_003119,1489.2847946112324,7.373752782535234,2.3e-06,0.04774494111178107,122.1523522372627,209.38710515779974,0.2377850467909219,0.2670753517080474,0.0004569240902618803,0.004791635313545845,1.5401218020161491,0.0033678550276058346,554.3063684665299,627.8376834037276,846.2049424385065,0.00890414154294332,32,0
train_003120,1386.543415335941,6.49958825762759,2.3e-06,0.08375659798323108,165.59451399017607,193.99511413166655,0.28379579894069773,0.2993500247594233,0.0002749403745875003,0.004923844154249464,1.4370994063809026,0.0031315498552726643,691.1121793931513,812.8097053329843,1536.3729138531507,0.00874526174458239,32,1
train_003121,1283.2533358302046,5.9729591953825025,2.3e-06,0.2117061330496151,152.92554694042906,180.07628060712858,0.2856373113932906,0.27976628938238696,0.00018415316323722733,0.003257388951480209,2.434223612593118,0.002893982672409471,457.82930335646404,665.3796937162044,936.4223053865967,0.009269633389144672,32,0
train_003122,1335.2745801486312,8.07245163262084,2.3e-06,0.17368434230544907,129.52803935019745,227.228607063462,0.25560667123713865,0.2992615454722104,0.00025017222810376293,0.0011330545294128086,1.8015269493274761,0.0030136315343418517,433.47794795248615,564.6478521104253,864.2790515806546,0.008908732959618911,32,0
train_003123,1450.6539112292983,9.932256528719128,2.3e-06,0.048512065474391096,207.1461030517998,191.74609018945608,0.2213578057500119,0.2897414117367053,0.0004873980092060764,0.0007056847234416514,2.1773280128019508,0.003279003995827386,929.2667321852501,1062.1209556148153,1600.5239447290523,0.008808796617951531,32,0
train_003124,1400.533071211732,1.4219723934453465,2.3e-06,0.05913166405226348,132.29464050443485,171.4330452199359,0.2282326515995467,0.32364301693043934,0.0003841351760316679,0.004968758515845864,1.5800291914319566,0.0031637260637869835,497.69231356104723,578.2190923701269,868.2540665070295,0.007959819260302366,32,0
train_003125,1368.1958522187506,6.530774433788622,2.3e-06,0.07042010359226655,183.03982396109055,193.11293881604445,0.26072546424159815,0.25081487672413233,0.0002961251786112224,0.0033411319191540725,3.554346134798725,0.0030893504601031264,747.167921765856,838.9002614337764,1352.301847498788,0.008213804384318655,32,0
train_003126,1465.5488629901524,7.450999016851456,2.3e-06,0.17076599294528483,176.9315760709593,259.02244062053364,0.24086885819099163,0.2961187778310991,9.961214893794235e-05,0.0031906337764533205,3.185905583783625,0.0033132623848773505,636.180846660726,868.6745780772106,1358.3933766147666,0.009913594797686918,32,0
train_003127,1401.731871665037,3.753453755557167,2.3e-06,0.21012675694393124,217.8990661974887,289.34870201373167,0.24646350239415224,0.28104556775898,0.00036126231256321256,0.0006878650396624876,2.8999467408082262,0.003166483304829585,655.8200194211184,966.2859920702916,1281.8479943009431,0.009642087667938289,32,0
train_003128,1392.8189192373286,9.03575246428838,2.3e-06,0.1126217513969392,145.38389650282988,234.06733096318345,0.2624443694672194,0.32340815502531733,0.000169041202085221,0.004732741666868918,1.3056589102448453,0.0031459835142458557,584.3864515388116,734.9055911775727,998.9940120774338,0.009228440054563518,32,0
train_003129,1256.9304411632304,5.112935573047407,2.3e-06,0.10521055327242985,143.5502225059806,257.4939219345643,0.27302333138964485,0.3170855288378862,0.000494963256580542,0.0012147278734188389,1.9453711393620385,0.0028334400146754297,503.49934065313744,610.7445578895454,832.7694290621581,0.007885269248926737,32,0
train_003130,1231.9166049037224,2.4803061575675205,2.3e-06,0.24335167605576705,182.7199356653987,264.0730249602961,0.23497201953471925,0.2684992770284458,0.00028266392924006196,0.002930841778436034,2.891025754861231,0.0027759081912785617,431.37342925148914,619.644430506927,1011.4126650881593,0.008116651556549661,32,0
train_003131,1489.5426351172198,8.689670344182701,2.3e-06,0.033106905023753276,175.82551737092803,264.2312259142822,0.27496357673771427,0.31505402505013924,0.0003264580712802331,0.0018590845639717955,1.607322974480934,0.0033684480607696055,875.793926585742,906.8666814457247,1473.485618874707,0.008795733913392096,32,0
train_003132,1379.6575110301058,9.486330583821795,2.3e-06,0.0778685573080643,201.18088575927527,317.89746884287183,0.2287272769603107,0.2917758168352271,0.0004996962587484658,0.0022252896062642967,3.507598051489035,0.003115712275369243,819.3065036477672,924.5331779326108,1282.2800183289576,0.008319003325099083,32,0
train_003133,1324.7050227439288,1.8956342653186924,2.3e-06,0.14217955632600665,137.3065792724065,257.4350796436329,0.26518187716748737,0.2661564874436965,0.0003887396430412539,0.001984578711247601,3.626197906458422,0.0029893215523110364,446.01052637542045,554.3024957130235,889.0510043497529,0.008120645199374936,32,0
train_003134,1376.7062462730653,7.765127804390978,2.3e-06,0.18677394063681835,150.06177551117912,247.39798157238343,0.27359875816246676,0.24823236293855247,0.00026888347266446137,0.0016769741434022084,2.675067267232993,0.00310892436642805,514.4433053009284,720.793345194082,1006.2449590169219,0.009781680627098242,32,0
train_003135,1218.5435883215146,2.935127972486977,2.3e-06,0.22028089869988793,120.50032003392259,298.677734283989,0.24336295204244082,0.2550113222756445,0.00029796723847851423,0.0016710951270979288,1.3969772859232648,0.0027451502531394834,302.171921177383,422.54154689634316,598.6782125265627,0.007982114619739456,32,0
train_003136,1446.638182171232,1.0604999590211954,2.3e-06,0.05588678393767135,192.15826399764353,259.3515829614116,0.2869094384682109,0.2966057051112241,0.00045715567612661525,0.0008708158655606928,1.6581883830024908,0.003269767818993834,808.0625312114179,869.8011019056022,1415.2932056332165,0.00821042708464967,32,0
train_003137,1264.9936606693009,3.3455244059684945,2.3e-06,0.13013011278118466,152.54665667342604,233.30241890063863,0.2830544812445567,0.28480661087385073,0.00047153753548322813,0.00059773406236271,1.062258087880454,0.002851985419539392,507.4677486872482,631.3898573407191,902.3867852061338,0.007994841046855551,32,0
train_003138,1441.363801895384,8.694188516986722,2.3e-06,0.052856454393028884,143.6089176140664,278.7868208440292,0.29054619888291067,0.25204473352527756,0.00026785120191638264,0.002320950885551929,1.856416650855943,0.0032576367443593835,684.9919202877604,723.8590235240821,1114.8533860793973,0.008732171470219919,32,0
train_003139,1360.3135329790832,2.2706548910535913,2.3e-06,0.06727605344445284,180.4931970066109,195.87750290078003,0.24734177800490037,0.32041737586453983,0.00020640306618558376,0.0008693040669760882,3.4319537151952253,0.0030712211258518913,676.2022042725084,788.8077808788452,1090.3175277949533,0.007932036792591109,32,0
train_003140,1282.971604097071,2.176019946986145,2.3e-06,0.16320291109619406,145.17039809968807,267.60797238261296,0.2946587201307846,0.29204123741990207,0.00040171820992497586,0.0020554977086599114,1.9039176211812903,0.002893334689423263,458.5290746177793,626.2498537236436,923.0947367735972,0.008605622743066652,32,0
train_003141,1209.062984472621,7.651429355801406,2.3e-06,0.1974348940828715,125.6749977176527,282.7559803438717,0.25873354210420885,0.32689755283237704,0.00012166804778639302,0.0015828592276857165,3.442801528001564,0.0027233448642870286,361.00570508046206,511.97766725141946,804.4744243474323,0.008511277406318674,32,0
train_003142,1444.7500065979816,4.657236747081743,2.3e-06,0.06246986011829041,143.6254927062096,262.1702482975474,0.2448908329826505,0.26477671501412003,0.0002289073848814011,0.002739336628159749,3.5834082594431997,0.0032654250151753577,597.2108938511211,638.5322057870555,925.4510241712221,0.008170905932959523,32,0
train_003143,1252.938042440792,2.336374652811418,2.3e-06,0.11058102544762102,204.97207599258132,190.03782230537757,0.26984352266386713,0.25654693287812436,5.9649032635132855e-05,0.0033382678256652235,3.5695312555866194,0.002824257497613822,676.0562634519326,798.012830200494,1119.7751749827748,0.00749173500572169,32,0
train_003144,1215.541534691962,3.0700033883395457,2.3e-06,0.1782626135118494,179.53654270345794,242.40057730673396,0.2906920974881805,0.3184931359238325,0.0004273177224762626,0.002250841544262451,3.494464684348533,0.0027382455297915126,525.2807481083188,745.4963086168535,967.2473636181611,0.008406144770143077,32,0
train_003145,1426.7633192477642,8.15141732487044,2.3e-06,0.136598631928409,167.1163418590611,289.5907839220332,0.29112371799405734,0.30758125600550823,7.191724770596838e-05,0.002562922916878958,1.5864074754419852,0.0032240556342698575,676.3598350990926,870.2604352543846,1206.9023530208626,0.009773545052232574,32,0
train_003146,1305.0129667118936,6.609419110522176,2.3e-06,0.14688106405470946,169.1411468294752,224.43862333724516,0.23942292347789293,0.2590750529892627,0.00029578206256476903,0.0049516582397548855,2.839774326355255,0.002944029823437355,558.1856810688337,714.622917701886,1078.1666785980551,0.00836294264035722,32,0
train_003147,1316.800201677495,7.8483589530984865,2.3e-06,0.10247071579646713,219.69634839947432,308.44334980827625,0.23220054429885828,0.2716189202739598,0.0004973971587634406,0.0024731533592242685,2.274320993391427,0.0029711404638582384,801.602285205945,981.5986142070041,1389.1052741021956,0.008250604964901076,32,0
train_003148,1274.1202761842158,1.8799591508923392,2.3e-06,0.22257415102138384,123.14909214883149,167.70458022525844,0.25582340961351663,0.2686411336375697,0.00019696142825662954,0.0023692652959886613,1.6735473131009742,0.0028729766352236963,321.34764343845956,444.1660218649108,630.9002473368881,0.008287365013882558,32,0
train_003149,1457.753543609069,5.122938545647412,2.3e-06,0.1334748258973506,136.12156355440243,266.4101525511441,0.2950860892062377,0.30345225687830996,0.00041144741347707854,0.003056415009963073,3.759598419208836,0.0032953331503008587,543.9100647567523,719.4812925273001,1325.7908265943324,0.009904060321599455,32,1
train_003150,1289.1988578319597,8.173956257031989,2.3e-06,0.1840852935233498,206.55069828673817,197.25783832317208,0.2972116010549754,0.2593830326913828,0.0001107088318561405,0.0006356004111040138,3.891326650477833,0.0029076573730135074,692.5590422276613,993.4688486040225,1347.0922002707448,0.009552210411395687,32,0
train_003151,1263.057770925307,3.392134757815879,2.3e-06,0.2294315322625858,173.4832104654618,263.7949384829187,0.24206434314402042,0.24692629769805277,0.00010823158614696294,0.002710326023486326,2.1289304858291693,0.0028475328731282063,444.507164269496,626.8353476649758,1036.8475423415898,0.00835674780921256,32,0
train_003152,1292.7749179008467,2.522700715384257,2.3e-06,0.06556336325755961,219.5061951607542,311.89513866289667,0.2253921098944655,0.3136400005814655,0.00015186758062068538,0.000686995390751686,3.523659380245915,0.0029158823111719474,763.9402140317965,856.6849118953222,1296.2302903980803,0.00724434783223743,32,0
train_003153,1260.944872550219,4.436055044354729,2.3e-06,0.08633115130555516,188.39230684148478,251.9969615679488,0.27674896755255796,0.24103891932100907,0.0004109945141666846,0.0017457752716013683,3.9795859193620178,0.002842673206865504,681.4850973908069,785.1448477711749,1249.9441129366394,0.0076302550661502145,32,0
train_003154,1295.2965662415622,4.000419764549026,2.3e-06,0.12360986862177355,192.34251814556376,229.90571194660816,0.23854260089706905,0.2947371750609362,0.0003319320505300032,0.0040070177921173586,3.8415586630813396,0.0029216821023555933,631.2354096855246,764.4849255668597,1255.785420635845,0.007800977539215508,32,0
train_003155,1224.880866860452,2.6692550099398322,2.3e-06,0.12728218920244483,177.97667069463327,297.3847082090716,0.23688650712225887,0.2677700533266119,0.00042417440026432525,0.0014319254064950203,1.7764883631550408,0.0027597259937790397,535.2381547971448,672.7351501035539,1046.714084312232,0.007431602328592047,32,0
train_003156,1247.5590087358376,9.585504328206326,2.3e-06,0.11528592766306954,121.73510904916917,234.1766381160228,0.2788522076099532,0.27808945292516796,0.00017854078577846853,0.002710227586753826,1.0671960315196722,0.0028118857200924263,448.759001723574,577.3242959543744,811.08643795965,0.008545931227052085,32,0
train_003157,1325.1158650188443,5.347885640998961,2.3e-06,0.0888261283406921,210.8010004674559,250.27905395766342,0.23608311851060684,0.24606249393052185,0.00012863971106354892,0.0036215064185298566,1.5655261239639944,0.0029902664895433417,767.0413039841458,904.9246867003176,1336.524355851713,0.00794294916259813,32,0
train_003158,1463.8400566769628,6.472687204989321,2.3e-06,0.09805197882072927,172.30032934328113,209.13252898000894,0.28268741678716813,0.2549010509511077,0.00029628409282280496,0.004900555839371592,1.5263936880994668,0.0033093321303570146,739.837367257246,842.573115864223,1402.0561581340087,0.009042731013996103,32,0
train_003159,1217.1872240166858,2.0899621787463554,2.3e-06,0.1722337262968439,120.90531227101994,247.8941327036867,0.2940859863371006,0.2851120675904252,6.566934273888145e-05,0.0033874853941623304,1.805402788801786,0.0027420306152383775,354.6362620786136,490.3077975335409,731.8313040317993,0.008209983466075037,32,0
train_003160,1263.8024120280093,6.4903157931836155,2.3e-06,0.18340097622645699,140.98936424175625,274.52895894535163,0.2322859759284027,0.2745024211460781,0.0002693070633587514,0.004474580951752115,2.1279848924542755,0.0028492455476644214,414.01856245948585,579.1914775437612,822.5449319903312,0.008516315692533168,32,0
train_003161,1472.5037026624789,5.997904238876173,2.3e-06,0.04123264541716563,155.03799346175515,241.48702869795142,0.2637747971333778,0.2805474514029917,0.0004814278520402232,0.0014197094823577094,3.423305383984605,0.0033292585161237014,712.5180027116853,789.9480227862657,1067.2640944693424,0.008760356234041823,32,0
train_003162,1467.0044022479765,9.387363949957294,2.3e-06,0.06903672067415224,148.6187339859265,193.73485566504078,0.2760096851497268,0.24047006438801224,0.0003419069761693886,0.0008420435640486094,2.040470487958112,0.003316610125170346,695.6382383697301,837.775510006775,1607.8897166892073,0.009604870172667635,32,1
train_003163,1403.8352499887824,4.710851209648394,2.3e-06,0.0749373639991478,122.77625952256267,163.14317416056633,0.26280608889254037,0.3235243008302812,0.00027773695247167705,0.002715960082265564,3.7045170237715164,0.0031713210749741995,497.7936642102383,593.8118679554495,887.6008205252186,0.0086203628792856,32,0
train_003164,1272.1420662285714,8.038558904285953,2.3e-06,0.09455277728904755,148.02367001345016,194.87844325267645,0.29277914791318327,0.28678957246907105,0.0001382809281197207,0.003066758053094947,3.0435946596389565,0.002868426752325714,575.6613140857004,683.8971782249928,1080.099808919278,0.008252189259945603,32,0
train_003165,1325.9431683167356,3.737628806159098,2.3e-06,0.14933616376411799,209.63061806482762,296.0413454399569,0.22542135569914815,0.2791647595185354,0.0002567521375999014,0.001946573282525636,1.2549061443138334,0.002992169287128492,657.0698680303772,851.8299842768185,1321.4648202339401,0.008228642221773368,32,0
train_003166,1263.3662983313895,6.210463206950925,2.3e-06,0.09828425983262815,178.88373240451597,313.4788316084862,0.2995745056801571,0.3181022804632048,0.0002975916511046132,0.003736078864536426,3.953600613958682,0.002848242486162196,674.0370721071242,770.8575233534953,1102.4291559654994,0.007902663122641217,32,0
train_003167,1238.576552737561,9.342733575197782,2.3e-06,0.20055031913500218,152.69671717617513,249.9878305383967,0.26484882342537464,0.24563348037955443,0.00027575065587756293,0.0029776607987637305,1.8327168479131168,0.0027912260712963906,461.71580982600955,656.252967235879,1017.8520964273197,0.008938123780504674,32,0
train_003168,1313.9995183541675,6.625641796830067,2.3e-06,0.15025659588172843,128.81106886709912,292.6516859245202,0.23707076193327611,0.28019933850251394,0.0002955604762195513,0.0031511265655603097,3.111304551646981,0.002964698892214585,424.08976535142517,544.2535451667964,774.5895313554075,0.008419288999621103,32,0
train_003169,1372.7464815211051,7.4004281538985754,2.3e-06,0.15164622302174044,195.12946328662687,167.5169053890154,0.2706310478278199,0.29186121871172666,0.0004849449706466197,0.00453756173185644,3.385566818414217,0.0030998169074985416,709.0012118158211,946.3445309188431,1274.852642447568,0.009377663499892153,32,0
train_003170,1307.9798026394415,8.883860726823315,2.3e-06,0.17398636989852045,191.83562979696103,296.57445562431514,0.2731629451544339,0.26497056851661166,0.0001370326693888154,0.001246850580907836,2.123605748950061,0.0029508535460707154,651.1958206625774,884.8845641929131,1198.1694290541493,0.009192524842241269,32,0
train_003171,1383.2473651397909,9.328819269779196,2.3e-06,0.21233528521000056,120.23679858554593,205.95201352179458,0.22040785703387844,0.26336205695391635,0.00022919417738251121,0.00196653848732853,3.6570155496997336,0.003123968939821519,373.93259042932254,529.6350563237044,775.2388111276908,0.009587581623887818,32,0
train_003172,1288.8764206137917,2.874473876827604,2.3e-06,0.07707944545742038,219.3410604929461,188.07286960153877,0.28695716086950507,0.254539935833694,0.00011682758229989869,0.003920733226067497,3.4294333182987433,0.002906915767411721,815.523262257607,948.562736015756,1432.3663455299477,0.007796892577595537,32,0
train_003173,1303.755158328237,2.762542284662667,2.3e-06,0.15600493298310425,146.5655903105672,204.33330631033962,0.225692902948264,0.3035414101881721,0.00023525107229643524,0.002732132593485242,3.3102265949801835,0.002941136864154945,438.96763854497385,518.9279375269147,1009.2109029759883,0.007563355205480625,32,1
train_003174,1437.2020774933828,5.954285142179072,2.3e-06,0.047904902332666234,146.24010647622683,239.68294570532942,0.23718691251038113,0.3001656676390627,9.316460292771794e-05,0.004491437903489128,3.652513981479167,0.0032480647782347806,625.6685517262096,679.3033673124964,999.7864835570692,0.008252816580230794,32,0
train_003175,1463.4944192681573,9.95964738675725,2.3e-06,0.06300637823181568,150.10333273861872,254.00872501177952,0.26768049926695736,0.2768351130999449,0.00020957652549784112,0.0012092225443531615,2.038885791805397,0.003308537164316762,705.7540857587849,779.6272159955527,1249.9946085116217,0.009044585344712378,32,0
train_003176,1296.6102244593155,5.41137090979702,2.3e-06,0.18494819457019784,216.17170848291659,161.1136954672347,0.2819631062079561,0.24900898665469529,0.00022417378686916662,0.0025524518596595977,3.188583449790422,0.002924703516256426,683.0142964917792,965.929121765936,1312.8050383802645,0.009108594796396996,32,0
train_003177,1371.454740403583,3.9781446679308448,2.3e-06,0.11281014564492242,204.11071862718637,214.8808790111521,0.27112486888045706,0.2566902041923972,0.00037725978481980383,0.0039610988559573845,2.471649332700982,0.003096845902928241,756.2396069338143,892.3773763638862,1307.3748453907142,0.008359371330272045,32,0
train_003178,1283.4486851676804,5.835351474397797,2.3e-06,0.2272260712292925,183.72886337233763,272.71467031730185,0.2696536540767583,0.276313651688998,0.0004612804374607768,0.003321543917244196,3.0758732946406573,0.002894431975885665,518.6375148387358,767.0189210264191,1046.5298527946109,0.009227836902114999,32,0
train_003179,1216.0003925122282,1.5795619670413168,2.3e-06,0.2116135278005893,169.4263903585232,280.04980176582467,0.25943354805903257,0.2623381266680543,0.0002778060512435154,0.0011563735905098177,3.2143843181752394,0.002739300902778125,431.90180228741076,591.8028426775377,977.3159160762181,0.00785662137146427,32,0
train_003180,1421.3571544081224,2.5948609327892265,2.3e-06,0.07770042016538942,152.70234914462267,197.50118208550387,0.2610814182697783,0.3062921088731682,0.0003992851292397981,0.0036461478626730656,2.903323159056776,0.0032116214551386815,601.9333065806352,691.4067714208255,1103.8844234428486,0.00833676749590583,32,0
