sample_id,stress_hotspot_fraction,crack_initiation_risk,delamination_probability
train_002596,0.20369239309597115,0.7356583037414185,1.0
train_002597,0.27735909131704867,0.8690113233865254,1.0
train_002598,0.29848525211424687,0.9999863124393238,1.0
train_002599,0.16997271370603842,0.9945960967894021,1.0
train_002600,0.13707392421686085,0.9981597636276759,1.0
train_002601,0.25060250169944037,0.9999988074817195,1.0
train_002602,0.07000622098993581,0.999946873452129,0.9999999996600537
train_002603,0.13653349517812846,0.9979899535750909,1.0
train_002604,0.15765888596331823,0.9994633498031393,1.0
train_002605,0.21271892778962004,0.9994835576917449,1.0
train_002606,0.1712470108037218,0.973057717656474,1.0
train_002607,0.20600696035346386,0.2426125373321256,1.0
train_002608,0.315442361923038,0.9996622619628714,1.0
train_002609,0.12270481267190866,0.9998189456682869,1.0
train_002610,0.3361723122144561,0.5078276225216848,1.0
train_002611,0.3132761215617428,0.9999998633180653,1.0
train_002612,0.1390646212333708,0.7151933216261805,1.0
train_002613,0.17036375589859115,0.06949473176278693,1.0
train_002614,0.0751953125,0.9999999999883942,1.0
train_002615,0.14068660274925268,0.9960436245228752,1.0
train_002616,0.18595637730763667,0.9853722729150863,1.0
train_002617,0.30380958765584754,0.9440381537415005,0.9999999999997371
train_002618,0.19974603144230055,0.9996826899953798,1.0
train_002619,0.28689359318026336,0.9989766018259032,1.0
train_002620,0.19909026648732348,0.7535501795658337,1.0
train_002621,0.23749190308061868,0.7666291523184915,1.0
train_002622,0.2144413858021232,0.8482218585242128,1.0
train_002623,0.1628452673050389,0.9918594493546842,1.0
train_002624,0.2670028818840058,0.9865360997782087,1.0
train_002625,0.25508087662888984,0.09818832201866223,1.0
train_002626,0.31883730703600854,0.9999999999998876,1.0
train_002627,0.2603475313335945,0.9999999680047095,1.0
train_002628,0.13385892780535708,0.9999927044321102,1.0
train_002629,0.17796602302240402,0.9869001135144624,1.0
train_002630,0.16116536209553559,0.9999999999211875,1.0
train_002631,0.1441292416435587,0.9995106413794844,1.0
train_002632,0.1985417871477663,0.9393981958645375,1.0
train_002633,0.3697251095868562,0.9999999912254426,1.0
train_002634,0.17976091514917492,0.9999925114649825,1.0
train_002635,0.17062611018973192,0.9983851437072846,1.0
train_002636,0.10617726871718798,0.9999999967652828,1.0
train_002637,0.2809106985592102,0.9987787934135731,1.0
train_002638,0.22965303489662262,0.999999999999998,1.0
train_002639,0.26474451876515526,0.9999999398603742,1.0
train_002640,0.0712890625,0.9998699617632717,1.0
train_002641,0.2979671487133425,0.9997183950019713,1.0
train_002642,0.12586978001794058,0.9999463259057687,1.0
train_002643,0.32186350588106766,0.9998993009973788,0.9999998874561034
train_002644,0.1481457490060961,0.9993158633706989,1.0
train_002645,0.06640625,0.9993012782738302,1.0
train_002646,0.19958046128193946,0.9999895465919032,0.9999999999999984
train_002647,0.09589019331976617,0.9998186529484454,1.0
train_002648,0.12390459457407242,0.9996166048640247,1.0
train_002649,0.20944642045139486,0.9899596863811316,1.0
train_002650,0.2916780978760101,0.7448478738641315,1.0
train_002651,0.16972774670716176,0.9708801745702113,1.0
train_002652,0.19719374686069882,0.9999999999998357,1.0
train_002653,0.32257572851368044,0.9998844033871769,1.0
train_002654,0.17093465634142668,0.5880648935094791,1.0
train_002655,0.16243587670603554,0.9737786509827355,1.0
train_002656,0.2554142899888372,0.9437206103213139,1.0
train_002657,0.2788826303853805,0.9999722717039944,1.0
train_002658,0.16816177459959775,0.9999924403232561,1.0
train_002659,0.1512275125952941,0.965748509977506,1.0
train_002660,0.163811826731239,0.9991246041315245,1.0
train_002661,0.12332881897004,0.9995683331549688,1.0
train_002662,0.27017950051159223,0.9993225114933413,1.0
train_002663,0.0703125,0.9999999999993587,1.0
train_002664,0.20907659062231848,0.9194516756793306,1.0
train_002665,0.13707570069863056,0.9998879262529297,1.0
train_002666,0.060546875,0.9553877289496462,1.0
train_002667,0.25146219829939304,0.9990465962146029,1.0
train_002668,0.30477517193197606,0.999999999820059,0.9999999977988114
train_002669,0.19304300004278377,0.9999999970179636,1.0
train_002670,0.2212819779144087,0.9999694555936789,1.0
train_002671,0.09331548942257695,0.999999978180377,1.0
train_002672,0.14491900188268617,0.9966801659132278,1.0
train_002673,0.15314076809865362,0.8504516622131731,1.0
train_002674,0.11300386755088787,0.10786664515090043,1.0
train_002675,0.23130789712140237,0.21370640676652722,0.9999999999989997
train_002676,0.2928541347705929,0.9577948882342504,0.9999999999953679
train_002677,0.24661966924187975,0.9996335994684137,0.9999999909750005
train_002678,0.15672793416753478,0.9999546218911605,0.9999999999992968
train_002679,0.15468303994513705,0.9999999096028509,1.0
train_002680,0.07937493021252258,0.9999998186355228,1.0
train_002681,0.23290164493807852,0.4750719645655576,1.0
train_002682,0.14900428982994307,0.838891511771874,1.0
train_002683,0.2555713932673989,0.9999768282836704,1.0
train_002684,0.2685051006753908,0.984106114335187,1.0
train_002685,0.17328648768866617,0.9999999703945444,1.0
train_002686,0.1272352812010161,0.7000810215081522,1.0
train_002687,0.1283329960622316,0.7271549914787436,1.0
train_002688,0.1824227784242471,0.9999999999930611,1.0
train_002689,0.1794695958030968,0.9994714165002843,1.0
train_002690,0.2775441661418204,0.9993851819010822,1.0
train_002691,0.2594490336697898,0.9999985535518817,1.0
train_002692,0.1612937291262481,0.999999999630202,1.0
train_002693,0.10707579866076823,0.2941998233513936,1.0
train_002694,0.28442855109409254,0.9999999241484503,1.0
train_002695,0.2982739664763305,0.8128200907599128,1.0
train_002696,0.23408387256808103,0.6653880913659115,1.0
train_002697,0.4178758915250428,0.9545087748191478,1.0
train_002698,0.076171875,0.8253176075878288,1.0
train_002699,0.13514850870663037,0.9999792556282939,1.0
train_002700,0.17340870747697448,0.7417555050978565,0.9999999999999556
train_002701,0.08888894626221397,0.9987011902053596,1.0
train_002702,0.21480351495728356,0.9993049320228778,1.0
train_002703,0.18930642744993323,0.9999999999885225,1.0
train_002704,0.06022824085212029,0.9999697707123816,1.0
train_002705,0.13649985490615227,0.9999999720372202,1.0
train_002706,0.2791804724774944,0.939772673211705,0.999999999997945
train_002707,0.1962070301584968,0.9866512588602087,1.0
train_002708,0.32071491828612414,0.5667810961933587,1.0
train_002709,0.27763824319411307,0.9320959868891209,1.0
train_002710,0.1715630038792582,0.9994511185606463,1.0
train_002711,0.1720961219236218,0.9845076408606465,1.0
train_002712,0.1912237110181892,0.9978329901679287,1.0
train_002713,0.1851690445017246,0.9509356697788708,1.0
train_002714,0.2830264963844987,0.9997842501690762,1.0
train_002715,0.0634765625,0.9666238641581544,1.0
train_002716,0.2141492751084141,0.9999998145035609,1.0
train_002717,0.32777228357083493,0.9968691580906683,1.0
train_002718,0.2229802345244676,0.6351920241533247,1.0
train_002719,0.3161610060743185,0.9998587054089214,1.0
train_002720,0.37550256084871036,0.9999390445307756,1.0
train_002721,0.1357994170482827,0.9991183136441919,1.0
train_002722,0.16414655434111594,0.9999999930007206,1.0
train_002723,0.16950577308398965,0.6319900746379201,1.0
train_002724,0.3457451749208472,0.596614591775667,1.0
train_002725,0.17600603660901332,0.9999999996524158,1.0
train_002726,0.2814941761163269,0.9999818177161864,1.0
train_002727,0.3421583101491026,0.9998693689295721,0.9999833744369243
train_002728,0.15408874675057024,0.954481739911827,1.0
train_002729,0.18337917003555254,0.9999969426924449,1.0
train_002730,0.19001798482812574,0.999999999176995,1.0
train_002731,0.369292779558972,0.9999999234482838,1.0
train_002732,0.21443378741613706,0.9999999999999098,1.0
train_002733,0.23308962589233506,0.8680844167150146,1.0
train_002734,0.22212228767738051,0.9999999999775389,1.0
train_002735,0.3162385949335358,0.999999952990664,1.0
train_002736,0.06554261190267231,0.999912800664518,1.0
train_002737,0.26363340069509156,0.9584005907306322,1.0
train_002738,0.2506985504695627,0.9999911688979514,1.0
train_002739,0.1602643292248006,0.9915338577917518,1.0
train_002740,0.09606162109918544,0.9397091383598517,1.0
train_002741,0.20491305439706897,0.999190286537639,1.0
train_002742,0.13528677235975667,0.22937951754778477,1.0
train_002743,0.18445831872827634,0.8346240864876632,1.0
train_002744,0.2847349078636879,0.9966927197060423,1.0
train_002745,0.2043886699068102,0.9970912309178898,1.0
train_002746,0.22735978449716257,0.9999992970276382,1.0
train_002747,0.14135639170910572,0.9999445086118554,1.0
train_002748,0.1512451774760219,0.9998805401661799,1.0
train_002749,0.21292695518855875,0.9999061640949712,1.0
train_002750,0.1970011722346137,0.9987736242205181,1.0
train_002751,0.1006520094361539,0.9998474432897693,1.0
train_002752,0.17810590143776553,0.9999879054497813,1.0
train_002753,0.13987308022010092,0.971094853722847,1.0
train_002754,0.30626401226080086,0.9890904417801898,1.0
train_002755,0.1225210473708647,0.9998342595403762,1.0
train_002756,0.35875859441074015,0.9999988020998226,1.0
train_002757,0.1390098538542949,0.999999999998739,1.0
train_002758,0.10340317494962425,0.9698377520804572,1.0
train_002759,0.3321962069602356,0.9999937965411044,1.0
train_002760,0.0615234375,0.9998618795348414,1.0
train_002761,0.15926669105410624,0.99849287868796,1.0
train_002762,0.21274132428729473,0.991957827257153,1.0
train_002763,0.1381520918917663,0.07625440880086995,1.0
train_002764,0.16546033326066517,0.359463866846891,1.0
train_002765,0.30061717731403426,0.9999999999999789,1.0
train_002766,0.064453125,0.24340757527898063,1.0
train_002767,0.11673648036951877,0.9999999999476148,1.0
train_002768,0.060546875,0.9999762591646495,1.0
train_002769,0.263874455810316,0.999594869930927,1.0
train_002770,0.3420388858981653,0.9758580360568929,1.0
train_002771,0.18374680966634366,0.8648916881586831,1.0
train_002772,0.1419567706897983,0.9998028319297507,1.0
train_002773,0.07639714081735192,0.9224082298467925,1.0
train_002774,0.1887305765470616,0.9999993377403915,1.0
train_002775,0.2544127458997648,0.9998435710386105,1.0
train_002776,0.064453125,0.9455356987504532,1.0
train_002777,0.26145646175185866,0.8564090490486042,1.0
train_002778,0.24233776550655298,0.9982825928663003,1.0
train_002779,0.30515491107713266,0.9959587360955192,1.0
train_002780,0.10234620532947483,0.9999992879222627,1.0
train_002781,0.2327291974905998,0.9938823475732532,1.0
train_002782,0.2409260634776715,0.9998512502443417,1.0
train_002783,0.20835021068380988,0.9992408493038495,1.0
train_002784,0.38283539851250004,0.9988417821940591,1.0
train_002785,0.2161027381875444,0.9999873921205624,1.0
train_002786,0.21229989098490515,0.9999970078338831,1.0
train_002787,0.34775443010487456,0.9821274810661145,1.0
train_002788,0.05859375,0.9999989680998683,1.0
train_002789,0.22931702844847343,0.9999932418793881,1.0
train_002790,0.27021948028933684,0.9999988058755713,1.0
train_002791,0.17386179648084968,0.9999999992732655,1.0
train_002792,0.16835680241724793,0.9913922616433198,1.0
train_002793,0.18360848335155297,0.9995027066392452,1.0
train_002794,0.2872961080945221,0.99470535468784,1.0
train_002795,0.10461252848192774,0.9987867876908288,1.0
train_002796,0.12046168650463487,0.9925076914998545,1.0
train_002797,0.16676084133657212,0.21961252337449397,1.0
train_002798,0.22482990965821872,0.9999999999998403,1.0
train_002799,0.23088455606797192,0.9956974555459674,1.0
train_002800,0.2173673692468969,0.9087024037538026,1.0
train_002801,0.17471312323227622,0.999734538888616,0.9999999999862761
train_002802,0.35055970600978686,0.9213508703971676,1.0
train_002803,0.32799646145647204,0.9999392070339809,1.0
train_002804,0.21539806747524695,1.0,1.0
train_002805,0.2645123547606794,0.9999632768326281,1.0
train_002806,0.22483753912626456,0.714054069607184,1.0
train_002807,0.30498784042197696,0.9967365293188758,1.0
train_002808,0.15768972539598397,0.9881912564396832,1.0
train_002809,0.34033320951362156,0.23512370679179911,1.0
train_002810,0.1955630601072838,0.8551022310938668,1.0
train_002811,0.14311012057048844,0.9999999804295642,1.0
train_002812,0.26868347319569535,0.9952420225867922,1.0
train_002813,0.16136785331074388,0.9999989276522792,1.0
train_002814,0.2439508598846808,0.9996727652921226,1.0
train_002815,0.18944777915651415,0.9999990077899273,1.0
train_002816,0.26906384738863,0.9999493967375195,1.0
train_002817,0.33836063900336366,0.9974632916534435,1.0
train_002818,0.30301428932184044,0.1239994856092477,0.9999999418717387
train_002819,0.2009440432975181,0.8319868103195428,1.0
train_002820,0.34438570831483606,0.984676643952728,1.0
train_002821,0.144685073753132,0.99632199304784,1.0
train_002822,0.2771028077923973,0.8415951555620867,0.9999996586501325
train_002823,0.17410450239418726,0.9970001188074418,1.0
train_002824,0.18827589997976046,0.9999996189496156,1.0
train_002825,0.14264884084979132,0.9939813403148294,1.0
train_002826,0.17291263823128683,0.9999999998535711,0.9999999999999036
train_002827,0.29630120553038786,0.9885464284865496,1.0
train_002828,0.2800685848542828,0.988380259365748,1.0
train_002829,0.3088436464818344,0.8257827914066466,1.0
train_002830,0.1771279849793585,0.9999999999878293,1.0
train_002831,0.23695976299776114,0.999999999994102,1.0
train_002832,0.297223139024977,0.9999999994688131,1.0
train_002833,0.24944611642518175,0.9969613962862127,0.9999995269267297
train_002834,0.060546875,0.9999999782410427,0.9999972619624169
train_002835,0.18532438931770928,0.9943032992682334,1.0
train_002836,0.20888605251358291,0.9933268420803824,1.0
train_002837,0.3229985173789028,0.9999999987706616,1.0
train_002838,0.23073415122934354,0.9716080834286903,1.0
train_002839,0.19530690350934338,0.9904419648624383,1.0
train_002840,0.24478852386696787,0.999999999302595,1.0
train_002841,0.12199631038591033,0.931643338691754,1.0
train_002842,0.13327678819788244,0.9998916581901305,1.0
train_002843,0.28831349726396144,0.9994921600631405,1.0
train_002844,0.3083252826969619,0.9997776943344676,1.0
train_002845,0.13495036048597742,0.657437799054231,1.0
train_002846,0.24656765435212832,0.9999999255113143,1.0
train_002847,0.15667830283570858,0.9989685724461074,1.0
train_002848,0.22348150138902054,0.9999895732528357,1.0
train_002849,0.16691305697458145,0.9996671095947807,1.0
train_002850,0.0673828125,0.9999948527776569,1.0
train_002851,0.3817794922817784,0.9888710377834571,0.9999999999983571
train_002852,0.1930207499182611,0.9999984988616114,1.0
train_002853,0.3233288135611942,0.9905403787465366,1.0
train_002854,0.18570586427412805,0.9999999897430115,1.0
train_002855,0.39653002227409134,0.9073936969074395,1.0
train_002856,0.2288941516664321,0.6641694254554595,0.9999999999417135
train_002857,0.25666789068571627,0.9998986475763952,1.0
train_002858,0.16307828986262235,0.9999999543458707,0.9999999999999998
train_002859,0.09883060500134715,0.9999996836060365,1.0
train_002860,0.19939874552964168,0.9999985925808408,1.0
train_002861,0.17142839904125323,0.9999996825239899,1.0
train_002862,0.07952726482164821,0.8260930196336904,1.0
train_002863,0.07421875,0.9999997800197709,1.0
train_002864,0.17236660611350463,0.9999993571859831,1.0
train_002865,0.18802841102313814,0.9997877123274655,1.0
train_002866,0.12341701852229493,0.9713324285288972,1.0
train_002867,0.2462974941795362,0.6172628434246235,1.0
train_002868,0.22244279229580785,0.9994572581538784,0.999999989280029
train_002869,0.21595932194314887,0.9999727788719249,1.0
train_002870,0.20485644068033304,0.9928125570168405,1.0
train_002871,0.2790240538194182,0.9999999914791408,1.0
train_002872,0.18409614431712085,0.9997078452863359,1.0
train_002873,0.0634765625,0.9991493815565979,1.0
train_002874,0.20191883054778575,0.9957244552199328,1.0
train_002875,0.28689588001643296,0.9999999999998086,1.0
train_002876,0.2703144423981473,0.9999948469193084,1.0
train_002877,0.2061284330752909,0.9992311444140352,1.0
train_002878,0.1821713758536332,0.6204128860378519,1.0
train_002879,0.13349056421762726,0.9999999999594236,0.9999999999999998
train_002880,0.0703125,0.04705134415480794,1.0
train_002881,0.13239435054357201,0.9997859682276017,1.0
train_002882,0.12721463192952392,1.0,1.0
train_002883,0.15735787461317027,0.999920239797944,1.0
train_002884,0.25649374797128444,0.3189704109007976,1.0
train_002885,0.2752333556927922,0.9999986791779585,1.0
train_002886,0.1498549470790254,0.9999999816548403,1.0
train_002887,0.2287351720464234,0.9999999655874948,1.0
train_002888,0.24147981604183277,0.9999871028970557,1.0
train_002889,0.29934386277541636,0.22346627113410011,1.0
train_002890,0.2493033151873304,0.9994599612957725,1.0
train_002891,0.2460085569831408,0.9548722968983789,1.0
train_002892,0.10668873219678018,0.9393795799034156,1.0
train_002893,0.2633489605809574,0.9933258781170816,1.0
train_002894,0.0942389336221854,0.9999992155496119,1.0
train_002895,0.14015573075059556,0.999999999993934,1.0
train_002896,0.3688469526201005,0.9999998379946817,1.0
train_002897,0.068359375,0.999995867024913,1.0
train_002898,0.1434127467668655,0.9999999717315199,1.0
train_002899,0.10416689308674101,0.999992112765991,1.0
train_002900,0.18377214658441252,0.9950119518713643,0.9999999999999987
train_002901,0.1472840837188216,0.9999638276465517,1.0
train_002902,0.20185085886289944,0.9999999999999576,1.0
train_002903,0.12620461879621814,0.9890544506870536,1.0
train_002904,0.0958701711989203,1.0,1.0
train_002905,0.23608200835372065,0.9999943524875793,0.9999999999999969
train_002906,0.20308488033602953,0.9999999997005666,1.0
train_002907,0.16274041204559742,0.9971367364959839,1.0
train_002908,0.22756096442524978,0.9990785024584365,0.9999999820369153
train_002909,0.3452823061952731,0.9789412332515715,1.0
train_002910,0.16090241789393148,0.8991978891092386,1.0
train_002911,0.23248146583926674,0.9999927788697903,1.0
train_002912,0.19468218375885718,0.9999999999999944,1.0
train_002913,0.23508854559242637,0.9999998790914602,1.0
train_002914,0.29629207038208577,0.929599554973779,1.0
train_002915,0.2749079203840787,0.9999830103361309,0.9999999562151557
train_002916,0.3427102314750367,0.40554126584892713,1.0
train_002917,0.14428765310911082,0.9801395277031514,1.0
train_002918,0.23003998744065624,0.5914598193310558,1.0
train_002919,0.13096107311426086,0.999999999941469,1.0
train_002920,0.2738203015044397,0.9982437822785504,1.0
train_002921,0.060546875,0.2513158600877178,1.0
train_002922,0.173468457329627,0.9659951798076114,1.0
train_002923,0.29518300685818455,0.9992198616655998,1.0
train_002924,0.20777097879633108,0.9975456794429894,1.0
train_002925,0.3030363270821132,0.9656866831623069,1.0
train_002926,0.24143918602812178,0.9925614236160495,1.0
train_002927,0.3077441101709496,0.9999999987771313,1.0
train_002928,0.0703125,0.9999999994894495,1.0
train_002929,0.17411955012355457,0.999999389330181,1.0
train_002930,0.12604636422405496,0.9999999999999167,1.0
train_002931,0.21493563089742201,0.22149426308074757,1.0
train_002932,0.08832155842989967,0.4029299260916803,1.0
train_002933,0.22808103212360525,0.9969571253855797,1.0
train_002934,0.25062971795508215,0.8761025742189161,1.0
train_002935,0.27072995093467045,0.9999999999988034,0.9999999999696179
train_002936,0.3455978332681049,0.156322222797057,1.0
train_002937,0.17969808611519936,0.9998298950049638,1.0
train_002938,0.36532482771802677,0.9944607930990554,1.0
train_002939,0.20594692071821,0.9999919861980466,1.0
train_002940,0.3026126607240693,0.22512089084057593,1.0
train_002941,0.0634765625,0.9924492374503269,1.0
train_002942,0.26761815274133,0.37917978959776516,0.9999999999999931
train_002943,0.3041403802419871,0.9999999999999996,1.0
train_002944,0.072265625,0.9999999999996478,1.0
train_002945,0.1698749922326134,0.9994587526938465,1.0
train_002946,0.23421084501070255,0.9998356020081638,1.0
train_002947,0.18038781708215512,0.9556515795560723,1.0
train_002948,0.15732020184306647,0.9989377006493496,1.0
train_002949,0.11663560391375086,0.999999999655945,1.0
train_002950,0.16190252937408162,0.9991824822226847,1.0
train_002951,0.15357395383840547,0.959752839619974,1.0
train_002952,0.2980818526486482,0.9995862655475619,1.0
train_002953,0.21321692321321514,0.8905082449035514,1.0
train_002954,0.15080255606344334,0.9999447497513098,1.0
train_002955,0.1905859982703905,0.9999999700835234,1.0
train_002956,0.09521398136704093,0.999999994007337,1.0
train_002957,0.14032136474740922,0.9910255709170993,1.0
train_002958,0.1708157531879459,0.9911843663035916,1.0
train_002959,0.1407158191866976,0.5979616224462104,1.0
train_002960,0.2960874184931007,0.9994552226163753,1.0
train_002961,0.09620313632477444,0.9999998487157624,1.0
train_002962,0.1883604446126665,0.71719660795358,1.0
train_002963,0.060546875,0.9997347759316024,1.0
train_002964,0.10844846248201248,0.9998116330742004,1.0
train_002965,0.12856946770152836,0.872093655784688,1.0
train_002966,0.17356572204203954,0.9996770323363611,1.0
train_002967,0.24499508486864546,0.9999999999999953,0.9999999407019333
train_002968,0.26866015519610725,0.9998561348693102,1.0
train_002969,0.11762691230938735,0.6527985695740771,1.0
train_002970,0.23738064642063295,0.9999942183020277,1.0
train_002971,0.2668676087636961,0.9997798264743155,1.0
train_002972,0.11480822634537112,0.20677964586454065,1.0
train_002973,0.17734876263989452,0.9999568992331029,1.0
train_002974,0.17116831152861886,0.942781983112814,1.0
train_002975,0.08203125,0.9999978385060453,1.0
train_002976,0.16740924438574584,0.19490884499422548,1.0
train_002977,0.16388939106276068,0.9999097370275065,1.0
train_002978,0.16453585028610493,0.9999994558324136,1.0
train_002979,0.20014095677506552,0.9994269046788,1.0
train_002980,0.2307780167134531,0.9976782285680436,1.0
train_002981,0.16910692530564864,0.9999910667616287,1.0
train_002982,0.07105905511534827,0.9999998548129283,1.0
train_002983,0.28783387051918896,0.9999999999662936,1.0
train_002984,0.13983886960129766,0.9995995752775242,1.0
train_002985,0.16763715574021823,0.9997442788946423,1.0
train_002986,0.1518739864816332,0.999999939855489,1.0
train_002987,0.10254978019676407,0.9854796839237088,1.0
train_002988,0.1976231000496873,0.9999946499370154,1.0
train_002989,0.29927961693088745,0.9872119994484516,1.0
train_002990,0.0968408005009978,0.6730214810521046,1.0
train_002991,0.2152613513185442,0.9993892144582879,1.0
train_002992,0.0732421875,0.9998984338959634,1.0
train_002993,0.162584028948549,0.999994025194143,1.0
train_002994,0.078125,0.994657051408793,1.0
train_002995,0.16675614759230104,0.9999994529312499,1.0
train_002996,0.11687589479803483,0.9998685153087898,1.0
train_002997,0.2275202781722531,0.9999853402232405,1.0
train_002998,0.2533500340233027,0.9938393767781077,0.9999999977204264
train_002999,0.12571656007786497,0.9999997194067184,1.0
train_003000,0.2607670143591558,0.9159072157063799,1.0
train_003001,0.14682443458417735,0.9999928155968507,1.0
train_003002,0.314032957406566,0.9999988478743203,1.0
train_003003,0.20858691559759268,0.9999586369500089,1.0
train_003004,0.12197737834225271,0.9970040105437872,1.0
train_003005,0.13494964923429908,0.9999999999737743,1.0
train_003006,0.078125,0.999999999695067,1.0
train_003007,0.20983471689935201,0.9999211410495823,1.0
train_003008,0.21146453252667374,0.9981469475028462,1.0
train_003009,0.26277853917411104,0.9999642683052988,1.0
train_003010,0.11464578699356827,0.99813136870587,1.0
train_003011,0.0999638171114981,0.9999999528915107,1.0
train_003012,0.13945133949164085,0.9991802341512567,1.0
train_003013,0.18666364637623176,0.9876245100380145,1.0
train_003014,0.19777798461848306,0.9999998852132593,1.0
train_003015,0.26318443139173797,0.9991406512941282,1.0
train_003016,0.23186980096425308,0.9768090221485377,0.9999999999999976
train_003017,0.24829395563714146,0.7896090213959688,0.9999999999924107
train_003018,0.2272089326813756,0.9900561653226074,1.0
train_003019,0.16086971322843274,0.9993039565928439,1.0
train_003020,0.1667622584329901,0.9996886217854491,1.0
train_003021,0.11894013370706498,0.9999906369088694,1.0
train_003022,0.20322385861986528,0.9974624898803518,1.0
train_003023,0.24050008660847844,0.9984314562894566,1.0
train_003024,0.08491108358555387,0.9947589706082051,1.0
train_003025,0.18010932330002005,0.9998058033612703,1.0
train_003026,0.2280628948026827,0.9708716676336455,1.0
train_003027,0.28606268950102565,0.9267575225073407,1.0
train_003028,0.19099685634514316,0.9999957713426123,1.0
train_003029,0.28021632092650806,0.9998126905771675,1.0
train_003030,0.22244380680234244,0.9997011434471792,1.0
train_003031,0.2913862482430548,0.9978628070408392,0.9999999999995215
train_003032,0.11684928936606775,0.9785723383869198,1.0
train_003033,0.32293467836234385,1.0,1.0
train_003034,0.1237295693887391,0.9999999982724799,1.0
train_003035,0.10087549833189514,0.9641185921779276,1.0
train_003036,0.29006286211798316,1.0,1.0
train_003037,0.2670419410379523,0.9036965283743396,1.0
train_003038,0.30824164695626294,0.999893330578633,1.0
train_003039,0.14539194594338012,0.9995600157936655,1.0
train_003040,0.12326057064458412,0.9997614632715957,1.0
train_003041,0.20590906317272234,0.9999999951610479,1.0
train_003042,0.0899477560864066,0.6130520867044905,1.0
train_003043,0.2758148588700759,0.9999994580169542,1.0
train_003044,0.1975902175981538,0.9999948889881926,1.0
train_003045,0.24087865741897538,0.9715980682354274,1.0
train_003046,0.2804120683605607,0.9994719446055895,1.0
train_003047,0.0634765625,0.999252791597134,1.0
train_003048,0.20878531786768215,0.9999998993532165,1.0
train_003049,0.23820639933513324,0.8556838618567382,1.0
train_003050,0.20116837103370838,0.9998349800204326,1.0
train_003051,0.18471078301972244,0.9999999999998122,1.0
train_003052,0.29880690717843217,0.9517248840619185,1.0
train_003053,0.16576049576254784,0.9993759795641817,1.0
train_003054,0.325460066285387,0.9999985989446295,1.0
train_003055,0.08127298352109555,0.869731189899669,1.0
train_003056,0.2285951419174214,0.9991708985402188,1.0
train_003057,0.22720213784427773,0.9997897567140319,1.0
train_003058,0.25884865802583784,0.8533926040271245,1.0
train_003059,0.2788798004469492,0.9999999706523093,1.0
train_003060,0.20320804032768325,0.9207793726278453,1.0
train_003061,0.07693156330583344,0.997493731717692,1.0
train_003062,0.20996867014609044,0.9995760291594794,1.0
train_003063,0.2736092154844166,0.42406072111229237,1.0
train_003064,0.12288898723691742,0.9998330379388111,1.0
train_003065,0.32755667573558744,0.9999231904629655,1.0
train_003066,0.17893111245933718,0.9999999983203482,1.0
train_003067,0.10494312746197146,0.9999999943861235,1.0
train_003068,0.17646812746815,0.9999988942845857,1.0
train_003069,0.345302026597329,0.999884996175219,1.0
train_003070,0.13854743909299894,0.9557672340683883,1.0
train_003071,0.2688520624451922,0.8791781823511198,1.0
train_003072,0.052734375,0.9999996821027375,1.0
train_003073,0.21173556970476864,0.9999954927005371,1.0
train_003074,0.271885140744894,0.9999999634107584,1.0
train_003075,0.26492534571582,0.9999999999872917,1.0
train_003076,0.10945486889098457,0.9999989244175991,1.0
train_003077,0.2770059109666481,0.9997256463162902,1.0
train_003078,0.1906959404217968,0.999999740441485,1.0
train_003079,0.1966227217856119,0.9995625134881008,1.0
train_003080,0.2840708789138549,0.9659736017388632,1.0
train_003081,0.1577635629981506,0.9227502714503909,1.0
train_003082,0.22256563987482586,0.19231132718011165,1.0
train_003083,0.1337188009863255,0.998777020284173,1.0
train_003084,0.22466288155353897,0.9836387969596319,1.0
train_003085,0.14716997328361422,0.6996118119415068,1.0
train_003086,0.33773738174149026,0.9999978142364981,1.0
train_003087,0.22222840068340283,0.997559111392456,1.0
train_003088,0.2575590682824654,0.998281826210759,1.0
train_003089,0.24936046967243847,0.9999996915626165,1.0
train_003090,0.07751999203625899,0.5744645387558508,1.0
train_003091,0.2626706236592087,0.9999999942688191,1.0
train_003092,0.16284237887167524,0.9992044502164539,1.0
train_003093,0.23964353201807573,0.9992190150832515,1.0
train_003094,0.32122325573076604,0.999997715430143,0.999999999999936
train_003095,0.2231778594017282,0.999999980443599,1.0
train_003096,0.0693359375,0.9999335261821258,1.0
train_003097,0.1328984891464821,0.9997901484865608,1.0
train_003098,0.10561819184696483,0.9995588076427022,1.0
train_003099,0.2146936215816862,0.7255836515688222,1.0
train_003100,0.2412509904527004,0.9869849444859968,1.0
train_003101,0.31360313039952575,0.8487095791582365,1.0
train_003102,0.19213609353915836,0.989928503652615,1.0
train_003103,0.20328086476352228,0.9563593307677126,1.0
train_003104,0.13650692597211708,0.9999945621487265,1.0
train_003105,0.08203125,0.910959703884164,1.0
train_003106,0.3369278551701474,0.9999311537760011,1.0
train_003107,0.30046592398498795,0.9974957185326181,1.0
train_003108,0.34340251783549114,0.9131066886188477,0.9999999999898095
train_003109,0.13145148820593539,0.9611355306118446,1.0
train_003110,0.18539563193520134,0.9337221417047817,1.0
train_003111,0.23800605732346855,0.9999998320723009,0.9999999326009975
train_003112,0.1448164141441915,0.9999517890094284,1.0
