cycle,temperature_C,material,d_spacing_A,d0_spacing_A,lattice_strain,thermal_strain,mechanical_strain,measurement_error
2,831.578947368421,GDC,3.1558289725261353,3.124,0.010188531538455621,0.010082236842105264,0.00010832000876986556,-2.025312419507916e-06
2,852.6315789473684,YSZ,2.983606413580131,2.958,0.008656664496325616,0.008690131578947368,-3.798911982064897e-05,4.5220371988966e-06
2,852.6315789473684,NiO,2.4401109216957124,2.412,0.011654610984955375,0.011669605263157896,2.177472049089499e-06,-1.717175025161069e-05
2,852.6315789473684,Ni,2.0562015641182163,2.034,0.010915223263626813,0.0110075,-8.956027224291945e-05,-2.716464130267035e-06
2,852.6315789473684,GDC,3.156436545146502,3.124,0.010383017012324563,0.010345394736842106,4.353438821734335e-05,-5.912112734885941e-06
2,873.6842105263158,YSZ,2.9844411099691306,2.958,0.008938847183614007,0.008911184210526316,1.733882666182287e-05,1.032414642586875e-05
2,873.6842105263158,NiO,2.44090776053592,2.412,0.011984975346567337,0.011966447368421054,2.6020293941254358e-05,-7.492315794971338e-06
2,873.6842105263158,Ni,2.0570070256731516,2.034,0.011311222061529862,0.0112875,8.65514097899289e-06,1.506692055086925e-05
2,873.6842105263158,GDC,3.156921673985714,3.124,0.010538307933967343,0.010608552631578949,-8.600979999067334e-05,1.5765102379067947e-05
2,894.7368421052631,YSZ,2.9849767653788564,2.958,0.009119934205157549,0.009132236842105262,-4.31502403881791e-06,-7.987612908896477e-06
2,894.7368421052631,NiO,2.441535600321532,2.412,0.012245273765145882,0.01226328947368421,-1.957279902488979e-05,1.5570904865619406e-06
2,894.7368421052631,Ni,2.057984295640959,2.034,0.011791689105683081,0.0115675,0.0002168144873665821,7.374618316499659e-06
2,894.7368421052631,GDC,3.1583899595355858,3.124,0.01100830971049473,0.01087171052631579,0.00013004123428585985,6.557949893079909e-06
2,915.7894736842105,YSZ,2.9855963363642135,2.958,0.009329390251593319,0.00935328947368421,-1.3325574701108687e-05,-1.057364738978224e-05
2,915.7894736842105,NiO,2.44233381938285,2.412,0.012576210357732324,0.01256013157894737,4.095253744661729e-06,1.1983525040292625e-05
2,915.7894736842105,Ni,2.057795785825503,2.034,0.011699009747051826,0.0118475,-0.00013843360231670458,-1.0056650631470182e-05
2,915.7894736842105,GDC,3.158977413639315,3.124,0.011196355198244162,0.011134868421052633,5.743664027489524e-05,4.050136916634514e-06
2,936.8421052631579,YSZ,2.9863001721923554,2.958,0.00956733339836221,0.009574342105263157,-8.409730204846235e-06,1.4010233038985742e-06
2,936.8421052631579,NiO,2.4429681608977964,2.412,0.012839204352320204,0.012856973684210527,-2.3762587127782828e-05,5.9932552374589165e-06
2,936.8421052631579,Ni,2.058672045916579,2.034,0.012129816084847343,0.0121275,1.9933820635786435e-06,3.227027837639923e-07
2,936.8421052631579,GDC,3.1591905162819933,3.124,0.011264569872597162,0.011398026315789475,-0.00013967392284782817,6.217479655514294e-06
2,957.8947368421053,YSZ,2.9871201611512617,2.958,0.009844543999750273,0.009795394736842105,5.693060586373441e-05,-7.78134295556683e-06
2,957.8947368421053,NiO,2.4435422622736507,2.412,0.013077223164863415,0.013153815789473685,-6.624421251628141e-05,-1.0348412093989443e-05
2,957.8947368421053,Ni,2.0594001683633927,2.034,0.012487791722415403,0.0124075,7.536441792043064e-05,4.927304494972695e-06
2,957.8947368421053,GDC,3.160287373479369,3.124,0.011615676529887549,0.011661184210526317,-3.7635758828844976e-05,-7.871921809923105e-06
2,978.9473684210527,YSZ,2.9876814865586607,2.958,0.01003430918142668,0.010016447368421054,2.5276505014823183e-05,-7.414692009197199e-06
2,978.9473684210527,NiO,2.4445666933356947,2.412,0.013501945827402342,0.013450657894736843,6.03028963504544e-05,-9.01496368495465e-06
2,978.9473684210527,Ni,2.0598398876140624,2.034,0.01270397621143689,0.0126875,2.2532555007048217e-05,-6.056343570159245e-06
2,978.9473684210527,GDC,3.161065623359518,3.124,0.01186479620983281,0.01192434210526316,-6.190178041226414e-05,2.3558849819131644e-06
2,1000.0,YSZ,2.9882715778000595,2.958,0.010233799121047701,0.0102375,1.7384718088347463e-07,-3.8747261331822935e-06
2,1000.0,NiO,2.445538729989681,2.412,0.013904946098541275,0.013747500000000001,0.00014328140416027283,1.4164694381001153e-05
2,1000.0,Ni,2.0606574329540237,2.034,0.013105915906599817,0.0129675,0.00013972392282285366,-1.3080162230370146e-06
2,1000.0,GDC,3.1616363863225874,3.124,0.012047498822851256,0.0121875,-0.00014266995765592824,2.6687805071839987e-06
2,1000.0,YSZ,2.9884087642979393,2.958,0.010280177247443855,0.0102375,4.535708255137254e-05,-2.679835107518083e-06
2,1000.0,NiO,2.4451966612039358,2.412,0.01376312653562845,0.013747500000000001,4.989145815324518e-06,1.0637389813125328e-05
2,1000.0,Ni,2.0602779314281268,2.034,0.012919336985313156,0.0129675,-4.395274839958263e-05,-4.210266287262357e-06
2,1000.0,GDC,3.1616999869711258,3.124,0.01206785754517465,0.0121875,-0.00011996124666476638,3.187918394161049e-07
2,978.9473684210526,YSZ,2.9878936966754983,2.958,0.010106050262169656,0.010016447368421052,9.3355093462426e-05,-3.752199713821097e-06
2,978.9473684210526,NiO,2.444671170470624,2.412,0.013545261389147653,0.013450657894736841,9.858639629483082e-05,-3.982901884020187e-06
2,978.9473684210526,Ni,2.059814171958475,2.034,0.012691333312918033,0.012687499999999999,2.0964694432051907e-06,1.7368434748286227e-06
2,978.9473684210526,GDC,3.1612599604319285,3.124,0.011927003979490494,0.011924342105263159,-1.2044643335920044e-05,1.4706517563255889e-05
2,957.8947368421052,YSZ,2.987250611544215,2.958,0.009888644876340214,0.009795394736842104,0.00010420731726791483,-1.095717776980476e-05
2,957.8947368421052,NiO,2.4438959253501604,2.412,0.013223849647662041,0.013153815789473684,6.489049094488145e-05,5.1433672434760686e-06
2,957.8947368421052,Ni,2.059245843114038,2.034,0.012411918935122054,0.012407499999999998,3.0039657940424105e-05,-2.5620722818368163e-05
2,957.8947368421052,GDC,3.1606896340567086,3.124,0.011744441119304855,0.011661184210526315,8.609653651514336e-05,-2.8396277366032896e-06
2,936.8421052631579,YSZ,2.986499712125304,2.958,0.009634791117411726,0.009574342105263157,5.5810591803713744e-05,4.638420344855662e-06
2,936.8421052631579,NiO,2.4431384031958756,2.412,0.012909785736266803,0.012856973684210527,5.035038931609565e-05,2.461662740179185e-06
2,936.8421052631579,Ni,2.0585983008881836,2.034,0.012093559925360958,0.0121275,-3.0317520374104485e-05,-3.6225542649360315e-06
2,936.8421052631579,GDC,3.159643679412974,3.124,0.011409628493269337,0.011398026315789475,8.105629677487492e-06,3.496547802375044e-06
2,915.7894736842105,YSZ,2.9860497638321575,2.958,0.009482678780310158,0.00935328947368421,9.845287742317945e-05,3.093642920276758e-05
2,915.7894736842105,NiO,2.4425586591945168,2.412,0.012669427526748253,0.01256013157894737,9.897996202462298e-05,1.0315985776261291e-05
2,915.7894736842105,Ni,2.0578001648260167,2.034,0.011701162647992567,0.0118475,-0.00015202654943040315,5.689197422970027e-06
2,915.7894736842105,GDC,3.158734508211614,3.124,0.011118600579901905,0.011134868421052633,-8.866498982186885e-06,-7.401342168540659e-06
2,894.7368421052631,YSZ,2.984837699165978,2.958,0.009072920610540281,0.009132236842105262,-5.518909645451089e-05,-4.1271351104692905e-06
2,894.7368421052631,NiO,2.4416865603925606,2.412,0.012307860859270608,0.01226328947368421,7.205557728418131e-05,-2.7484191697783877e-05
2,894.7368421052631,Ni,2.0576796557808694,2.034,0.011641915329827722,0.0115675,8.206823698996034e-05,-7.652907162238043e-06
2,894.7368421052631,GDC,3.1582714148473094,3.124,0.01097036326738446,0.01087171052631579,0.0001132158367750437,-1.456309570637207e-05
2,873.6842105263158,YSZ,2.9843043519940493,2.958,0.008892613926318226,0.008911184210526316,-2.906645113733209e-05,1.0496166929241726e-05
2,873.6842105263158,NiO,2.441201279677436,2.412,0.012106666532933701,0.011966447368421054,0.00014867972366557622,-8.460559152928884e-06
2,873.6842105263158,Ni,2.0573364153019145,2.034,0.0114731638652482,0.0112875,0.00020075009395041646,-1.5086228702217847e-05
2,873.6842105263158,GDC,3.157852805725226,3.124,0.010836365469022455,0.010608552631578949,0.00021521286818386383,1.2599969259641589e-05
2,852.6315789473684,YSZ,2.9835704938051997,2.958,0.00864452123231902,0.008690131578947368,-4.53293196295884e-05,-2.8102699875867665e-07
2,852.6315789473684,NiO,2.439879960045328,2.412,0.01155885574018569,0.011669605263157896,-0.00010757623222855419,-3.173290743651788e-06
2,852.6315789473684,Ni,2.0561209846547217,2.034,0.010875607008221155,0.0110075,-0.00014693707932062085,1.5044087541776427e-05
2,852.6315789473684,GDC,3.1566319968358676,3.124,0.010445581573581086,0.010345394736842106,8.781554159896224e-05,1.2371295140018931e-05
2,831.578947368421,YSZ,2.982832472827908,2.958,0.008395021239995835,0.008469078947368421,-8.856965248818746e-05,1.4511945115600403e-05
2,831.578947368421,NiO,2.439063280210527,2.412,0.011220265427250267,0.011372763157894736,-0.00015932999617112754,6.832265526657971e-06
2,831.578947368421,Ni,2.05590799247556,2.034,0.010770891089262583,0.0107275,4.940046695593195e-05,-6.009377693348347e-06
2,831.578947368421,GDC,3.1560023193121833,3.124,0.010244020266383836,0.010082236842105264,0.00016255367728451353,-7.702530059414819e-07
2,810.5263157894736,YSZ,2.9825301319772466,2.958,0.008292809999069064,0.008248026315789473,3.590023280696837e-05,8.883450472622206e-06
2,810.5263157894736,NiO,2.4388573957211985,2.412,0.01113490701542225,0.011075921052631579,6.266696402973818e-05,-3.6810012390663116e-06
2,810.5263157894736,Ni,2.055625255361607,2.034,0.010631885625175625,0.010447499999999998,0.00019071114991244036,-6.325524736812763e-06
2,810.5263157894736,GDC,3.1540689443700773,3.124,0.009625142243942926,0.009819078947368422,-0.0001925860760038541,-1.35062742164134e-06
2,789.4736842105262,YSZ,2.9817326118042953,2.958,0.008023195336137627,0.008026973684210525,1.646517132167824e-06,-5.424865205065979e-06
2,789.4736842105262,NiO,2.4379149759219283,2.412,0.010744185705608781,0.01077907894736842,-4.753827305496705e-05,1.2645031295327805e-05
2,789.4736842105262,Ni,2.054686485985752,2.034,0.010170347092306907,0.0101675,2.552204579310852e-06,2.948877275959355e-07
2,789.4736842105262,GDC,3.1540936831498048,3.124,0.009633061187517401,0.009555921052631578,7.530094572779123e-05,1.8391891580312597e-06
2,768.421052631579,YSZ,2.981212874186956,2.958,0.007847489583149334,0.007805921052631578,6.422483367193484e-05,-2.265630315417995e-05
2,768.421052631579,NiO,2.437824811207026,2.412,0.010706803983012422,0.010482236842105263,0.00022240153037380033,2.1656105333583975e-06
2,768.421052631579,Ni,2.0538844813260173,2.034,0.009776047849566085,0.0098875,-0.00010399479704974289,-7.457353384171528e-06
2,768.421052631579,GDC,3.1526241195190243,3.124,0.009162650294181942,0.009292763157894738,-0.00012138443317338868,-8.728430539407458e-06
2,747.3684210526316,YSZ,2.9806036063368095,2.958,0.007641516679110511,0.007584868421052631,6.55053097109456e-05,-8.857051653065641e-06
2,747.3684210526316,NiO,2.43709294077784,2.412,0.01040337511519058,0.010185394736842105,0.00020377022379085345,1.421015455762252e-05
2,747.3684210526316,Ni,2.0533863868731386,2.034,0.009531163654443738,0.0096075,-6.741046721138706e-05,-8.925878344875904e-06
2,747.3684210526316,GDC,3.152144454692619,3.124,0.009009108416331277,0.009029605263157894,-1.4795114827337534e-05,-5.7017319992792165e-06
2,726.3157894736842,YSZ,2.979454472466615,2.958,0.00725303328824031,0.007363815789473684,-0.00011908537632319609,8.302875089822616e-06
2,726.3157894736842,NiO,2.4357806944099156,2.412,0.009859326040595228,0.009888552631578947,-3.5439796584591134e-05,6.213205600872837e-06
2,726.3157894736842,Ni,2.052727815951668,2.034,0.00920738247377981,0.009327499999999999,-0.0001347697458553492,1.4652219635161168e-05
2,726.3157894736842,GDC,3.151167728635309,3.124,0.008696456029228115,0.008766447368421052,-9.098154374954924e-05,2.0990204556611478e-05
2,705.2631578947369,YSZ,2.979480917345159,2.958,0.007261973409451933,0.007142763157894737,0.00012070099386167267,-1.4907423044763918e-06
2,705.2631578947369,NiO,2.4351941864504862,2.412,0.009616163536685832,0.009591710526315791,1.974551443846249e-06,2.2478458926195044e-05
2,705.2631578947369,Ni,2.052579105230274,2.034,0.00913427002471709,0.0090475,9.888210740843027e-05,-1.2112082691341508e-05
2,705.2631578947369,GDC,3.15055273132799,3.124,0.008499593895003111,0.00850328947368421,-3.5032115337159868e-06,-1.9236714738322946e-07
2,684.2105263157895,YSZ,2.978707190393446,2.958,0.007000402431861217,0.006921710526315789,6.492591284260686e-05,1.3765992702821639e-05
2,684.2105263157895,NiO,2.4343624959353343,2.412,0.00927134989027127,0.009294868421052632,-1.1272474041833024e-05,-1.2246056739528485e-05
2,684.2105263157895,Ni,2.0518714472714987,2.034,0.008786355590707484,0.0087675,1.8174174275134213e-05,6.81416432351048e-07
2,684.2105263157895,GDC,3.148976923194283,3.124,0.007995173877811469,0.008240131578947369,-0.00022460768957930998,-2.0350011556589595e-05
2,663.1578947368421,YSZ,2.9775395999389045,2.958,0.00660567949253015,0.0067006578947368415,-9.044697952408006e-05,-4.531422682611461e-06
2,663.1578947368421,NiO,2.433424273534526,2.412,0.008882368795408883,0.008998026315789474,-0.00010868640250613553,-6.971117874454702e-06
2,663.1578947368421,Ni,2.051014270105342,2.034,0.008364931221898709,0.0084875,-0.00012580709878768915,3.238320686396734e-06
2,663.1578947368421,GDC,3.148543066492467,3.124,0.007856295292082958,0.007976973684210527,-0.00010600666044797933,-1.4671731679589267e-05
2,642.1052631578947,YSZ,2.976737245276838,2.958,0.006334430451939811,0.006479605263157894,-0.0001408389815545998,-4.335829663483157e-06
2,642.1052631578947,NiO,2.432800331741789,2.412,0.008623686460111574,0.008701184210526316,-9.077997418182219e-05,1.328222376708113e-05
2,642.1052631578947,Ni,2.050818458237545,2.034,0.008268661867032852,0.0082075,7.078351933324174e-05,-9.621652300388639e-06
2,642.1052631578947,GDC,3.148167859603722,3.124,0.007736190654200334,0.007713815789473684,4.4953555198138435e-05,-2.2578690471488673e-05
2,621.0526315789473,YSZ,2.976453492480551,2.958,0.0062385032050542655,0.006258552631578946,-9.611866926153384e-06,-1.0437559598526665e-05
2,621.0526315789473,NiO,2.4321933289784736,2.412,0.008372026939665735,0.008404342105263156,-4.358866716793185e-05,1.1273501570511699e-05
2,621.0526315789473,Ni,2.050340816305408,2.034,0.008033832991842769,0.007927499999999999,0.00010884858538776792,-2.5155935449976824e-06
2,621.0526315789473,GDC,3.147567318022845,3.124,0.007543955833176863,0.007450657894736841,8.504259102535128e-05,8.255347414670364e-06
2,600.0,YSZ,2.9755664278531255,2.958,0.0059386165832066296,0.0060374999999999995,-9.925212942022213e-05,3.687126268522162e-07
2,600.0,NiO,2.431555956671755,2.412,0.008107776397908557,0.0081075,1.6265641025546459e-06,-1.3501661939967213e-06
2,600.0,Ni,2.0495580835622844,2.034,0.007649008634358229,0.0076475,4.855119037771786e-06,-3.3464846795425857e-06
2,600.0,GDC,3.1463953350156646,3.124,0.007168801221403617,0.0071875,-1.6431833377092927e-06,-1.7055595258674144e-05
3,600.0,YSZ,2.975957880557854,2.958,0.006070953535447443,0.0060374999999999995,4.3755878623990956e-05,-1.0302343176547303e-05
3,600.0,NiO,2.4315738724926934,2.412,0.00811520418436716,0.0081075,2.7960008395635383e-05,-2.0255824028475936e-05
3,600.0,Ni,2.0495487498822054,2.034,0.007644419804427322,0.0076475,-1.5034109773902e-05,1.1953914201224582e-05
3,600.0,GDC,3.1465131449045187,3.124,0.0072065124534311355,0.0071875,2.4244331232090235e-05,-5.231877800954826e-06
3,621.0526315789474,YSZ,2.976365686848364,2.958,0.006208819083287187,0.006258552631578948,-5.13955092203533e-05,1.661960928592797e-06
3,621.0526315789474,NiO,2.4319566741382275,2.412,0.008273911334257028,0.008404342105263158,-0.0001249267287632726,-5.504042242856708e-06
3,621.0526315789474,Ni,2.050257271237325,2.034,0.007992758720415426,0.0079275,5.9581252384689365e-05,5.677468030736502e-06
3,621.0526315789474,GDC,3.1469693790917876,3.124,0.0073525541266926155,0.007450657894736843,-0.00010684144049550281,8.7376724512752e-06
3,642.1052631578948,YSZ,2.9767935662992415,2.958,0.006353470689398675,0.006479605263157895,-0.0001311174027124319,4.982828953212226e-06
3,642.1052631578948,NiO,2.4327517112314108,2.412,0.008603528702906675,0.008701184210526318,-0.00012295647875379726,2.5300971134154665e-05
3,642.1052631578948,Ni,2.050736723677549,2.034,0.00822847771757576,0.008207500000000001,3.581793840843888e-05,-1.4840220832678871e-05
3,642.1052631578948,GDC,3.1480922172308365,3.124,0.007711977346618556,0.007713815789473685,-5.88114244411152e-06,4.042699588982339e-06
3,663.1578947368421,YSZ,2.977923327802723,2.958,0.006735404936687921,0.0067006578947368415,3.8644654288946974e-05,-3.897612337867146e-06
3,663.1578947368421,NiO,2.433550941571006,2.412,0.008934884565093568,0.008998026315789474,-5.6041698650138394e-05,-7.1000520457664695e-06
3,663.1578947368421,Ni,2.051160277267722,2.034,0.008436714487572439,0.0084875,-3.0506588942813746e-05,-2.0278923484747316e-05
3,663.1578947368421,GDC,3.1490987068300798,3.124,0.008034157115902643,0.007976973684210527,8.850871159862768e-05,-3.132527990651161e-05
3,684.2105263157895,YSZ,2.9782676409223368,2.958,0.006851805585644628,0.006921710526315789,-8.561494373723698e-05,1.5710003066076415e-05
3,684.2105263157895,NiO,2.434272107255478,2.412,0.009233875313216351,0.009294868421052632,-7.141542962775063e-05,1.0422321791469721e-05
3,684.2105263157895,Ni,2.0520331716439912,2.034,0.008865866098324222,0.0087675,8.219005466041817e-05,1.61760436638049e-05
3,684.2105263157895,GDC,3.149914922232206,3.124,0.008295429651794547,0.008240131578947369,6.011374510263591e-05,-4.815672255457926e-06
3,705.2631578947369,YSZ,2.979050152868616,2.958,0.007116346473500915,0.007142763157894737,-2.5055135090411086e-05,-1.3615493034109874e-06
3,705.2631578947369,NiO,2.435265699271076,2.412,0.009645812301441212,0.009591710526315791,6.525746295892178e-05,-1.1155687833500766e-05
3,705.2631578947369,Ni,2.052839751961205,2.034,0.009262414926846114,0.0090475,0.00021048399897833576,4.43092786777885e-06
3,705.2631578947369,GDC,3.1507609895542528,3.124,0.008566257859875906,0.00850328947368421,5.3836586798598174e-05,9.13179939309762e-06
3,726.3157894736842,YSZ,2.9796467917412492,2.958,0.007318049946331675,0.007363815789473684,-5.9725026977212695e-05,1.3959183835204891e-05
3,726.3157894736842,NiO,2.43555761776641,2.412,0.009766839869987628,0.009888552631578947,-0.00010842908959818719,-1.3283671993132365e-05
3,726.3157894736842,Ni,2.0528627507456063,2.034,0.00927372209715176,0.009327499999999999,-4.6020828285770595e-05,-7.757074562467908e-06
3,726.3157894736842,GDC,3.1514468369406003,3.124,0.008785799276760537,0.008766447368421052,2.5830869514798838e-05,-6.47896117531542e-06
3,747.3684210526316,YSZ,2.980258235508421,2.958,0.007524758454503252,0.007584868421052631,-6.541639624914017e-05,5.306429699761077e-06
3,747.3684210526316,NiO,2.4366467917786627,2.412,0.010218404551684449,0.010185394736842105,3.361019375044506e-05,-6.003789081009819e-07
3,747.3684210526316,Ni,2.053279544873389,2.034,0.009478635630968249,0.0096075,-0.0001313881195726719,2.523750540921882e-06
3,747.3684210526316,GDC,3.152168643974153,3.124,0.009016851464197539,0.009029605263157894,-5.348838867462378e-06,-7.404960092893126e-06
3,768.421052631579,YSZ,2.981514124163107,2.958,0.007949332036209159,0.007805921052631578,0.00012754492119278652,1.586606238479331e-05
3,768.421052631579,NiO,2.4374131761872952,2.412,0.01053614269788371,0.010482236842105263,4.9025691428018483e-05,4.8801643504278736e-06
3,768.421052631579,Ni,2.0542305768587017,2.034,0.009946202978712838,0.0098875,5.943769170567963e-05,-7.347129928423485e-07
3,768.421052631579,GDC,3.1533161112725274,3.124,0.009384158537940918,0.009292763157894738,8.146242676788389e-05,9.932953278295534e-06
3,789.4736842105264,YSZ,2.9815197401005253,2.958,0.007951230595174072,0.008026973684210527,-8.836442055772058e-05,1.2621331521266155e-05
3,789.4736842105264,NiO,2.438365273009577,2.412,0.010930876040454701,0.010779078947368423,0.00015559011349101053,-3.7930204047319227e-06
3,789.4736842105264,Ni,2.054803375401281,2.034,0.010227814848220825,0.010167500000000001,6.958362137780034e-05,-9.268773156975718e-06
3,789.4736842105264,GDC,3.1542328843109626,3.124,0.00967761981784972,0.00955592105263158,0.00011082977172067177,1.0868993497469004e-05
3,810.5263157894738,YSZ,2.9826106874029015,2.958,0.008320043070622422,0.008248026315789475,6.981827408627017e-05,2.198480746676973e-06
3,810.5263157894738,NiO,2.4393158136106017,2.412,0.011324964183499715,0.01107592105263158,0.00022494341785595024,2.40997130121854e-05
3,810.5263157894738,Ni,2.055116937583987,2.034,0.010381975213366283,0.0104475,-6.18672012172282e-05,-3.657585416488515e-06
3,810.5263157894738,GDC,3.154642385794174,3.124,0.009808702238851892,0.009819078947368422,-5.4401534880936216e-06,-4.936555028435194e-06
3,831.578947368421,YSZ,2.983160395314768,2.958,0.008505880769022207,0.008469078947368421,1.9674671053722147e-05,1.712715060006413e-05
3,831.578947368421,NiO,2.439536654669965,2.412,0.011416523495010393,0.011372763157894736,5.33445583729387e-05,-9.584221257281575e-06
3,831.578947368421,Ni,2.0561561859402717,2.034,0.01089291344162828,0.0107275,0.000158855683174242,6.557758454038207e-06
3,831.578947368421,GDC,3.155704920142578,3.124,0.010148822068687046,0.010082236842105264,6.228976685829808e-05,4.295459723484621e-06
3,852.6315789473684,YSZ,2.9834313416124703,2.958,0.008597478570814629,0.008690131578947368,-8.130691555789581e-05,-1.1346092574842509e-05
3,852.6315789473684,NiO,2.4401703070035925,2.412,0.011679231759366858,0.011669605263157896,2.28669045813843e-05,-1.3240408372422116e-05
3,852.6315789473684,Ni,2.0565576886585735,2.034,0.011090309075011526,0.0110075,8.804325254343699e-05,-5.234177531910841e-06
3,852.6315789473684,GDC,3.156136131212707,3.124,0.01028685378127617,0.010345394736842106,-6.949342845073536e-05,1.0952472884800599e-05
3,873.6842105263158,YSZ,2.98424389072394,2.958,0.008872174010797668,0.008911184210526316,-4.535024326390261e-05,6.340043535255774e-06
3,873.6842105263158,NiO,2.4410397396015977,2.412,0.012039693035488144,0.011966447368421054,6.44860028287403e-05,8.759664238350631e-06
3,873.6842105263158,Ni,2.056972900906059,2.034,0.011294444889901197,0.0112875,-3.1001662877676695e-06,1.0045056188963397e-05
3,873.6842105263158,GDC,3.157136541466588,3.124,0.0106070875373202,0.010608552631578949,7.974288800912757e-06,-9.43938305966209e-06
3,894.7368421052631,YSZ,2.9842783886027373,2.958,0.008883836579694783,0.009132236842105262,-0.00022549515649430174,-2.2905105916178753e-05
3,894.7368421052631,NiO,2.4416836341753645,2.412,0.012306647668061475,0.01226328947368421,3.731728700922184e-05,6.0409073680423725e-06
3,894.7368421052631,Ni,2.057374879612597,2.034,0.011492074539133205,0.0115675,-6.460865639115333e-05,-1.0816804475640915e-05
3,894.7368421052631,GDC,3.1574780090013905,3.124,0.010716392125925175,0.01087171052631579,-0.00016068562337247605,5.367222981861319e-06
3,915.7894736842105,YSZ,2.9850599859241385,2.958,0.009148068263738417,0.00935328947368421,-0.0002061231608267337,9.019508809392923e-07
3,915.7894736842105,NiO,2.442232380611345,2.412,0.012534154482315374,0.01256013157894737,-4.023065424815436e-05,1.4253557616158638e-05
3,915.7894736842105,Ni,2.0579801657355903,2.034,0.011789658670398601,0.0118475,-6.0670476857253066e-05,2.829147255854411e-06
3,915.7894736842105,GDC,3.158220932053041,3.124,0.010954203602125677,0.011134868421052633,-0.0001642069389093367,-1.6457880017618776e-05
3,936.8421052631579,YSZ,2.9864737888747688,2.958,0.009626027341030689,0.009574342105263157,3.7467973490307583e-05,1.421726227722464e-05
3,936.8421052631579,NiO,2.443203021742596,2.412,0.01293657617852259,0.012856973684210527,7.59564856104446e-05,3.646008701618797e-06
3,936.8421052631579,Ni,2.058535462377717,2.034,0.012062665869084064,0.0121275,-6.552546456203777e-05,6.913336461026459e-07
3,936.8421052631579,GDC,3.1589669730155063,3.124,0.01119301312916339,0.011398026315789475,-0.00018106889531920148,-2.394429130688283e-05
3,957.8947368421053,YSZ,2.9872977495802835,2.958,0.009904580655944285,0.009795394736842105,0.00012917067405273148,-1.9984754950552394e-05
3,957.8947368421053,NiO,2.443314358135912,2.412,0.01298273554556899,0.013153815789473685,-0.00016185454808180478,-9.225695822890484e-06
3,957.8947368421053,Ni,2.0591965457544656,2.034,0.012387682278498624,0.0124075,-1.6567990302196037e-05,-3.249731199179637e-06
3,957.8947368421053,GDC,3.1605948068011305,3.124,0.01171408668410067,0.011661184210526317,4.553316960024988e-05,7.369303974104693e-06
3,978.9473684210527,YSZ,2.9872688654995865,2.958,0.009894815922780912,0.010016447368421054,-0.0001178174842569833,-3.813961383158926e-06
3,978.9473684210527,NiO,2.444103563188762,2.412,0.013309934987048877,0.013450657894736843,-0.00013447735840103322,-6.24554928693212e-06
3,978.9473684210527,Ni,2.0596103196410067,2.034,0.012591110934615096,0.0126875,-0.00010457370490163086,8.184639516725656e-06
3,978.9473684210527,GDC,3.1617812070583593,3.124,0.012093856292688599,0.01192434210526316,0.00014864071481564945,2.0873472609789223e-05
3,1000.0,YSZ,2.98845679078879,2.958,0.010296413383634037,0.0102375,7.154260934160526e-05,-1.2629225707569067e-05
3,1000.0,NiO,2.4450088904427725,2.412,0.013685277961348495,0.013747500000000001,-8.10297263579109e-05,1.880768770640487e-05
3,1000.0,Ni,2.0604403415628134,2.034,0.01299918464248464,0.0129675,2.3021049212234377e-05,8.663593272405928e-06
3,1000.0,GDC,3.1620529692918478,3.124,0.012180848044765576,0.0121875,5.038836565004309e-06,-1.1690791799428071e-05
3,1000.0,YSZ,2.988789981257662,2.958,0.010409053839642295,0.0102375,0.00017499130361391566,-3.437463971621771e-06
3,1000.0,NiO,2.4449851534235574,2.412,0.013675436742768478,0.013747500000000001,-7.57370793648574e-05,3.673822133334545e-06
3,1000.0,Ni,2.060590959999131,2.034,0.013073235004489266,0.0129675,0.00011060235111514825,-4.8673466258829234e-06
3,1000.0,GDC,3.1618680305553317,3.124,0.01212164870529176,0.0121875,-8.031840891431053e-05,1.446711420606886e-05
3,978.9473684210526,YSZ,2.9878379893882134,2.958,0.010087217507847596,0.010016447368421052,6.337348524789152e-05,7.396654178653747e-06
3,978.9473684210526,NiO,2.4447644984443566,2.412,0.013583954578920601,0.013450657894736841,0.00012708397554108186,6.212708642677756e-06
3,978.9473684210526,Ni,2.0600484521357156,2.034,0.01280651530762817,0.012687499999999999,0.0001130612968429637,5.954010785206784e-06
3,978.9473684210526,GDC,3.1609245732455595,3.124,0.011819645725211022,0.011924342105263159,-0.0001216310613212291,1.693468126909292e-05
3,957.8947368421052,YSZ,2.9867868520000806,2.958,0.009731863421257857,0.009795394736842104,-6.984402843959003e-05,6.3127128553438355e-06
3,957.8947368421052,NiO,2.4440572757037806,2.412,0.01329074448747126,0.013153815789473684,0.0001320645556926711,4.864142304904229e-06
3,957.8947368421052,Ni,2.0593639912887514,2.034,0.012470005550025347,0.012407499999999998,7.365236047058523e-05,-1.11468104452353e-05
3,957.8947368421052,GDC,3.160278212455893,3.124,0.011612744063986208,0.011661184210526315,-6.088515129102262e-05,1.2445004750916491e-05
3,936.8421052631579,YSZ,2.9861673960579616,2.958,0.009522446267059293,0.009574342105263157,-6.897678405284629e-05,1.7080945848983384e-05
3,936.8421052631579,NiO,2.4432329211207158,2.412,0.012948972272270133,0.012856973684210527,0.00010797678421007378,-1.5978196150468957e-05
3,936.8421052631579,Ni,2.0589348373352094,2.034,0.012259015405707866,0.0121275,0.00014270897679678356,-1.1193571088917095e-05
