plate_id,edge_crack_risk,max_edge_stress,delamination_risk,thermal_shock_risk,overall_failure_risk,measurement_snr,stress_uniformity,edge_quality
SOFC_0211,0,43213274.77839163,0.06945194137243774,0.03385246836763326,0.0309913229220213,4.202953571129018,0.7596620061104076,1.0
SOFC_0212,0,42408651.7228033,0.10456042615332838,0.09613334314298887,0.06020813078889517,4.110811770374167,0.7271165299282305,1.0
SOFC_0213,0,38344899.69304242,0.07931431241750184,0.17285017285553442,0.07564934558191087,4.223549780581808,0.7406770366020914,1.0
SOFC_0214,0,39117717.04886837,0.05325639155748955,0.07568336904180024,0.03868192817978694,4.153100203343955,0.7699790320819528,1.0
SOFC_0215,0,54550181.64319154,0.059700921117431326,0.18295478068456372,0.07279671054059851,5.358941599314428,0.7866527028650576,1.0
SOFC_0216,0,45984105.62053336,0.06663894494221904,0.15574866484722985,0.06671628293683467,4.521480372894484,0.7339526866301009,1.0
SOFC_0217,0,52197049.46084482,0.051991615644989296,0.32452841279120337,0.11295600853085778,5.0472878469137346,0.7722563531166671,1.0
SOFC_0218,0,42986420.32351995,0.057190246843717235,0.25606729532562583,0.09397726265080292,4.712513486430952,0.7537237521081416,1.0
SOFC_0219,0,48471452.57634398,0.05735559737706846,0.14113586685970825,0.05954743927103301,4.738493256133635,0.7758557267280103,1.0
SOFC_0220,0,48286268.92404119,0.059927460504222034,0.030547834948641956,0.027142588635859197,5.2104610598528245,0.8191623730456453,1.0
SOFC_0221,0,41854021.141270965,0.08759884402757866,0.1811225477090733,0.08061641752099559,4.055079009138994,0.7473164876885905,1.0
SOFC_0222,0,45029134.22686575,0.0489509793278223,0.2589774408692443,0.09237852605911998,4.400474898690498,0.7406052778176004,1.0
SOFC_0223,0,43338349.19930272,0.042279425651660256,0.1579384416134181,0.060065360179523505,4.2059942293207655,0.738668317292882,1.0
SOFC_0224,0,47845190.794379495,0.07428522875726465,0.07810327404380517,0.045716550840320946,4.708997905919256,0.7680309767685527,1.0
SOFC_0225,0,42951240.66504895,0.09563480999452206,0.21544047945932654,0.09332258683615458,4.171380672640785,0.7055228247923753,1.0
SOFC_0226,0,46527290.032073505,0.055951043922966626,0.19731127809348248,0.07597869660493473,4.5601012559083465,0.7497304632878865,1.0
SOFC_0227,0,41223999.68306387,0.056884201846774826,0.07016653142089406,0.038115219980300666,4.351265384872725,0.8082042222152451,1.0
SOFC_0228,0,42188168.15231166,0.09152242724065171,0.19010581351714814,0.08448847222733995,4.159923031524288,0.7269042392017404,1.0
SOFC_0229,0,45573961.71237517,0.07427364310869553,0.14509555067894242,0.06581075813629138,4.461266852321761,0.7512169271300372,1.0
SOFC_0230,0,43951256.12793638,0.08130219070892683,0.15853084944661866,0.07194991204666365,4.278048404369295,0.7483831738721517,1.0
SOFC_0231,0,47930141.537491135,0.048845926736759304,0.1467008938992489,0.058664046190802455,4.570404981515399,0.7779576648361284,1.0
SOFC_0232,0,46992134.6324717,0.04775581778744719,0.20257528892052137,0.07509933201239057,4.617429091285218,0.7491918638692179,1.0
SOFC_0233,0,43335313.9185388,0.09081693806164322,0.239121352651903,0.09898148721406387,4.203700146956382,0.7106242606644633,1.0
SOFC_0234,0,46382471.325057246,0.04773962376259378,0.22726570331428345,0.08250159812306317,4.948415239736808,0.7805410625033837,1.0
SOFC_0235,0,49758379.912630156,0.04587571018771204,0.31100038075836656,0.10706282728382358,4.911332937834459,0.7508733626411557,1.0
SOFC_0236,0,44640782.23500052,0.06571498637239621,0.13896079714678677,0.06140273505575489,4.357460067140712,0.7333028897670482,1.0
SOFC_0237,0,37867237.300853506,0.09234087877274358,0.19589881730852646,0.08647190882438101,4.044445292968802,0.7592410913292237,1.0
SOFC_0238,0,46770046.303522594,0.05801589455026362,0.1409879447090634,0.059701151777798105,4.591535976545749,0.7619269528110881,1.0
SOFC_0239,0,42765913.47668783,0.04729296889301993,0.20862930410811087,0.07677668190033923,4.667234918272744,0.775617717781186,1.0
SOFC_0240,0,40637814.59200169,0.03571738550682214,0.1506790644048744,0.055918934973508964,3.7560669146469823,0.7133588827051152,1.0
SOFC_0241,0,46802643.715131864,0.05910102135292297,0.07574770336536159,0.04045461741548537,4.600732509387835,0.7764398716020582,1.0
SOFC_0242,0,43851965.975670695,0.07800400081961664,0.1287582382047557,0.0620286717073117,4.265485303150512,0.7295659953313886,1.0
SOFC_0243,0,40305908.64112631,0.05112258941262948,0.021526877026715036,0.021794839931803353,4.280430539943487,0.7944912395471502,1.0
SOFC_0244,0,48045223.44172731,0.06369480316218801,0.3281214688132623,0.1175448815926351,4.748370948740465,0.7238149199133247,1.0
SOFC_0245,0,47419608.5677497,0.05943291190240982,0.22904958874747772,0.08654475019496627,4.508167078202349,0.7402992249507406,1.0
SOFC_0246,0,45875733.722595766,0.07941960329286016,0.19416865839715744,0.08207647850700528,4.495161369489241,0.747514262100927,1.0
SOFC_0247,0,47306530.59479323,0.04868014729181813,0.2624663005660815,0.09334393435736989,4.652197763774306,0.7684926047640742,1.0
SOFC_0248,0,43443542.32653118,0.05094594460223899,0.1634192319050262,0.06430955295217955,4.654296614789992,0.786471254266004,1.0
SOFC_0249,0,39306433.859548554,0.07547820947305237,0.03551682410941089,0.033298510074738975,4.273851921831832,0.8003279931866703,1.0
SOFC_0250,0,47453055.785368755,0.05220284343083048,0.2632866466435589,0.09464684702231681,4.753947273189924,0.7396278726438386,1.0
SOFC_0251,0,41518128.79001789,0.0792769705027611,0.1368688828280115,0.06484375599923178,4.372688983692664,0.7615531290235104,1.0
SOFC_0252,0,44193490.41369306,0.049648027380650606,0.1323088585176803,0.05458706576949927,4.333869983941588,0.7693199550836901,1.0
SOFC_0253,0,43464166.171892196,0.07453021273194754,0.13364354886531915,0.06245212847918001,4.221962798588978,0.7285346846562937,1.0
SOFC_0254,0,47791451.77096575,0.06538522203717839,0.2917402400197477,0.10713763861707783,4.697925474093806,0.7484104837485723,1.0
SOFC_0255,0,43660925.15675847,0.049462883686389694,0.1641017357914949,0.06406938584336538,4.811179681946626,0.8004848228485062,1.0
SOFC_0256,0,40871613.29240686,0.04588966203389331,0.11905430248459418,0.04948318935554625,4.505498031174929,0.78943489120112,1.0
SOFC_0257,0,44165880.16271412,0.04308934531541618,0.07744358042782269,0.03615987772297166,4.315079866541601,0.775219502924797,1.0
SOFC_0258,0,40458094.828950755,0.0844526520300431,0.03422417692427008,0.03560304868629395,3.997491233267583,0.7593969841183096,1.0
SOFC_0259,0,45980294.16483224,0.055906210882578286,0.11966325882767952,0.05267084091307734,4.838852706493893,0.8025669571547278,1.0
SOFC_0260,0,46826248.0547234,0.04949693752390734,0.24114202771863802,0.0871916895727636,4.72122090501795,0.769679779195813,1.0
SOFC_0261,0,42504531.19223793,0.04346290523694383,0.08356179677202095,0.038107410602689434,4.259726690494656,0.739044706374241,1.0
SOFC_0262,0,42768386.40684422,0.05015305023842834,0.12939648748782107,0.05386486131787482,4.541322562679733,0.7855946630899333,1.0
SOFC_0263,0,43799569.45816919,0.05799760854898149,0.26060136335829104,0.09557969157218175,4.78637991789445,0.7611217079004889,1.0
SOFC_0264,0,42545608.54808764,0.08586972153044715,0.1707340958816134,0.07698114522361817,4.121301642206039,0.7243617700218371,1.0
SOFC_0265,0,44642460.29898257,0.04706492817087141,0.268273085938506,0.09460140423281323,4.8397212088432955,0.7734126366009957,1.0
SOFC_0266,0,45138069.56759228,0.10666252846098809,0.250561013026443,0.10716706244622932,4.231446008280846,0.7218913390510394,1.0
SOFC_0267,0,37914134.80321187,0.09576476483430721,0.14979835420687918,0.07366893571235592,4.165110817122748,0.7708123326568125,1.0
SOFC_0268,0,48622498.862057194,0.04653049889045906,0.24153323840068452,0.08641912118734307,4.794319231318059,0.7671885163419112,1.0
SOFC_0269,0,53249148.85224925,0.055887948188224644,0.26058000571462614,0.09494038617085523,5.237297329420107,0.7726780529828673,1.0
SOFC_0270,0,44609925.58044586,0.05620599620376253,0.19216453829589156,0.07451116034989623,4.848628526777222,0.7902802293547913,1.0
SOFC_0271,0,47460583.26878603,0.04778594032821164,0.11033211989071894,0.04743541806567917,4.669015548744125,0.7664356312543228,1.0
SOFC_0272,0,49555224.99643064,0.05857469643878737,0.11123455692297757,0.05094277600852948,5.034403634886851,0.7618990010531537,1.0
SOFC_0273,0,44786179.37237848,0.04947784872113419,0.02146137032044197,0.021281765712472846,4.39944811319549,0.7765118160665381,1.0
SOFC_0274,0,40631759.452121824,0.05648249602215597,0.16257908385538342,0.06571847396326182,4.401369581261389,0.7689528145653067,1.0
SOFC_0275,0,40990026.719227105,0.06372634253287772,0.14022656333933936,0.06118587176166512,4.358780923979549,0.786455624496685,1.0
SOFC_0276,0,42412747.589708775,0.08395577750416894,0.22209948339096522,0.09181657826854024,3.996117614342163,0.7195350093727741,1.0
SOFC_0277,0,44536608.96263392,0.04953891916562014,0.14054249360661375,0.05702442383167016,4.344842572281467,0.7644451448578329,1.0
SOFC_0278,0,50597388.82726625,0.055509649028351475,0.024448873320304394,0.023987556704596763,4.821364834089211,0.7897741657897475,1.0
SOFC_0279,0,49347679.08063214,0.0516685777600409,0.18859004450424224,0.07207758667928495,4.877155697464586,0.7477191027197223,1.0
SOFC_0280,0,51789429.96255749,0.05298274797891965,0.2429825419914001,0.08878958699109593,5.1642437958705845,0.7871705040550807,1.0
SOFC_0281,0,46208971.31463402,0.05605220300065719,0.038151841689265296,0.028261213406976744,4.389931008188761,0.7822855930165725,1.0
SOFC_0282,0,48894301.67242567,0.04716288592652393,0.29631154893269923,0.10304233045776695,4.824249314949944,0.7703641659480166,1.0
SOFC_0283,0,44758237.44458377,0.05020549604894541,0.20784748342644033,0.07741589384261571,4.816860768441639,0.7686682210544514,1.0
SOFC_0284,0,41485714.70082448,0.05256054834686854,0.140820957451098,0.05801445173938996,4.1304771123342965,0.7573969137809416,1.0
SOFC_0285,0,44785876.65689991,0.0735025209788988,0.09514206497980886,0.05059337578761229,4.464333044059291,0.7573617583688628,1.0
SOFC_0286,0,47655152.72420583,0.06297378668917143,0.25470193640125505,0.09530271692712794,4.633320939877308,0.7499072926712367,1.0
SOFC_0287,0,41176740.845282726,0.056028322256363526,0.05634441399884219,0.033711820876561716,4.353382095249593,0.8087957225088718,1.0
SOFC_0288,0,45272922.62448036,0.054245592292025725,0.21274518157508648,0.08009723216013366,4.276147553486617,0.7429920651825475,1.0
SOFC_0289,0,46191518.17322548,0.08279124973133778,0.34881402995034955,0.1294815839045062,4.537173444259729,0.7220890486709455,1.0
SOFC_0290,0,41951757.18297827,0.07193890821303925,0.04702934229348651,0.03569047515195772,4.438549321634821,0.7807740894354289,1.0
SOFC_0291,0,39429741.21077626,0.07003925141095822,0.09647414951732387,0.049954020278484626,4.194256574182088,0.7803691904274308,1.0
SOFC_0292,0,41725605.67722894,0.07329311633012356,0.1949282353744007,0.08046640551135728,4.590813756325294,0.7935585202126029,1.0
SOFC_0293,0,52052102.70831185,0.05491853740767294,0.05491412097372391,0.03294979751441905,5.202852197515601,0.791671948137531,1.0
SOFC_0294,0,48528735.67806035,0.049585282683929026,0.3367582043865287,0.11590304612113732,4.660835312185236,0.7310479179459117,1.0
SOFC_0295,0,45522843.10469403,0.04691545965174184,0.24677762440760898,0.08810792521780524,4.453674122897842,0.7532730192507998,1.0
SOFC_0296,0,47084940.033827394,0.050132310437398436,0.24032547240701385,0.08713733485332369,4.778244210107722,0.7646857545200971,1.0
SOFC_0297,0,46866434.227662034,0.05588146957512991,0.040943607221905744,0.029047523039110696,4.61712133413619,0.783881571793521,1.0
SOFC_0298,0,48815937.654213846,0.05007349097637959,0.3118698673102133,0.10858300748597786,4.828724753146034,0.7773326939909653,1.0
SOFC_0299,0,41463365.266076036,0.055605275354448556,0.1263578787204677,0.05458894622247487,4.534584898911483,0.7857728850541209,1.0
SOFC_0300,0,45843453.66378477,0.04546728537601751,0.2505276119606418,0.08879846920099779,4.562097230049858,0.7434619748185778,1.0
SOFC_0301,0,50692604.237211086,0.05734871022054283,0.16175995704573096,0.06573260017988214,5.177095615229185,0.7925291309740639,1.0
SOFC_0302,0,49625163.75559631,0.047337130491556585,0.19038486944478109,0.0713165999809013,4.912350387117067,0.768674745615811,1.0
SOFC_0303,0,44507715.9979797,0.06748228026620169,0.2412661275201701,0.09262452233591154,4.338222348681085,0.7213519301173141,1.0
SOFC_0304,0,44789524.88151434,0.0637565452378477,0.19153793901800853,0.07658834527675687,4.465657984722884,0.764286569763288,1.0
SOFC_0305,0,49397988.46464764,0.04777874986268275,0.15755217778360775,0.061599278293887144,4.8833043298540995,0.7732793479576604,1.0
SOFC_0306,0,41923966.63508114,0.040819894891999726,0.25303958220505834,0.08815784312911741,4.449005233876492,0.7528972544159256,1.0
SOFC_0307,0,35879116.80230354,0.07863442802824355,0.03211116715356085,0.03322367855454132,3.950661053036775,0.7708203303505805,1.0
SOFC_0308,0,46904412.41091006,0.05270014728273184,0.04077667640018549,0.028043047104875197,4.532278349990449,0.7875697784296058,1.0
SOFC_0309,0,46133744.58368784,0.06914667261777725,0.16761565220463068,0.07102869744672238,4.518553786587369,0.7223754414571146,1.0
SOFC_0310,0,45471619.583194785,0.07340610026684256,0.1492032556467683,0.06678280677408327,4.450959481846099,0.7446089382379303,1.0
SOFC_0311,0,51894266.78904378,0.05113092615171559,0.3045034459618507,0.10669031163406989,5.037189329721139,0.7543130852481632,1.0
SOFC_0312,0,43592901.25378362,0.09021661246665068,0.307282341288416,0.11924968612652001,4.6387801567581475,0.7374104698470898,1.0
SOFC_0313,0,44990423.32888908,0.09389354353064895,0.08817270686587901,0.05461987511895838,4.412389156284908,0.7375557218833221,1.0
SOFC_0314,0,42277637.91615268,0.07440330238833162,0.13412748474554403,0.06255923614016269,4.496156806638653,0.7844343081823355,1.0
SOFC_0315,0,44344735.96347478,0.05933894220471413,0.08029856819308041,0.04189125311933836,4.3226732380931905,0.7472397640029009,1.0
SOFC_0316,0,38526890.438849635,0.08992283323655692,0.4134917739976302,0.15102438217025613,4.182981310786948,0.7216982114882505,1.0
SOFC_0317,0,51176723.21413267,0.05216138562951032,0.07444066859655551,0.03798061626781975,5.100482075459418,0.7825898763814525,1.0
SOFC_0318,0,45996683.84717383,0.06226971353615269,0.13049226778096598,0.0578285943951356,4.606616666612388,0.7756494568877131,1.0
SOFC_0319,0,44827104.27038864,0.05085721760768134,0.43378094098943903,0.1453914475791361,4.377378458295667,0.712017161436429,1.0
SOFC_0320,0,48645722.11510977,0.05617033595049688,0.23347605079174846,0.0868939160226736,4.797996740744186,0.7639096768174811,1.0
SOFC_0321,0,47827382.07004966,0.05159067808803601,0.17166870823447486,0.06697781589675325,4.707747063254423,0.7687603974490209,1.0
SOFC_0322,0,45144045.205683075,0.06066366661134295,0.27140237243279924,0.09961981171324265,4.759109549694795,0.799120581150078,1.0
SOFC_0323,0,41643242.6938805,0.05333213052929184,0.1327178311047447,0.055814988490210965,4.532401362449075,0.7757834690467005,1.0
SOFC_0324,0,46761891.82221034,0.08092515612901485,0.14911266980268026,0.06901134777950853,4.594545739379853,0.7422839202440974,1.0
SOFC_0325,0,48647500.74770294,0.0459984543964701,0.22214468525335995,0.08044294189494901,4.795495356285072,0.7634619604552233,1.0
SOFC_0326,0,46502658.642284326,0.060541541535354786,0.2038939860424908,0.07933065827335367,4.88446369135529,0.7638588452248829,1.0
SOFC_0327,0,49987256.406779155,0.05080090349473071,0.2958568089118878,0.10399731372198555,4.758666434772248,0.7451958294165032,1.0
SOFC_0328,0,46224726.87642273,0.06305924739288933,0.0017780684498709398,0.019451194752828083,4.5447163206935475,0.7721202738053091,1.0
SOFC_0329,0,46800224.770496465,0.04595179201279853,0.2779784629750656,0.09717907649635925,4.5469724760753145,0.7357590846441886,1.0
SOFC_0330,0,50199679.95096247,0.0542469294075155,0.2356466909791545,0.086968086116001,4.861761996171853,0.7573343514509528,1.0
SOFC_0331,0,42558500.38282497,0.07861729221901881,0.26501484135056064,0.10308964007087383,4.449461358630526,0.72092552609697,1.0
SOFC_0332,0,40150637.86543109,0.08207063181153997,0.13001756770608455,0.06362645985528735,4.2945487716551645,0.7654064543009055,1.0
SOFC_0333,0,44841471.013475,0.051797122831962916,0.16275956969007113,0.06436700775661021,4.375412662105096,0.7575490657428948,1.0
SOFC_0334,0,52176941.50821099,0.05694036361302335,0.3292184304614465,0.11584763822234095,5.0571661793517455,0.7663143952575872,1.0
SOFC_0335,0,46340512.43621399,0.0508363177980996,0.2593551685439386,0.09305744590261145,4.994965302660526,0.7707716966907618,1.0
SOFC_0336,0,50223948.29411062,0.051275982638088004,0.1911310240966048,0.07272210202040784,4.839284742099592,0.7720674436612728,1.0
SOFC_0337,0,37483886.11209096,0.0890689748322979,0.17294488325641813,0.0786041574266148,4.103121455863965,0.7422830153313378,1.0
SOFC_0338,0,40415688.50046459,0.06243216786769097,0.126446916459552,0.05666372529817289,4.431897196388392,0.7874326959817186,1.0
SOFC_0339,0,52563571.244952515,0.05968762031601499,0.06136993322690939,0.036317266062877315,5.236933927426747,0.7913987939110338,1.0
SOFC_0340,0,47492226.04147315,0.07833121620436193,0.29470674908599853,0.11191138958710813,4.6609486923994385,0.7268408187496709,1.0
SOFC_0341,0,42006505.8021863,0.08392909066251901,0.12440394957687584,0.062499912071818445,4.424769978723194,0.7887345178940426,1.0
SOFC_0342,0,48945742.45816975,0.05054216371929127,0.24101396140984077,0.08746683753873961,4.924203354408003,0.751107585072936,1.0
SOFC_0343,0,50897060.389501795,0.05295478549155621,0.29530476164226876,0.1044778641401475,4.921494334910554,0.7297301928344488,1.0
SOFC_0344,0,42875725.15364732,0.0630164345342989,0.20295095335022348,0.07979021636535671,4.511784845043792,0.7464664090195319,1.0
SOFC_0345,0,41087778.87602733,0.099577075285741,0.12808939078712958,0.06829993982186117,4.313129430663251,0.7855891286845796,1.0
SOFC_0346,0,43176567.45989159,0.061075748776344224,0.22769072986316882,0.08662994359185391,4.618542122681196,0.7617925484276319,1.0
SOFC_0347,0,40884026.887896754,0.0768546841443054,0.1774307978915773,0.07628564461076481,4.295401950332703,0.7576375552490886,1.0
SOFC_0348,0,39902354.89318915,0.09507297364699066,0.13032047643160696,0.06761803502357928,4.1896532913530615,0.7850771003852287,1.0
SOFC_0349,0,46001644.61254458,0.08196906340390422,0.2384564525911325,0.09612765479851101,4.619720636778697,0.7443262416346578,1.0
SOFC_0350,0,48079592.33564041,0.05220888188340184,0.17914627442034328,0.06940654689112354,4.744502376550902,0.774686319144207,1.0
SOFC_0351,0,47110235.86203669,0.0634650807984042,0.17050109108630718,0.07018985156541341,4.633820662979733,0.7595818456920183,1.0
SOFC_0352,0,43447100.696873985,0.08189278252142428,0.17502462954816891,0.07707522362087796,4.374426875112183,0.7266755426550413,1.0
SOFC_0353,0,50291699.93482517,0.0500218025668227,0.40883443647233886,0.13765687171174845,4.992882334137273,0.7445682526981531,1.0
SOFC_0354,0,39804643.778960675,0.08123367650184282,0.2984577965390125,0.1139074419122566,4.374707243628587,0.7485493016452455,1.0
SOFC_0355,0,44886756.734969184,0.052640602148700866,0.12253546108569975,0.052552818970320186,4.753913688202574,0.8026537497374501,1.0
SOFC_0356,0,43597811.49670763,0.059583710332702565,0.1841310561986592,0.07311442995940853,4.568389784856616,0.7628520313402511,1.0
SOFC_0357,0,51772226.30621182,0.05581324367599259,0.39874771383946506,0.1363682872546373,5.054152623007984,0.7573980094146677,1.0
SOFC_0358,0,47438176.643927634,0.05067884810142274,0.3143826157093212,0.10951843914322316,5.206761057579134,0.7626792160654288,1.0
SOFC_0359,0,49889464.27001634,0.050410159054014546,0.12182975818390644,0.0516719751713763,4.945822857025936,0.788842902931318,1.0
SOFC_0360,0,44293296.91159417,0.04811762229378642,0.24573118899125493,0.0881546433855124,4.831167820052984,0.770310899291929,1.0
SOFC_0361,0,45613371.87983211,0.07604223158487514,0.2852694137192331,0.10839349359123246,4.488556797480586,0.7548556873764993,1.0
SOFC_0362,0,40152783.48402623,0.05392624072111069,0.07132952890807998,0.037576730888757195,4.4070229084007115,0.7898489767128523,1.0
SOFC_0363,0,49321068.17094104,0.055626595862208084,0.2688971253482211,0.09735711636312874,4.79752470307504,0.7755705011566332,1.0
SOFC_0364,0,41875377.06398306,0.0741127047744461,0.27640335264275695,0.10515481722516092,4.499675351953488,0.7262556085144094,1.0
SOFC_0365,0,45821848.54047954,0.05108362528264543,0.29354652482919913,0.10338904503355337,5.011899256085307,0.7511083087239,1.0
SOFC_0366,0,43807441.539728574,0.06505748231423775,0.2100730661460918,0.08253916453809887,4.698257218192791,0.7411451857098288,1.0
SOFC_0367,0,41892755.585485235,0.06957331340845646,0.30280090426172307,0.11171226530105385,4.392452697473957,0.7440936541944223,1.0
SOFC_0368,0,39825494.07530122,0.0737533731623845,0.1631992732879167,0.07108579393509036,4.223699655822849,0.7735584296987236,1.0
SOFC_0369,0,44325479.27121417,0.08974107400392946,0.19682129897516173,0.08596871189372735,4.326152565768246,0.7292993473739279,1.0
SOFC_0370,0,46163849.97958013,0.07312785482337536,0.2781708067384166,0.10538959846853757,4.545887876357831,0.7072848050254177,1.0
SOFC_0371,0,49842566.91760616,0.04564245895086916,0.3367624936218527,0.11472148577181655,4.927103566958955,0.7308775044700047,1.0
SOFC_0372,0,42049311.57288528,0.08110164630223149,0.3516193744489424,0.12981630622535217,4.061113337103808,0.7128285484696236,1.0
SOFC_0373,0,49727062.803141095,0.050371409414019616,0.32656993116715344,0.1130824021743519,4.952807105728468,0.7449544993306743,1.0
SOFC_0374,0,45014903.320950836,0.07689743741106542,0.31636842642321916,0.11797975915028537,4.380888910173086,0.6993278395338458,1.0
SOFC_0375,0,44612875.97437706,0.062239805660851646,0.06854207163389574,0.039234563188424214,4.711246536391757,0.7945273463297053,1.0
SOFC_0376,0,54131239.86071096,0.06206762615218495,0.22228186471150005,0.0853048472591055,5.273160619951281,0.7879158622448676,1.0
SOFC_0377,0,46068385.176763535,0.07781530835739471,0.276889899699996,0.10641156241721722,4.529701366412164,0.750367958321601,1.0
SOFC_0378,0,51433358.866686925,0.053788916567223066,0.2699545093138312,0.09712302776431628,5.09860778659974,0.751762239005818,1.0
SOFC_0379,0,42007094.82841081,0.0647654461917889,0.21810801959808238,0.08486203973696138,4.621833357737819,0.7576116726799504,1.0
SOFC_0380,0,42678720.32984039,0.06891564070640549,0.0975532117800868,0.04994065574594768,4.561446195076535,0.770130388376141,1.0
SOFC_0381,0,47767949.924242355,0.04534260501389461,0.13002687029971036,0.05261084259408149,4.713405575589151,0.7624879530207189,1.0
SOFC_0382,0,43972317.82359369,0.045950161817766594,0.08595957749532228,0.039572921793926664,4.367493434355035,0.7530773223558386,1.0
SOFC_0383,0,50534097.297162324,0.07584816625152742,0.26712533658312604,0.10289205085039604,4.87591519719339,0.7500670563982489,1.0
SOFC_0384,0,46254255.727993205,0.06597221514484378,0.3422006216920632,0.12245185105107209,4.5359654884907625,0.7119479236841564,1.0
SOFC_0385,0,48443086.808058776,0.04772877741451368,0.2788269997395674,0.09796673314622432,4.791842752955526,0.7765070290426098,1.0
SOFC_0386,0,46817472.586397745,0.05148519381458379,0.06857158373900078,0.036017033266075374,4.467972742322523,0.7668770329994116,1.0
SOFC_0387,0,46316404.16349638,0.09509607430768544,0.2820551645346236,0.11314537165269271,4.343155926881401,0.7382150026498528,1.0
SOFC_0388,0,45925110.310403936,0.04206067846614604,0.2563256497926993,0.0895158984776536,4.4941653873726555,0.7508374836825755,1.0
SOFC_0389,0,44917431.85258416,0.07772030074678248,0.3063290229458738,0.11521479710779688,4.379321533071279,0.7110837444093225,1.0
SOFC_0390,0,44350108.585349195,0.05206794180114102,0.049195370568290674,0.030378993710829506,4.681706585422493,0.8119569690025017,1.0
SOFC_0391,0,48137324.66394259,0.05467496530369269,0.2783685929783535,0.09991306748461384,4.765581925107098,0.7665127055451344,1.0
SOFC_0392,0,46215824.667334475,0.06068687259451163,0.2323637176446217,0.08791517707173999,4.541449352974914,0.7767397877752794,1.0
SOFC_0393,0,48106423.98453834,0.05636790494826649,0.28409035952199674,0.10213747934107897,5.066973342297443,0.7872989862858795,1.0
SOFC_0394,0,46429887.442311615,0.05839018103824832,0.20501713780010208,0.07902219565150512,4.5611863946110285,0.7593158988210208,1.0
SOFC_0395,0,45846613.706985004,0.04983201498058862,0.3136979029209548,0.10905897537046301,4.835031562722573,0.7688560177487206,1.0
SOFC_0396,0,50417998.457100265,0.05376113156023776,0.21099569686180786,0.07942704852661368,4.850248782312774,0.7749145564895478,1.0
SOFC_0397,0,48043520.887679316,0.049403706354883996,0.19260574353096663,0.07260283496575518,4.759566863203566,0.7823132625605985,1.0
SOFC_0398,0,36693677.21030584,0.08695757488755831,0.4379393052428305,0.15746906403911662,3.868039793420043,0.6765571989189022,1.0
SOFC_0399,0,41293083.44335253,0.07236969905662043,0.2652200602178958,0.10127692778235486,4.388148893374223,0.7343654153876045,1.0
SOFC_0400,0,46256115.725319564,0.059153298366411144,0.23061940316222618,0.08693181045859119,4.526289444909035,0.7630685588063956,1.0
SOFC_0401,0,44436153.58539101,0.07896233555179313,0.37684455543671014,0.13674206729655097,4.316117657488941,0.6758855235750494,1.0
SOFC_0402,0,47819906.09561451,0.04340214298510986,0.2832695080656551,0.09800149531522948,4.716174687544541,0.7429086544477828,1.0
SOFC_0403,0,49976971.58509414,0.057803148215589274,0.447354043103537,0.15154715739573787,4.905374665184034,0.7348793518874936,1.0
SOFC_0404,0,38702733.24358365,0.08514932495349065,0.11461575276950553,0.05992952331689885,4.260364766366704,0.7582349564932737,1.0
SOFC_0405,0,47719866.526989736,0.04920354871458448,0.31581932746483227,0.10950686285382502,5.169601724774628,0.7543973286611286,1.0
SOFC_0406,0,49261023.4653722,0.05318258882869055,0.25890897027546317,0.09362746773124611,4.795324032037171,0.773136777296695,1.0
SOFC_0407,0,44319629.820727944,0.05635870970001908,0.00558300857936415,0.018582515483814968,4.3279311262978455,0.7792239986446052,1.0
SOFC_0408,0,43882206.504402734,0.05631905657598276,0.2799427116591116,0.1008785304705283,4.420278325926577,0.7213986748805934,1.0
SOFC_0409,0,53745543.874510646,0.05549113335923855,0.15903572394596255,0.06435805719156032,5.211913131352695,0.7828708470463467,1.0
SOFC_0410,0,44307442.632391244,0.06433518909563071,0.2789087377937,0.10297317806679922,4.8340808855568485,0.7739666245989959,1.0
SOFC_0411,0,44524618.70040183,0.07722802151123881,0.21232876787362231,0.08686703681545832,4.348248208097034,0.7574775820111272,1.0
SOFC_0412,0,41900431.14385966,0.08946207732512391,0.24229033727323598,0.09952572437950796,4.450143208766623,0.7644345013561265,1.0
SOFC_0413,0,46408613.90974268,0.06330730786012952,0.3616915497174877,0.12749965727328516,4.700021605353292,0.732766582081768,1.0
SOFC_0414,0,38592269.12097058,0.09394303845297253,0.17582057818249078,0.08092908499063899,4.22917218535904,0.7379302485937039,1.0
SOFC_0415,0,44604806.451949194,0.0672951858385127,0.21940624028064923,0.08601042783574858,4.691120000678436,0.7585906666018558,1.0
SOFC_0416,0,51211206.06130316,0.05695082857824858,0.21767600685487576,0.0823880506299373,5.174355562585231,0.7681047536344706,1.0
SOFC_0417,0,46391483.50823182,0.07844424096529004,0.18543062349554518,0.07916245933825056,4.411497218555523,0.71689157457828,1.0
SOFC_0418,0,42827736.85372043,0.07092854473695726,0.1421097919402102,0.06391150100315024,4.128034031429477,0.7486211607014919,1.0
SOFC_0419,0,47336739.31860488,0.048436663054726395,0.20596043564848854,0.07631912961096447,4.67318705247736,0.7564446899998072,1.0
SOFC_0420,0,47587489.956731856,0.05789512236194977,0.2287278114065936,0.085986880130563,4.679285211799491,0.752330248734529,1.0
SOFC_0421,0,42636671.115099,0.06384833192556531,0.2571964390830863,0.0963134313025955,4.682619300381122,0.766484060642735,1.0
