time_min,temperature_C,mean_exx,std_exx,max_exx,mean_eyy,std_eyy,max_eyy,mean_von_mises,max_von_mises,hotspot_count,timestamp
240.0,1500.0,-0.001386422534333724,0.0007855006810958705,0.01317973896157165,-0.001112693698465958,0.0005499379364585066,0.009086631593624484,0.001339377522690474,0.011683599908769387,29,2025-10-03T09:48:25.878956
242.0,1500.0,-0.0014282678938515637,4.323424370952864e-06,-0.0014133106665356672,-0.0011425543765291746,4.557280915021166e-06,-0.0011286614585941594,0.001309026912908659,0.0013194752258252878,0,2025-10-03T09:50:25.881744
244.0,1500.0,-0.00142796794048885,4.456448462060614e-06,-0.001407450021731084,-0.0011421886764613302,3.8983441706598365e-06,-0.0011311641719575162,0.0013087073909950387,0.0013196921475085756,0,2025-10-03T09:52:25.884584
246.0,1500.0,-0.0013368950252292554,0.001010041922435968,0.009843306468525671,-0.0010789123005357849,0.0007067741593718542,0.006745638943869269,0.0013690158512498739,0.008716550372324163,0,2025-10-03T09:54:25.887661
248.0,1500.0,-0.0014275947450582385,4.0082583786645564e-06,-0.001409560755028883,-0.0011428159015773956,4.313699162759882e-06,-0.001125134185492098,0.0013086696827537658,0.0013186760718830587,0,2025-10-03T09:56:25.890523
250.0,1500.0,-0.001366802895386693,0.0008815246933463721,0.011197342830915785,-0.0010995380111990581,0.0006172254707643206,0.0076982120953373034,0.0013515695073574826,0.009921656841672106,0,2025-10-03T09:58:25.893432
252.0,1500.0,-0.0014284571070288193,4.1080994452910135e-06,-0.0014118966164342033,-0.0011427018093167767,3.9434389703862e-06,-0.0011296879332190206,0.0013091958660876514,0.0013186853041746859,0,2025-10-03T10:00:25.901901
254.0,1500.0,-0.0014276690445188943,4.260125162491253e-06,-0.0014073993575631396,-0.0011423964862851271,4.033139971697528e-06,-0.001130095724489041,0.0013085807800325697,0.001318277613298751,0,2025-10-03T10:02:25.904751
256.0,1500.0,-0.0014282404778679187,4.3950252921445395e-06,-0.0014069791063488434,-0.0011430085567001546,3.977245365719466e-06,-0.0011309754288075363,0.0013091564207220908,0.0013200077302921126,0,2025-10-03T10:04:25.907669
258.0,1500.0,-0.0013132318051968274,0.0010752065914199755,0.008750476842044639,-0.0010630187527081113,0.0007525168569874211,0.005981946493083307,0.0013819367804141348,0.007744650898841718,0,2025-10-03T10:06:25.910824
260.0,1500.0,-0.0014278529988225503,4.1963136846143005e-06,-0.0014133759931471135,-0.0011418937143912516,3.952698371478902e-06,-0.0011284798799166733,0.0013085379839312304,0.0013181174854345699,0,2025-10-03T10:08:25.913639
262.0,1500.0,-0.0014280297683491522,4.256433877847873e-06,-0.0014058974893143192,-0.0011423149458263306,4.1587205101589565e-06,-0.0011283798900477901,0.0013087900315468836,0.0013189406943828969,0,2025-10-03T10:10:25.916398
264.0,1500.0,-0.0011065760114641837,0.002099519057612086,0.013443017337059455,-0.000917780713948604,0.0014696326836614905,0.00927200247016917,0.0015352085098170052,0.011916583821876946,230,2025-10-03T10:12:25.919613
266.0,1500.0,-0.0014279377966264256,4.256614674252277e-06,-0.0014164719685184808,-0.0011422270157702052,4.263388043446217e-06,-0.0011235396729005918,0.00130870087736948,0.0013202521602129174,0,2025-10-03T10:14:25.922422
268.0,1500.0,-0.0013111849422949462,0.0012931798999978933,0.013004303135529178,-0.0010603523247683685,0.0009053035568918916,0.008964593686324683,0.001391484336191866,0.011526548055964009,81,2025-10-03T10:16:25.925379
270.0,1500.0,-0.0013144819267069884,0.0012560078694670172,0.012590331689022762,-0.0010631405851276644,0.0008787233794063497,0.008663905358331517,0.00138857327869922,0.01115709231034391,81,2025-10-03T10:18:25.928380
272.0,1500.0,-0.0013691598211086496,0.0008535448033197904,0.010797290894165283,-0.0011005100356564783,0.0005971219854918672,0.007411290078164893,0.0013499310692225359,0.009564423219208699,0,2025-10-03T10:20:25.931372
274.0,1500.0,-0.001428527463974003,4.446841668034911e-06,-0.0014153450329988907,-0.001142561225952066,4.031983548779194e-06,-0.0011262562015581313,0.0013091967763281425,0.0013193846846811894,0,2025-10-03T10:22:25.934101
276.0,1500.0,-0.0014290867794832084,3.911752765386516e-06,-0.0014162219809489356,-0.0011423937755743118,4.342057881431112e-06,-0.001128813921050997,0.0013095079485037182,0.0013209298399777425,0,2025-10-03T10:24:25.936939
278.0,1500.0,-0.0014285648453940863,4.13150603831619e-06,-0.0014127024896643794,-0.0011420790682764713,4.134993516303436e-06,-0.0011296665664396895,0.001309063182412204,0.0013231609963675498,0,2025-10-03T10:26:25.939835
280.0,1500.0,-0.0014278315936388569,4.040812069633701e-06,-0.0014152836512580653,-0.001142342565372717,4.194116253723504e-06,-0.0011264523728195513,0.0013086690107229045,0.0013196794689847617,0,2025-10-03T10:28:25.942684
282.0,1500.0,-0.0014280430278287785,4.288139307458904e-06,-0.0014145813397382278,-0.001142923952878381,3.940256681899853e-06,-0.0011287692564210033,0.0013089976421259823,0.0013200251007511369,0,2025-10-03T10:30:25.945448
284.0,1500.0,-0.00142791273620694,4.246220546530795e-06,-0.0014139087249204155,-0.0011429436921607944,4.239607051877561e-06,-0.0011295634834175756,0.0013089203348015867,0.0013187433048161626,0,2025-10-03T10:32:25.948244
286.0,1500.0,-0.001428462374670854,3.955703527426106e-06,-0.001414339539652479,-0.0011425122587151969,4.123867279705764e-06,-0.001126275598633545,0.0013091372203367108,0.0013213935870003014,0,2025-10-03T10:34:25.951044
288.0,1500.0,-0.0014280676544492367,4.172227772340381e-06,-0.0014142767246738816,-0.0011419203479800324,4.188803003997988e-06,-0.001124653807790089,0.001308686520416737,0.0013178718739975742,0,2025-10-03T10:36:25.958877
290.0,1500.0,-0.0014279814486225719,3.875001597383097e-06,-0.0014136576600600225,-0.0011422415138602488,4.149037432610846e-06,-0.0011279895689104721,0.0013087332884719042,0.0013246620559146953,0,2025-10-03T10:38:25.962062
292.0,1500.0,-0.0014273162335630644,4.475935156949032e-06,-0.0014127920313602097,-0.0011426726745480966,4.540164405481752e-06,-0.0011258340880706723,0.0013084429862440647,0.0013182500865485663,0,2025-10-03T10:40:25.964827
294.0,1500.0,-0.0013114205112283869,0.0012953255602457935,0.013026323986274787,-0.0010603856302510847,0.0009066364004282133,0.008977217704111515,0.0013919785366817705,0.011546502800882192,81,2025-10-03T10:42:25.967918
296.0,1500.0,-0.001428639044101049,4.647915547022167e-06,-0.0014135507059026588,-0.00114218292695058,4.388920559808838e-06,-0.0011274366712297845,0.0013091479653916797,0.0013203114282667255,0,2025-10-03T10:44:25.970750
298.0,1500.0,-0.0014274618632821347,4.1904400551020606e-06,-0.001412631024990766,-0.001142437724685124,4.352381200521258e-06,-0.0011288965664017101,0.0013084604186312492,0.0013241962622566497,0,2025-10-03T10:46:25.973807
300.0,1500.0,-0.0014281783515632867,3.82834096875622e-06,-0.0014143394552675946,-0.001142603069713914,4.3693985041327e-06,-0.0011270865593831004,0.0013089818577690952,0.0013184076964664936,0,2025-10-03T10:48:25.976630
302.0,1485.1010101010102,-0.0013948122797812514,4.23120521772399e-06,-0.0013814101086916807,-0.0011166123232980959,4.181462626686479e-06,-0.0011013953723908359,0.0012786309313210537,0.001288893439753026,0,2025-10-03T10:50:25.982244
304.0,1470.20202020202,-0.001359417110179157,4.0875192066457794e-06,-0.0013403940913633862,-0.0010870848783904315,3.954986408634603e-06,-0.0010752475955974092,0.0012457939537928952,0.0012557505061587845,0,2025-10-03T10:52:25.985133
306.0,1455.3030303030303,-0.0013208904957575263,4.016261682683841e-06,-0.001302774753517059,-0.0010564674476997037,3.965948664453698e-06,-0.0010417062677826117,0.0012105507781455067,0.0012196585417363866,0,2025-10-03T10:54:25.988018
308.0,1440.4040404040404,-0.0012785705400669759,3.6766722653729236e-06,-0.001265587655456186,-0.001023202353595057,3.957039606564615e-06,-0.00101148836156481,0.0011719554983872704,0.0011812885790596715,0,2025-10-03T10:56:25.990798
310.0,1425.5050505050506,-0.001232510926718401,3.7118739800220547e-06,-0.0012209224905696831,-0.000986284123009585,3.8074664936506677e-06,-0.0009685226262259692,0.001129719528468286,0.0011405554735808938,0,2025-10-03T10:58:25.993721
312.0,1410.6060606060605,-0.0009991229044642828,0.0015068892724623933,0.011256739411481118,-0.0008177267018047192,0.0010548346998481327,0.007763950387080435,0.0012180173583597957,0.009978884628779458,0,2025-10-03T11:00:25.996956
314.0,1395.7070707070707,-0.0009587579977220166,0.0014056583915296626,0.010477185095295731,-0.0007845997565693037,0.0009835602794715105,0.007216077544593056,0.0011600864517172054,0.009285205060239667,0,2025-10-03T11:02:25.999963
316.0,1380.8080808080808,-0.0010108437700986062,0.0009082380319941907,0.011934769148300273,-0.0008151341971394206,0.0006356749580687635,0.008245923347890451,0.0010319254803095844,0.010583705729642295,49,2025-10-03T11:04:26.003088
318.0,1365.909090909091,-0.001012956755379105,2.8041231356098033e-06,-0.0010044570119903439,-0.0008101180433667583,2.9887960034968467e-06,-0.0007996153247852525,0.0009283198804925508,0.0009358701262378047,0,2025-10-03T11:06:26.005826
320.0,1351.010101010101,-0.0009469131217570684,2.90871673423293e-06,-0.0009363947731296194,-0.0007582611647945118,2.651226936648927e-06,-0.0007461787933332047,0.0008681097178476009,0.0008745786998519956,0,2025-10-03T11:08:26.008606
322.0,1336.111111111111,-0.0008761304637285805,2.3965169058168515e-06,-0.0008673131998511099,-0.0007007151528216491,2.6552997266527476e-06,-0.0006917656078530663,0.000802934724342201,0.0008089676211410709,0,2025-10-03T11:10:26.011603
324.0,1321.2121212121212,-0.0006900620473223564,0.0011991853565948662,0.01258207973519551,-0.0005629820617724079,0.0008391234539086198,0.008726274190913114,0.0008162943151143502,0.011164323546514922,81,2025-10-03T11:12:26.014659
326.0,1306.3131313131312,-0.0007155462343465312,2.2424019813617197e-06,-0.0007070586810348584,-0.000572507306076174,2.2778543801495233e-06,-0.0005650137184018102,0.0006558407738178625,0.000661536070210468,0,2025-10-03T11:14:26.017363
328.0,1291.4141414141413,-0.0006259880995204694,1.8504012539563554e-06,-0.000618588261127026,-0.000500543169993114,1.8326826195549391e-06,-0.0004937010363838225,0.0005736531690310289,0.0005775649522932655,0,2025-10-03T11:16:26.020169
330.0,1276.5151515151515,-0.0005294149833156565,1.523386701017056e-06,-0.0005244685422182031,-0.0004233544202918825,1.608209540564012e-06,-0.0004165727990924714,0.00048516444439131916,0.0004892592851531634,0,2025-10-03T11:18:26.023056
332.0,1261.6161616161617,-0.0004248042848599861,1.1867469650861096e-06,-0.00042001561051019127,-0.00034008684279899956,1.221033791181047e-06,-0.00033601277736051836,0.00038942322631944866,0.00039207273664231896,0,2025-10-03T11:20:26.025859
334.0,1246.7171717171718,-0.0003124668544296892,8.926751740448533e-07,-0.0003089670261257543,-0.0002501033519602938,8.686240182903694e-07,-0.0002470731522981592,0.00028642628936509525,0.00028915279106610556,0,2025-10-03T11:22:26.028717
336.0,1231.8181818181818,-0.00019151388471669358,5.611086306858114e-07,-0.00018935761274288906,-0.00015313712884116142,5.586115818912365e-07,-0.00015063809634343643,0.0001755032630384826,0.00017662391210011117,0,2025-10-03T11:24:26.031639
338.0,1216.919191919192,3.094628363578303e-05,0.0010151627322835502,0.011264987124085545,1.5599436792515105e-05,0.0007106028063613848,0.007879233992821632,0.00013634793945730285,0.010011099708604983,81,2025-10-03T11:26:26.034755
340.0,1202.020202020202,8.002478744233628e-05,2.416438519262007e-07,8.084881698598136e-05,6.405466374620932e-05,2.478959830144822e-07,6.492474807522711e-05,7.335620396827343e-05,7.407394765204224e-05,0,2025-10-03T11:28:26.037553
342.0,1187.121212121212,9.891239752655133e-05,9.840286628630382e-08,9.923285524646326e-05,7.913932450944915e-05,9.451205691920824e-08,7.942230616873609e-05,9.065790184270339e-05,9.090548829705799e-05,0,2025-10-03T11:30:26.040327
344.0,1172.2222222222222,9.765501155243777e-05,8.838867322457804e-08,9.794047882604159e-05,7.810956652976675e-05,9.652806636983407e-08,7.860150758087311e-05,8.949767770439134e-05,8.973093998406568e-05,0,2025-10-03T11:32:26.043215
346.0,1157.3232323232323,9.639037017062738e-05,9.232930336814318e-08,9.67558259700053e-05,7.711050933091254e-05,8.786100194640639e-08,7.743014711328798e-05,8.834276996122226e-05,8.860824465285386e-05,0,2025-10-03T11:34:26.046013
348.0,1142.4242424242425,9.509262298646004e-05,9.215170322297222e-08,9.576558869572738e-05,7.609242601592164e-05,9.729366641713672e-08,7.641678270872e-05,8.715994658857977e-05,8.757502192009825e-05,0,2025-10-03T11:36:26.048741
350.0,1127.5252525252524,9.382051151851054e-05,9.695540048675217e-08,9.412766786113544e-05,7.506132661836092e-05,9.002241751660438e-08,7.546207331306289e-05,8.598964408150671e-05,8.617490777818524e-05,0,2025-10-03T11:38:26.051603
352.0,1112.6262626262626,9.258584393376773e-05,9.406538466017864e-08,9.295575267186276e-05,7.406025573973872e-05,8.560927080173579e-08,7.436789021707814e-05,8.485368254304581e-05,8.506928128474423e-05,0,2025-10-03T11:40:26.057319
354.0,1097.7272727272727,9.129198591509149e-05,9.039403680184042e-08,9.162272689005157e-05,7.303412102441098e-05,9.013755443564353e-08,7.336486775369366e-05,8.367077410263779e-05,8.389490767359773e-05,0,2025-10-03T11:42:26.060216
356.0,1082.8282828282827,9.00314141689868e-05,9.747934660735347e-08,9.03862366788151e-05,7.203036137396843e-05,8.150027309782745e-08,7.226113638196256e-05,8.251697181649912e-05,8.27478898778148e-05,0,2025-10-03T11:44:26.063113
358.0,1067.9292929292928,8.875590946223813e-05,8.83651390901384e-08,8.902242724962433e-05,7.100177324854166e-05,8.657179671701582e-08,7.127839046145222e-05,8.134526605313723e-05,8.159865279900058e-05,0,2025-10-03T11:46:26.065882
360.0,1053.030303030303,8.749615759631288e-05,8.344923423960567e-08,8.776781468544388e-05,6.998776551775607e-05,9.08520123016693e-08,7.028052737156224e-05,8.01886633880867e-05,8.039813848376396e-05,0,2025-10-03T11:48:26.068706
362.0,1038.1313131313132,8.622083900410336e-05,8.144750461126989e-08,8.652279702591826e-05,6.898393494136409e-05,8.244403433885129e-08,6.923999111498746e-05,7.902517936289862e-05,7.928526331688584e-05,0,2025-10-03T11:50:26.071594
364.0,1023.2323232323232,8.494596585563185e-05,8.671018524083057e-08,8.522459957008559e-05,6.797064657236207e-05,8.4836556923178e-08,6.834632834363105e-05,7.785890700377844e-05,7.804751922671998e-05,0,2025-10-03T11:52:26.074405
366.0,1008.3333333333333,8.368162762617075e-05,8.193114176214303e-08,8.400252820515022e-05,6.695129673404985e-05,8.67997938061428e-08,6.726793763825464e-05,7.669754878085591e-05,7.693221232432449e-05,0,2025-10-03T11:54:26.077172
368.0,993.4343434343434,8.241773348886152e-05,8.238972467169473e-08,8.267696573467199e-05,6.59389660101545e-05,7.558648817205651e-08,6.614937796964082e-05,7.553875692360952e-05,7.574306473510711e-05,0,2025-10-03T11:56:26.079980
370.0,978.5353535353535,0.00012298281355867707,0.000775624437246573,0.014505119968386574,9.420154427105555e-05,0.0005429384324063318,0.010161733011042659,0.0001115554062788255,0.01289426875294898,29,2025-10-03T11:58:26.082997
372.0,963.6363636363636,7.989120828960446e-05,7.834879508207398e-08,8.013545231065774e-05,6.39039705993982e-05,7.3694727626344e-08,6.411512630681633e-05,7.321864743543116e-05,7.339948875902691e-05,0,2025-10-03T12:00:26.085712
374.0,948.7373737373737,7.861098991688546e-05,8.017247108228123e-08,7.884427797794717e-05,6.289062747121632e-05,7.890415037395313e-08,6.316944718837324e-05,7.204886498226428e-05,7.223280957220263e-05,0,2025-10-03T12:02:26.088509
376.0,933.8383838383838,7.7344746297974e-05,7.409539099916463e-08,7.757980095697307e-05,6.188160969511316e-05,7.899961932873343e-08,6.214581614552238e-05,7.088962239797401e-05,7.109817438420585e-05,0,2025-10-03T12:04:26.091457
378.0,918.9393939393939,7.608691809601653e-05,7.69701975739209e-08,7.634159061089013e-05,6.087531772796405e-05,7.32810695151604e-08,6.111292346317729e-05,6.973679831936292e-05,6.994745376625489e-05,0,2025-10-03T12:06:26.094175
380.0,904.040404040404,7.481678461128561e-05,7.174005867695165e-08,7.511438967089626e-05,5.983758558587036e-05,7.244203376478058e-08,6.007970184782835e-05,6.856561253245506e-05,6.879571372445453e-05,0,2025-10-03T12:08:26.096958
382.0,889.1414141414141,7.353582607100685e-05,7.446922276484146e-08,7.392093959634128e-05,5.884181276673746e-05,6.78807362607886e-08,5.9198822103371786e-05,6.740108443828014e-05,6.76761487966969e-05,0,2025-10-03T12:10:26.099793
384.0,874.2424242424242,0.0002321319831146787,0.0013956370966550897,0.012966456583426352,0.00016972754170126248,0.0009769452046506195,0.00908380711189178,0.00020832285190455996,0.011526437663897916,130,2025-10-03T12:12:26.103055
386.0,859.3434343434343,7.101206479421404e-05,6.94484605189461e-08,7.120849838374705e-05,5.681204207416071e-05,6.73302284470007e-08,5.7047113968772365e-05,6.508449634378323e-05,6.524616734444538e-05,0,2025-10-03T12:14:26.105825
388.0,844.4444444444445,6.974571866869125e-05,6.834123229704807e-08,7.002244468154928e-05,5.5800884162738406e-05,7.124570741912834e-08,5.6071145509875015e-05,6.39245022498697e-05,6.41397390264103e-05,0,2025-10-03T12:16:26.108594
390.0,829.5454545454545,6.847714686695576e-05,6.682199630900606e-08,6.873523530325748e-05,5.477281963267923e-05,6.328086459238843e-08,5.499878611234594e-05,6.275750136963115e-05,6.291403709775578e-05,0,2025-10-03T12:18:26.111441
392.0,814.6464646464647,9.642562477034527e-05,0.000541905663135412,0.010144788458781456,7.42236298105426e-05,0.0003793376687876989,0.007108168289255033,8.756703639849099e-05,0.009018416283822805,0,2025-10-03T12:20:26.114404
394.0,799.7474747474747,6.594386830687378e-05,6.73868502983498e-08,6.621139704239235e-05,5.2741402981680776e-05,6.769851963572522e-08,5.295623481603162e-05,6.043414904362705e-05,6.061475480413084e-05,0,2025-10-03T12:22:26.117144
396.0,784.8484848484848,6.467432287917022e-05,7.201081613306435e-08,6.496668232498299e-05,5.1745064407512134e-05,6.571804025533516e-08,5.1988777007544885e-05,5.9276918216433395e-05,5.945838639113593e-05,0,2025-10-03T12:24:26.119964
398.0,769.9494949494949,6.339606775925193e-05,6.029662001030196e-08,6.363841639488984e-05,5.072973426326028e-05,6.206699310153797e-08,5.092496666541235e-05,5.810774209216907e-05,5.8300562014170704e-05,0,2025-10-03T12:26:26.122807
400.0,755.050505050505,6.213756050191882e-05,6.37244499639953e-08,6.237136636492045e-05,4.970326487632235e-05,6.324172470456682e-08,4.990365496452635e-05,5.694787743216161e-05,5.708578832684899e-05,0,2025-10-03T12:28:26.125577
402.0,740.1515151515151,6.085934464712035e-05,6.041085800925325e-08,6.1029520676807836e-05,4.8699175909144573e-05,6.229258463213803e-08,4.890036895663214e-05,5.578241563306181e-05,5.591188559086204e-05,0,2025-10-03T12:30:26.131336
404.0,725.2525252525252,5.959657337419813e-05,5.061243365779707e-08,5.976866891381398e-05,4.766825924627261e-05,5.322179566223057e-08,4.7911307333358045e-05,5.461828114590095e-05,5.475392620137589e-05,0,2025-10-03T12:32:26.134194
406.0,710.3535353535353,5.8328989812345735e-05,5.617788470613649e-08,5.853434155912032e-05,4.666137561943834e-05,5.713218327870945e-08,4.683935526628122e-05,5.3458876003601643e-05,5.362899836317598e-05,0,2025-10-03T12:34:26.137035
408.0,695.4545454545454,5.706147241323173e-05,5.97883128082524e-08,5.7285738239640274e-05,4.564051294818435e-05,5.989856557893446e-08,4.5895008272002346e-05,5.229494139220361e-05,5.248173992103628e-05,0,2025-10-03T12:36:26.139817
410.0,680.5555555555555,5.579249785469775e-05,5.7184979879895465e-08,5.598697663154933e-05,4.4636132825809946e-05,5.806163636006374e-08,4.484464196318785e-05,5.113543733623194e-05,5.126694876306839e-05,0,2025-10-03T12:38:26.142673
412.0,665.6565656565656,5.4524999317543424e-05,5.458639072480329e-08,5.470586847919134e-05,4.361469323242744e-05,5.108876246495591e-08,4.378501590804803e-05,4.997130925729502e-05,5.0103828666443845e-05,0,2025-10-03T12:40:26.145455
414.0,650.7575757575758,0.00020572584302043983,0.0012397420568344693,0.010286239121878158,0.00014934289537255936,0.0008678133181723118,0.007205711143789815,0.00018432712600042195,0.009143782455340473,0,2025-10-03T12:42:26.148489
416.0,635.8585858585858,5.198598979059914e-05,5.040065900535888e-08,5.213399799702293e-05,4.1597989415138925e-05,5.156861399416469e-08,4.1817049097776344e-05,4.7649021686275e-05,4.776137998545919e-05,0,2025-10-03T12:44:26.151323
418.0,620.959595959596,5.072169497110761e-05,5.1359576007126666e-08,5.093105237810288e-05,4.057448465810636e-05,4.948998286023208e-08,4.077886858258549e-05,4.648631522825513e-05,4.663560516993346e-05,0,2025-10-03T12:46:26.154251
420.0,606.060606060606,4.945163672295259e-05,4.593465691484136e-08,4.96360527241639e-05,3.956222209177709e-05,5.119474742289105e-08,3.9760844318799126e-05,4.5323531481779064e-05,4.5447798879208344e-05,0,2025-10-03T12:48:26.157072
422.0,591.1616161616162,4.8183490351693165e-05,4.7282772646362836e-08,4.834003345922812e-05,3.853328240679189e-05,4.8773216330179966e-08,3.8665833878781404e-05,4.4156539337832616e-05,4.4283943590969015e-05,0,2025-10-03T12:50:26.159829
424.0,576.2626262626262,4.6914236778066234e-05,4.433913826102274e-08,4.705898666206028e-05,3.7535206176343514e-05,4.5269954792835153e-08,3.770406845699581e-05,4.299891323853584e-05,4.3090068182975605e-05,0,2025-10-03T12:52:26.162699
426.0,561.3636363636364,4.565462091901894e-05,4.7230260741911126e-08,4.581199738406763e-05,3.651830037418456e-05,4.293565287663801e-08,3.666205503010495e-05,4.184144335926406e-05,4.194818074596352e-05,0,2025-10-03T12:54:26.165441
428.0,546.4646464646464,4.43852046597312e-05,4.392954055326068e-08,4.4543539340719746e-05,3.5489388675920054e-05,4.5927627678845956e-08,3.5671363601328446e-05,4.067362748178447e-05,4.0781454317676945e-05,0,2025-10-03T12:56:26.168252
430.0,531.5656565656565,0.00012877559330596255,0.0009479433882139469,0.010618752962757716,9.445327793573694e-05,0.0006635601292205232,0.007437453598763107,0.00011565023424476353,0.009439124765184083,0,2025-10-03T12:58:26.171366
432.0,516.6666666666666,4.185110706019182e-05,4.300439123054453e-08,4.203355196235249e-05,3.348635228729653e-05,4.0105968581443945e-08,3.362953553873746e-05,3.835901306037627e-05,3.8504572173900615e-05,0,2025-10-03T13:00:26.174191
434.0,501.7676767676767,4.057742980440681e-05,4.5049526827638425e-08,4.07397521289982e-05,3.24612467160903e-05,4.1581479643617096e-08,3.258511481992919e-05,3.718965676301953e-05,3.72853218712161e-05,0,2025-10-03T13:02:26.176944
436.0,486.86868686868684,7.56557423420752e-05,0.0006740273720063369,0.012573909785600008,5.689220091727962e-05,0.00047182107002225604,0.0088057146232013,6.833318762765613e-05,0.011176828349554248,29,2025-10-03T13:04:26.179955
438.0,471.969696969697,0.0002389913713202847,0.0016339687225759162,0.013524938444337583,0.0001711065141530132,0.0011437763910139092,0.009471257415799024,0.00021347364861003265,0.012022083277288004,149,2025-10-03T13:06:26.183024
440.0,457.07070707070693,3.6770026851887205e-05,3.762559757189602e-08,3.6891058020257235e-05,2.941797830178329e-05,3.387423387966074e-08,2.9543371011709658e-05,3.370096994832046e-05,3.377816110071846e-05,0,2025-10-03T13:08:26.186293
442.0,442.1717171717171,3.550921199574913e-05,3.185945756449024e-08,3.5661622218905824e-05,2.84000956490591e-05,3.349946561960273e-08,2.852535162729692e-05,3.254239088947311e-05,3.266599137979138e-05,0,2025-10-03T13:10:26.189051
444.0,427.27272727272725,3.4238420002880314e-05,3.5610544065079176e-08,3.435036793156452e-05,2.738956828851904e-05,3.3507902341303376e-08,2.7506849102262223e-05,3.1379689001615296e-05,3.14579048878231e-05,0,2025-10-03T13:12:26.192022
446.0,412.3737373737374,3.2968436327982215e-05,3.3769329771538865e-08,3.3070619013414346e-05,2.6379056794482436e-05,3.24471903426187e-08,2.649723464184149e-05,3.0217518024924482e-05,3.0296726639942372e-05,0,2025-10-03T13:14:26.194908
448.0,397.47474747474735,3.170118715897877e-05,2.9630786482014098e-08,3.179628040378881e-05,2.5356346653913364e-05,2.9273828240201318e-08,2.545489146860194e-05,2.90531472381791e-05,2.9125914813139463e-05,0,2025-10-03T13:16:26.197704
450.0,382.5757575757575,3.042992490342375e-05,2.9828109092491246e-08,3.052031861577871e-05,2.434719587805826e-05,2.7454475934061647e-08,2.445150442070353e-05,2.7890587641814057e-05,2.7957654655729034e-05,0,2025-10-03T13:18:26.200525
452.0,367.67676767676767,2.916515175310984e-05,2.8685855331105986e-08,2.9243266555689553e-05,2.3331578883462027e-05,2.947770132621832e-08,2.342707168923703e-05,2.6730156622666977e-05,2.679118973994277e-05,0,2025-10-03T13:20:26.208719
454.0,352.7777777777778,2.7892471172850685e-05,2.857587142151007e-08,2.8028530251510492e-05,2.2313362184268546e-05,2.7947341805012816e-08,2.2437643472814453e-05,2.5563706221720307e-05,2.563502815754102e-05,0,2025-10-03T13:22:26.211651
456.0,337.87878787878776,2.6631566252712867e-05,2.4957710659078326e-08,2.6698107678134768e-05,2.1301567346834492e-05,2.4212239893577923e-08,2.140005522161869e-05,2.440705576030151e-05,2.4468041201119465e-05,0,2025-10-03T13:24:26.214402
458.0,322.9797979797979,2.5358428671490262e-05,2.311880571420521e-08,2.5430728344307614e-05,2.0294231259551872e-05,2.4502017306511646e-08,2.037905182855123e-05,2.3243864642646043e-05,2.329411991349146e-05,0,2025-10-03T13:26:26.217153
460.0,308.0808080808081,2.4096692738854853e-05,2.283307819571262e-08,2.4174429689542688e-05,1.9275720997710304e-05,2.3883560696603287e-08,1.9377808859920714e-05,2.208447707786665e-05,2.214753301822081e-05,0,2025-10-03T13:28:26.219988
462.0,293.181818181818,2.2823477115534237e-05,2.2697686765651777e-08,2.2912429036021835e-05,1.82591611517921e-05,2.195169091630504e-08,1.833216807005941e-05,2.0918211519117934e-05,2.098461856665174e-05,0,2025-10-03T13:30:26.222834
464.0,278.2828282828282,2.1557078994935017e-05,2.2546612295000686e-08,2.1617476256013264e-05,1.724323095260906e-05,2.2740586981428534e-08,1.7311555936061167e-05,1.9756621089921157e-05,1.9807882538725343e-05,0,2025-10-03T13:32:26.225722
466.0,263.38383838383834,5.839798367052869e-05,0.0007066089718352366,0.013160784563952291,4.290579643829683e-05,0.0004946282687683462,0.009214600796174728,5.246632824811308e-05,0.011698021570706306,29,2025-10-03T13:34:26.228772
468.0,248.4848484848485,1.9021348684998897e-05,1.8019007426926085e-08,1.9076398513068104e-05,1.5213659092872503e-05,1.848424805826428e-08,1.5284763951900805e-05,1.743225658638573e-05,1.7476111410432275e-05,0,2025-10-03T13:36:26.231597
470.0,233.58585858585843,0.0003267254063890237,0.0020373990679716978,0.014956131392580604,0.0002304853793252218,0.001426177695992577,0.010471060491401655,0.0002908902600727885,0.013293692747157812,149,2025-10-03T13:38:26.234842
472.0,218.6868686868686,1.6483992683183434e-05,1.5986563490904564e-08,1.654486473457443e-05,1.3188883376135594e-05,1.687513881829547e-08,1.324622583794093e-05,1.5108403169078567e-05,1.5144313025452153e-05,0,2025-10-03T13:40:26.237685
474.0,203.78787878787875,1.5213767915796937e-05,1.3238671268265982e-08,1.5256840097829135e-05,1.2172398665947747e-05,1.398836460822731e-08,1.2217121393009894e-05,1.3944118695347036e-05,1.3976548438062185e-05,0,2025-10-03T13:42:26.240409
476.0,188.8888888888889,1.3945764746320888e-05,1.3846470412665639e-08,1.4002845775293635e-05,1.1155461628599025e-05,1.4032783654542529e-08,1.1206072540893876e-05,1.2781144736009397e-05,1.281194534982313e-05,0,2025-10-03T13:44:26.243312
478.0,173.98989898989885,1.2678767662307063e-05,1.2357957512578094e-08,1.2732042013803543e-05,1.0142946480385168e-05,1.3110934471463953e-08,1.0190410731351676e-05,1.1620274897031905e-05,1.1659906401091362e-05,0,2025-10-03T13:46:26.246208
