Weld_ID,Material_Combination,Joint_Type,T_Top_mm,T_Bottom_mm,Overlap_Distance_mm,Laser_Power_W,Welding_Speed_mm_s,Pulse_Frequency_Hz,Pulse_Duration_ms,Focus_Position_mm,Spot_Size_um,Clamping_Pressure_MPa,Shield_Gas_Type,Shield_Gas_Flow_L_min,Nugget_Width_mm,Penetration_Depth_mm,HAZ_Width_mm,Spatter_Level,Discoloration_Level,Porosity_Area_Pct,Crack_Presence,Undercut_Presence,Expulsion_Presence,Tensile_Shear_Strength_N,Peel_Strength_N,Contact_Resistance_uOhm,ThermalCycles_Profile_Cycles,Strength_Degradation_Pct,Resistance_Increase_Pct,Cycles_to_Failure,Creep_TimeToFailure_h,IMC_Thickness_post_aging_um,Grain_Size_Change_Index,Tensile_Shear_Strength_SD_N,Contact_Resistance_SD_uOhm,Data_Source
S-00236,Al-Al,Lap,0.05273219769959122,0.13263351661066056,0.15734822583708719,1986.3057372263136,40.786053355495966,494.87832257548126,6.875922644039836,0.5575288662788072,497.25958442878914,2.6709667526462777,He,11.119756312412363,2.34042894869738,0.14855406391454737,0.8528413138269908,0.15493841458101643,0.28251553928987994,5.507719385264961,1,1,0,501.9739165005828,166.18122828479073,8.462465762048858,500.0,34.56320192553784,32.61763314348805,1317.6768370100108,298.78325558161185,0.5350288184883075,1.0,,,Simulation
S-00237,Al-Steel,Lap,0.4383498030214621,0.3447923486297091,3.188309120753303,1076.0906236808187,159.22287601388078,101.35980343427197,1.302973463180672,0.21733136735975478,409.0273785077453,1.7376962407049599,None,15.662408574427388,0.08449160298785122,0.004087160840450453,0.10310675117826362,0.09318358485145864,0.6376324732033356,16.60921869831986,1,0,0,100.0,50.0,124.9536214885232,500.0,58.17507917949705,55.67610541325279,758.3280168352768,132.42259829080103,0.7766861666152112,0.2982887507485685,,,Simulation
S-00238,Al-Al,Butt,0.29059629966045564,0.3180070546597284,0.0,2842.7694893254716,117.5052911499567,274.9597639720496,2.3786434819451956,-0.28515020188073015,477.8307940420195,1.429906772148264,None,2.8870930477361476,1.060934965730515,0.05750501705323999,0.4349950424343258,0.20225076512422138,0.7987173690872947,11.971164857357907,1,0,0,100.0,50.0,30.509424134820307,500.0,43.292570291667474,42.15557938252531,999.2422949207838,153.1551779051768,0.5298477171128226,0.6236616724161852,,,Simulation
S-00239,Al-Steel,Lap,0.2563098968680548,0.3045571670504604,2.4984233309986568,2983.8277304324615,178.2322094773158,451.8607589125057,3.3944228653035418,-0.5960314196962055,225.42822901956634,1.578340646589782,N2,14.180725523624421,2.4516994777062826,0.20781852632084724,0.4451121724953934,0.32504831204928675,0.4911564737871712,9.011186757071565,1,0,0,329.0085072049904,99.73195539510094,15.284541823797019,500.0,52.86850053745108,53.4834633690841,826.9558390754094,163.16819922889917,0.8702862391316647,0.603450437476622,,,Simulation
S-00240,Cu-Al,Lap,0.3234417936321958,0.29127279705417325,3.2375351636625775,2502.628701797271,35.018747127835056,376.77161134498033,6.441501675450951,0.1544015200692297,360.0251189534774,2.157448074802995,Ar,11.984396261722459,3.184598749393626,0.5917774801554154,0.9182777724107556,0.6804436303336496,0.13253227243098542,5.203537287231792,1,0,0,845.2522260404949,272.54640906763245,10.242928880806256,500.0,63.93654965342686,54.74929556767985,753.412756977716,200.95980779540503,1.4150912665723818,0.9951271229810283,,,Simulation
S-00241,Cu-Al,Lap,0.21122857635331949,0.4870585909316518,3.9169204372627915,1351.5112283911747,59.919809426000576,101.43523729690153,7.930896948273805,-0.044946307175229516,463.3153620816758,3.0496562743150357,None,14.737496138408703,1.1387124531286066,0.08348052038009064,0.5048481625441406,0.17694539350604788,0.5973449213347907,10.152222117748694,1,0,0,100.0,50.0,27.243745449309436,500.0,60.624895892383755,63.00181704352846,674.1823654169058,131.0553682571658,1.1605398080026172,0.63375168444131,,,Simulation
S-00242,Cu-Al,Lap,0.09108919123389231,0.19244204186222824,4.985177312539715,754.5071848790762,101.60682861838968,482.7509126913436,8.141503073517718,-0.6552710518224341,476.87554500009173,1.3613355140240817,None,5.497396026267491,0.35328351404286984,0.01213295056937253,0.27609835254894644,0.1316454188885777,0.8193976462961688,17.758574189162115,1,0,0,100.0,50.0,113.81869714241019,500.0,66.38215840105725,64.13161105266977,574.1217345094424,116.83886069119417,1.0993266146027179,0.43529298478528067,,,Simulation
S-00243,Al-Steel,Lap,0.3903841020459648,0.10804371599307158,0.9832121689071702,1495.4484307209595,130.4509656369164,446.9284533702657,1.9984808122773652,-0.45957318384687307,353.8521068319396,2.7476075887232834,None,6.683603557497213,1.0238797313624344,0.05547537910113164,0.3855746568837982,0.17717980709298994,0.7673375829574635,11.776816431429577,0,0,0,100.0,50.0,29.14420990182024,500.0,54.50398925630698,54.4705261362254,806.5025035830199,144.66812119290992,0.7981542119692138,0.5585728643568273,,,Simulation
S-00244,Al-Al,Lap,0.3619834382111832,0.35818967191943174,0.7840862380335016,1999.015310047734,42.51481182101465,295.32308343349814,3.2488441168913313,0.7974439671016817,227.0352512198743,0.5161212861112504,None,0.9394451350530207,3.0477993743678424,0.7181883720953545,0.6505510044361721,1.0305853256385629,0.9413406119928932,13.197289729707025,0,0,0,820.3987418550543,270.53744920560626,14.148612637164494,500.0,32.87380625912826,35.00617595454434,1284.1471973849125,276.8239964551093,0.6420784208935966,0.8318523692204217,,,Simulation
S-00245,Al-Al,Lap,0.1705553662945293,0.3933770864935011,4.22663768741041,1404.0527626328492,187.06097998449056,387.6814936635661,9.83311076101471,-0.1701289616915591,278.0115662323019,3.7503961936172923,He,1.2189015776748044,1.5636835497606578,0.10513350880335458,0.3756590189337573,0.2551936307152543,0.7512398496605373,12.138513075189769,1,0,0,105.20373711730684,50.0,22.650444019328155,500.0,40.47034989314809,44.181371385408944,953.6891754378231,173.00611873593556,0.53032404032249,0.5556906369208083,,,Simulation
S-00246,Al-Steel,Lap,0.3975046868217985,0.28055050497845924,1.8360354499802547,1052.7770028664925,147.84157816159052,404.53334940747993,6.661326996418908,-0.3832359895005787,208.31399209325878,0.4281973051835831,None,17.569112412931155,1.67309509425904,0.14989915830473902,0.2564578566897251,0.24951348883402918,0.6718044490788252,7.624237707677952,1,1,0,143.01459317321775,50.0,20.253525405319298,500.0,52.438438606565235,53.302716562421566,823.7044527576115,142.26794720989818,0.8433561386660356,0.4273508861383335,,,Simulation
S-00247,Al-Al,Lap,0.45405810044789136,0.27586565090596826,1.4864760905967442,1183.116562443885,43.96885322603931,67.471879099213,7.703678450314035,0.981928511193499,267.22116769760567,1.7955542090854428,None,6.092289833898825,1.3794899128087121,0.13736197635186215,0.42338543015053126,0.23421954221141117,0.8687095023601653,12.099480073502688,1,0,0,100.0,50.0,23.781411384159618,500.0,40.69832947513461,42.80557187112478,1024.6194534762394,170.62606679953353,0.5505807159452019,0.6030211043333766,,,Simulation
S-00248,Al-Steel,Lap,0.49818434760367236,0.4895566224097859,2.525015718190888,1202.4743708040105,106.27912730117478,465.2456271298683,8.921516270132134,0.42632259427018315,219.50970304114261,1.5065975514439305,Ar,14.524799874736015,1.7861551265052373,0.21884361572054134,0.3562312899010432,0.18165597029954245,0.18475774967909622,1.9257074559054508,1,1,0,169.61985537793646,52.00719923748204,14.954436209022584,500.0,55.48307837169375,50.69090788327204,880.6730832997782,162.39853853761318,0.8559013814470399,0.5410485334403666,,,Simulation
S-00249,Al-Al,Lap,0.2703437074197226,0.1124039158588985,3.7516873477997064,692.7284057184154,99.94292365116497,136.8808715827669,6.392454694178172,0.43829451583183965,181.73249338733444,3.5041799864778223,Ar,18.82325366202005,2.2150108846327656,0.21746129819907287,0.320397550894167,0.14710787383858312,0.1883350129333641,2.044474019209909,1,0,0,373.8144400662103,117.8116218403488,9.242604660966164,500.0,36.61381400572322,32.767168998884884,1184.8943755601001,249.4818198865838,0.5476671692620617,0.5163983119941613,,,Simulation
S-00250,Al-Al,Lap,0.06608776382619543,0.05804961601464408,2.305755647576267,1062.7669438763319,130.48336879496372,48.56516560648453,1.831202581935849,-0.5600306017224359,274.11138111941966,2.994185077954519,Ar,6.986699266727388,0.16112129240946643,0.0075650371431036385,0.10870851213687227,0.015438427118563448,0.4258799726751021,13.489261094988066,1,0,0,100.0,50.0,115.60609378839047,500.0,43.6723428258298,43.64164760558614,910.5166089667775,150.31713676751298,0.5123793171095365,0.3034359276452926,,,Simulation
S-00251,Al-Steel,Lap,0.3958233370565543,0.4326701028305276,1.9483016983243842,1556.8732588752541,187.31574140247116,414.97799563668394,7.251266304471708,-0.5127847091460948,210.64293535484418,2.979378119596693,Ar,10.700225365153319,1.5464815178680622,0.1326915501718775,0.3586071730692114,0.11344060980534124,0.20080277633876875,2.058458125665834,1,1,0,118.5768954536486,50.0,15.332164374710985,500.0,53.34435629728345,51.919629472640565,864.2607229825288,157.79385380137825,0.842422636248415,0.533164671012816,,,Simulation
S-00252,Al-Al,Butt,0.06336148432822562,0.3393473636124201,0.0,2620.0511082408657,131.57090054041834,81.50749259649189,7.871940681461704,0.09659446648576875,172.08502341274595,1.5471551896051028,Ar,8.378468468688961,3.630209872585023,0.40006100936461414,0.39388809231411553,0.8058655976619274,0.2337345997487917,3.243801969209512,0,1,0,1676.843135296396,488.9234518396177,6.041107249326792,500.0,31.668509946820187,28.69613803510556,1353.3002165487112,337.1253338327585,0.6358626402480996,0.5720956450151463,,,Simulation
S-00253,Al-Al,Lap,0.21592764494866268,0.35669886660094996,2.070048235116405,529.936417795582,146.4828925152545,205.84944386337315,8.651822423082207,-0.8137712858651618,65.93333401075492,2.3605721221668454,None,16.17173167263953,3.3400056848416884,0.5726265115496126,0.22700905337444757,0.9028648293462204,0.7582999196459832,7.713859144403046,0,0,0,1187.5050538614832,361.46415135310787,10.832234266578801,500.0,31.51106622786978,29.66624918107273,1424.2413846313518,314.77333121712655,0.6317972368311927,0.4225773701449001,,,Simulation
S-00254,Al-Al,Butt,0.2508829151226825,0.07120586512402438,0.0,676.2425451408,67.13089912382674,83.24669736416068,6.541545220710292,-0.37362750306233494,490.17917853776396,0.6439294149209929,Ar,4.341641491392543,0.4186589204414053,0.019623280624504767,0.23701237587538024,0.08126235556226849,0.5684191124111347,15.969896457985712,1,0,0,100.0,50.0,97.06562104637364,500.0,40.29284143178322,43.15054806463178,998.2319363384808,141.0120355125096,0.5310794469483756,0.4305584203523049,,,Simulation
S-00255,Al-Steel,Lap,0.23745684636049202,0.1273111238224376,3.6485676139838557,2461.9902316564194,59.341357685097854,77.36145117303296,0.1871812419636508,-0.5381434484215306,161.89648497823805,2.7295913618413006,Ar,8.549492887229816,0.3241435626691931,0.025915016593119573,0.09430409454501087,0.0,0.3108663101289628,9.094524765839013,1,0,0,100.0,50.0,113.53287729847935,500.0,53.77288584065602,53.06730821160806,815.793006290026,141.50330587206335,0.7763170080354457,0.2849492307994865,,,Simulation
S-00256,Cu-Al,Butt,0.3252338152847607,0.2522360061642704,0.0,1943.4219588369099,60.83927726295681,74.65954281826174,4.400404560155852,0.3050638793247409,342.3609022262345,3.468507484797594,Ar,13.450185702701912,1.0360743305679672,0.07268438171053036,0.40177231596019536,0.01730175792578588,0.16030760032906485,5.087394512132201,1,1,0,100.0,50.0,24.497696292318242,500.0,63.735119878663916,54.70010599945733,688.9440524267504,141.08041818732752,1.1451655757058536,0.5470243541626624,,,Simulation
S-00257,Al-Steel,Lap,0.29469797519279434,0.15928678357431308,2.750524712498285,2052.223476412458,44.83872497867435,422.93657653266405,5.262109342322033,-0.9881857995884892,316.80396173871134,2.751609841893195,He,2.6450310491527067,2.594229195531776,0.2465235961373751,0.8204632389538252,0.3991003325744988,0.8377168019019983,11.298969891061763,1,0,0,444.05318262267997,153.19889010673745,18.039038061027718,500.0,53.62804256901615,49.97887901520718,843.8600806790944,174.39884106437611,0.8840498418136871,0.9678477119973754,,,Simulation
S-00258,Al-Al,Butt,0.2151007820495356,0.05157268685990297,0.0,1552.4871275977996,31.696813312416296,186.1528236328258,4.70475554060407,-0.2037529932185631,438.7708804076585,2.9903383040508693,Ar,19.12771621944829,2.9802752216128017,0.2603120393604669,0.8360635505986986,0.27785336802712346,0.1425417633696604,5.1576548019275155,1,0,0,963.1239741228019,343.5194738095747,5.555738723579472,500.0,29.899983830631733,29.981555758564063,1327.1167192643306,325.4949043913599,0.5720796389275912,0.9871042725633314,,,Simulation
S-00259,Al-Al,Lap,0.47756328524346936,0.33286989986777465,1.876114745011013,2269.398066922785,50.674186482250825,455.6908314315427,7.184705300138136,-0.6788105718742286,405.4981175879173,2.7331226920559364,Ar,16.532836757824857,1.933447079131709,0.19380910301045084,0.8260556050382832,0.19102317530655646,0.2347963575731613,4.98320522246717,1,0,0,193.90670040879706,67.49708213775301,12.573196693598407,500.0,41.31712509055648,38.02917291903348,1054.2651273504107,177.38724561228517,0.5531391945544212,1.0,,,Simulation
S-00260,Al-Al,Butt,0.05908085544531321,0.12330104980213416,0.0,2235.723831623298,56.496483146091734,22.61040563100769,4.771049094845749,-0.47294560826105647,290.21333592372343,1.4058698392186495,Ar,6.288292240072371,0.8424237076382388,0.054672035514305474,0.2250361474286682,0.06410279774291085,0.45227830567109206,8.067257302475815,1,0,0,100.0,50.0,31.477782614548154,500.0,39.84658048211871,39.46777364913575,1031.3817042482654,181.04528427576858,0.530263347544822,0.41906289808311153,,,Simulation
S-00261,Al-Al,Butt,0.25152666283343145,0.3342078191895384,0.0,1241.966066568797,52.07692577986181,82.54055591966547,0.7886193275341885,-0.06987512041700383,135.24388082083965,3.0967396154422815,Ar,9.122520707829182,1.5172110961731344,0.20900868054411856,0.15718152710402417,0.09046270874240639,0.17415042068835065,2.8855480366182618,1,0,0,145.29762474485466,50.0,14.345850058142204,500.0,35.89441442638763,34.98906686960694,1150.6690411279105,212.7228116080124,0.5463201120329808,0.35011301027767944,,,Simulation
S-00262,Al-Al,Butt,0.09767233071474361,0.44231989782689807,0.0,2564.2892753409183,93.27908902598963,19.973040694413978,9.857980130815655,0.755048726721314,417.2170183029528,1.930535364057386,Ar,15.689432896744522,0.36704918816532295,0.017355531954569733,0.2641203786415833,0.0,0.2505384966832666,10.773414859369487,1,1,0,100.0,50.0,121.31132426390823,500.0,40.48367237768076,42.60580669318472,1004.380178911156,154.60788356948655,0.5117841762217515,0.4525961569006859,,,Simulation
S-00263,Al-Steel,Lap,0.31310584216715875,0.33220725595447426,4.990912689744288,1286.6753816703917,95.81040187663524,226.44340829713335,6.730032140330657,0.8834719223739316,422.3391628093255,3.609903208030084,None,12.02233625261308,0.6459590477250221,0.031337708347520025,0.48771711432201426,0.12727312620987022,0.7623063243479155,10.520468889375348,1,0,0,100.0,50.0,52.01001380219808,500.0,54.52518706670781,52.959572392663254,764.0286312532262,136.6744096282767,0.7900536983273443,0.639097795972248,,,Simulation
S-00264,Al-Al,Lap,0.17594785327366752,0.46401433319026836,4.744226713429112,2511.6449971913053,198.64133168208795,461.7055476276517,9.579111770580806,0.01849442561670611,100.5925387757708,3.92038850369852,Ar,9.460998689384581,3.33052795694513,0.6399621864639359,0.48791194139063143,1.5157607652122138,0.1414870445750354,2.403598867667881,0,0,0,1134.374551887692,337.50452559181184,6.367590636308756,500.0,32.754325736184946,29.65975244380817,1346.9803384099087,284.86381747039076,0.9190226044148773,0.6639747694531593,,,Simulation
S-00265,Al-Al,Butt,0.21651985760280662,0.11639843440537219,0.0,2139.158178370494,189.7848244679558,315.6838161954103,8.159254571065475,-0.6440259690669283,160.4195238196919,0.5502622705425222,None,14.612253425916252,3.2422458172814217,0.32941185425451025,0.33436025948885456,0.5297659385583857,0.7233693151474827,7.824675744226727,0,0,0,1142.2919980855677,362.8541436444465,11.128271307199219,500.0,30.517730381097994,28.930638880369074,1356.5535848803422,324.7116178142749,0.5878844546245292,0.5113863106789187,,,Simulation
S-00266,Al-Al,Lap,0.48778174399101404,0.4585888948971495,4.4544114247730455,788.7018398875226,168.80102391927338,208.87289698447844,8.421933457187976,0.36894026363804966,138.52251176201483,1.2601443057270691,He,5.6296828565120585,2.007662636153929,0.27763961848546836,0.22825714124826094,0.3504734469948942,0.5236375318735882,6.01719652317932,1,1,0,224.342429521012,66.38177355779338,16.694442769090614,500.0,39.929494014112365,37.454846341108535,1104.0588610297698,191.70475059578308,0.5659835274659404,0.41424931401398196,,,Simulation
S-00267,Al-Steel,Lap,0.3315352835029193,0.30717428146943987,0.6734777989465639,1661.7515574506515,159.9887477444728,243.40685909440916,5.148016545964703,-0.1919782968224133,231.1130852030993,3.924182978330556,He,12.047942446202962,2.1617415829840856,0.2073356827124931,0.4271751817446639,0.2160638604367433,0.2103886478091022,2.8164364698135675,1,0,0,279.96655936745975,84.43263211612076,13.240588041338716,500.0,56.70686498311423,48.70994872932054,813.358053213998,169.59385691079274,0.8709025304291876,0.5975759535301014,,,Simulation
S-00268,Cu-Al,Lap,0.10340832237467623,0.35148398804886816,4.259273016555761,1053.5936031744163,72.07918777141661,471.1818369739489,3.5793712523514887,-0.905855951231492,248.1263134376324,1.4958765741302917,Ar,8.126026452866462,1.5875147351245504,0.1111242101561305,0.3957706128208434,0.10052573257701437,0.40727880970201275,6.432799297804158,1,0,0,108.86497701478103,50.0,17.74246485437912,500.0,64.52760634219014,58.681500760289225,694.3251751936936,139.56999546274668,1.1559492258239388,0.5470188761330059,,,Simulation
S-00269,Al-Steel,Lap,0.36631621783577883,0.16383756436242347,0.4055015560537107,1521.5390232853063,43.26115614979557,396.7060991367685,3.8944290618953397,0.3053698024657341,233.55789988987357,0.22378353365054415,None,13.252691939368983,3.4440412424718443,0.5244083074070395,0.5434797869109349,1.0149710860056949,0.659029635259724,7.587694176147539,1,0,1,1018.5604382697353,351.75650246812927,14.391177989815036,500.0,49.42471033094135,50.37130740699268,985.2270270612363,225.54503979858623,1.0190816870025645,0.7157306202847233,,,Simulation
S-00270,Cu-Al,Lap,0.3888262206678393,0.19393921650893625,2.8515180557463964,1300.6556220830857,58.50019435866134,343.98249010285537,4.86908856367893,-0.32434582653162836,80.98998933654238,3.7184115492683465,Ar,19.669027836396207,3.5211122980939877,0.5819821300012576,0.5942821861957719,1.4945794640856178,0.16694643686451513,1.9283415854257213,1,1,1,922.45275080505,315.1985095215742,11.059219551483121,500.0,64.7755358380617,59.46034355344287,701.5059797325533,189.68169050806193,2.7337108880221477,0.718232074349782,,,Simulation
S-00271,Al-Steel,Lap,0.2392452764686262,0.1316932188217369,4.792683827438426,1481.733614249084,136.29606386358725,65.41067606083364,8.327103915538032,0.05008576027705103,306.60072453391484,0.8495108534970102,Ar,2.9252836538417815,1.2659009092059776,0.07643804561602488,0.24373254954871718,0.17004297411549335,0.5901113749800947,10.609066896366505,1,0,0,100.0,50.0,25.03564072444293,500.0,54.83351794031827,53.46664849425384,831.0045582864052,148.7327868962556,0.8156411273580108,0.4261164957209769,,,Simulation
S-00272,Cu-Al,Butt,0.2448501742072986,0.19525123716045867,0.0,724.329035517276,29.840268869365914,488.804377949813,6.331395242056748,-0.2368573877515493,447.6487009758306,0.5460345088308914,None,16.59954433151868,1.4881143270952775,0.1064496225917071,0.45605928016482095,0.19586491824818508,0.6430658094364881,10.941858497065082,1,0,0,104.4056303347961,50.0,21.272278552699895,500.0,64.98893418128574,64.71140339474184,662.8656133342392,140.58099690336533,1.1628895115873648,0.5882110170977669,,,Simulation
S-00273,Al-Al,Lap,0.2326612772113546,0.23999341951388053,0.657285017799895,2577.8185088864448,99.41921478603538,96.90679387852265,9.83629167445995,-0.9374600310696354,467.3251755097308,3.2284948587687277,N2,5.325943731457963,1.0676636936352997,0.04729125563254567,0.6500504152250058,0.15355351455441482,0.7675078801721961,10.070886901522213,1,0,0,100.0,50.0,29.035236047156033,500.0,41.66558548113697,44.09064088923697,931.1215208166602,165.49166462593118,0.5322992719436852,0.8120544462352292,,,Simulation
S-00274,Al-Al,Butt,0.14429392288479492,0.18502311383070952,0.0,2499.916089018393,148.36889731790768,34.73180038228278,5.6603158292570255,-0.8993962065360412,463.97636831745496,3.5579514471379197,None,10.927708505805091,0.1843430428895264,0.00582382223810237,0.24223851405526467,0.09594050593198807,0.7680197749644816,16.644601561168233,1,0,0,100.0,50.0,120.87508018507403,500.0,43.41958964961481,44.89199037793387,952.9631327076698,138.8375032157686,0.5011617248678425,0.4300473890046555,,,Simulation
S-00275,Cu-Al,Lap,0.3594615694469297,0.07738467988789287,2.718797179336394,1611.278288482757,117.61171678815715,152.98322447917903,0.8324928796600977,-0.10253192878424555,339.3538072129305,1.493685614875675,Ar,1.5219416761173283,0.26633831376087524,0.013272420647186972,0.1354915443244782,0.12856776758928287,0.7234208086741721,17.837008971797097,1,0,0,100.0,50.0,116.75203491162846,500.0,63.98100529519425,67.62510823664638,639.4670317179341,118.00826903061584,1.0869948950574944,0.31675328778285494,,,Simulation
S-00276,Cu-Al,Lap,0.22329137061676801,0.3330797748494297,2.464281490746699,1989.3784409399668,111.9008507421177,444.244280662983,4.928910774015504,0.2227824509355707,241.59491193281767,2.8842196281241383,Ar,2.430292262914707,2.5711166107839767,0.26660805370975027,0.4990164148033121,0.4284177296153712,0.6680077672876055,8.427288496989432,1,1,0,379.7843956851493,121.12050606665295,17.111869474429813,500.0,64.0430998900463,63.600860223773346,669.1129110120826,163.05166136885245,1.2479729143723184,0.6365654615689629,,,Simulation
S-00277,Al-Al,Lap,0.11521904903761923,0.1769745265381108,3.638900803870093,2189.7808886105577,190.45526583523753,42.163162386002284,2.1391133882536195,-0.2177539338375305,108.45588173931093,0.7755727235279897,Ar,12.47685405205707,1.6065999012072454,0.12504132950003974,0.10258814390605883,0.05503071498421457,0.14284421697854804,2.00410088848095,0,1,0,175.83195865008446,53.74075421745645,13.246090479522577,500.0,37.803796642685846,34.051305250292906,1187.9495914720146,207.20938722747354,0.5338139747087565,0.2967139301827817,,,Simulation
S-00278,Al-Steel,Butt,0.14129520754276825,0.31109226528160616,0.0,1110.0701497715236,183.39057624730106,24.68758302913786,7.515845201266957,-0.48321610918123215,447.1134626023503,3.6014597883364057,Ar,11.252646550814783,0.08162430262308125,0.0027710020440295416,0.13919412324445976,0.0,0.19791957296371215,10.538245495140627,1,1,0,100.0,50.0,122.87552028406601,500.0,53.55033589782844,53.10168685056549,774.4514073484534,137.27845240269582,0.7812977275437507,0.3294032324732762,,,Simulation
S-00279,Cu-Al,Butt,0.0992809198121789,0.4633004733971037,0.0,1561.9031947758026,180.2926039478571,326.25842541327694,9.654605559990602,-0.9083210342376566,305.1814191053014,0.35760714026014817,N2,0.18418415200538596,0.6707520802059022,0.02799396547103736,0.2682708826308506,0.18383916207071227,0.9766530581593845,12.385019143406426,0,0,0,100.0,50.0,50.64738835957491,500.0,62.84200392570239,62.41565390069039,650.6173473936188,124.82702075577303,1.1153795263418516,0.42752372652934867,,,Simulation
S-00280,Al-Al,Lap,0.09578064429153638,0.18727032215695277,2.4176493129450827,2724.5985179089353,77.24164106123787,387.8258157804727,8.59538803601676,-0.7559269768208168,326.839697491116,3.5316084078804013,He,3.139683920005081,2.804229459117741,0.22551378102348654,0.8051110614288423,0.37914788636642716,0.7687841899750556,10.648855229354847,0,0,0,679.9871770995361,233.11219301215,13.137414256253106,500.0,32.372266894587426,34.061424397538474,1286.5206787003567,274.3473869605824,0.5680365070242966,0.9436875220389361,,,Simulation
S-00281,Al-Al,Lap,0.21410555923881008,0.2189223978085923,1.7305069081779065,740.2480383701312,45.475440620073215,487.12758230423293,1.17323372066275,-0.6114761925967205,329.79062183258196,1.235455487997845,None,13.606833677072746,1.0801051502174273,0.0776775090795868,0.3249095214669669,0.1548070016982147,0.7181051945935852,10.999757876693195,1,0,0,100.0,50.0,26.50720648788077,500.0,40.36561061857457,40.33765430416735,1060.2527673992422,170.758708487299,0.5285653468736602,0.5119655371008038,,,Simulation
S-00282,Cu-Al,Lap,0.3680453260507958,0.25175255475464803,4.377056658457525,1466.8589116327387,72.87077895323529,220.9531430380659,8.11902624831648,-0.36548542797420613,301.9269998819509,2.9928962173200713,He,2.406088392208968,1.9054900080471207,0.16968426747570933,0.5316495208968555,0.28589301245913284,0.7166212887794045,11.865384261255256,1,0,0,170.6467169931318,56.24710192996098,19.933704872438163,500.0,64.64065513621199,62.71067318744987,691.2477579518013,136.52700416663984,1.166222610552135,0.6711617414866002,,,Simulation
S-00283,Al-Al,Butt,0.2830185987449602,0.3961353070672599,0.0,2455.8519480151763,104.88920222885922,55.22483054211248,8.153766683329696,0.33783955978220814,442.79624311673064,3.279061807488202,Ar,18.343939830268955,0.7947211973616001,0.04529097883180303,0.41625338099323006,0.0004900176807438689,0.1688086388306338,4.8562489853370785,1,1,0,100.0,50.0,34.12189445382565,500.0,41.27773380819594,38.96594426700476,1000.0020835232509,156.52885126497992,0.5155912621646539,0.6006309155516333,,,Simulation
S-00284,Al-Al,Lap,0.068183360988046,0.23424803685895912,0.8723901973430106,722.5132142292653,36.51856445525394,219.15529050408622,1.234601146312151,-0.9796387061544896,451.0745337187417,2.4490353904674227,Ar,14.29679461047045,0.2898577565502759,0.01358743992128816,0.27528510597690736,0.0,0.29909549867799834,10.764643454269862,1,0,0,100.0,50.0,125.41066319023497,500.0,42.28082054302733,44.43901152265277,988.6981920222155,146.028675711907,0.5142833010653025,0.4717302166049425,,,Simulation
S-00285,Cu-Al,Butt,0.3190123989036937,0.05816064728354789,0.0,1183.724655337111,147.74809406797098,292.8012642679001,2.233460482562117,0.3984717987849642,199.4406099157243,0.6838823761421031,Ar,18.820136626700474,1.4507331740684763,0.09056524701789749,0.2122993658065161,0.04561628167251293,0.17765264795761015,2.012001915358465,1,0,0,110.70978678168635,50.0,17.356020836227824,500.0,60.72899127614801,59.892472869144086,739.089918174946,153.8456621034993,1.1426261468169212,0.3858417428485579,,,Simulation
S-00286,Al-Steel,Butt,0.299202460825948,0.4579645638919707,0.0,1779.8045595699427,112.38261358064867,416.49450564694433,9.998820051814503,0.6327945993304356,252.0163891092391,0.34650253812095294,N2,14.054771721414255,1.8386609209507556,0.17296900364664441,0.3787034914834488,0.22781927844462824,0.5163925076827879,8.505173478632843,1,1,0,163.7291038388941,50.0,17.61649756765883,500.0,54.57169204282635,53.09746676355269,830.6568087921099,158.1446708499406,0.8429614810482802,0.5436499356734493,,,Simulation
S-00287,Cu-Al,Lap,0.37781311866646416,0.37363722680258893,2.126678191708169,2245.491358046052,135.951233852327,182.6864774888256,6.523703984825087,0.185878511147322,181.59632752054733,1.6221237788295828,N2,18.154379497585925,2.7846345754078135,0.49441615120693233,0.4194661166264969,0.6615124006322357,0.4187127182398828,5.018404573571497,1,0,0,536.2668941688879,151.33805465311065,14.746921474630085,500.0,63.94631204044586,59.013633736004365,680.145668391206,173.6767396600672,1.344809314117519,0.5647336032726648,,,Simulation
S-00288,Al-Steel,Lap,0.10081844465067302,0.3118101452836588,0.09466568842073515,2146.5294394303214,171.54507432043513,337.76031680103307,5.450864161943903,-0.44986964561990506,195.7183957714886,1.2846393287672013,He,0.7608669443310385,2.9081690306396704,0.2625317781090947,0.36587069953377405,0.47295080162892794,0.8467395078990282,9.484025034204596,1,0,0,573.3930757882912,186.97134154901875,17.491187403561067,500.0,52.075506075038696,49.655498520102945,923.9434997315549,197.21721801561404,0.8800903174461239,0.5523544087621253,,,Simulation
S-00289,Cu-Al,Lap,0.28360758163714617,0.4734705982490254,0.1373176870687846,2200.8724929445534,100.36762134788664,404.47736027235,2.9503053928293586,-0.336092646311556,119.72926957858242,3.2709474595139643,Ar,12.561730760889878,3.134956747620982,0.7570781798861715,0.5705078915986467,1.511904597034332,0.16640235366774436,1.9656353370804704,1,1,1,713.637391526444,243.33812012665302,10.58322556349623,500.0,62.350408614122955,57.8930783334265,722.3342996726631,189.71680647200697,1.8115359331277672,0.7025799183832012,,,Simulation
